Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;71,00;11,00;13,00;4,00;14,00;4,00;4,00;11,00;9,00;0,00;0,00;2,00;2,00;0,00;4,00;6,00;0,00;0,00;4,00;6,00;0,00;0,00;2,63;57,85;17,09;0,00;20,00;7,00
2019-01-13;40,00;19,00;10,00;11,00;11,00;4,00;2,00;15,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;61,94;7,74;2,00;6,00;9,00
2019-01-20;52,00;10,00;15,00;8,00;16,00;13,00;2,00;8,00;0,00;2,00;2,00;0,00;0,00;0,00;6,00;4,00;2,00;0,00;6,00;4,00;2,00;0,00;0,00;68,00;22,67;4,00;25,00;10,00
2019-01-27;32,00;16,00;2,00;2,00;8,00;0,00;8,00;20,00;4,00;2,00;6,00;2,00;2,00;2,00;2,00;0,00;6,00;2,00;2,00;0,00;6,00;0,00;0,00;69,12;21,76;0,00;10,00;2,00
2019-02-03;50,00;8,00;2,00;4,00;15,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;77,63;9,21;0,00;23,00;4,00
2019-02-10;24,00;6,00;6,00;6,00;2,00;6,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;6,00;4,00;0,00;2,00;6,00;4,00;0,00;0,00;61,33;14,67;2,00;6,00;0,00
2019-02-17;49,00;0,00;4,00;11,00;9,00;4,00;4,00;4,00;6,00;0,00;8,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;58,27;6,62;6,00;4,00;9,00
2019-02-24;23,00;6,00;10,00;0,00;7,00;2,00;0,00;4,00;0,00;2,00;0,00;0,00;2,00;0,00;2,00;2,00;2,00;0,00;2,00;2,00;2,00;0,00;0,00;30,67;7,67;2,00;15,00;4,00
2019-03-03;40,00;2,00;9,00;9,00;11,00;4,00;4,00;0,00;0,00;2,00;0,00;0,00;2,00;2,00;2,00;2,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;26,67;16,00;0,00;11,00;7,00
2019-03-10;59,00;9,00;13,00;7,00;13,00;4,00;4,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;2,62;30,16;9,18;2,00;4,00;2,00
2019-03-17;29,00;2,00;11,00;2,00;9,00;2,00;0,00;7,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;23,73;13,18;2,00;9,00;4,00
2019-03-24;42,00;9,00;11,00;0,00;7,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;22,31;2,63;2,00;2,00;0,00
2019-03-31;44,00;10,00;6,00;6,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;4,00;0,00;0,00;2,00;4,00;0,00;0,00;16,82;0,00;2,00;4,00;4,00
2019-04-07;35,00;2,00;4,00;2,00;4,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;18,15;6,48;0,00;4,00;2,00
2019-04-14;62,00;6,00;17,00;7,00;32,00;4,00;0,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;4,00;4,00;2,00;0,00;4,00;4,00;2,00;0,00;0,00;29,02;6,60;0,00;4,00;2,00
2019-04-21;49,00;8,00;8,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;17,22;6,62;0,00;0,00;0,00
2019-04-28;38,00;0,00;4,00;0,00;7,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,62;0,00;0,00;2,62;0,00;0,00;0,00
2019-05-05;23,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;2,56;0,00;12,78;0,00;0,00;2,00;0,00
2019-05-12;36,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;2,67;4,00;0,00;0,00;0,00
2019-05-19;31,00;0,00;12,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;2,00;2,00;2,58;0,00;6,46;3,88;0,00;0,00;0,00
2019-05-26;29,00;0,00;12,00;2,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;2,00;0,00;2,00;0,00;2,64;0,00;7,91;2,64;2,00;0,00;0,00
2019-06-02;55,00;2,00;8,00;8,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;11,79;0,00;0,00;0,00;0,00
2019-06-09;53,00;0,00;6,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;10,60;6,63;2,00;0,00;2,00
2019-06-16;54,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;13,17;2,63;0,00;0,00;0,00
2019-06-23;58,00;0,00;4,00;4,00;9,00;0,00;0,00;0,00;2,00;0,00;4,00;0,00;0,00;0,00;9,00;4,00;2,00;0,00;9,00;4,00;2,00;0,00;0,00;25,05;3,95;0,00;0,00;0,00
2019-06-30;61,00;6,00;23,00;9,00;4,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;2,00;0,00;7,00;0,00;2,00;0,00;7,00;0,00;2,00;0,00;0,00;17,24;2,65;0,00;0,00;0,00
2019-07-07;65,00;6,00;4,00;2,00;4,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00;2,65;0,00;13,27;13,27;0,00;4,00;0,00
2019-07-14;79,00;0,00;15,00;2,00;9,00;0,00;2,00;2,00;2,00;2,00;4,00;2,00;13,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;3,95;0,00;17,12;6,58;4,00;0,00;0,00
2019-07-21;85,00;46,00;37,00;9,00;18,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;6,00;0,00;2,00;2,00;6,00;0,00;0,00;0,00;29,22;2,66;0,00;2,00;2,00
2019-07-28;80,00;4,00;20,00;0,00;14,00;7,00;2,00;0,00;0,00;7,00;4,00;0,00;2,00;0,00;7,00;2,00;5,00;0,00;7,00;2,00;5,00;0,00;0,00;20,98;6,56;0,00;2,00;2,00
2019-08-04;85,00;4,00;11,00;2,00;5,00;0,00;0,00;2,00;0,00;0,00;7,00;2,00;5,00;0,00;0,00;4,00;2,00;0,00;0,00;4,00;2,00;0,00;0,00;37,19;3,98;2,00;4,00;0,00
2019-08-11;53,00;2,00;4,00;7,00;9,00;2,00;4,00;0,00;0,00;5,00;5,00;0,00;0,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;0,00;0,00;37,10;6,63;0,00;2,00;0,00
2019-08-18;100,00;2,00;19,00;4,00;2,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;2,00;4,00;0,00;0,00;2,00;0,00;0,00;28,95;6,58;0,00;0,00;2,00
2019-08-25;88,00;0,00;6,00;4,00;2,00;6,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;14,45;0,00;0,00;0,00;2,00
2019-09-01;41,00;4,00;6,00;0,00;6,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;2,00;4,00;2,00;0,00;2,00;4,00;2,00;0,00;0,00;18,52;7,94;0,00;2,00;0,00
