Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;12,00;34,00;35,00;0,00;0,00;10,50;0,00;0,00;0,00;12,00;92,00;60,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;22,67
2019-01-13;59,00;57,00;35,00;0,00;0,00;0,00;23,29;0,00;23,29;0,00;82,60;94,40;0,00;0,00;0,00;51,06;0,00;0,00;57,66;12,07;0,00
2019-01-20;70,00;46,00;23,00;11,00;0,00;33,48;22,83;0,00;0,00;0,00;101,11;46,67;11,67;0,00;11,11;24,44;11,11;11,89;0,00;0,00;22,45
2019-01-27;34,00;34,00;0,00;0,00;0,00;87,22;0,00;0,00;10,35;11,33;151,11;56,67;0,00;0,00;0,00;24,13;0,00;0,00;66,69;0,00;10,46
2019-02-03;48,00;47,00;24,00;0,00;0,00;71,23;0,00;12,39;0,00;12,00;168,00;84,00;0,00;0,00;0,00;25,67;12,28;0,00;24,00;0,00;24,00
2019-02-10;36,00;36,00;0,00;12,00;0,00;70,50;0,00;12,00;12,00;0,00;108,00;88,00;0,00;0,00;0,00;13,50;0,00;0,00;36,00;0,00;12,00
2019-02-17;24,00;24,00;12,00;12,00;0,00;46,50;0,00;0,00;36,00;12,00;184,00;64,00;0,00;0,00;0,00;51,27;12,00;0,00;12,00;0,00;12,00
2019-02-24;24,00;47,00;0,00;12,00;0,00;91,50;12,00;0,00;12,00;0,00;156,00;60,00;0,00;0,00;0,00;38,86;0,00;0,00;0,00;0,00;0,00
2019-03-03;57,00;66,00;11,00;11,00;0,00;10,78;10,78;0,00;23,11;0,00;117,80;121,60;11,40;0,00;0,00;72,65;0,00;10,60;10,60;0,00;10,60
2019-03-10;47,00;57,00;35,00;34,00;0,00;57,97;0,00;12,53;12,53;11,75;137,08;94,00;0,00;0,00;0,00;36,93;22,38;0,00;12,09;0,00;0,00
