Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;8,00;0,00;16,00;40,00;8,00;76,00;0,00;0,00;45,33;8,00;34,00;96,00;0,00;0,00;0,00;280,00;8,00;14,00;30,00;0,00;14,00
2019-01-13;24,00;8,00;24,00;24,00;0,00;48,00;0,00;8,47;15,53;0,00;40,62;64,62;0,00;0,00;6,00;162,00;24,00;0,00;74,18;15,27;8,73
2019-01-20;23,00;0,00;38,00;23,00;8,00;14,88;0,00;6,76;14,88;14,15;30,08;21,23;0,00;0,00;0,00;166,75;0,00;29,27;31,36;0,00;14,64
2019-01-27;8,00;0,00;8,00;8,00;8,00;42,67;0,00;6,67;14,67;0,00;42,00;50,00;0,00;0,00;0,00;200,00;0,00;14,00;88,00;0,00;14,00
2019-02-03;16,00;0,00;0,00;16,00;0,00;49,45;0,00;0,00;0,00;7,11;23,11;37,33;0,00;0,00;0,00;122,67;16,00;16,00;52,57;0,00;9,14
2019-02-10;8,00;0,00;8,00;24,00;0,00;37,33;0,00;0,00;8,00;0,00;44,00;44,00;0,00;0,00;0,00;160,00;0,00;0,00;46,00;0,00;0,00
2019-02-17;25,00;0,00;48,00;24,00;0,00;15,28;0,00;0,00;23,61;7,69;59,62;50,00;0,00;0,00;0,00;218,75;18,75;9,09;0,00;9,09;15,91
2019-02-24;24,00;8,00;0,00;8,00;0,00;32,47;0,00;15,53;15,53;0,00;55,38;55,38;0,00;0,00;0,00;162,00;6,00;0,00;58,91;8,73;0,00
2019-03-03;32,00;16,00;16,00;8,00;0,00;38,96;0,00;0,00;15,30;0,00;32,00;73,41;0,00;0,00;0,00;243,20;6,40;14,93;8,53;8,53;32,00
2019-03-10;24,00;0,00;15,00;15,00;0,00;39,53;0,00;0,00;0,00;7,38;24,00;31,38;0,00;6,00;0,00;210,00;0,00;0,00;72,00;0,00;30,55
2019-03-17;16,00;0,00;0,00;0,00;0,00;64,00;0,00;0,00;8,73;0,00;34,00;42,00;8,00;0,00;0,00;112,00;0,00;0,00;25,14;0,00;0,00
