Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;46,00;6,13;1,53;6,13;3,07;1,00;11,00;6,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-01-13;45,00;6,00;0,75;6,00;3,00;1,00;9,00;4,00;0,50;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;51,00;9,00;0,00;6,00;3,00;1,00;10,00;5,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;39,00;6,00;0,75;4,50;0,75;0,00;8,00;3,00;0,00;0,00;0,50;1,00;0,00;0,50;0,50;0,50;0,50;0,50;0,00;0,00;0,00
2019-02-03;51,00;7,73;1,55;4,64;3,09;0,50;10,00;6,00;0,00;1,00;0,50;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;51,00;9,00;1,50;4,50;1,50;0,50;10,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00
2019-02-17;46,00;10,73;1,53;6,13;1,53;0,50;9,00;6,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;47,00;10,61;1,52;6,06;1,52;0,50;8,00;7,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;54,00;7,50;1,50;6,00;3,00;1,00;15,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;63,00;9,22;1,54;9,22;3,07;1,00;9,00;7,00;0,00;0,00;1,00;2,00;0,00;0,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-03-17;58,00;12,21;1,53;6,11;1,53;0,00;12,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;57,00;7,50;3,00;6,00;3,00;0,50;12,00;8,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2019-03-31;59,00;10,59;0,76;6,05;1,51;1,00;14,00;6,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-04-07;61,00;10,68;0,76;6,10;1,53;0,50;16,00;6,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,50;0,00;0,50
2019-04-14;62,00;12,40;1,55;10,85;1,55;1,00;13,00;4,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;1,00;0,50;0,50;0,00;0,00;0,00
2019-04-21;53,00;10,91;1,56;6,24;1,56;1,00;19,00;8,00;1,00;0,00;0,50;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50
2019-04-28;70,00;9,13;1,52;4,57;3,04;0,50;14,00;9,00;0,00;0,50;0,50;2,00;0,50;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,50
2019-05-05;69,00;10,73;1,53;6,13;3,07;0,00;11,00;7,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-05-12;64,00;12,19;1,52;10,67;4,57;0,00;28,00;10,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;2,00;0,50;0,00;0,00;0,00;0,00
2019-05-19;79,00;15,19;0,00;10,63;4,56;2,00;29,00;6,00;0,00;0,00;3,00;2,00;0,50;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50
2019-05-26;74,00;20,04;1,54;15,42;1,54;1,00;22,00;10,00;0,00;0,50;1,00;1,00;1,00;0,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00
2019-06-02;81,00;10,70;1,53;12,23;1,53;1,00;22,00;12,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;76,00;13,68;1,52;9,12;4,56;0,50;20,00;7,00;0,00;0,00;1,00;1,00;0,50;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00
2019-06-16;71,00;10,57;3,02;10,57;0,76;2,00;25,00;14,00;0,00;0,00;1,00;0,50;1,00;0,00;0,00;2,00;0,50;0,00;0,00;0,00;0,00
2019-06-23;75,00;15,31;3,06;9,18;1,53;0,50;18,00;13,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,50;0,00;0,00;0,50;0,00
2019-06-30;71,00;12,35;1,54;7,72;6,17;1,00;15,00;9,00;0,00;0,00;1,00;1,00;0,50;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,50
2019-07-07;70,00;15,22;1,52;9,13;1,52;0,50;10,00;11,00;2,00;0,00;1,00;1,00;0,00;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00
2019-07-14;64,00;15,24;1,52;6,10;4,57;1,00;14,00;9,00;1,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-07-21;69,00;12,27;1,53;10,73;4,60;2,00;16,00;15,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50
2019-07-28;55,00;16,81;0,76;10,69;3,06;1,00;11,00;7,00;1,00;0,00;1,00;2,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50
2019-08-04;62,00;16,63;1,51;9,07;4,54;1,00;14,00;11,00;0,00;0,00;2,00;1,00;0,50;1,00;0,00;1,00;0,50;0,00;0,50;0,00;0,00
2019-08-11;67,00;13,70;3,05;10,66;1,52;2,00;10,00;14,00;0,00;0,00;1,00;2,00;1,00;0,50;0,00;1,00;1,00;0,00;0,00;0,00;0,50
2019-08-18;63,00;116,78;1,54;9,22;4,61;1,00;14,00;12,00;0,00;0,50;1,00;1,00;0,50;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00
2019-08-25;56,00;151,35;1,51;9,08;6,05;0,00;13,00;7,00;0,50;0,50;0,50;1,00;0,00;2,00;0,00;2,00;0,50;0,00;0,00;0,00;0,50
2019-09-01;75,00;18,37;0,77;6,12;1,53;1,00;13,00;9,00;0,00;0,00;0,50;3,00;1,00;0,00;0,00;1,00;0,50;0,50;0,00;0,00;0,50
2019-09-08;62,00;12,10;1,51;10,59;1,51;1,00;10,00;8,00;0,50;0,00;1,00;1,00;1,00;0,50;0,00;2,00;1,00;0,00;0,00;0,50;0,50
2019-09-15;74,00;10,57;1,51;7,55;1,51;2,00;16,00;7,00;2,00;0,00;3,00;1,00;0,50;2,00;0,00;3,00;0,00;0,00;0,00;1,00;0,50
2019-09-22;68,00;10,82;1,55;9,27;1,55;1,00;18,00;7,00;1,00;0,50;1,00;1,00;0,50;0,50;0,00;3,00;1,00;0,00;0,00;0,00;1,00
2019-09-29;51,00;13,50;1,50;10,50;4,50;1,00;14,00;12,00;1,00;1,00;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,50;0,00;0,00;1,00
2019-10-06;54,00;10,50;1,50;7,50;3,00;2,00;10,00;10,00;0,00;0,00;3,00;2,00;0,50;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,50
2019-10-13;49,00;7,66;1,53;7,66;3,06;1,00;10,00;4,00;0,00;0,00;3,00;2,00;0,50;0,50;0,00;2,00;0,00;0,00;0,00;0,50;0,00
2019-10-20;54,00;9,26;1,54;9,26;1,54;0,00;15,00;3,00;0,50;0,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50
2019-10-27;46,00;9,20;0,00;7,67;1,53;0,50;11,00;8,00;0,00;0,00;0,00;1,00;1,00;0,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-11-03;48,00;12,00;1,50;3,00;3,00;4,00;11,00;7,00;0,50;1,00;0,50;2,00;0,00;1,00;0,00;3,00;1,00;0,50;0,00;0,00;1,00
2019-11-10;46,00;9,20;1,53;12,27;1,53;1,00;13,00;8,00;0,50;0,00;3,00;1,00;0,50;1,00;0,00;2,00;1,00;0,00;0,00;0,50;0,00
2019-11-17;49,00;9,19;1,53;6,13;1,53;1,00;13,00;6,00;1,00;0,50;1,00;0,00;0,50;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,50
2019-11-24;71,00;18,52;1,54;12,35;1,54;3,00;17,00;7,00;1,00;0,00;1,00;3,00;3,00;0,50;0,50;3,00;1,00;0,50;0,00;0,00;0,50
2019-12-01;57,00;10,78;1,54;9,24;3,08;2,00;15,00;7,00;0,50;0,50;2,00;1,00;0,50;0,50;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-12-08;67,00;15,23;1,52;12,18;1,52;2,00;17,00;7,00;2,00;0,00;1,00;2,00;1,00;1,00;0,00;1,00;0,50;0,50;0,00;0,50;0,00
2019-12-15;84,00;19,85;3,05;9,16;3,05;4,00;14,00;8,00;0,50;2,00;2,00;1,00;3,00;0,50;0,00;1,00;3,00;0,00;0,50;0,00;2,00
2019-12-22;81,00;24,45;1,53;16,81;4,58;10,00;14,00;8,00;2,00;0,50;4,00;2,00;1,00;0,50;1,00;2,00;2,00;0,50;0,00;0,00;1,00
2019-12-29;76,00;16,72;3,04;15,20;3,04;3,00;17,00;9,00;0,50;1,00;1,00;1,00;1,00;1,00;0,50;2,00;1,00;1,00;0,50;0,50;0,00
2020-01-05;90,00;21,36;1,53;12,20;4,58;4,00;18,00;9,00;1,00;1,00;3,00;3,00;2,00;1,00;0,00;1,00;1,00;0,50;0,50;0,00;1,00
2020-01-12;94,00;22,74;1,52;13,65;3,03;3,00;22,00;11,00;1,00;0,00;2,00;2,00;0,50;0,50;0,00;2,00;2,00;0,50;0,50;0,50;1,00
2020-01-19;95,00;21,45;3,06;12,26;3,06;5,00;23,00;14,00;3,00;0,50;2,00;2,00;2,00;1,00;0,00;1,00;2,00;0,50;0,00;0,50;2,00
2020-01-26;81,00;19,87;3,06;10,70;3,06;2,00;20,00;9,00;1,00;1,00;3,00;5,00;1,00;1,00;0,50;4,00;0,50;0,50;0,00;0,00;0,50
2020-02-02;100,00;16,67;1,52;12,12;7,58;3,00;19,00;12,00;1,00;0,50;5,00;3,00;2,00;1,00;0,50;1,00;2,00;0,00;0,00;0,00;1,00
2020-02-09;82,00;19,74;3,04;12,15;4,56;4,00;21,00;10,00;1,00;1,00;3,00;1,00;0,00;0,00;0,00;2,00;2,00;0,50;1,00;0,50;1,00
2020-02-16;93,00;16,77;1,52;10,67;3,05;4,00;18,00;8,00;2,00;0,50;3,00;3,00;2,00;1,00;0,50;2,00;1,00;0,00;0,50;0,00;1,00
2020-02-23;83,00;18,44;1,54;16,91;4,61;5,00;16,00;8,00;2,00;1,00;3,00;3,00;1,00;0,50;0,00;3,00;2,00;1,00;0,00;0,00;1,00
2020-03-01;60,00;15,00;1,50;10,50;4,50;3,00;18,00;10,00;2,00;0,00;4,00;1,00;1,00;0,50;0,50;0,50;2,00;0,50;0,00;0,00;0,50
2020-03-08;64,00;13,71;1,52;15,24;4,57;5,00;21,00;5,00;1,00;2,00;1,00;3,00;1,00;0,00;0,00;1,00;0,50;0,00;0,00;1,00;0,50
2020-03-15;46,00;15,33;3,07;16,87;4,60;2,00;14,00;7,00;2,00;0,50;2,00;2,00;2,00;1,00;0,00;1,00;1,00;2,00;0,00;0,50;2,00
2020-03-22;41,00;10,63;1,52;7,59;3,04;4,00;10,00;7,00;1,00;1,00;2,00;0,50;1,00;1,00;0,50;1,00;3,00;0,50;0,00;0,50;0,50
2020-03-29;37,00;15,42;0,77;13,88;3,08;2,00;9,00;7,00;1,00;0,50;1,00;2,00;1,00;0,50;0,00;3,00;0,50;1,00;0,00;0,00;1,00
2020-04-05;43,00;13,82;1,54;12,29;3,07;2,00;17,00;8,00;1,00;0,00;2,00;2,00;1,00;1,00;0,00;2,00;2,00;0,50;0,50;1,00;0,50
2020-04-12;40,00;15,38;1,54;10,77;4,62;3,00;9,00;7,00;2,00;1,00;1,00;3,00;1,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00
2020-04-19;41,00;13,67;3,04;12,15;3,04;1,00;11,00;6,00;0,00;0,00;2,00;3,00;1,00;0,50;0,00;1,00;0,00;1,00;1,00;0,50;0,50
2020-04-26;40,00;10,77;0,77;12,31;3,08;2,00;9,00;8,00;1,00;0,50;2,00;1,00;0,50;0,50;0,00;3,00;0,50;0,50;0,00;0,00;0,50
2020-05-03;35,00;13,70;0,76;7,61;4,57;3,00;12,00;7,00;2,00;0,50;1,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;0,00;0,50;1,00
2020-05-10;36,00;18,78;1,57;9,39;4,70;5,00;10,00;8,00;1,00;0,50;3,00;1,00;1,00;0,50;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-05-17;47,00;12,13;3,03;13,65;4,55;5,00;12,00;8,00;0,00;0,50;2,00;2,00;1,00;1,00;0,00;0,50;0,50;0,00;0,00;0,50;0,50
2020-05-24;44,00;15,17;3,03;16,69;7,59;5,00;11,00;13,00;2,00;0,50;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50
2020-05-31;42,00;13,50;1,50;12,00;1,50;2,00;9,00;7,00;0,50;1,00;2,00;3,00;1,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2020-06-07;56,00;21,19;1,51;12,11;4,54;2,00;13,00;7,00;1,00;0,50;2,00;3,00;1,00;0,50;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2020-06-14;58,00;18,32;1,53;10,68;4,58;4,00;20,00;11,00;1,00;0,00;6,00;2,00;1,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00;0,50
2020-06-21;56,00;15,14;1,51;16,65;4,54;2,00;15,00;10,00;1,00;0,50;3,00;5,00;1,00;1,00;0,00;0,00;2,00;0,50;0,50;0,00;1,00
2020-06-28;47,00;15,16;1,52;15,16;6,06;3,00;15,00;8,00;1,00;0,00;4,00;2,00;0,50;0,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00
2020-07-05;44,00;18,21;1,52;18,21;4,55;4,00;13,00;9,00;1,00;0,50;3,00;3,00;1,00;1,00;0,50;1,00;1,00;0,00;0,00;0,00;1,00
2020-07-12;51,00;15,45;4,64;15,45;1,55;3,00;10,00;10,00;1,00;1,00;3,00;4,00;0,50;2,00;0,50;2,00;0,50;2,00;1,00;0,00;1,00
2020-07-19;59,00;28,74;1,51;15,13;6,05;2,00;12,00;9,00;2,00;0,50;1,00;5,00;1,00;0,50;1,00;3,00;1,00;1,00;0,50;0,50;1,00
2020-07-26;53,00;27,26;1,51;15,14;3,03;2,00;20,00;11,00;4,00;1,00;1,00;4,00;0,00;1,00;0,00;2,00;0,50;2,00;0,00;0,00;1,00
2020-08-02;54,00;20,06;1,54;23,14;3,09;3,00;11,00;16,00;0,50;1,00;2,00;5,00;1,00;2,00;0,00;1,00;0,00;1,00;0,00;0,50;2,00
2020-08-09;61,00;16,78;1,53;18,30;4,58;4,00;13,00;9,00;0,00;0,50;1,00;3,00;1,00;1,00;0,50;1,00;2,00;1,00;0,50;0,50;2,00
2020-08-16;53,00;18,17;3,03;10,60;6,06;2,00;16,00;6,00;1,00;1,00;2,00;3,00;1,00;0,00;0,50;2,00;1,00;1,00;0,00;0,50;1,00
2020-08-23;47,00;10,61;1,52;12,13;24,26;5,00;11,00;10,00;0,50;0,50;3,00;5,00;2,00;1,00;0,00;3,00;0,50;0,50;0,50;0,50;2,00
2020-08-30;47,00;15,16;3,03;12,13;6,06;3,00;12,00;10,00;0,50;0,00;3,00;2,00;0,50;0,50;0,00;2,00;2,00;0,50;0,00;0,00;1,00
2020-09-06;47,00;13,65;6,06;16,68;3,03;3,00;14,00;11,00;1,00;0,00;2,00;3,00;1,00;2,00;0,50;1,00;2,00;2,00;0,00;0,00;0,50
2020-09-13;44,00;13,66;3,03;13,66;4,55;2,00;9,00;6,00;1,00;1,00;3,00;4,00;0,50;1,00;0,50;3,00;3,00;0,50;0,50;0,50;0,00
2020-09-20;44,00;19,72;3,03;13,66;3,03;4,00;14,00;8,00;2,00;1,00;2,00;3,00;1,00;1,00;1,00;1,00;0,00;1,00;0,50;1,00;0,50
2020-09-27;49,00;18,38;3,06;16,84;1,53;4,00;15,00;7,00;2,00;1,00;2,00;4,00;2,00;2,00;1,00;0,50;0,00;0,00;0,00;0,50;1,00
2020-10-04;50,00;15,15;1,52;12,12;4,55;3,00;16,00;12,00;2,00;1,00;2,00;3,00;2,00;1,00;0,50;2,00;1,00;1,00;0,00;0,00;1,00
2020-10-11;44,00;22,76;3,03;12,14;3,03;3,00;16,00;10,00;3,00;0,50;3,00;5,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00
2020-10-18;57,00;20,03;1,54;13,86;4,62;3,00;12,00;9,00;1,00;0,50;5,00;3,00;1,00;1,00;0,50;4,00;1,00;0,50;0,50;0,50;2,00
2020-10-25;49,00;15,31;1,53;12,25;4,59;1,00;12,00;8,00;3,00;0,50;2,00;2,00;2,00;1,00;0,00;1,00;2,00;0,50;0,00;1,00;0,50
2020-11-01;42,00;17,11;1,56;7,78;4,67;2,00;10,00;7,00;0,50;0,00;4,00;4,00;2,00;1,00;0,50;0,50;1,00;0,50;0,50;0,50;0,50
2020-11-08;50,00;13,64;1,52;7,58;4,55;4,00;13,00;8,00;0,50;1,00;2,00;5,00;1,00;1,00;0,00;0,50;2,00;1,00;0,00;0,00;1,00
2020-11-15;49,00;21,44;1,53;12,25;3,06;3,00;21,00;7,00;2,00;0,50;2,00;3,00;1,00;1,00;0,50;0,50;2,00;0,00;0,00;0,50;0,00
2020-11-22;59,00;12,42;1,55;12,42;1,55;4,00;15,00;10,00;0,50;0,50;1,00;2,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00
2020-11-29;53,00;12,11;4,54;12,11;4,54;1,00;11,00;7,00;2,00;1,00;3,00;2,00;2,00;1,00;1,00;1,00;2,00;0,50;0,50;0,00;1,00
2020-12-06;56,00;15,14;3,03;6,05;1,51;3,00;13,00;8,00;3,00;1,00;3,00;1,00;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,50;1,00
2020-12-13;51,00;13,91;1,55;9,27;6,18;3,00;9,00;10,00;2,00;0,50;4,00;1,00;0,50;0,50;1,00;0,50;1,00;0,00;0,00;0,50;0,00
2020-12-20;51,00;15,45;3,09;12,36;3,09;2,00;13,00;10,00;2,00;0,00;1,00;2,00;0,50;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00
2020-12-27;67,00;13,70;0,76;10,66;3,05;4,00;13,00;10,00;0,50;1,00;5,00;2,00;0,50;0,50;2,00;1,00;1,00;0,00;0,00;0,50;0,50
2021-01-03;60,00;16,50;3,00;7,50;3,00;3,00;13,00;9,00;2,00;1,00;3,00;3,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;1,00
2021-01-10;50,00;13,64;1,52;9,09;3,03;1,00;8,00;7,00;2,00;0,00;1,00;3,00;3,00;0,50;1,00;1,00;1,00;0,50;0,50;0,00;1,00
2021-01-17;43,00;15,36;1,54;10,75;3,07;2,00;8,00;10,00;2,00;0,50;3,00;2,00;1,00;0,50;1,00;2,00;0,00;0,50;0,00;0,50;0,50
