Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;37,00;814,00;18,50;18,50;18,50;20,00;14,00;25,00;8,00;740,00;6,17;12,33;12,33
2019-01-13;44,00;572,00;14,67;14,67;14,67;22,00;22,00;32,00;7,00;894,67;7,33;14,67;29,33
2019-01-20;42,00;518,00;14,00;14,00;14,00;17,00;10,00;36,00;5,00;598,50;5,25;10,50;21,00
2019-01-27;17,00;629,00;17,00;17,00;17,00;12,00;19,00;7,00;7,00;323,00;2,83;5,67;11,33
2019-02-03;23,00;920,00;23,00;23,00;23,00;19,00;9,00;3,00;4,00;327,75;2,88;5,75;5,75
2019-02-10;25,00;487,50;12,50;12,50;12,50;22,00;15,00;4,00;5,00;350,00;3,13;6,25;6,25
2019-02-17;29,00;522,00;14,50;14,50;43,50;22,00;17,00;4,00;15,00;609,00;4,83;9,67;19,33
2019-02-24;33,00;726,00;16,50;8,25;16,50;27,00;22,00;5,00;10,00;660,00;5,50;11,00;11,00
2019-03-03;30,00;630,00;15,00;15,00;15,00;18,00;18,00;5,00;8,00;510,00;3,75;7,50;15,00
2019-03-10;29,00;594,50;14,50;14,50;29,00;33,00;11,00;9,00;13,00;493,00;3,63;7,25;7,25
2019-03-17;20,00;700,00;20,00;20,00;10,00;16,00;19,00;4,00;7,00;310,00;5,00;5,00;10,00
2019-03-24;30,00;600,00;7,50;15,00;15,00;32,00;19,00;1,00;11,00;480,00;3,75;7,50;15,00
2019-03-31;47,00;626,67;15,67;15,67;15,67;17,00;21,00;14,00;4,00;740,25;5,88;11,75;23,50
2019-04-07;63,00;693,00;15,75;15,75;15,75;39,00;13,00;20,00;7,00;945,00;7,88;31,50;15,75
2019-04-14;48,00;1600,00;32,00;32,00;16,00;20,00;18,00;27,00;9,00;1200,00;6,00;24,00;12,00
2019-04-21;55,00;898,33;18,33;18,33;18,33;26,00;18,00;34,00;4,00;825,00;6,88;13,75;13,75
2019-04-28;58,00;768,50;14,50;29,00;14,50;19,00;20,00;28,00;11,00;684,40;5,80;11,60;23,20
2019-05-05;53,00;636,00;17,67;17,67;17,67;13,00;26,00;52,00;16,00;667,80;5,30;10,60;21,20
2019-05-12;55,00;715,00;18,33;36,67;18,33;34,00;17,00;20,00;9,00;935,00;6,88;13,75;27,50
2019-05-19;49,00;686,00;16,33;16,33;32,67;15,00;30,00;21,00;7,00;563,50;8,17;16,33;24,50
2019-05-26;41,00;601,33;27,33;27,33;13,67;23,00;28,00;35,00;8,00;565,80;4,10;16,40;16,40
2019-06-02;54,00;828,00;18,00;18,00;18,00;20,00;36,00;34,00;11,00;630,00;4,50;9,00;18,00
2019-06-09;57,00;555,75;14,25;14,25;14,25;27,00;28,00;49,00;9,00;786,60;5,70;11,40;22,80
