Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;37,00;5,00;5,00;2,00;0,00;4,00;0,00;2,00;0,00;0,00;7,00;45,00;2,00;0,00;0,00;62,44;0,00;0,00;11,00;5,00;5,00
2019-01-13;36,00;5,00;7,00;2,00;2,00;0,00;0,00;0,00;4,00;0,00;5,00;29,00;2,00;0,00;0,00;86,40;0,00;2,00;2,00;5,00;5,00
2019-01-20;35,00;4,00;3,00;4,00;2,00;2,00;0,00;0,00;0,00;0,00;5,00;20,00;0,00;0,00;0,00;53,67;0,00;0,00;2,00;0,00;5,00
2019-01-27;42,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;5,00;20,00;0,00;2,33;4,67;51,33;2,33;0,00;11,00;5,00;5,00
2019-02-03;49,00;3,00;10,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;9,00;41,00;2,00;0,00;0,00;53,67;0,00;0,00;0,00;10,00;9,00
2019-02-10;60,00;5,00;5,00;4,00;4,00;4,00;0,00;0,00;2,00;4,00;4,00;24,00;0,00;0,00;0,00;62,31;2,31;0,00;0,00;7,00;7,00
2019-02-17;55,00;4,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;9,00;40,00;0,00;0,00;0,00;61,88;0,00;0,00;2,00;2,00;0,00
2019-02-24;54,00;7,00;9,00;0,00;2,00;4,00;0,00;2,00;0,00;2,00;13,00;30,00;5,00;0,00;2,35;56,35;2,35;0,00;7,00;4,00;2,00
2019-03-03;45,00;4,00;5,00;2,00;0,00;0,00;0,00;0,00;6,00;2,00;13,00;31,00;0,00;0,00;0,00;71,05;2,37;0,00;5,00;7,00;14,00
2019-03-10;49,00;4,00;5,00;0,00;0,00;4,00;0,00;2,00;0,00;6,00;9,00;35,00;0,00;0,00;0,00;81,67;0,00;0,00;0,00;4,00;2,00
2019-03-17;37,00;2,00;5,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;9,00;38,00;0,00;0,00;0,00;60,13;0,00;0,00;0,00;2,00;11,00
2019-03-24;42,00;6,00;15,00;0,00;2,00;0,00;0,00;0,00;0,00;4,00;6,00;45,00;0,00;2,33;2,33;70,00;0,00;0,00;0,00;2,00;4,00
2019-03-31;49,00;2,00;5,00;4,00;2,00;4,00;0,00;0,00;0,00;0,00;6,00;43,00;0,00;0,00;0,00;77,00;4,67;0,00;2,00;7,00;5,00
2019-04-07;53,00;4,00;9,00;4,00;0,00;4,00;0,00;0,00;2,00;2,00;5,00;24,00;0,00;0,00;0,00;66,83;0,00;0,00;0,00;9,00;14,00
2019-04-14;39,00;10,00;10,00;2,00;0,00;6,00;2,00;2,00;0,00;0,00;8,00;56,00;6,00;0,00;2,29;68,82;0,00;0,00;4,00;4,00;6,00
2019-04-21;74,00;4,00;7,00;0,00;2,00;2,00;0,00;2,00;0,00;2,00;6,00;27,00;0,00;0,00;0,00;81,16;0,00;0,00;4,00;9,00;5,00
2019-04-28;48,00;7,00;11,00;0,00;0,00;4,00;0,00;2,00;2,00;0,00;9,00;42,00;0,00;2,29;0,00;68,57;0,00;0,00;0,00;4,00;9,00
2019-05-05;71,00;9,00;9,00;0,00;2,00;6,00;0,00;0,00;2,00;2,00;9,00;65,00;0,00;0,00;2,37;85,20;0,00;2,00;0,00;5,00;7,00
