Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;6,00;40,80;24,00;6,00;0,00;0,00;6,00;0,00;12,00;6,00;93,00;123,00;0,00;0,00;6,00;102,00;24,00;6,00;133,50;0,00;24,00
2019-01-13;23,00;33,35;28,75;5,75;5,75;30,00;0,00;6,00;6,00;11,50;138,00;161,00;0,00;0,00;5,75;86,25;17,25;0,00;57,50;11,50;23,00
2019-01-20;18,00;46,80;54,00;12,00;6,00;24,00;0,00;0,00;24,00;0,00;118,80;111,60;0,00;0,00;6,00;147,00;6,00;6,00;85,50;0,00;12,00
2019-01-27;53,00;28,91;18,07;12,05;0,00;30,00;0,00;0,00;6,00;7,07;166,07;127,20;0,00;0,00;11,78;76,56;17,67;6,06;90,86;6,06;24,23
2019-02-03;65,00;30,09;18,06;6,02;0,00;6,00;0,00;0,00;6,00;25,28;57,78;111,94;0,00;0,00;5,65;90,43;0,00;0,00;110,35;0,00;42,33
2019-02-10;30,00;42,00;25,20;6,00;0,00;6,00;0,00;6,00;0,00;11,25;153,75;153,75;0,00;0,00;0,00;90,00;24,55;0,00;81,00;6,00;18,00
2019-02-17;18,00;54,00;18,00;6,00;6,00;25,00;0,00;0,00;30,00;10,80;133,20;115,20;0,00;0,00;12,00;105,00;12,00;0,00;55,50;0,00;12,00
2019-02-24;37,00;56,10;19,10;0,00;0,00;38,00;0,00;0,00;0,00;7,40;196,10;148,00;7,40;0,00;5,69;122,38;5,69;0,00;56,24;0,00;5,92
2019-03-03;54,00;48,00;37,20;0,00;6,00;19,00;0,00;6,00;0,00;18,00;162,00;133,20;0,00;0,00;5,68;88,11;17,05;0,00;61,50;0,00;0,00
2019-03-10;12,00;60,00;18,00;6,00;0,00;18,00;0,00;13,00;0,00;12,00;232,00;128,00;0,00;6,00;0,00;90,00;39,00;12,00;67,50;0,00;12,00
2019-03-17;50,00;50,00;64,63;0,00;0,00;13,00;0,00;0,00;12,00;7,14;117,86;171,43;0,00;0,00;0,00;100,00;64,71;6,06;96,97;6,06;12,12
2019-03-24;61,00;66,98;31,10;0,00;0,00;25,00;0,00;0,00;6,00;7,18;229,65;122,00;0,00;0,00;0,00;104,57;55,19;5,95;43,15;5,95;17,85
2019-03-31;18,00;31,20;19,20;12,00;0,00;19,00;0,00;0,00;6,00;10,80;158,40;129,60;0,00;0,00;0,00;102,00;27,00;0,00;51,00;0,00;6,00
2019-04-07;43,00;60,92;5,97;5,97;5,97;13,00;0,00;7,00;6,00;17,92;222,17;172,00;0,00;0,00;0,00;83,13;11,47;0,00;68,21;5,93;37,07
2019-04-14;60,00;73,20;0,00;7,20;0,00;14,00;0,00;0,00;0,00;22,50;247,50;123,75;7,50;0,00;0,00;117,14;20,00;0,00;67,50;0,00;13,50
2019-04-21;65,00;65,00;13,24;13,24;6,02;33,00;0,00;7,00;13,00;0,00;209,44;184,17;7,22;0,00;14,13;98,91;25,43;6,05;93,72;25,70;25,70
2019-04-28;49,00;42,88;12,25;18,38;12,25;31,00;0,00;0,00;6,00;7,54;177,15;150,77;0,00;0,00;0,00;115,29;5,76;0,00;70,44;6,13;49,00
2019-05-05;71,00;71,00;29,58;11,83;5,92;31,00;0,00;0,00;12,00;10,65;170,40;205,90;0,00;0,00;5,68;99,40;17,04;0,00;96,15;29,58;47,33
2019-05-12;43,00;48,97;11,94;17,92;0,00;50,00;6,00;0,00;18,00;7,17;121,83;218,58;0,00;0,00;5,73;129,00;20,07;0,00;62,28;11,86;17,79
2019-05-19;60,00;36,00;30,00;6,00;6,00;19,00;0,00;0,00;18,00;7,06;183,53;176,47;0,00;0,00;0,00;111,43;25,71;6,00;61,50;18,00;30,00
2019-05-26;50,00;36,90;5,95;0,00;5,95;32,00;0,00;7,00;13,00;7,14;260,71;107,14;0,00;0,00;5,88;182,35;58,82;0,00;104,55;0,00;43,94
2019-06-02;54,00;36,00;49,20;0,00;6,00;62,00;0,00;6,00;12,00;7,20;216,00;205,20;0,00;0,00;5,68;136,42;31,26;6,00;67,50;36,00;66,00
2019-06-09;99,00;118,32;19,32;18,11;12,07;32,00;0,00;0,00;6,00;7,33;278,67;176,00;7,33;5,66;0,00;147,09;25,46;6,00;108,00;18,00;37,50
2019-06-16;62,00;81,08;13,12;0,00;0,00;19,00;13,00;7,00;6,00;7,29;215,18;156,82;0,00;0,00;0,00;211,36;5,64;11,81;126,95;0,00;36,90
2019-06-23;68,00;56,07;44,14;5,96;11,93;51,00;0,00;0,00;0,00;17,89;128,84;261,26;0,00;0,00;11,33;127,50;11,33;25,13;119,74;5,91;42,87
2019-06-30;61,00;61,00;43,06;5,98;17,94;19,00;0,00;0,00;24,00;7,18;222,47;147,12;0,00;0,00;5,81;185,90;26,14;6,10;88,45;12,20;12,20
2019-07-07;55,00;66,96;25,11;17,93;0,00;25,00;0,00;0,00;18,00;7,33;282,33;165,00;0,00;0,00;0,00;240,26;31,84;0,00;107,03;37,16;37,16
2019-07-14;70,00;63,97;26,55;0,00;0,00;66,00;0,00;0,00;19,00;40,53;176,84;151,05;7,37;0,00;19,60;280,00;14,00;0,00;104,26;38,72;25,32
2019-07-21;100,00;120,48;48,19;13,25;13,25;34,00;0,00;7,00;0,00;7,14;178,57;117,86;0,00;0,00;0,00;140,00;0,00;13,43;74,63;19,40;19,40
2019-07-28;58,00;44,71;45,92;19,33;13,29;33,00;6,00;0,00;13,00;0,00;246,50;116,00;0,00;5,80;0,00;121,80;46,40;0,00;148,05;13,74;39,68
2019-08-04;52,00;52,00;26,60;6,05;0,00;40,00;0,00;0,00;7,00;26,00;289,71;208,00;0,00;0,00;5,78;219,56;46,22;5,94;105,49;13,37;38,63
2019-08-11;74,00;68,03;5,97;5,97;0,00;51,00;0,00;0,00;25,00;7,05;352,38;176,19;0,00;0,00;0,00;148,00;31,31;5,92;119,88;11,84;54,76
