Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;72,00;6,00;5,00;2,00;9,00;2,00;0,00;6,00;0,00;2,00;4,00;0,00;2,00;0,00;3,00;0,00;4,00;0,00;9,00;3,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-13;84,00;7,00;1,00;1,00;11,00;2,00;3,00;0,00;3,00;0,00;3,00;0,00;2,00;0,00;6,00;1,00;4,00;0,00;6,00;3,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;70,00;1,00;4,00;1,00;6,00;3,00;0,00;6,00;1,00;1,00;3,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-01-27;62,00;1,00;3,00;3,00;5,00;5,00;1,00;0,00;1,00;1,00;3,00;0,00;2,00;0,00;3,00;1,00;3,00;0,00;6,00;3,00;6,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-02-03;53,00;3,00;3,00;0,00;4,00;3,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;10,00;3,00;1,00;0,00;11,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;66,00;4,00;10,00;3,00;4,00;2,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;19,00;3,00;0,00;0,00;9,00;4,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;65,00;0,00;15,00;1,00;0,00;2,00;0,00;1,00;1,00;0,00;6,00;0,00;2,00;0,00;6,00;0,00;0,00;0,00;9,00;5,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;64,00;3,00;9,00;1,00;1,00;2,00;1,00;1,00;3,00;1,00;6,00;0,00;2,00;0,00;6,00;3,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;69,00;6,00;10,00;1,00;3,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;1,00;6,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;46,00;1,00;7,00;0,00;8,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;7,00;0,00;1,00;0,00;1,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;75,00;0,00;2,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;1,00;6,00;2,00;5,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;59,00;3,00;7,00;1,00;3,00;0,00;0,00;2,00;0,00;1,00;6,00;0,00;2,00;0,00;9,00;0,00;3,00;1,00;6,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;45,00;3,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;8,00;0,00;3,00;0,00;3,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;62,00;0,00;8,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;35,00;3,00;3,00;2,00;2,00;0,00;2,00;2,00;2,00;2,00;2,00;2,00;2,00;0,00;5,00;2,00;5,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;33,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;3,00;0,00;1,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;43,00;4,00;9,00;0,00;5,00;2,00;1,00;3,00;1,00;0,00;3,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;3,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
