Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;36,00;414,00;90,00;36,00;18,00;21,00;14,00;14,00;8,00;9,00;4,00;3,00;3,00
2019-01-13;35,00;385,00;105,00;35,00;35,00;22,00;28,00;14,00;13,00;4,00;9,00;9,00;4,00
2019-01-20;31,00;279,00;77,50;15,50;15,50;21,00;20,00;16,00;9,00;7,00;5,00;5,00;3,00
2019-01-27;22,00;462,00;110,00;44,00;44,00;34,00;13,00;6,00;9,00;12,00;5,00;5,00;0,00
2019-02-03;19,00;437,00;76,00;19,00;38,00;31,00;13,00;4,00;10,00;14,00;5,00;4,00;2,00
2019-02-10;29,00;333,50;58,00;29,00;14,50;29,00;18,00;4,00;14,00;17,00;11,00;11,00;1,00
2019-02-17;26,00;273,00;52,00;26,00;39,00;33,00;26,00;4,00;12,00;9,00;8,00;8,00;2,00
2019-02-24;29,00;333,50;58,00;29,00;29,00;30,00;19,00;2,00;14,00;10,00;6,00;8,00;3,00
2019-03-03;30,00;390,00;75,00;30,00;30,00;24,00;25,00;4,00;11,00;13,00;7,00;10,00;2,00
2019-03-10;24,00;288,00;48,00;24,00;12,00;29,00;13,00;3,00;12,00;11,00;6,00;11,00;2,00
2019-03-17;26,00;351,00;52,00;13,00;13,00;23,00;19,00;7,00;5,00;17,00;4,00;2,00;2,00
2019-03-24;38,00;304,00;63,33;25,33;25,33;34,00;21,00;7,00;13,00;9,00;7,00;14,00;4,00
2019-03-31;38,00;316,67;63,33;12,67;25,33;43,00;23,00;17,00;19,00;17,00;12,00;15,00;10,00
2019-04-07;47,00;454,33;109,67;31,33;31,33;29,00;27,00;14,00;9,00;12,00;2,00;14,00;5,00
2019-04-14;38,00;1266,67;88,67;38,00;25,33;36,00;32,00;19,00;13,00;15,00;11,00;8,00;7,00
2019-04-21;43,00;344,00;71,67;28,67;28,67;43,00;28,00;9,00;11,00;11,00;10,00;10,00;2,00
2019-04-28;35,00;385,00;70,00;17,50;35,00;23,00;17,00;20,00;10,00;4,00;9,00;8,00;6,00
2019-05-05;45,00;330,00;60,00;15,00;15,00;27,00;29,00;21,00;15,00;16,00;4,00;16,00;7,00
2019-05-12;50,00;350,00;83,33;16,67;33,33;36,00;19,00;10,00;6,00;11,00;8,00;5,00;1,00
2019-05-19;46,00;352,67;76,67;30,67;30,67;24,00;29,00;29,00;8,00;8,00;9,00;11,00;4,00
2019-05-26;43,00;315,33;86,00;28,67;28,67;33,00;26,00;20,00;10,00;6,00;8,00;15,00;10,00
2019-06-02;42,00;322,00;70,00;28,00;28,00;44,00;23,00;18,00;14,00;7,00;9,00;9,00;11,00
2019-06-09;52,00;346,67;104,00;34,67;34,67;49,00;32,00;24,00;12,00;6,00;7,00;12,00;5,00
2019-06-16;58,00;319,00;87,00;29,00;29,00;38,00;19,00;14,00;18,00;11,00;5,00;18,00;3,00
2019-06-23;52,00;286,00;78,00;26,00;52,00;27,00;30,00;26,00;20,00;14,00;9,00;12,00;6,00
2019-06-30;53,00;344,50;92,75;39,75;26,50;41,00;42,00;23,00;24,00;20,00;17,00;14,00;8,00
2019-07-07;62,00;387,50;108,50;46,50;46,50;42,00;46,00;25,00;11,00;18,00;3,00;21,00;8,00
