Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;46,00;2,00;10,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;16,36;33,73;0,00;0,00;0,00;53,08;0,00;0,00;7,00;7,00;8,00
2019-01-13;56,00;8,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,81;31,11;2,07;1,87;1,87;85,87;0,00;0,00;8,00;6,00;0,00
2019-01-20;43,00;8,00;13,00;0,00;2,00;0,00;0,00;2,00;3,00;0,00;22,52;27,64;2,05;0,00;3,58;75,25;0,00;0,00;5,00;2,00;6,00
2019-01-27;40,00;5,00;11,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;12,63;28,42;0,00;0,00;3,64;58,18;1,82;2,00;6,00;3,00;3,00
2019-02-03;29,00;6,00;15,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;15,54;51,79;0,00;0,00;0,00;68,88;0,00;0,00;11,00;5,00;5,00
2019-02-10;36,00;8,00;17,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;27,77;50,40;0,00;0,00;0,00;61,20;0,00;0,00;11,00;3,00;3,00
2019-02-17;43,00;5,00;16,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;18,88;65,02;0,00;0,00;1,79;68,08;0,00;0,00;3,00;2,00;0,00
2019-02-24;48,00;6,00;17,00;0,00;2,00;0,00;0,00;0,00;0,00;2,04;14,30;27,57;0,00;0,00;0,00;62,77;3,69;0,00;12,00;0,00;2,00
2019-03-03;49,00;3,00;19,00;2,00;0,00;0,00;0,00;3,00;0,00;2,04;15,31;43,90;0,00;0,00;0,00;56,00;0,00;0,00;3,00;0,00;2,00
2019-03-10;57,00;6,00;8,00;0,00;2,00;0,00;0,00;0,00;0,00;3,05;17,30;51,91;0,00;0,00;0,00;64,13;3,56;0,00;6,00;3,00;3,00
2019-03-17;47,00;7,00;23,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;10,22;74,59;0,00;0,00;0,00;57,85;0,00;0,00;7,00;8,00;2,00
2019-03-24;52,00;10,00;21,00;2,00;3,00;2,00;0,00;2,00;0,00;0,00;14,56;56,16;2,08;1,86;0,00;85,43;0,00;0,00;13,00;5,00;2,00
2019-03-31;50,00;7,00;16,00;2,00;0,00;0,00;0,00;2,00;2,00;2,04;14,29;65,31;0,00;0,00;0,00;67,86;1,79;0,00;6,00;2,00;0,00
2019-04-07;54,00;5,00;16,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;16,62;50,88;0,00;0,00;1,80;93,60;0,00;0,00;6,00;3,00;5,00
2019-04-14;55,00;7,00;20,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;13,49;53,96;0,00;0,00;1,83;77,00;0,00;0,00;7,00;10,00;8,00
2019-04-21;56,00;7,00;18,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;16,29;42,76;0,00;0,00;1,87;59,73;0,00;0,00;3,00;7,00;2,00
