Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;30,00;7,00;22,00;34,00;4,00;4,00;10,00;11,00;6,00
2019-01-13;36,00;14,00;14,00;27,00;0,00;5,00;4,00;5,00;7,00
2019-01-20;29,00;10,00;12,00;27,00;0,00;0,00;7,00;10,00;2,00
2019-01-27;29,00;13,00;12,00;24,00;5,00;3,00;2,00;10,00;10,00
2019-02-03;21,00;12,00;14,00;22,00;4,00;2,00;6,00;7,00;11,00
2019-02-10;25,00;5,00;18,00;31,00;2,00;3,00;2,00;9,00;2,00
2019-02-17;31,00;7,00;20,00;33,00;2,00;9,00;6,00;11,00;4,00
2019-02-24;33,00;12,00;12,00;35,00;2,00;3,00;10,00;0,00;7,00
2019-03-03;24,00;13,00;22,00;28,00;0,00;4,00;2,00;5,00;2,00
2019-03-10;24,00;5,00;5,00;28,00;0,00;2,00;4,00;2,00;0,00
2019-03-17;24,00;16,00;18,00;15,00;6,00;7,00;8,00;5,00;2,00
2019-03-24;63,00;25,00;18,00;36,00;2,00;0,00;2,00;11,00;6,00
2019-03-31;25,00;7,00;16,00;32,00;0,00;5,00;15,00;7,00;0,00
2019-04-07;37,00;10,00;7,00;32,00;2,00;3,00;4,00;5,00;4,00
2019-04-14;40,00;5,00;17,00;15,00;8,00;0,00;6,00;4,00;4,00
2019-04-21;25,00;9,00;14,00;20,00;2,00;5,00;6,00;9,00;0,00
2019-04-28;38,00;7,00;18,00;18,00;4,00;3,00;10,00;11,00;2,00
2019-05-05;43,00;21,00;61,00;32,00;2,00;2,00;17,00;9,00;12,00
2019-05-12;61,00;12,00;9,00;25,00;2,00;0,00;6,00;4,00;25,00
2019-05-19;41,00;17,00;19,00;28,00;0,00;2,00;6,00;5,00;4,00
2019-05-26;63,00;12,00;12,00;19,00;2,00;0,00;6,00;3,00;2,00
2019-06-02;18,00;7,00;21,00;28,00;4,00;0,00;2,00;12,00;3,00
2019-06-09;24,00;8,00;20,00;21,00;4,00;5,00;11,00;3,00;3,00
2019-06-16;16,00;14,00;13,00;30,00;6,00;0,00;17,00;4,00;2,00
2019-06-23;36,00;15,00;17,00;25,00;2,00;2,00;8,00;0,00;7,00
2019-06-30;43,00;9,00;24,00;19,00;2,00;2,00;4,00;2,00;4,00
2019-07-07;60,00;14,00;12,00;23,00;2,00;0,00;6,00;10,00;0,00
2019-07-14;51,00;16,00;15,00;28,00;0,00;4,00;14,00;9,00;2,00
2019-07-21;58,00;15,00;17,00;38,00;4,00;4,00;12,00;4,00;6,00
2019-07-28;35,00;13,00;15,00;33,00;6,00;0,00;10,00;10,00;6,00
2019-08-04;35,00;21,00;23,00;25,00;6,00;4,00;6,00;4,00;4,00
2019-08-11;46,00;15,00;21,00;33,00;4,00;4,00;4,00;19,00;0,00
2019-08-18;48,00;9,00;15,00;34,00;4,00;4,00;6,00;6,00;7,00
2019-08-25;60,00;16,00;21,00;22,00;2,00;2,00;10,00;11,00;4,00
2019-09-01;18,00;12,00;15,00;19,00;0,00;3,00;4,00;15,00;5,00
2019-09-08;34,00;16,00;13,00;24,00;4,00;2,00;4,00;3,00;2,00
2019-09-15;21,00;3,00;8,00;36,00;2,00;2,00;2,00;10,00;3,00
2019-09-22;22,00;13,00;17,00;24,00;5,00;2,00;5,00;3,00;5,00
2019-09-29;23,00;8,00;30,00;31,00;5,00;2,00;4,00;2,00;5,00
2019-10-06;34,00;13,00;23,00;38,00;7,00;0,00;11,00;7,00;5,00
2019-10-13;23,00;8,00;8,00;31,00;0,00;5,00;5,00;2,00;3,00
2019-10-20;23,00;13,00;14,00;31,00;2,00;5,00;12,00;0,00;11,00
2019-10-27;21,00;13,00;20,00;18,00;0,00;3,00;7,00;8,00;23,00
2019-11-03;29,00;16,00;13,00;30,00;2,00;2,00;5,00;6,00;10,00
2019-11-10;26,00;6,00;14,00;16,00;2,00;0,00;7,00;2,00;3,00
2019-11-17;24,00;16,00;14,00;34,00;3,00;0,00;5,00;2,00;2,00
2019-11-24;24,00;17,00;17,00;14,00;7,00;0,00;10,00;8,00;8,00
2019-12-01;27,00;20,00;18,00;26,00;0,00;3,00;2,00;5,00;7,00
2019-12-08;32,00;10,00;7,00;39,00;0,00;2,00;9,00;3,00;7,00
2019-12-15;61,00;13,00;11,00;18,00;2,00;0,00;5,00;8,00;5,00
2019-12-22;10,00;11,00;18,00;22,00;4,00;2,00;10,00;5,00;2,00
2019-12-29;44,00;16,00;21,00;29,00;0,00;9,00;4,00;18,00;2,00
2020-01-05;77,00;19,00;15,00;20,00;0,00;11,00;5,00;18,00;3,00
2020-01-12;47,00;13,00;14,00;20,00;2,00;3,00;0,00;2,00;6,00
2020-01-19;27,00;12,00;18,00;29,00;3,00;3,00;5,00;12,00;4,00
2020-01-26;12,00;12,00;18,00;17,00;0,00;0,00;2,00;9,00;2,00
