Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;36,00;96,00;87,00;45,00;114,00;89,14;84,00;171,43;89,14;38,12;52,94;74,12;52,94;79,00;32,00;30,00;73,00;18,00;29,00;14,00;18,00;14,00;14,00;18,00;7,00;25,00;14,00;7,00;7,00;7,00;21,00;11,00;14,00;0,00;7,00;7,00;8,00;4,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;51,00;93,00;60,00;66,00;84,00;52,76;82,66;130,14;66,83;42,50;51,00;89,25;51,00;61,00;54,00;41,00;58,00;46,00;33,00;14,00;15,00;14,00;11,00;18,00;0,00;36,00;40,00;7,00;14,00;11,00;7,00;15,00;11,00;4,00;11,00;4,00;0,00;7,00;25,00;7,00;4,00;0,00;0,00;0,00
2019-01-20;54,00;92,12;73,06;76,24;44,47;68,40;82,80;57,60;61,20;47,77;47,77;20,77;45,69;81,00;39,00;51,00;25,00;28,00;28,00;35,00;18,00;4,00;49,00;11,00;4,00;11,00;25,00;7,00;18,00;7,00;14,00;11,00;10,00;0,00;3,00;11,00;4,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;57,00;76,00;91,83;76,00;76,00;51,66;133,59;81,94;80,16;73,89;44,33;44,33;44,33;49,00;28,00;47,00;32,00;24,00;28,00;21,00;32,00;17,00;14,00;21,00;4,00;10,00;18,00;11,00;17,00;21,00;24,00;4,00;7,00;8,00;7,00;3,00;11,00;14,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;55,00;85,56;70,28;51,94;82,50;35,48;63,87;76,29;46,13;23,27;14,81;57,12;35,96;25,00;43,00;11,00;36,00;42,00;29,00;18,00;11,00;18,00;28,00;7,00;0,00;18,00;18,00;4,00;18,00;7,00;14,00;11,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-02-10;11,00;60,50;46,75;57,75;55,00;36,67;33,00;60,50;44,00;19,80;28,60;37,40;15,40;29,00;26,00;30,00;37,00;32,00;25,00;22,00;18,00;4,00;11,00;22,00;4,00;7,00;7,00;4,00;14,00;4,00;7,00;4,00;4,00;4,00;0,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;53,00;68,59;90,41;59,24;68,59;30,03;44,17;90,10;51,23;14,84;19,08;33,92;19,08;26,00;15,00;27,00;30,00;11,00;30,00;4,00;15,00;18,00;18,00;26,00;7,00;40,00;30,00;0,00;19,00;8,00;7,00;4,00;0,00;0,00;4,00;4,00;0,00;18,00;0,00;4,00;0,00;0,00;0,00;4,00
2019-02-24;73,00;106,46;106,46;76,04;48,67;73,00;109,50;74,74;73,00;25,03;31,29;39,63;35,46;32,00;44,00;26,00;15,00;29,00;36,00;29,00;22,00;25,00;18,00;22,00;0,00;39,00;33,00;19,00;29,00;15,00;21,00;8,00;7,00;8,00;14,00;4,00;4,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;82,00;136,67;188,30;85,04;54,67;62,39;65,96;71,30;62,39;33,64;14,72;31,54;14,72;44,00;22,00;23,00;44,00;29,00;33,00;22,00;15,00;15,00;29,00;11,00;4,00;29,00;18,00;15,00;15,00;11,00;4,00;12,00;14,00;0,00;11,00;11,00;8,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;29,00;52,20;162,40;58,00;49,30;51,18;63,12;63,12;51,18;14,50;22,79;29,00;20,71;51,00;4,00;23,00;11,00;25,00;18,00;14,00;26,00;7,00;18,00;4,00;0,00;7,00;33,00;15,00;25,00;7,00;4,00;11,00;14,00;0,00;7,00;4,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;34,00;71,09;55,64;24,73;64,91;51,89;37,58;60,84;59,05;14,88;31,88;34,00;19,13;11,00;7,00;27,00;19,00;11,00;22,00;19,00;11,00;0,00;7,00;15,00;0,00;11,00;19,00;4,00;7,00;11,00;18,00;4,00;4,00;0,00;0,00;7,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00
2019-03-24;30,00;75,00;42,00;18,00;66,00;54,71;67,06;3,53;70,59;4,29;17,14;23,57;19,29;19,00;19,00;23,00;19,00;15,00;22,00;11,00;19,00;4,00;0,00;11,00;0,00;7,00;22,00;8,00;19,00;0,00;4,00;8,00;7,00;4,00;4,00;7,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;55,00;85,56;61,11;94,72;67,22;49,68;86,94;10,65;72,74;19,04;27,50;31,73;44,42;22,00;15,00;23,00;26,00;18,00;15,00;11,00;15,00;7,00;11,00;11,00;0,00;22,00;7,00;11,00;7,00;7,00;4,00;0,00;22,00;0,00;0,00;0,00;0,00;7,00;4,00;11,00;0,00;0,00;0,00;0,00
2019-04-07;59,00;59,00;24,84;74,53;40,37;60,79;39,33;16,09;92,97;4,21;25,29;23,18;14,75;23,00;15,00;16,00;12,00;23,00;15,00;12,00;8,00;4,00;15,00;4,00;0,00;11,00;15,00;4,00;19,00;8,00;8,00;4,00;8,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;20,00;40,00;20,00;14,29;31,43;40,00;23,64;16,36;20,00;12,00;8,00;12,00;26,00;24,00;8,00;8,00;12,00;16,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;20,00;0,00;20,00;12,00;4,00;0,00;16,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-04-21;23,00;28,75;11,50;14,38;43,13;23,00;15,92;12,38;7,08;0,00;0,00;14,64;4,18;15,00;4,00;16,00;4,00;4,00;0,00;11,00;4,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;4,00;0,00;4,00;4,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;25,00;15,63;12,50;3,13;21,88;10,71;3,57;42,86;14,29;0,00;0,00;14,58;16,67;14,00;7,00;4,00;11,00;7,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;7,00;18,00;0,00;0,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;25,00;6,25;3,13;6,25;21,88;14,29;10,71;14,29;0,00;4,17;0,00;0,00;10,42;14,00;10,00;11,00;11,00;10,00;0,00;10,00;7,00;0,00;3,00;0,00;0,00;3,00;14,00;0,00;0,00;7,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2019-05-12;18,00;6,00;21,00;0,00;6,00;14,40;7,20;14,40;3,60;0,00;4,00;4,00;10,00;7,00;4,00;4,00;0,00;7,00;0,00;11,00;0,00;4,00;4,00;4,00;0,00;0,00;11,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-05-19;43,00;6,14;12,29;9,21;3,07;7,17;10,75;21,50;10,75;4,30;0,00;6,45;17,20;7,00;4,00;7,00;11,00;7,00;4,00;25,00;0,00;4,00;7,00;4,00;0,00;4,00;4,00;4,00;7,00;0,00;0,00;4,00;3,00;4,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;39,00;6,00;9,00;18,00;15,00;21,27;3,55;21,27;0,00;0,00;0,00;4,11;20,53;4,00;7,00;22,00;0,00;3,00;7,00;11,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00
2019-06-02;31,00;6,20;21,70;9,30;18,60;7,29;10,94;18,24;23,71;4,13;0,00;10,33;12,40;3,00;7,00;14,00;7,00;0,00;7,00;27,00;14,00;3,00;7,00;7,00;0,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;3,00;4,00;0,00;0,00;4,00;3,00;0,00;0,00;0,00;3,00;4,00;0,00
2019-06-09;42,00;15,00;18,00;6,00;9,00;19,25;14,00;7,00;10,50;4,20;6,30;10,50;12,60;3,00;14,00;0,00;21,00;3,00;3,00;31,00;10,00;3,00;0,00;3,00;0,00;17,00;3,00;11,00;7,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
