Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;23,00;276,00;4,60;2,30;23,00;44,47;16,87;27,60;82,80;75,57;12,05;25,19;8,76;1,00;2,00;3,00;1,00;1,00;2,00;3,00;1,00;10,00;3,00;11,00;3,00;0,50;1,00;0,50;0,50;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;20,00;320,00;5,00;0,00;30,00;47,69;24,62;21,54;84,62;73,68;9,47;24,21;7,37;3,00;3,00;2,00;1,00;3,00;3,00;2,00;1,00;10,00;3,00;15,00;3,00;0,50;1,00;0,00;1,00;1,00;2,00;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,50;0,50;0,50;0,00;0,00
2019-01-20;21,00;309,75;10,50;0,00;26,25;37,50;16,50;16,50;70,50;65,10;8,40;24,15;11,55;3,00;1,00;2,00;2,00;3,00;1,00;2,00;2,00;8,00;4,00;10,00;2,00;0,50;1,00;0,00;0,50;1,00;1,00;0,50;0,00;0,50;0,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,00
2019-01-27;18,00;274,50;4,50;0,00;27,00;40,50;21,00;16,50;87,00;56,25;9,00;24,75;11,25;2,00;1,00;3,00;1,00;2,00;1,00;3,00;1,00;11,00;4,00;11,00;2,00;0,50;0,50;0,00;0,00;3,00;2,00;2,00;0,50;0,50;0,00;0,00;1,00;0,50;0,00;0,00;1,00;0,00;0,00
2019-02-03;14,00;284,67;4,67;0,00;28,00;42,00;15,56;12,44;65,33;47,38;9,69;25,85;9,69;2,00;1,00;3,00;2,00;2,00;1,00;3,00;2,00;10,00;3,00;11,00;1,00;0,50;0,50;0,50;0,50;1,00;0,50;1,00;0,00;0,50;0,00;0,50;0,00;0,50;0,00;0,50;0,00;0,50;0,00
2019-02-10;16,00;309,33;5,33;2,67;26,67;34,91;17,45;11,64;69,82;46,93;11,73;24,53;9,60;3,00;0,50;3,00;2,00;3,00;0,50;3,00;2,00;10,00;3,00;9,00;3,00;0,00;0,50;0,00;0,50;2,00;2,00;2,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00
2019-02-17;18,00;247,50;4,50;0,00;27,00;33,00;15,00;12,00;57,00;50,82;7,41;23,29;7,41;3,00;1,00;2,00;1,00;3,00;1,00;2,00;1,00;7,00;4,00;9,00;3,00;0,50;0,50;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00
2019-02-24;17,00;334,33;11,33;0,00;28,33;34,00;13,91;9,27;58,73;46,75;5,31;21,25;8,50;2,00;1,00;2,00;2,00;2,00;1,00;2,00;2,00;6,00;4,00;9,00;2,00;0,00;0,00;0,50;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2019-03-03;17,00;267,75;4,25;0,00;21,25;31,17;14,17;9,92;63,75;48,88;5,31;27,63;8,50;1,00;1,00;4,00;2,00;1,00;1,00;4,00;2,00;13,00;4,00;13,00;2,00;0,50;0,50;0,50;0,50;2,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-03-10;20,00;315,00;5,00;0,00;20,00;38,46;21,54;13,85;61,54;53,33;6,67;26,67;8,89;2,00;3,00;4,00;2,00;2,00;3,00;4,00;2,00;11,00;4,00;10,00;2,00;0,00;0,50;1,00;0,50;2,00;1,00;0,50;0,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00
