Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-03-17;44,00;0,00;23,00;4,26;35,48;190,67;58,67;8,80;96,80;105,60;8,80;17,29;4,71;55,00;14,14;17,29;4,71;55,00;14,14;0,00;2,00;0,00;5,00;3,00;0,00;0,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-03-24;41,00;0,00;22,00;7,07;50,90;223,64;59,64;10,25;123,00;102,50;5,13;17,35;12,62;41,00;7,88;17,35;12,62;41,00;7,88;0,00;2,05;0,00;6,00;2,00;2,00;0,00;2,00;3,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00
2019-03-31;64,00;0,00;30,00;8,53;36,98;169,41;60,24;4,57;73,14;91,43;18,29;24,98;15,61;51,51;10,93;24,98;15,61;51,51;10,93;0,00;4,27;4,27;7,00;0,00;0,00;2,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;54,00;0,00;31,00;2,84;48,32;194,40;39,60;9,00;81,00;117,00;18,00;29,31;21,60;57,09;9,26;29,31;21,60;57,09;9,26;0,00;8,31;2,08;3,00;1,00;0,00;0,00;1,00;3,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;72,00;0,00;27,00;12,71;45,18;270,00;64,80;10,29;92,57;246,86;10,29;38,30;10,72;29,11;13,79;38,30;10,72;29,11;13,79;0,00;8,00;0,00;3,00;3,00;2,00;0,00;6,00;2,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;58,00;0,00;15,00;8,49;53,76;246,50;58,00;4,83;106,33;116,00;9,67;19,84;12,21;50,37;9,16;19,84;12,21;50,37;9,16;2,07;4,14;4,14;6,00;0,00;3,00;0,00;2,00;0,00;6,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;42,00;0,00;18,00;8,40;51,80;238,00;52,50;10,50;105,00;115,50;10,50;32,67;12,44;40,44;6,22;32,67;12,44;40,44;6,22;0,00;4,20;0,00;12,00;3,00;0,00;0,00;3,00;3,00;6,00;2,00;1,00;0,00;0,00;0,00;1,00
2019-05-05;50,00;0,00;31,00;10,00;60,00;196,43;35,71;10,00;110,00;120,00;10,00;25,00;12,50;50,00;10,94;25,00;12,50;50,00;10,94;2,08;4,17;0,00;10,00;3,00;0,00;2,00;1,00;3,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;56,00;0,00;26,00;5,60;61,60;242,67;59,73;9,33;102,67;93,33;9,33;29,56;23,33;54,44;12,44;29,56;23,33;54,44;12,44;0,00;4,00;0,00;12,00;3,00;1,00;0,00;1,00;2,00;7,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-05-19;63,00;0,00;21,00;4,20;78,40;237,18;44,47;27,00;162,00;99,00;9,00;18,44;38,41;64,54;16,90;18,44;38,41;64,54;16,90;4,20;4,20;2,10;9,00;3,00;4,00;2,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-05-26;69,00;0,00;25,00;5,63;71,82;239,68;50,84;29,57;128,14;98,57;9,86;28,23;20,39;73,70;10,98;28,23;20,39;73,70;10,98;0,00;8,12;2,03;12,00;1,00;0,00;0,00;7,00;3,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;70,00;0,00;31,00;5,71;94,29;309,47;55,26;10,00;160,00;150,00;10,00;29,56;24,89;71,56;9,33;29,56;24,89;71,56;9,33;0,00;4,12;0,00;10,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;74,00;0,00;32,00;9,96;89,65;333,00;55,50;18,50;148,00;148,00;9,25;154,17;18,50;53,96;9,25;154,17;18,50;53,96;9,25;0,00;0,00;2,06;10,00;4,00;3,00;1,00;1,00;1,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;69,00;0,00;34,00;5,63;111,24;326,84;58,11;19,71;216,86;138,00;9,86;36,07;14,11;62,73;12,55;36,07;14,11;62,73;12,55;0,00;4,06;2,03;14,00;2,00;5,00;2,00;2,00;6,00;8,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;100,00;0,00;32,00;15,49;122,54;355,56;62,96;10,00;180,00;160,00;10,00;50,77;13,85;83,08;20,00;50,77;13,85;83,08;20,00;4,17;4,17;2,08;13,00;5,00;3,00;0,00;3,00;2,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;79,00;0,00;48,00;7,05;104,39;312,41;57,45;19,75;197,50;187,63;9,88;38,73;18,59;99,14;12,39;38,73;18,59;99,14;12,39;4,16;4,16;2,08;9,00;8,00;5,00;0,00;8,00;5,00;11,00;2,00;3,00;0,00;0,00;0,00;0,00
2019-07-07;93,00;0,00;36,00;8,45;126,82;345,96;78,12;18,60;186,00;158,10;9,30;54,25;13,95;62,00;9,30;54,25;13,95;62,00;9,30;0,00;8,09;4,04;9,00;7,00;4,00;0,00;6,00;0,00;12,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-07-14;86,00;0,00;36,00;9,87;104,33;311,75;75,25;28,67;162,44;219,78;9,56;46,07;7,68;78,32;13,82;46,07;7,68;78,32;13,82;0,00;16,38;2,05;11,00;5,00;5,00;2,00;5,00;6,00;12,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-07-21;77,00;0,00;43,00;22,40;89,60;330,00;91,67;19,25;231,00;240,63;19,25;27,72;21,56;83,16;6,16;27,72;21,56;83,16;6,16;2,03;8,11;4,05;17,00;5,00;8,00;2,00;6,00;3,00;11,00;2,00;2,00;3,00;0,00;0,00;0,00
2019-07-28;95,00;0,00;29,00;12,76;117,69;365,38;102,31;28,50;218,50;275,50;19,00;57,62;43,61;54,51;26,48;57,62;43,61;54,51;26,48;0,00;8,26;2,07;13,00;8,00;10,00;2,00;3,00;2,00;8,00;2,00;0,00;2,00;0,00;2,00;0,00
2019-08-04;96,00;0,00;39,00;15,53;131,29;291,69;88,62;19,20;172,80;307,20;19,20;27,87;27,87;91,35;10,84;27,87;27,87;91,35;10,84;2,09;8,35;2,09;13,00;2,00;11,00;0,00;8,00;3,00;10,00;0,00;6,00;2,00;0,00;2,00;0,00
2019-08-11;95,00;0,00;28,00;18,43;120,52;321,54;80,38;28,50;190,00;370,50;19,00;41,37;29,11;62,82;18,39;41,37;29,11;62,82;18,39;2,07;8,26;2,07;18,00;6,00;11,00;7,00;3,00;5,00;10,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;97,00;0,00;19,00;15,69;91,29;305,92;85,81;29,10;155,20;970,00;9,70;43,81;25,03;65,71;14,08;43,81;25,03;65,71;14,08;0,00;16,17;4,04;19,00;5,00;3,00;0,00;5,00;5,00;14,00;3,00;2,00;0,00;2,00;0,00;0,00
2019-08-25;71,00;0,00;27,00;8,52;72,42;216,74;78,47;10,14;142,00;446,29;10,14;26,24;18,52;77,17;15,43;26,24;18,52;77,17;15,43;0,00;8,35;4,18;6,00;6,00;6,00;2,00;5,00;0,00;8,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-09-01;63,00;0,00;38,00;8,40;40,60;185,29;55,59;18,00;99,00;135,00;4,50;18,44;10,76;50,71;12,29;18,44;10,76;50,71;12,29;0,00;8,40;2,10;10,00;1,00;1,00;1,00;1,00;1,00;9,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;75,00;0,00;20,00;9,91;59,43;185,71;57,14;9,38;93,75;112,50;4,69;30,61;13,78;36,73;15,31;30,61;13,78;36,73;15,31;0,00;4,17;0,00;8,00;1,00;3,00;3,00;3,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-15;45,00;0,00;32,00;1,41;52,03;168,75;48,75;9,00;72,00;126,00;4,50;17,07;12,41;55,86;7,76;17,07;12,41;55,86;7,76;0,00;4,09;0,00;10,00;0,00;0,00;0,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;73,00;0,00;26,00;11,45;34,35;116,80;43,80;9,13;73,00;100,38;9,13;21,74;4,66;41,94;17,09;21,74;4,66;41,94;17,09;0,00;12,17;4,06;17,00;0,00;0,00;1,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-29;65,00;0,00;17,00;35,33;38,15;122,78;36,11;18,57;65,00;102,14;4,64;24,76;9,29;26,31;7,74;24,76;9,29;26,31;7,74;0,00;2,03;2,03;10,00;1,00;0,00;1,00;1,00;3,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-10-06;55,00;0,00;21,00;15,51;28,21;124,67;44,00;9,17;45,83;119,17;9,17;11,00;9,43;36,14;3,14;11,00;9,43;36,14;3,14;0,00;2,12;2,12;7,00;1,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-10-13;60,00;0,00;14,00;8,57;24,29;90,00;26,25;10,00;40,00;90,00;0,00;13,85;9,23;23,08;4,62;13,85;9,23;23,08;4,62;0,00;8,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;34,00;0,00;33,00;5,67;29,75;94,44;22,67;8,50;34,00;85,00;8,50;12,36;7,73;12,36;0,00;12,36;7,73;12,36;0,00;0,00;12,75;0,00;3,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-10-27;38,00;0,00;19,00;4,22;19,70;106,40;26,60;9,50;28,50;123,50;4,75;19,00;4,75;41,17;4,75;19,00;4,75;41,17;4,75;0,00;8,44;0,00;6,00;5,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-11-03;37,00;0,00;30,00;15,65;17,08;92,50;37,00;4,63;27,75;64,75;4,63;4,63;6,17;21,58;3,08;4,63;6,17;21,58;3,08;0,00;12,33;0,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-11-10;37,00;0,00;25,00;4,27;15,65;99,90;29,60;9,25;37,00;55,50;9,25;15,42;6,17;20,04;6,17;15,42;6,17;20,04;6,17;0,00;20,56;0,00;1,00;4,00;1,00;0,00;1,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;27,00;0,00;33,00;11,37;17,05;77,14;34,71;9,00;27,00;72,00;9,00;17,47;3,18;15,88;4,76;17,47;3,18;15,88;4,76;0,00;27,00;0,00;8,00;0,00;1,00;1,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;33,00;0,00;33,00;15,78;22,96;73,33;33,00;11,00;33,00;77,00;5,50;14,14;4,71;22,00;4,71;14,14;4,71;22,00;4,71;0,00;41,25;2,06;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;41,00;0,00;23,00;2,83;18,38;70,82;29,82;5,13;30,75;133,25;5,13;12,15;6,07;10,63;7,59;12,15;6,07;10,63;7,59;0,00;164,00;0,00;4,00;1,00;1,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;25,00;0,00;25,00;5,56;15,28;82,14;32,14;4,17;25,00;83,33;4,17;10,94;0,00;34,38;7,81;10,94;0,00;34,38;7,81;0,00;166,67;0,00;3,00;1,00;0,00;0,00;0,00;4,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-12-15;33,00;0,00;22,00;4,30;17,22;66,00;33,00;5,50;33,00;77,00;5,50;17,29;7,86;15,71;7,86;17,29;7,86;15,71;7,86;0,00;107,25;2,06;0,00;1,00;4,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;29,00;0,00;33,00;9,67;13,81;68,88;29,00;9,67;29,00;87,00;4,83;22,89;12,21;15,26;6,11;22,89;12,21;15,26;6,11;4,14;265,14;0,00;11,00;0,00;2,00;0,00;0,00;0,00;8,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;35,00;0,00;38,00;12,60;22,40;101,11;54,44;4,38;43,75;105,00;8,75;14,32;4,77;19,09;6,36;14,32;4,77;19,09;6,36;0,00;231,88;0,00;2,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;55,00;0,00;28,00;9,87;26,79;113,67;29,33;9,17;55,00;82,50;9,17;15,71;7,86;23,57;9,43;15,71;7,86;23,57;9,43;0,00;63,46;2,12;4,00;0,00;1,00;1,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;37,00;0,00;39,00;15,07;28,78;96,20;25,90;9,25;46,25;74,00;9,25;24,67;6,17;33,92;6,17;24,67;6,17;33,92;6,17;0,00;8,22;0,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-01-19;36,00;0,00;38,00;8,31;23,54;154,80;28,80;9,00;54,00;63,00;4,50;10,50;3,00;40,50;4,50;10,50;3,00;40,50;4,50;0,00;8,00;0,00;2,00;4,00;4,00;0,00;4,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;33,00;0,00;25,00;11,48;20,09;124,67;25,67;11,00;55,00;99,00;5,50;12,57;4,71;39,29;1,57;12,57;4,71;39,29;1,57;0,00;8,25;2,06;4,00;0,00;0,00;1,00;0,00;1,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-02-02;41,00;0,00;30,00;16,97;43,83;149,09;59,64;5,13;51,25;82,00;10,25;19,74;4,56;45,56;4,56;19,74;4,56;45,56;4,56;0,00;8,20;0,00;4,00;0,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-02-09;41,00;0,00;29,00;12,72;25,45;164,00;41,00;10,25;82,00;71,75;5,13;18,92;7,88;31,54;6,31;18,92;7,88;31,54;6,31;0,00;8,20;0,00;3,00;4,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;36,00;0,00;25,00;11,52;36,00;136,80;46,80;9,00;63,00;90,00;9,00;21,91;6,26;42,26;7,83;21,91;6,26;42,26;7,83;0,00;8,00;4,00;4,00;3,00;0,00;1,00;3,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;47,00;0,00;29,00;11,39;19,94;126,54;43,38;9,40;65,80;65,80;9,40;21,93;7,83;32,90;9,40;21,93;7,83;32,90;9,40;2,14;4,27;2,14;4,00;3,00;0,00;0,00;4,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;35,00;0,00;29,00;5,60;25,20;101,50;56,00;8,75;35,00;61,25;8,75;6,09;3,04;33,48;10,65;6,09;3,04;33,48;10,65;1,94;3,89;3,89;3,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;38,00;0,00;22,00;2,81;15,48;57,00;38,00;9,50;19,00;47,50;9,50;6,08;3,04;15,20;1,52;6,08;3,04;15,20;1,52;0,00;4,22;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;15,00;0,00;15,00;12,27;6,82;45,00;11,25;3,75;7,50;15,00;3,75;4,50;3,00;4,50;3,00;4,50;3,00;4,50;3,00;0,00;1,88;0,00;0,00;0,00;0,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;11,00;0,00;9,00;5,50;12,38;51,33;7,33;5,50;33,00;22,00;5,50;7,86;3,14;7,86;0,00;7,86;3,14;7,86;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-29;5,00;0,00;9,00;1,67;10,00;70,00;5,00;5,00;30,00;20,00;5,00;11,67;1,67;8,33;3,33;11,67;1,67;8,33;3,33;0,00;2,50;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;11,00;0,00;6,00;2,75;8,25;80,67;3,67;5,50;33,00;33,00;5,50;17,29;4,71;3,14;3,14;17,29;4,71;3,14;3,14;0,00;1,83;0,00;0,00;1,00;1,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;16,00;0,00;15,00;1,45;14,55;88,00;2,00;4,00;16,00;16,00;0,00;19,20;8,00;4,80;3,20;19,20;8,00;4,80;3,20;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;8,00;0,00;8,00;1,33;9,33;76,00;8,00;8,00;24,00;16,00;8,00;12,80;3,20;3,20;1,60;12,80;3,20;3,20;1,60;0,00;0,00;0,00;4,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;7,00;0,00;10,00;1,40;30,80;63,00;7,00;7,00;21,00;14,00;3,50;30,80;1,40;2,80;5,60;30,80;1,40;2,80;5,60;0,00;3,50;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-05-03;2,00;0,00;2,00;2,00;9,00;42,00;6,00;4,00;8,00;8,00;2,00;6,00;0,00;0,00;3,00;6,00;0,00;0,00;3,00;0,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;9,00;3,00;16,50;60,00;3,00;3,00;24,00;18,00;3,00;10,50;1,50;6,00;7,50;10,50;1,50;6,00;7,50;1,50;0,00;0,00;6,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;7,00;0,00;10,00;2,80;15,40;56,00;7,00;7,00;21,00;14,00;3,50;5,60;2,80;8,40;7,00;5,60;2,80;8,40;7,00;0,00;1,75;0,00;1,00;1,00;1,00;0,00;1,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-24;9,00;0,00;10,00;0,00;13,50;103,50;13,50;9,00;18,00;27,00;4,50;12,00;1,50;6,00;3,00;12,00;1,50;6,00;3,00;0,00;4,50;2,25;2,00;0,00;0,00;0,00;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-05-31;21,00;0,00;13,00;2,80;14,00;73,50;7,00;5,25;31,50;42,00;5,25;9,00;4,50;9,00;3,00;9,00;4,50;9,00;3,00;0,00;2,10;2,10;1,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-06-07;15,00;0,00;15,00;3,00;25,50;90,00;15,00;7,50;15,00;37,50;0,00;3,33;6,67;6,67;5,00;3,33;6,67;6,67;5,00;0,00;0,00;3,75;0,00;1,00;2,00;0,00;2,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;22,00;0,00;15,00;2,75;30,25;88,00;22,00;11,00;55,00;77,00;5,50;11,00;3,14;20,43;3,14;11,00;3,14;20,43;3,14;0,00;4,40;4,40;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;29,00;0,00;12,00;4,14;45,57;137,75;18,13;19,33;58,00;77,33;9,67;9,16;4,58;18,32;4,58;9,16;4,58;18,32;4,58;0,00;0,00;2,07;4,00;3,00;3,00;0,00;3,00;1,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-06-28;21,00;0,00;17,00;2,80;33,60;70,00;24,50;10,50;42,00;115,50;10,50;25,85;4,85;12,92;1,62;25,85;4,85;12,92;1,62;0,00;8,40;0,00;1,00;4,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;27,00;0,00;8,00;5,68;27,00;119,57;23,14;9,00;54,00;117,00;4,50;20,65;7,94;15,88;4,76;20,65;7,94;15,88;4,76;0,00;7,71;0,00;4,00;4,00;1,00;1,00;3,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;32,00;0,00;25,00;13,91;15,30;106,67;32,00;10,67;64,00;149,33;5,33;16,76;3,05;16,76;4,57;16,76;3,05;16,76;4,57;0,00;8,00;0,00;6,00;1,00;4,00;1,00;4,00;0,00;10,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-07-19;27,00;0,00;16,00;8,53;27,00;142,71;50,14;18,00;63,00;117,00;9,00;14,29;9,53;14,29;9,53;14,29;9,53;14,29;9,53;2,25;4,50;2,25;1,00;1,00;1,00;0,00;1,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-07-26;27,00;0,00;16,00;4,26;31,26;119,57;50,14;9,00;63,00;117,00;9,00;30,18;14,29;19,06;7,94;30,18;14,29;19,06;7,94;1,93;7,71;0,00;3,00;1,00;1,00;0,00;0,00;1,00;8,00;0,00;3,00;1,00;0,00;0,00;0,00
2020-08-02;45,00;0,00;16,00;8,44;19,69;138,75;48,75;9,00;72,00;171,00;9,00;27,93;12,41;21,72;6,21;27,93;12,41;21,72;6,21;2,05;4,09;4,09;3,00;0,00;1,00;6,00;1,00;1,00;11,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-08-09;28,00;0,00;20,00;4,20;23,80;161,00;49,00;9,33;84,00;177,33;9,33;18,67;9,33;9,33;14,00;18,67;9,33;9,33;14,00;2,00;16,00;4,00;4,00;3,00;6,00;0,00;10,00;1,00;7,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-08-16;27,00;0,00;20,00;1,42;25,58;135,00;54,00;9,00;63,00;171,00;18,00;24,00;10,50;13,50;6,00;24,00;10,50;13,50;6,00;0,00;3,86;0,00;4,00;7,00;3,00;1,00;4,00;1,00;11,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-08-23;26,00;0,00;17,00;2,74;35,58;122,57;33,43;8,67;52,00;112,67;8,67;16,82;7,65;16,82;10,71;16,82;7,65;16,82;10,71;0,00;8,67;0,00;3,00;4,00;1,00;0,00;1,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00
2020-08-30;24,00;0,00;11,00;0,00;18,35;65,14;41,14;4,00;24,00;104,00;4,00;21,00;4,50;9,00;3,00;21,00;4,50;9,00;3,00;0,00;8,00;0,00;3,00;0,00;3,00;1,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;28,00;0,00;12,00;2,80;22,40;70,00;21,00;9,33;37,33;93,33;56,00;18,67;4,67;3,11;6,22;18,67;4,67;3,11;6,22;0,00;8,00;2,00;8,00;3,00;1,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;21,00;0,00;9,00;0,00;14,00;115,50;21,00;10,50;42,00;105,00;10,50;10,50;6,00;6,00;7,50;10,50;6,00;6,00;7,50;0,00;8,40;0,00;5,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;19,00;0,00;3,00;2,92;19,00;76,00;19,00;9,50;66,50;76,00;9,50;6,33;4,75;4,75;3,17;6,33;4,75;4,75;3,17;0,00;7,60;0,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
