Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;45,00;45,00;45,00;22,50;450,00;11,25;0,00;337,50;11,25;7,50;3,75;202,50;120,00;225,00;0,00;22,50;303,75;4,50;0,00;135,00;4,50;3,00;0,00;90,00;6,00;0,00;0,00;0,00;9,00;3,75;0,00;123,75;0,00;98,18;0,00;24,55;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;44,00;22,00;44,00;22,00;396,00;11,00;22,00;264,00;22,00;3,67;0,00;161,33;102,67;110,00;0,00;11,00;275,00;4,40;0,00;66,00;0,00;0,00;6,29;81,71;9,43;0,00;0,00;3,00;9,00;3,67;0,00;124,67;0,00;30,00;0,00;36,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-03-31;39,00;19,50;19,50;19,50;273,00;0,00;9,75;156,00;9,75;7,80;0,00;124,80;109,20;78,00;4,88;19,50;214,50;0,00;0,00;95,33;0,00;0,00;0,00;75,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;67,36;0,00;65,68;0,00;10,26;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;31,00;15,50;15,50;0,00;186,00;15,50;15,50;186,00;15,50;0,00;7,75;124,00;170,50;82,67;0,00;10,33;196,33;0,00;4,43;70,86;0,00;0,00;0,00;68,20;9,30;0,00;0,00;0,00;6,00;3,88;0,00;73,63;0,00;39,27;0,00;20,67;3,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;24,00;12,00;12,00;12,00;168,00;12,00;12,00;144,00;12,00;4,00;4,00;160,00;136,00;108,00;0,00;24,00;192,00;4,80;0,00;67,20;0,00;0,00;6,00;69,00;3,00;0,00;3,00;0,00;0,00;6,86;3,43;65,14;0,00;50,00;0,00;20,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;35,00;17,50;17,50;0,00;210,00;17,50;17,50;175,00;17,50;3,50;3,50;77,00;98,00;81,67;5,83;11,67;186,67;0,00;4,38;43,75;4,38;0,00;2,92;46,67;2,92;0,00;3,00;0,00;3,00;0,00;0,00;56,00;0,00;35,00;2,06;35,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;25,00;12,50;12,50;12,50;125,00;12,50;0,00;150,00;12,50;4,17;0,00;66,67;100,00;75,00;6,25;25,00;212,50;5,00;10,00;85,00;0,00;3,13;0,00;68,75;3,13;0,00;0,00;0,00;3,00;3,57;0,00;71,43;0,00;43,75;0,00;31,25;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;38,00;19,00;19,00;19,00;114,00;9,50;9,50;133,00;9,50;0,00;0,00;45,60;98,80;66,50;0,00;4,75;180,50;0,00;0,00;42,75;0,00;0,00;3,17;63,33;0,00;0,00;0,00;0,00;0,00;3,80;0,00;60,80;0,00;40,00;2,00;26,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;28,00;14,00;14,00;0,00;56,00;14,00;14,00;196,00;14,00;0,00;0,00;56,00;56,00;46,67;4,67;9,33;158,67;0,00;0,00;51,33;0,00;0,00;0,00;43,56;3,11;0,00;3,00;0,00;0,00;0,00;0,00;63,00;0,00;34,00;0,00;16,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00
2019-05-19;35,00;0,00;17,50;17,50;70,00;0,00;17,50;245,00;17,50;3,50;3,50;56,00;77,00;70,00;0,00;11,67;186,67;0,00;4,38;74,38;0,00;0,00;2,92;37,92;5,83;0,00;0,00;3,00;0,00;3,50;3,50;80,50;0,00;35,00;0,00;25,28;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;40,00;20,00;20,00;0,00;120,00;10,00;10,00;160,00;0,00;0,00;0,00;56,00;96,00;50,00;0,00;10,00;250,00;4,44;0,00;111,11;0,00;3,08;3,08;70,77;3,08;0,00;3,00;3,00;3,00;3,64;0,00;58,18;0,00;58,00;0,00;34,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-06-02;54,00;27,00;27,00;27,00;162,00;13,50;0,00;297,00;13,50;3,86;3,86;92,57;84,86;86,40;0,00;5,40;183,60;4,50;0,00;103,50;0,00;0,00;3,00;63,00;3,00;3,00;5,00;0,00;3,00;7,20;0,00;68,40;0,00;26,00;0,00;32,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;37,00;18,50;18,50;18,50;74,00;18,50;0,00;370,00;0,00;0,00;0,00;66,60;125,80;135,67;0,00;6,17;382,33;9,25;4,63;78,63;0,00;0,00;3,08;61,67;0,00;0,00;3,00;0,00;3,00;3,70;0,00;88,80;0,00;55,50;0,00;51,39;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;37,00;18,50;18,50;18,50;111,00;0,00;0,00;370,00;0,00;0,00;3,70;96,20;96,20;160,33;0,00;24,67;320,67;9,25;0,00;111,00;0,00;0,00;3,08;92,50;0,00;0,00;0,00;3,00;3,00;3,70;0,00;96,20;0,00;67,83;2,06;37,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;51,00;0,00;25,50;25,50;204,00;0,00;0,00;255,00;12,75;3,64;0,00;94,71;87,43;91,80;5,10;10,20;214,20;4,64;0,00;92,73;0,00;3,00;3,00;51,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;54,64;0,00;38,76;0,00;38,76;0,00;8,00;3,00;0,00;0,00;0,00;0,00
2019-06-30;33,00;16,50;16,50;16,50;132,00;16,50;0,00;396,00;0,00;0,00;0,00;74,25;99,00;66,00;5,50;11,00;231,00;14,14;4,71;66,00;0,00;0,00;0,00;72,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;66,00;0,00;72,19;0,00;22,69;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-07-07;56,00;28,00;56,00;0,00;224,00;14,00;0,00;392,00;14,00;0,00;0,00;120,00;128,00;145,60;0,00;22,40;358,40;4,67;0,00;130,67;4,67;0,00;0,00;112,00;6,22;0,00;0,00;0,00;3,00;3,73;0,00;74,67;0,00;64,00;0,00;38,00;0,00;3,00;5,00;3,00;0,00;0,00;0,00
2019-07-14;46,00;23,00;46,00;23,00;184,00;0,00;11,50;345,00;11,50;0,00;3,83;122,67;122,67;149,50;0,00;11,50;333,50;9,20;4,60;64,40;9,20;0,00;3,07;98,13;3,07;0,00;0,00;0,00;3,00;0,00;0,00;109,69;0,00;56,00;0,00;36,00;0,00;11,00;3,00;0,00;0,00;0,00;0,00
2019-07-21;100,00;33,33;66,67;16,67;133,33;25,00;12,50;350,00;12,50;0,00;7,69;138,46;223,08;188,89;11,11;11,11;255,56;4,55;4,55;72,73;0,00;0,00;3,03;78,79;0,00;0,00;0,00;15,00;0,00;25,93;3,70;133,33;0,00;89,80;0,00;61,22;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;55,00;27,50;27,50;27,50;220,00;0,00;0,00;440,00;13,75;0,00;0,00;125,71;157,14;154,00;11,00;11,00;363,00;0,00;4,58;82,50;0,00;0,00;9,17;88,61;0,00;0,00;0,00;0,00;0,00;0,00;3,67;113,67;0,00;63,15;0,00;42,78;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2019-08-04;59,00;14,75;14,75;14,75;147,50;14,75;14,75;501,50;14,75;0,00;7,38;177,00;140,13;147,50;9,83;19,67;324,50;0,00;4,54;95,31;0,00;0,00;0,00;99,37;3,11;0,00;0,00;3,00;0,00;0,00;0,00;114,31;0,00;69,17;0,00;52,90;0,00;11,00;3,00;3,00;0,00;0,00;0,00
2019-08-11;59,00;14,75;14,75;14,75;177,00;14,75;14,75;560,50;14,75;0,00;3,69;125,38;110,63;147,50;0,00;4,92;324,50;9,08;0,00;104,38;4,54;0,00;6,21;111,79;3,11;3,00;0,00;3,00;3,00;0,00;0,00;125,38;0,00;83,41;2,03;56,97;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;49,00;24,50;24,50;24,50;294,00;0,00;12,25;392,00;0,00;0,00;0,00;155,17;155,17;127,40;9,80;9,80;284,20;4,45;4,45;98,00;0,00;0,00;6,13;76,56;15,31;3,00;0,00;0,00;0,00;15,08;0,00;128,15;0,00;91,88;0,00;63,29;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;51,00;25,50;25,50;25,50;255,00;12,75;12,75;331,50;0,00;0,00;0,00;131,14;109,29;81,60;0,00;10,20;295,80;4,64;4,64;83,45;4,64;0,00;0,00;99,00;9,00;0,00;3,00;0,00;0,00;3,64;0,00;83,79;0,00;93,84;0,00;34,68;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;60,00;15,00;15,00;15,00;150,00;0,00;15,00;420,00;15,00;7,50;0,00;97,50;127,50;100,00;0,00;10,00;290,00;0,00;0,00;87,69;0,00;0,00;0,00;94,74;3,16;0,00;3,00;0,00;3,00;0,00;3,75;93,75;0,00;64,14;0,00;41,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;36,00;36,00;18,00;18,00;180,00;18,00;18,00;504,00;18,00;0,00;0,00;129,60;129,60;144,00;6,00;12,00;396,00;4,50;4,50;85,50;4,50;0,00;3,00;135,00;6,00;0,00;3,00;0,00;9,00;3,60;0,00;104,40;0,00;62,00;0,00;58,00;3,00;8,00;3,00;3,00;0,00;0,00;0,00
2019-09-15;48,00;24,00;48,00;24,00;240,00;12,00;12,00;336,00;12,00;4,00;8,00;128,00;112,00;108,00;0,00;12,00;396,00;4,80;0,00;110,40;0,00;0,00;9,00;99,00;3,00;0,00;3,00;0,00;3,00;3,69;3,69;114,46;0,00;62,00;0,00;22,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-09-22;51,00;25,50;25,50;25,50;255,00;12,75;12,75;357,00;12,75;0,00;0,00;94,71;94,71;112,20;5,10;5,10;408,00;4,64;4,64;74,18;0,00;0,00;3,00;99,00;12,00;0,00;0,00;0,00;0,00;3,64;7,29;112,93;0,00;61,20;2,04;36,72;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;44,00;22,00;22,00;22,00;220,00;11,00;11,00;264,00;0,00;7,33;0,00;124,67;132,00;99,00;0,00;11,00;352,00;0,00;4,40;61,60;0,00;0,00;3,14;119,43;6,29;3,00;0,00;0,00;0,00;3,67;0,00;117,33;0,00;64,00;0,00;40,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;11,00;11,00;22,00;11,00;132,00;11,00;0,00;264,00;11,00;5,50;5,50;187,00;154,00;143,00;5,50;11,00;286,00;16,50;5,50;137,50;0,00;0,00;5,50;77,00;8,25;0,00;3,00;0,00;3,00;7,33;0,00;256,67;0,00;74,80;0,00;55,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;27,00;13,50;13,50;13,50;216,00;0,00;13,50;351,00;13,50;9,00;9,00;144,00;117,00;99,00;0,00;18,00;243,00;4,50;0,00;94,50;0,00;0,00;9,00;84,00;9,00;0,00;8,00;0,00;6,00;7,71;3,86;146,57;0,00;62,31;0,00;49,85;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;24,00;12,00;12,00;12,00;144,00;12,00;12,00;312,00;12,00;0,00;4,00;136,00;112,00;204,00;12,00;12,00;312,00;0,00;9,60;76,80;0,00;0,00;0,00;63,00;33,00;0,00;0,00;8,00;0,00;8,00;0,00;124,00;0,00;86,00;2,00;34,00;0,00;5,00;0,00;0,00;0,00;3,00;0,00
2019-10-27;26,00;26,00;13,00;13,00;182,00;13,00;13,00;312,00;13,00;0,00;4,33;164,67;130,00;156,00;0,00;13,00;338,00;4,33;4,33;112,67;0,00;0,00;0,00;63,56;5,78;0,00;0,00;3,00;0,00;3,71;3,71;148,57;0,00;60,00;0,00;30,00;5,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;18,00;18,00;18,00;18,00;324,00;9,00;9,00;252,00;9,00;9,00;0,00;171,00;153,00;108,00;4,50;18,00;261,00;4,50;0,00;103,50;4,50;0,00;3,00;78,00;6,00;0,00;0,00;0,00;8,00;3,60;0,00;122,40;0,00;86,00;0,00;54,00;0,00;10,00;0,00;2,00;0,00;0,00;0,00
2019-11-10;41,00;20,50;20,50;20,50;410,00;10,25;10,25;389,50;10,25;8,20;0,00;246,00;131,20;225,50;0,00;41,00;307,50;4,56;4,56;109,33;4,56;3,15;6,31;107,23;47,31;0,00;0,00;2,00;8,00;3,73;3,73;149,09;0,00;88,15;0,00;43,05;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2019-11-17;25,00;25,00;12,50;12,50;250,00;12,50;0,00;475,00;12,50;4,17;4,17;225,00;175,00;225,00;6,25;25,00;425,00;4,17;4,17;104,17;4,17;6,25;6,25;96,88;40,63;0,00;0,00;0,00;5,00;7,14;3,57;139,29;3,57;92,31;0,00;51,92;2,00;5,00;2,00;0,00;0,00;0,00;0,00
2019-11-24;38,00;38,00;19,00;19,00;494,00;9,50;9,50;304,00;9,50;7,60;3,80;243,20;121,60;133,00;4,75;4,75;247,00;4,75;4,75;104,50;0,00;0,00;3,17;63,33;19,00;0,00;2,00;2,00;0,00;0,00;11,40;167,20;0,00;84,00;0,00;54,00;5,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;29,00;29,00;29,00;14,50;406,00;29,00;14,50;638,00;14,50;7,25;3,63;246,50;116,00;222,33;9,67;19,33;309,33;4,83;0,00;149,83;0,00;0,00;0,00;80,56;19,33;0,00;0,00;8,00;0,00;3,63;0,00;152,25;0,00;82,86;0,00;49,71;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-08;38,00;38,00;19,00;19,00;532,00;19,00;9,50;456,00;9,50;7,60;7,60;281,20;152,00;237,50;0,00;9,50;304,00;9,50;4,75;171,00;9,50;2,92;2,92;111,08;26,31;0,00;7,00;2,00;3,00;19,00;3,80;197,60;3,80;64,00;0,00;48,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;42,00;42,00;21,00;21,00;546,00;21,00;10,50;630,00;21,00;8,40;8,40;277,20;184,80;273,00;5,25;31,50;409,50;4,67;9,33;252,00;0,00;0,00;15,00;126,00;30,00;3,00;7,00;5,00;11,00;45,82;3,82;236,73;0,00;114,00;20,00;78,00;0,00;20,00;2,00;2,00;0,00;0,00;2,00
2019-12-22;72,00;36,00;36,00;18,00;684,00;12,00;12,00;1104,00;24,00;16,00;8,00;512,00;264,00;576,00;10,29;20,57;678,86;4,50;13,50;189,00;0,00;0,00;6,26;197,22;21,91;3,00;0,00;6,00;15,00;7,20;3,60;327,60;0,00;200,00;8,00;170,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;67,00;16,75;33,50;16,75;569,50;11,17;11,17;826,33;22,33;14,89;7,44;498,78;260,56;480,17;0,00;33,50;670,00;8,93;4,47;236,73;4,47;0,00;18,27;185,77;24,36;0,00;13,00;0,00;9,00;14,89;3,72;338,72;0,00;178,67;0,00;154,30;3,00;13,00;0,00;0,00;3,00;0,00;3,00
2020-01-05;35,00;35,00;35,00;17,50;525,00;17,50;17,50;1365,00;17,50;8,75;17,50;411,25;210,00;501,67;0,00;35,00;711,67;8,75;4,38;157,50;4,38;0,00;9,55;184,55;25,45;0,00;2,00;2,00;5,00;3,89;3,89;233,33;0,00;140,00;0,00;133,82;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;46,00;46,00;23,00;23,00;690,00;11,50;11,50;851,00;23,00;7,67;15,33;268,33;184,00;483,00;5,75;34,50;586,50;13,80;4,60;207,00;0,00;3,07;6,13;150,27;18,40;0,00;2,00;0,00;7,00;3,83;3,83;245,33;0,00;132,00;0,00;80,00;37,00;14,00;2,00;0,00;0,00;0,00;0,00
2020-01-19;44,00;44,00;22,00;44,00;528,00;11,00;11,00;770,00;22,00;14,67;7,33;300,67;168,67;374,00;5,50;22,00;517,00;8,80;8,80;237,60;0,00;0,00;3,14;157,14;18,86;0,00;2,00;0,00;3,00;18,33;0,00;330,00;0,00;134,00;0,00;104,00;7,00;9,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;41,00;41,00;20,50;20,50;574,00;10,25;10,25;758,50;10,25;16,40;16,40;262,40;164,00;348,50;5,13;30,75;451,00;0,00;9,11;132,11;4,56;0,00;3,15;173,46;25,23;0,00;0,00;2,00;7,00;11,18;3,73;249,73;0,00;149,65;2,05;147,60;2,00;2,00;0,00;0,00;2,00;0,00;0,00
2020-02-02;85,00;42,50;21,25;21,25;595,00;14,17;14,17;991,67;28,33;15,45;7,73;370,91;177,73;382,50;0,00;31,88;488,75;8,95;4,47;205,79;4,47;0,00;9,11;118,39;24,29;0,00;2,00;2,00;10,00;14,78;7,39;266,09;0,00;119,40;0,00;131,55;5,00;14,00;2,00;0,00;0,00;0,00;0,00
2020-02-09;83,00;20,75;20,75;41,50;498,00;13,83;13,83;1079,00;13,83;15,09;7,55;264,09;150,91;290,50;10,38;20,75;383,88;9,22;4,61;161,39;4,61;3,07;12,30;116,81;18,44;5,00;2,00;2,00;2,00;7,22;0,00;166,00;3,61;115,39;4,05;78,95;0,00;11,00;5,00;2,00;0,00;0,00;2,00
2020-02-16;59,00;29,50;29,50;14,75;295,00;14,75;14,75;767,00;29,50;7,38;3,69;243,38;154,88;265,50;0,00;29,50;383,50;4,54;13,62;145,23;4,54;3,11;6,21;139,74;31,05;2,00;2,00;0,00;8,00;3,69;3,69;169,63;0,00;113,93;0,00;67,14;5,00;10,00;0,00;2,00;0,00;0,00;2,00
2020-02-23;26,00;26,00;13,00;13,00;260,00;13,00;13,00;780,00;13,00;17,33;8,67;277,33;190,67;351,00;6,50;39,00;468,00;8,67;4,33;143,00;0,00;0,00;8,67;89,56;31,78;0,00;2,00;0,00;2,00;11,14;7,43;208,00;0,00;114,00;2,00;72,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;24,00;24,00;12,00;24,00;336,00;24,00;12,00;648,00;24,00;4,00;8,00;304,00;200,00;336,00;6,00;24,00;564,00;4,80;9,60;168,00;0,00;3,00;6,00;99,00;30,00;0,00;5,00;2,00;7,00;4,00;0,00;176,00;4,00;96,00;2,00;56,00;2,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;52,00;52,00;52,00;52,00;5200,00;26,00;13,00;1092,00;26,00;7,43;7,43;742,86;260,00;343,20;5,20;20,80;915,20;4,73;4,73;231,64;2,36;3,06;3,06;122,35;82,59;4,00;6,00;2,00;18,00;3,71;3,71;200,57;3,71;114,00;0,00;72,00;2,00;9,00;2,00;0,00;0,00;2,00;2,00
2020-03-15;15,00;15,00;15,00;15,00;1260,00;7,50;7,50;135,00;7,50;3,75;7,50;195,00;105,00;270,00;7,50;15,00;465,00;2,50;5,00;55,00;0,00;0,00;0,00;42,00;3,00;0,00;0,00;0,00;9,00;7,50;0,00;56,25;0,00;26,25;1,88;18,75;0,00;2,00;0,00;0,00;0,00;0,00;2,00
2020-03-22;9,00;9,00;18,00;9,00;486,00;0,00;9,00;72,00;9,00;0,00;0,00;63,00;81,00;54,00;4,50;9,00;180,00;0,00;0,00;49,50;0,00;0,00;0,00;18,00;3,00;0,00;0,00;0,00;2,00;4,50;0,00;18,00;0,00;11,25;0,00;20,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;13,00;13,00;13,00;13,00;520,00;6,50;0,00;52,00;0,00;6,50;0,00;52,00;65,00;65,00;0,00;13,00;117,00;4,33;0,00;73,67;0,00;0,00;0,00;13,00;0,00;0,00;2,00;0,00;0,00;3,25;3,25;32,50;0,00;8,67;0,00;4,33;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-04-05;12,00;12,00;12,00;12,00;312,00;0,00;0,00;72,00;0,00;3,00;3,00;30,00;36,00;48,00;0,00;0,00;84,00;0,00;0,00;88,00;0,00;0,00;3,00;12,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;32,00;0,00;12,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;12,00;12,00;12,00;12,00;192,00;12,00;0,00;72,00;12,00;12,00;0,00;60,00;108,00;36,00;6,00;6,00;72,00;2,00;0,00;56,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;2,00;4,00;0,00;28,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;13,00;0,00;13,00;0,00;156,00;6,50;0,00;39,00;6,50;0,00;0,00;19,50;45,50;39,00;0,00;13,00;91,00;0,00;0,00;65,00;0,00;3,25;0,00;3,25;0,00;0,00;2,00;0,00;0,00;0,00;0,00;19,50;0,00;16,71;0,00;14,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;15,00;0,00;15,00;0,00;120,00;7,50;7,50;45,00;0,00;0,00;0,00;22,50;82,50;45,00;7,50;7,50;90,00;2,50;5,00;65,00;0,00;0,00;3,00;15,00;3,00;0,00;0,00;0,00;2,00;0,00;3,75;15,00;0,00;13,13;0,00;18,75;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;13,00;13,00;13,00;13,00;104,00;6,50;6,50;65,00;6,50;0,00;0,00;26,00;45,50;39,00;0,00;13,00;104,00;2,17;0,00;60,67;0,00;0,00;3,25;29,25;0,00;0,00;0,00;0,00;2,00;3,25;0,00;26,00;0,00;13,00;0,00;3,71;0,00;4,00;0,00;2,00;0,00;0,00;0,00
2020-05-10;20,00;10,00;10,00;0,00;120,00;0,00;10,00;100,00;10,00;3,33;0,00;33,33;60,00;60,00;5,00;10,00;90,00;0,00;0,00;70,00;0,00;0,00;0,00;17,14;0,00;0,00;2,00;0,00;0,00;0,00;0,00;56,00;0,00;20,00;0,00;18,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;26,00;13,00;13,00;13,00;78,00;0,00;0,00;130,00;0,00;0,00;4,33;52,00;78,00;52,00;0,00;13,00;208,00;4,33;0,00;60,67;0,00;0,00;0,00;48,75;3,25;0,00;0,00;0,00;2,00;3,71;0,00;37,14;0,00;20,00;0,00;16,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;18,00;18,00;18,00;0,00;108,00;0,00;0,00;108,00;9,00;0,00;0,00;54,00;54,00;45,00;0,00;9,00;90,00;2,25;0,00;90,00;0,00;0,00;0,00;39,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;57,60;3,60;24,00;0,00;10,00;2,00;7,00;2,00;0,00;0,00;0,00;0,00
