Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-12-08;66,00;12,00;198,00;84,00;15,00;12,00
2019-12-15;65,00;6,19;179,52;108,33;18,57;39,00
2019-12-22;63,00;6,00;255,00;126,00;33,00;32,00
2019-12-29;67,00;0,00;255,82;182,73;36,55;37,00
2020-01-05;69,00;3,14;276,00;178,77;28,23;28,00
2020-01-12;59,00;3,11;248,42;211,16;24,84;32,00
2020-01-19;68,00;3,09;231,82;185,45;21,64;21,00
2020-01-26;62,00;9,30;260,40;139,50;21,70;46,00
2020-02-02;57,00;3,17;199,50;152,00;22,17;30,00
2020-02-09;52,00;9,18;250,82;168,24;21,41;25,00
2020-02-16;51,00;6,00;237,00;192,00;15,00;37,00
2020-02-23;22,00;9,43;172,86;147,71;15,71;11,00
2020-03-01;54,00;9,53;123,88;155,65;22,24;11,00
2020-03-08;53,00;3,12;196,41;130,94;9,35;24,00
2020-03-15;26,00;3,25;133,25;58,50;3,25;22,00
2020-03-22;32,00;8,73;84,36;49,45;2,91;12,00
2020-03-29;17,00;10,20;68,00;61,20;3,40;4,00
2020-04-05;51,00;12,00;54,00;60,00;3,00;9,00
2020-04-12;65,00;9,29;86,67;55,71;9,29;14,00
2020-04-19;38,00;6,33;72,83;53,83;0,00;15,00
2020-04-26;49,00;9,19;55,13;36,75;12,25;8,00
2020-05-03;45,00;33,00;51,00;42,00;9,00;11,00
2020-05-10;34,00;12,36;49,45;37,09;3,09;8,00
2020-05-17;23,00;19,71;78,86;62,43;9,86;7,00
2020-05-24;26,00;11,56;72,22;46,22;8,67;0,00
2020-05-31;49,00;6,13;70,44;55,13;12,25;9,00
2020-06-07;36,00;9,00;87,00;51,00;3,00;11,00
2020-06-14;41,00;3,15;72,54;44,15;3,15;11,00
2020-06-21;36,00;12,00;66,00;48,00;6,00;12,00
2020-06-28;45,00;6,00;87,00;42,00;3,00;11,00
2020-07-05;45,00;15,00;45,00;45,00;6,00;5,00
2020-07-12;34,00;12,36;61,82;58,73;6,18;12,00
2020-07-19;40,00;6,15;76,92;64,62;6,15;10,00
2020-07-26;28,00;6,22;77,78;52,89;3,11;13,00
2020-08-02;27,00;0,00;111,00;78,00;6,00;2,00
2020-08-09;40,00;6,15;184,62;67,69;0,00;5,00
2020-08-16;68,00;6,18;95,82;80,36;9,27;18,00
2020-08-23;29,00;3,22;74,11;64,44;6,44;11,00
2020-08-30;29,00;2,90;87,00;84,10;2,90;11,00
2020-09-06;54,00;3,00;72,00;57,00;3,00;18,00
2020-09-13;40,00;3,08;49,23;83,08;9,23;7,00
2020-09-20;27,00;9,00;48,00;57,00;3,00;18,00
2020-09-27;26,00;13,00;61,75;107,25;3,25;9,00
2020-10-04;51,00;0,00;51,00;132,00;6,00;14,00
2020-10-11;40,00;6,15;46,15;116,92;18,46;10,00
2020-10-18;24,00;6,00;36,00;120,00;9,00;10,00
2020-10-25;54,00;6,00;54,00;99,00;3,00;2,00
2020-11-01;22,00;0,00;28,29;116,29;3,14;9,00
2020-11-08;24,00;3,00;36,00;120,00;3,00;14,00
2020-11-15;31,00;0,00;52,70;99,20;21,70;17,00
2020-11-22;40,00;12,31;43,08;64,62;21,54;12,00
2020-11-29;42,00;3,00;48,00;78,00;24,00;9,00
2020-12-06;44,00;0,00;69,14;62,86;28,29;2,00
2020-12-13;41,00;22,08;50,46;94,62;15,77;10,00
2020-12-20;35,00;0,00;55,42;113,75;11,67;11,00
2020-12-27;41,00;3,15;66,23;154,54;15,77;11,00
2021-01-03;52,00;3,06;85,65;107,06;21,41;14,00
2021-01-10;71,00;6,17;52,48;101,87;12,35;5,00
2021-01-17;70,00;6,09;70,00;85,22;30,43;9,00
2021-01-24;68,00;3,09;77,27;71,09;18,55;9,00
2021-01-31;76,00;12,16;82,08;94,24;30,40;14,00
2021-02-07;35,00;6,36;76,36;165,45;28,64;7,00
2021-02-14;7,00;7,00;52,50;87,50;42,00;5,00
2021-02-21;39,00;6,00;69,00;90,00;84,00;0,00
2021-02-28;31,00;12,40;49,60;83,70;31,00;16,00
2021-03-07;44,00;12,57;66,00;66,00;75,43;16,00
2021-03-14;33,00;3,00;45,00;96,00;30,00;9,00
2021-03-21;21,00;3,00;51,00;93,00;45,00;23,00
2021-03-28;23,00;5,75;34,50;94,88;14,38;13,00
2021-04-04;30,00;6,00;45,00;87,00;6,00;0,00
2021-04-11;33,00;9,00;42,00;51,00;15,00;7,00
2021-04-18;56,00;12,44;65,33;90,22;15,56;24,00
2021-04-25;35,00;3,18;54,09;66,82;6,36;5,00
2021-05-02;17,00;13,60;71,40;132,60;6,80;0,00
2021-05-09;44,00;0,00;78,57;179,14;15,71;7,00
2021-05-16;54,00;3,18;44,47;111,18;9,53;7,00
2021-05-23;42,00;0,00;69,00;87,00;12,00;12,00
2021-05-30;44,00;0,00;84,86;88,00;6,29;12,00
2021-06-06;33,00;3,00;42,00;96,00;6,00;14,00
2021-06-13;54,00;6,00;54,00;84,00;9,00;12,00
2021-06-20;36,00;3,00;45,00;84,00;12,00;7,00
2021-06-27;22,00;6,29;59,71;113,14;3,14;19,00
2021-07-04;48,00;9,00;54,00;105,00;15,00;20,00
2021-07-11;34,00;6,18;83,45;132,91;15,45;5,00
2021-07-18;47,00;6,27;81,47;134,73;21,93;12,00
2021-07-25;47,00;9,40;62,67;175,47;15,67;14,00
2021-08-01;53,00;0,00;99,76;196,41;18,71;6,00
2021-08-08;50,00;6,25;137,50;181,25;15,63;8,00
2021-08-15;52,00;0,00;73,41;116,24;18,35;18,00
2021-08-22;38,00;6,33;98,17;155,17;9,50;0,00
2021-08-29;39,00;9,00;81,00;162,00;33,00;0,00
2021-09-05;45,00;3,00;99,00;132,00;24,00;8,00
2021-09-12;45,00;3,21;115,71;160,71;22,50;5,00
2021-09-19;49,00;0,00;119,44;147,00;27,56;10,00
2021-09-26;49,00;3,06;147,00;162,31;21,44;16,00
2021-10-03;45,00;6,00;162,00;171,00;27,00;29,00
2021-10-10;61,00;6,10;158,60;189,10;33,55;22,00
2021-10-17;62,00;0,00;142,60;189,10;37,20;27,00
2021-10-24;60,00;12,00;177,00;147,00;27,00;18,00
2021-10-31;41,00;6,31;145,08;151,38;47,31;15,00
2021-11-07;64,00;9,14;149,33;131,05;21,33;13,00
2021-11-14;54,00;6,00;147,00;144,00;24,00;8,00
2021-11-21;45,00;3,00;96,00;135,00;33,00;7,00
2021-11-28;67,00;6,09;103,55;112,68;15,23;10,00
2021-12-05;51,00;6,00;105,00;84,00;21,00;8,00
2021-12-12;65,00;3,10;77,38;80,48;21,67;5,00
2021-12-19;33,00;0,00;135,00;150,00;30,00;6,00
2021-12-26;45,00;0,00;159,00;147,00;48,00;16,00
2022-01-02;76,00;9,12;136,80;127,68;54,72;16,00
2022-01-09;50,00;3,13;150,00;190,63;34,38;29,00
2022-01-16;45,00;3,00;156,00;159,00;9,00;16,00
2022-01-23;45,00;6,00;180,00;189,00;21,00;18,00
2022-01-30;68,00;3,09;182,36;191,64;27,82;0,00
2022-02-06;45,00;3,00;183,00;198,00;27,00;22,00
2022-02-13;47,00;3,13;175,47;178,60;43,87;22,00
2022-02-20;54,00;9,00;141,00;156,00;27,00;22,00
2022-02-27;30,00;3,00;123,00;150,00;18,00;16,00
2022-03-06;49,00;6,13;125,56;156,19;27,56;16,00
2022-03-13;42,00;6,00;150,00;138,00;30,00;8,00
2022-03-20;41,00;6,31;154,54;167,15;15,77;14,00
2022-03-27;39,00;6,00;159,00;177,00;24,00;16,00
2022-04-03;68,00;3,09;179,27;123,64;27,82;17,00
2022-04-10;56,00;12,44;140,00;186,67;37,33;12,00
2022-04-17;67,00;9,14;173,59;176,64;33,50;21,00
2022-04-24;66,00;6,29;138,29;154,00;28,29;19,00
2022-05-01;77,00;6,16;113,96;138,60;18,48;21,00
2022-05-08;68,00;9,27;163,82;126,73;12,36;35,00
