Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-04-14;35,00;318,18;171,82;200,45;165,45;117,89;1,84;81,05;151,05;276,50;73,50;150,50;95,00;170,00;150,00;95,00;49,22;75,47;7,66;15,00;39,00;22,00;9,00;12,00;4,00;4,00;5,00;3,00;1,00;5,00;1,00;0,50
2019-04-21;35,00;171,50;182,00;171,50;175,00;105,00;1,84;71,84;105,00;227,50;66,50;119,00;85,00;140,00;130,00;80,00;49,22;64,53;4,38;14,00;40,00;31,00;13,00;10,00;4,00;4,00;5,00;3,00;2,00;9,00;1,00;1,00
2019-04-28;31,00;161,89;182,56;158,44;172,22;114,88;1,82;71,12;96,65;220,44;62,00;130,89;93,00;165,33;118,83;77,50;54,25;67,54;6,64;15,00;44,00;30,00;10,00;9,00;5,00;4,00;3,00;3,00;2,00;6,00;0,50;0,50
2019-05-05;27,00;155,25;192,38;141,75;182,25;108,00;1,80;88,20;95,40;185,63;67,50;131,63;81,00;162,00;124,20;64,80;54,00;73,13;5,63;13,00;38,00;19,00;9,00;13,00;7,00;6,00;4,00;2,00;2,00;7,00;1,00;1,00
2019-05-12;33,00;165,00;178,20;148,50;155,10;115,50;1,83;77,00;100,83;181,50;59,40;118,80;75,43;141,43;113,14;70,71;50,60;68,20;7,70;15,00;38,00;23,00;7,00;12,00;5,00;6,00;3,00;2,00;2,00;6,00;1,00;1,00
2019-05-19;29,00;167,56;148,22;145,00;151,44;110,56;1,81;70,69;101,50;210,25;65,25;126,88;67,67;140,17;116,00;72,50;54,65;71,38;12,27;15,00;41,00;35,00;6,00;19,00;5,00;4,00;3,00;3,00;2,00;6,00;2,00;1,00
2019-05-26;36,00;160,36;160,36;150,55;163,64;106,11;3,79;79,58;100,42;230,40;64,80;136,80;195,43;159,43;144,00;82,29;53,45;67,64;10,91;14,00;40,00;33,00;10,00;13,00;4,00;6,00;5,00;2,00;3,00;11,00;2,00;1,00
2019-06-02;39,00;175,50;178,75;146,25;162,50;102,14;1,86;68,71;94,71;216,27;60,27;127,64;102,38;312,00;117,00;73,13;50,14;69,09;10,03;16,00;42,00;29,00;10,00;10,00;4,00;5,00;4,00;4,00;2,00;6,00;1,00;1,00
2019-06-09;38,00;177,33;158,33;148,83;161,50;108,57;1,81;65,14;101,33;221,09;65,64;124,36;80,75;152,00;128,25;80,75;53,20;61,89;7,60;17,00;48,00;27,00;10,00;12,00;6,00;6,00;5,00;4,00;2,00;8,00;2,00;1,00
2019-06-16;44,00;169,23;162,46;159,08;148,92;102,67;1,83;67,83;89,83;216,62;60,92;148,92;83,11;141,78;127,11;88,00;52,80;70,40;9,90;16,00;45,00;34,00;11,00;12,00;6,00;5,00;5,00;3,00;3,00;7,00;1,00;1,00
2019-06-23;37,00;151,36;154,73;137,91;154,73;92,50;1,85;68,45;92,50;178,27;60,55;198,45;79,29;142,71;116,29;63,43;54,41;66,38;8,71;20,00;42,00;31,00;12,00;10,00;5,00;8,00;4,00;3,00;4,00;9,00;2,00;2,00
2019-06-30;36,00;147,27;157,09;150,55;157,09;91,80;0,90;64,80;81,00;180,00;49,09;134,18;82,29;138,86;123,43;66,86;49,09;61,09;8,73;16,00;36,00;32,00;11,00;10,00;4,00;4,00;5,00;4,00;2,00;9,00;0,50;1,00
2019-07-07;41,00;160,85;160,85;173,46;157,69;104,36;1,86;67,09;95,05;215,25;58,08;140,08;87,13;220,38;138,38;76,88;60,42;75,53;6,47;16,00;44,00;34,00;12,00;13,00;4,00;6,00;5,00;3,00;4,00;7,00;1,00;1,00
2019-07-14;42,00;190,62;164,77;180,92;171,23;104,09;1,83;71,22;91,30;248,50;59,50;157,50;89,25;189,00;141,75;94,50;76,26;72,95;9,95;17,00;45,00;36,00;10,00;14,00;4,00;4,00;8,00;5,00;4,00;7,00;1,00;1,00
2019-07-21;48,00;156,80;169,60;176,00;156,80;101,54;1,85;79,38;88,62;216,00;61,71;147,43;86,40;158,40;124,80;72,00;54,55;76,36;9,82;17,00;43,00;34,00;7,00;12,00;5,00;6,00;4,00;4,00;3,00;9,00;1,00;1,00
2019-07-28;42,00;187,38;164,77;197,08;187,38;91,30;1,83;69,39;84,00;220,50;52,50;154,00;99,75;162,75;126,00;84,00;46,31;63,54;8,62;15,00;47,00;30,00;13,00;11,00;5,00;5,00;3,00;3,00;2,00;9,00;2,00;1,00
2019-08-04;39,00;162,50;198,25;201,50;172,25;124,43;3,71;63,14;98,43;223,36;60,27;138,27;97,50;151,13;136,50;87,75;52,00;75,83;7,58;19,00;46,00;33,00;12,00;10,00;5,00;5,00;5,00;4,00;4,00;7,00;2,00;1,00
2019-08-11;47,00;171,21;188,00;171,21;194,71;122,20;3,76;63,92;103,40;208,14;50,36;127,57;99,22;172,33;141,00;94,00;52,47;75,42;10,93;17,00;47,00;31,00;9,00;11,00;4,00;4,00;5,00;4,00;3,00;9,00;2,00;1,00
2019-08-18;38,00;176,18;200,36;172,73;172,73;104,50;1,90;70,30;119,70;214,18;62,18;138,18;85,50;152,00;152,00;137,75;58,12;74,88;8,94;16,00;42,00;35,00;9,00;11,00;3,00;3,00;3,00;3,00;2,00;5,00;3,00;1,00
2019-08-25;37,00;154,73;188,36;171,55;158,09;109,15;1,85;86,95;103,60;201,82;53,82;131,18;84,57;163,86;132,14;222,00;52,24;67,47;9,79;20,00;40,00;36,00;11,00;10,00;4,00;6,00;7,00;3,00;3,00;7,00;1,00;2,00
2019-09-01;42,00;151,85;184,15;148,62;151,85;115,04;1,83;67,57;116,87;203,00;66,50;140,00;78,75;157,50;131,25;73,50;54,16;71,84;8,84;11,00;33,00;25,00;11,00;11,00;4,00;3,00;4,00;4,00;2,00;6,00;1,00;1,00
2019-09-08;42,00;155,08;210,00;155,08;155,08;113,22;1,83;78,52;104,09;210,00;63,00;129,50;89,25;162,75;141,75;84,00;51,69;75,38;8,62;15,00;34,00;29,00;12,00;13,00;4,00;6,00;5,00;5,00;2,00;6,00;2,00;1,00
2019-09-15;35,00;178,18;200,45;143,18;178,18;116,05;1,84;75,53;108,68;217,00;66,50;147,00;85,00;140,00;125,00;75,00;63,44;73,28;8,75;14,00;35,00;26,00;11,00;12,00;4,00;6,00;3,00;3,00;3,00;5,00;2,00;1,00
2019-09-22;30,00;186,67;206,67;160,00;153,33;112,50;1,88;73,13;95,63;230,00;60,00;186,67;90,00;130,00;130,00;80,00;58,93;70,71;6,43;12,00;33,00;26,00;7,00;8,00;6,00;4,00;3,00;2,00;2,00;7,00;1,00;0,50
2019-09-29;31,00;230,78;234,22;196,33;172,22;125,82;1,82;72,94;102,12;344,44;65,44;151,56;87,83;144,67;144,67;103,33;56,66;72,69;8,55;14,00;32,00;33,00;8,00;12,00;5,00;5,00;4,00;2,00;2,00;7,00;1,00;1,00
2019-10-06;26,00;159,25;191,75;143,00;133,25;109,57;1,86;72,43;94,71;217,75;58,50;120,25;83,20;124,80;130,00;83,20;47,67;67,17;6,50;17,00;38,00;24,00;8,00;10,00;3,00;4,00;3,00;1,00;2,00;6,00;1,00;1,00
2019-10-13;22,00;172,86;179,14;138,29;220,00;113,67;1,83;77,00;91,67;242,00;62,33;128,33;88,00;121,00;143,00;71,50;47,30;60,50;6,60;12,00;32,00;21,00;8,00;12,00;4,00;3,00;4,00;3,00;2,00;5,00;1,00;1,00
2019-10-20;21,00;156,00;165,00;120,00;129,00;101,50;1,75;64,75;87,50;217,00;70,00;119,00;78,75;115,50;131,25;68,25;51,45;59,85;4,20;10,00;27,00;19,00;6,00;10,00;4,00;5,00;4,00;2,00;1,00;4,00;0,50;0,50
2019-10-27;20,00;153,33;190,00;136,67;130,00;92,73;3,64;65,45;85,45;220,00;50,00;120,00;80,00;105,00;115,00;90,00;50,00;64,44;5,56;10,00;26,00;24,00;6,00;7,00;3,00;4,00;2,00;2,00;1,00;5,00;1,00;1,00
2019-11-03;18,00;158,40;187,20;140,40;129,60;90,00;1,80;66,60;73,80;205,20;54,00;129,60;54,00;81,00;108,00;49,50;51,75;49,50;5,63;8,00;27,00;23,00;6,00;7,00;5,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2019-11-10;14,00;150,50;182,00;122,50;105,00;92,00;2,00;70,00;80,00;185,50;52,50;112,00;60,67;466,67;107,33;51,33;45,50;51,33;5,83;9,00;24,00;19,00;5,00;12,00;1,00;4,00;2,00;3,00;0,50;5,00;1,00;1,00
2019-11-17;15,00;132,00;153,00;96,00;93,00;78,75;1,88;71,25;69,38;191,25;52,50;120,00;60,00;240,00;110,00;65,00;39,64;50,36;5,36;7,00;28,00;20,00;3,00;9,00;1,00;5,00;2,00;2,00;1,00;3,00;1,00;0,50
2019-11-24;16,00;128,00;179,20;102,40;108,80;69,33;1,78;55,11;56,89;160,00;38,40;108,80;64,00;96,00;112,00;64,00;38,40;48,00;5,33;8,00;26,00;17,00;5,00;6,00;3,00;4,00;4,00;2,00;1,00;3,00;0,50;0,00
2019-12-01;19,00;133,00;148,83;101,33;88,67;72,20;0,95;68,40;76,00;158,33;44,33;101,33;61,75;76,00;109,25;76,00;36,88;55,88;6,71;7,00;30,00;17,00;4,00;10,00;3,00;5,00;1,00;3,00;1,00;4,00;0,50;0,50
2019-12-08;13,00;133,25;139,75;104,00;94,25;72,43;1,86;61,29;57,57;237,25;42,25;110,50;52,00;60,67;95,33;65,00;36,83;50,92;6,50;6,00;27,00;18,00;7,00;11,00;4,00;3,00;2,00;1,00;1,00;5,00;0,50;1,00
2019-12-15;16,00;147,20;140,80;112,00;102,40;72,89;0,89;69,33;62,22;166,40;48,00;108,80;69,33;69,33;138,67;80,00;33,07;43,73;5,33;11,00;29,00;18,00;6,00;11,00;3,00;4,00;3,00;3,00;1,00;4,00;1,00;0,50
2019-12-22;20,00;193,33;193,33;166,67;123,33;96,36;1,82;60,00;80,00;250,00;56,67;146,67;65,00;150,00;155,00;100,00;38,95;53,68;5,26;11,00;34,00;27,00;7,00;10,00;3,00;4,00;3,00;2,00;1,00;6,00;0,50;0,00
2019-12-29;21,00;177,00;180,00;150,00;114,00;92,75;1,75;54,25;82,25;245,00;56,00;129,50;84,00;115,50;157,50;84,00;44,10;56,70;7,35;12,00;34,00;22,00;8,00;11,00;3,00;4,00;1,00;2,00;2,00;6,00;1,00;1,00
2020-01-05;19,00;161,50;167,83;129,83;114,00;110,20;1,90;60,80;85,50;148,83;47,50;117,17;71,25;95,00;123,50;52,25;51,41;65,94;8,94;11,00;37,00;26,00;6,00;9,00;4,00;5,00;4,00;2,00;1,00;3,00;1,00;1,00
2020-01-12;24,00;168,00;198,86;144,00;140,57;110,77;1,85;68,31;92,31;161,14;58,29;123,43;72,00;124,80;120,00;48,00;54,86;74,29;6,86;9,00;32,00;24,00;4,00;8,00;4,00;3,00;3,00;2,00;2,00;5,00;1,00;1,00
2020-01-19;21,00;154,00;185,50;147,00;150,50;108,82;1,91;66,82;85,91;154,00;52,50;133,00;68,25;105,00;126,00;42,00;49,74;61,89;5,53;10,00;37,00;26,00;7,00;10,00;3,00;2,00;4,00;2,00;2,00;5,00;0,00;1,00
2020-01-26;23,00;134,71;164,29;128,14;124,86;101,58;1,92;61,33;90,08;154,43;52,57;115,00;59,80;78,20;110,40;41,40;46,00;62,43;7,67;8,00;30,00;19,00;7,00;11,00;3,00;3,00;2,00;2,00;2,00;3,00;1,00;1,00
2020-02-02;22,00;135,14;160,29;119,43;122,57;100,83;0,92;95,33;84,33;187,00;58,67;172,33;77,00;104,50;110,00;55,00;50,60;67,10;5,50;10,00;28,00;19,00;6,00;9,00;2,00;4,00;2,00;4,00;1,00;5,00;1,00;0,50
2020-02-09;20,00;156,67;190,00;140,00;126,67;92,73;1,82;67,27;85,45;160,00;50,00;113,33;75,00;95,00;115,00;55,00;46,67;64,44;6,67;12,00;31,00;24,00;5,00;13,00;5,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2020-02-16;23,00;164,29;177,43;131,43;131,43;95,54;1,77;67,23;83,15;167,57;52,57;131,43;64,40;96,60;119,60;55,20;43,81;67,90;7,67;12,00;30,00;23,00;6,00;11,00;4,00;5,00;5,00;3,00;2,00;4,00;0,50;1,00
2020-02-23;20,00;136,67;146,67;120,00;123,33;94,55;1,82;63,64;69,09;156,67;60,00;130,00;65,00;125,00;110,00;50,00;45,26;55,79;5,26;8,00;25,00;20,00;5,00;11,00;2,00;3,00;3,00;3,00;2,00;3,00;1,00;1,00
2020-03-01;22,00;122,57;122,57;103,71;110,00;84,33;1,83;67,83;77,00;157,67;44,00;132,00;60,50;99,00;93,50;55,00;45,10;51,70;7,70;9,00;22,00;19,00;6,00;11,00;4,00;4,00;3,00;3,00;1,00;3,00;2,00;1,00
2020-03-08;18,00;108,00;114,00;87,00;108,00;81,00;1,80;113,40;64,80;165,60;46,80;151,20;45,00;85,50;99,00;36,00;36,00;47,65;4,24;6,00;19,00;15,00;3,00;7,00;2,00;4,00;3,00;2,00;1,00;4,00;1,00;0,50
2020-03-15;10,00;73,33;86,67;50,00;53,33;41,67;0,83;63,33;33,33;33,33;23,33;56,67;25,00;255,00;35,00;20,00;20,00;32,22;3,33;5,00;10,00;7,00;3,00;6,00;3,00;4,00;2,00;2,00;1,00;3,00;0,00;0,00
2020-03-22;5,00;42,50;47,50;25,00;25,00;41,67;0,83;43,33;18,33;22,50;15,00;27,50;20,00;140,00;25,00;35,00;13,00;20,00;2,00;4,00;10,00;2,00;2,00;4,00;2,00;1,00;2,00;1,00;0,50;2,00;0,50;0,50
2020-03-29;6,00;45,00;48,00;24,00;24,00;42,00;1,00;36,00;52,00;24,00;12,00;33,00;18,00;78,00;30,00;18,00;15,00;18,00;1,00;3,00;7,00;3,00;3,00;3,00;2,00;1,00;1,00;1,00;1,00;4,00;0,50;0,00
2020-04-05;6,00;42,00;42,00;21,00;33,00;50,00;0,00;26,00;32,00;30,00;15,00;45,00;18,00;84,00;36,00;12,00;16,00;16,00;3,00;4,00;10,00;4,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;3,00;1,00;0,50
2020-04-12;6,00;39,00;39,00;24,00;27,00;46,00;1,00;20,00;22,00;30,00;12,00;36,00;18,00;60,00;36,00;18,00;15,60;14,40;2,40;3,00;9,00;6,00;1,00;4,00;1,00;1,00;2,00;0,50;0,50;2,00;0,50;0,00
2020-04-19;6,00;36,00;39,00;21,00;24,00;36,00;0,00;20,00;20,00;24,00;12,00;30,00;18,00;66,00;30,00;12,00;19,20;16,80;1,20;3,00;7,00;5,00;1,00;4,00;2,00;0,50;1,00;1,00;1,00;2,00;0,50;0,50
2020-04-26;6,00;36,00;39,00;21,00;21,00;36,00;1,00;22,00;18,00;24,00;9,00;30,00;18,00;60,00;30,00;12,00;15,00;12,00;1,00;3,00;9,00;6,00;2,00;3,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2020-05-03;6,00;36,00;45,00;24,00;27,00;34,00;1,00;20,00;18,00;27,00;15,00;30,00;18,00;54,00;36,00;18,00;16,00;15,00;1,00;3,00;8,00;5,00;2,00;4,00;2,00;1,00;1,00;0,50;1,00;3,00;0,00;0,00
2020-05-10;8,00;52,00;52,00;36,00;36,00;36,00;1,00;28,00;22,00;36,00;16,00;44,00;16,00;44,00;28,00;12,00;21,71;20,57;1,14;3,00;7,00;6,00;2,00;3,00;2,00;2,00;1,00;1,00;1,00;3,00;0,50;1,00
2020-05-17;10,00;43,33;46,67;43,33;36,67;34,00;1,00;26,00;26,00;36,67;16,67;43,33;20,00;55,00;40,00;15,00;25,56;18,89;3,33;5,00;10,00;5,00;4,00;6,00;1,00;1,00;2,00;1,00;0,50;4,00;0,50;0,50
2020-05-24;12,00;39,00;39,00;48,00;42,00;32,57;0,86;20,57;25,71;33,00;15,00;42,00;24,00;60,00;54,00;18,00;26,18;15,27;2,18;4,00;16,00;7,00;3,00;4,00;1,00;1,00;1,00;2,00;0,50;3,00;1,00;0,50
2020-05-31;16,00;54,40;54,40;70,40;35,20;44,44;0,89;19,56;30,22;54,40;19,20;48,00;26,67;80,00;69,33;21,33;25,14;16,00;2,29;5,00;12,00;13,00;4,00;5,00;3,00;2,00;1,00;1,00;0,50;4,00;0,50;1,00
2020-06-07;20,00;56,67;50,00;100,00;46,67;47,27;1,82;25,45;34,55;86,67;23,33;70,00;35,00;90,00;70,00;30,00;31,11;18,89;3,33;8,00;12,00;11,00;7,00;6,00;3,00;3,00;2,00;1,00;2,00;5,00;0,50;1,00
2020-06-14;18,00;79,20;50,40;111,60;54,00;41,40;0,90;25,20;34,20;97,20;25,20;64,80;31,50;76,50;67,50;31,50;29,25;19,13;5,63;8,00;10,00;12,00;5,00;6,00;2,00;2,00;1,00;2,00;1,00;4,00;1,00;1,00
2020-06-21;23,00;65,71;39,43;101,86;62,43;40,69;1,77;30,08;56,62;95,29;23,00;62,43;27,60;92,00;69,00;36,80;29,57;18,62;3,29;9,00;10,00;13,00;6,00;9,00;1,00;2,00;3,00;2,00;1,00;4,00;2,00;1,00
2020-06-28;25,00;78,13;50,00;143,75;71,88;44,64;1,79;28,57;51,79;125,00;28,57;71,43;35,00;100,00;80,00;45,00;33,70;17,39;5,43;11,00;12,00;14,00;8,00;8,00;2,00;4,00;3,00;3,00;1,00;7,00;1,00;1,00
2020-07-05;35,00;89,09;50,91;171,82;82,73;51,58;1,84;33,16;46,05;147,00;35,00;84,00;45,00;125,00;95,00;55,00;35,00;21,88;7,66;12,00;13,00;17,00;10,00;11,00;3,00;3,00;5,00;3,00;2,00;7,00;1,00;2,00
2020-07-12;47,00;117,50;50,36;208,14;90,64;41,58;0,90;63,27;48,81;164,50;30,21;83,93;52,22;146,22;99,22;62,67;41,53;19,67;7,65;15,00;13,00;19,00;8,00;8,00;2,00;2,00;5,00;14,00;1,00;8,00;2,00;2,00
2020-07-19;45,00;102,86;54,64;202,50;86,79;45,00;1,80;25,20;43,20;180,00;34,62;90,00;50,00;145,00;90,00;65,00;38,41;19,76;7,68;14,00;11,00;18,00;8,00;9,00;3,00;3,00;4,00;6,00;2,00;9,00;1,00;1,00
2020-07-26;35,00;89,09;47,73;194,09;85,91;46,05;1,84;27,63;42,37;182,00;31,50;66,50;45,00;140,00;80,00;60,00;39,38;17,50;4,38;11,00;10,00;12,00;9,00;8,00;3,00;3,00;4,00;3,00;1,00;8,00;1,00;2,00
2020-08-02;38,00;95,00;53,83;171,00;63,33;50,67;1,81;27,14;54,29;152,00;27,64;72,55;52,25;142,50;80,75;66,50;39,09;19,54;6,51;12,00;13,00;12,00;8,00;10,00;3,00;1,00;4,00;2,00;2,00;6,00;2,00;1,00
2020-08-09;31,00;99,89;55,11;141,22;86,11;54,71;1,82;38,29;58,35;168,78;31,00;65,44;51,67;170,50;87,83;62,00;42,07;18,82;4,43;12,00;13,00;13,00;8,00;11,00;3,00;2,00;3,00;2,00;2,00;7,00;2,00;1,00
2020-08-16;30,00;90,00;63,33;123,33;50,00;50,63;1,88;24,38;60,00;160,00;23,33;63,33;40,00;165,00;80,00;60,00;32,22;22,22;6,67;9,00;14,00;17,00;5,00;8,00;2,00;3,00;3,00;1,00;1,00;5,00;1,00;1,00
2020-08-23;35,00;89,09;57,27;105,00;44,55;51,58;1,84;20,26;71,84;154,00;31,50;59,50;50,00;150,00;80,00;60,00;33,91;20,78;5,47;9,00;13,00;14,00;6,00;14,00;3,00;2,00;4,00;2,00;1,00;5,00;0,50;1,00
2020-08-30;26,00;58,50;58,50;97,50;39,00;53,86;1,86;20,43;48,29;136,50;26,00;55,25;31,20;166,40;83,20;57,20;36,83;20,58;2,17;4,00;11,00;14,00;5,00;6,00;2,00;3,00;2,00;2,00;0,50;4,00;0,50;1,00
2020-09-06;9,00;48,00;60,00;105,00;36,00;45,00;1,80;23,40;48,60;156,00;27,00;48,00;27,00;153,00;72,00;45,00;43,88;19,13;5,63;4,00;14,00;14,00;4,00;11,00;2,00;1,00;1,00;1,00;0,50;2,00;1,00;0,50
2020-09-13;7,00;66,50;80,50;101,50;38,50;50,75;1,75;21,00;50,75;94,50;31,50;56,00;42,00;203,00;98,00;56,00;42,00;24,00;3,00;18,00;12,00;16,00;3,00;7,00;2,00;1,00;2,00;2,00;1,00;4,00;0,50;0,50
2020-09-20;8,00;76,00;76,00;60,00;44,00;66,00;2,00;42,00;68,00;72,00;32,00;64,00;44,00;100,00;36,00;32,00;45,71;20,57;2,29;5,00;18,00;11,00;3,00;5,00;2,00;3,00;2,00;1,00;0,50;3,00;0,00;0,50
2020-09-27;12,00;48,00;60,00;36,00;33,00;48,00;1,71;30,86;27,43;42,00;27,00;51,00;24,00;138,00;48,00;42,00;39,27;18,55;3,27;3,00;11,00;7,00;1,00;4,00;2,00;2,00;1,00;1,00;0,50;3,00;0,50;0,50
2020-10-04;14,00;45,50;59,50;38,50;31,50;52,00;2,00;26,00;30,00;49,00;24,50;59,50;18,67;112,00;32,67;32,67;38,77;14,00;2,15;4,00;10,00;6,00;3,00;5,00;1,00;2,00;1,00;0,50;0,00;2,00;1,00;0,50
2020-10-11;5,00;37,50;35,00;20,00;20,00;40,00;0,83;15,00;23,33;60,00;35,00;75,00;15,00;80,00;30,00;30,00;36,00;12,00;2,00;3,00;9,00;6,00;1,00;4,00;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2020-10-18;7,00;42,00;52,50;21,00;28,00;33,25;1,75;26,25;17,50;45,50;17,50;49,00;21,00;84,00;35,00;28,00;29,00;15,00;2,00;1,00;9,00;4,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50;2,00;1,00;0,00
2020-10-25;100,00;43,33;40,00;20,00;36,67;27,78;0,93;22,22;14,81;37,93;13,79;58,62;20,00;45,00;25,00;20,00;24,18;9,89;1,10;2,00;7,00;3,00;0,50;4,00;1,00;1,00;0,50;0,50;1,00;3,00;0,50;0,50
2020-11-01;13,00;32,50;35,75;13,00;29,25;22,29;0,93;16,71;18,57;32,50;13,00;39,00;8,67;21,67;60,67;8,67;18,42;11,92;2,17;2,00;7,00;3,00;1,00;2,00;1,00;0,50;0,50;0,00;0,50;2,00;0,00;0,00
2020-11-08;10,00;33,33;50,00;20,00;23,33;25,00;0,83;26,67;16,67;36,67;13,33;56,67;15,00;40,00;25,00;10,00;14,44;12,22;1,11;2,00;8,00;3,00;1,00;3,00;1,00;0,50;1,00;1,00;0,50;2,00;0,00;0,00
2020-11-15;5,00;30,00;37,50;12,50;25,00;28,33;0,83;26,67;41,67;40,00;30,00;70,00;15,00;30,00;60,00;10,00;13,00;10,00;2,00;4,00;7,00;5,00;1,00;3,00;0,50;2,00;0,50;0,50;0,50;2,00;1,00;0,00
2020-11-22;6,00;33,00;36,00;15,00;24,00;28,00;1,00;18,00;44,00;24,00;12,00;36,00;18,00;36,00;30,00;12,00;15,60;12,00;2,40;2,00;7,00;3,00;1,00;3,00;1,00;1,00;2,00;1,00;0,00;2,00;0,00;0,00
