Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;76,00;3,51;111,08;52,62;19,88;27,00
2019-01-13;70,00;5,83;75,83;22,17;31,50;29,00
2019-01-20;59,00;3,47;83,29;34,71;35,86;9,00
2019-01-27;56,00;5,83;75,83;44,33;5,83;17,00
2019-02-03;48,00;2,34;71,41;48,00;2,34;10,00
2019-02-10;46,00;5,75;73,60;37,95;3,45;16,00
2019-02-17;51,00;2,32;68,39;49,84;5,80;10,00
2019-02-24;44,00;3,47;56,74;32,42;0,00;12,00
2019-03-03;57,00;4,65;93,06;37,22;5,82;12,00
2019-03-10;58,00;8,12;82,36;38,28;3,48;10,00
2019-03-17;45,00;5,77;51,92;57,69;8,08;18,00
2019-03-24;74,00;8,09;54,34;18,50;3,47;12,00
2019-03-31;69,00;11,69;59,64;36,25;22,22;16,00
2019-04-07;49,00;2,33;45,50;47,83;33,83;14,00
2019-04-14;57,00;4,65;47,69;32,57;19,78;13,00
2019-04-21;57,00;4,65;77,94;33,73;12,80;14,00
2019-04-28;43,00;25,57;44,16;51,14;5,81;15,00
2019-05-05;37,00;0,00;61,28;28,91;6,94;17,00
2019-05-12;42,00;8,17;58,33;44,33;15,17;10,00
2019-05-19;78,00;13,76;90,62;41,29;22,94;21,00
2019-05-26;41,00;8,20;90,20;17,57;12,89;19,00
2019-06-02;39,00;5,74;72,26;26,38;9,18;16,00
2019-06-09;42,00;3,50;65,33;33,83;16,33;24,00
2019-06-16;57,00;3,49;59,33;57,00;20,94;19,00
2019-06-23;59,00;18,88;71,98;27,14;18,88;20,00
2019-06-30;71,00;8,15;66,34;19,79;29,10;12,00
2019-07-07;46,00;5,90;77,85;40,10;28,31;22,00
2019-07-14;68,00;2,31;78,37;56,47;19,59;15,00
2019-07-21;71,00;6,98;75,66;48,89;19,79;24,00
2019-07-28;44,00;4,63;74,11;41,68;32,42;34,00
2019-08-04;53,00;7,07;62,42;47,11;34,16;15,00
2019-08-11;69,00;4,68;67,83;65,49;44,44;30,00
2019-08-18;47,00;8,23;77,55;41,13;31,73;10,00
2019-08-25;53,00;5,76;56,46;36,87;27,65;6,00
2019-09-01;48,00;2,34;90,15;31,61;29,27;17,00
2019-09-08;71,00;5,82;116,39;34,92;25,61;16,00
2019-09-15;81,00;3,47;67,11;31,24;26,61;17,00
2019-09-22;54,00;3,52;79,83;44,61;15,26;15,00
2019-09-29;51,00;5,80;81,14;49,84;18,55;13,00
2019-10-06;65,00;9,29;67,32;37,14;27,86;7,00
