Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;60,00;392,73;283,64;420,00;260,00;10,00;160,00;110,00;172,17;117,39;93,91;143,48;189,23;221,54;55,38;9,23;90,00;438,00;18,00;36,00;18,00;37,00;31,00;40,00;24,83;55,86;5,17;22,76;12,00;8,00;6,00;3,00;8,00;2,00;0,50
2019-03-24;58,00;332,18;253,09;379,64;232,00;9,67;154,67;106,33;174,00;105,45;100,18;131,82;187,38;218,62;44,62;8,92;87,00;417,60;11,60;40,60;18,00;37,00;40,00;36,00;24,86;51,79;10,36;24,86;16,00;5,00;6,00;5,00;16,00;1,00;0,50
2019-03-31;71,00;338,62;284,00;426,00;243,43;10,14;172,43;121,71;172,43;109,04;96,36;149,61;195,25;213,00;53,25;8,88;100,58;426,00;17,75;41,42;16,00;40,00;41,00;48,00;30,87;52,48;11,32;26,75;15,00;9,00;9,00;5,00;16,00;1,00;1,00
2019-04-07;81,00;421,20;307,80;464,40;273,38;10,13;172,13;121,50;206,42;130,65;107,13;151,55;207,00;256,50;67,50;9,00;92,57;433,93;17,36;46,29;20,00;39,00;33,00;46,00;21,81;52,96;11,42;24,92;16,00;12,00;13,00;3,00;14,00;2,00;1,00
2019-04-14;67,00;407,15;242,23;505,08;220,14;9,57;181,86;124,43;170,08;121,12;92,77;134,00;196,53;209,93;49,13;8,93;109,64;432,45;18,27;48,73;17,00;37,00;28,00;33,00;22,68;37,11;10,31;25,77;18,00;9,00;9,00;3,00;17,00;2,00;2,00
2019-04-21;70,00;339,23;242,31;446,92;220,00;10,00;180,00;110,00;147,78;111,48;77,78;142,59;188,13;214,38;56,88;4,38;87,50;425,83;17,50;40,83;20,00;32,00;35,00;43,00;22,65;45,29;10,29;27,79;16,00;10,00;7,00;6,00;14,00;2,00;1,00
2019-04-28;66,00;330,00;264,00;462,00;207,43;9,43;179,14;113,14;154,85;109,15;83,77;126,92;180,40;224,40;52,80;8,80;102,00;408,00;18,00;48,00;23,00;40,00;51,00;51,00;23,72;34,03;13,41;24,75;15,00;6,00;8,00;6,00;11,00;1,00;1,00
2019-05-05;83,00;332,00;274,94;498,00;238,63;10,38;1037,50;124,50;153,03;108,94;106,34;142,66;183,47;244,63;48,05;8,74;94,86;391,29;17,79;53,36;23,00;39,00;42,00;36,00;30,74;39,96;18,44;27,67;27,00;10,00;8,00;12,00;20,00;1,00;2,00
2019-05-12;82,00;328,00;225,50;435,63;235,75;10,25;358,75;123,00;146,06;112,75;99,94;128,13;182,22;232,33;54,67;9,11;99,57;386,57;17,57;35,14;19,00;45,00;37,00;43,00;22,55;41,00;12,30;26,65;17,00;8,00;10,00;4,00;19,00;1,00;2,00
2019-05-19;86,00;392,38;284,88;446,13;248,44;9,56;219,78;105,11;174,53;121,41;93,59;121,41;181,05;230,84;58,84;9,05;108,93;412,80;22,93;45,87;25,00;33,00;41,00;46,00;26,94;50,77;9,33;31,08;16,00;9,00;8,00;8,00;33,00;1,00;1,00
2019-05-26;78,00;374,40;265,20;421,20;214,50;9,75;536,25;107,25;156,00;122,20;91,00;148,20;266,12;220,24;59,65;9,18;114,00;438,00;18,00;42,00;26,00;42,00;37,00;37,00;24,63;36,95;11,29;26,68;15,00;7,00;13,00;5,00;33,00;3,00;3,00
2019-06-02;92,00;400,47;254,35;449,18;224,89;10,22;265,78;122,67;166,11;109,89;99,67;130,33;197,14;403,05;48,19;13,14;103,50;396,75;17,25;46,00;27,00;37,00;40,00;44,00;36,18;43,42;15,51;29,98;23,00;7,00;14,00;8,00;17,00;3,00;2,00
2019-06-09;88,00;367,53;258,82;450,35;215,11;9,78;176,00;117,33;183,76;124,24;100,94;142,35;202,40;246,40;52,80;8,80;105,60;475,20;23,47;46,93;30,00;36,00;38,00;50,00;26,92;39,34;13,46;32,09;21,00;7,00;11,00;7,00;20,00;2,00;4,00
2019-06-16;95,00;427,50;274,44;427,50;209,00;9,50;161,50;95,00;164,32;118,11;100,14;148,92;212,62;212,62;54,29;13,57;106,88;451,25;23,75;41,56;26,00;43,00;38,00;49,00;37,17;35,11;11,36;27,88;18,00;11,00;12,00;8,00;16,00;2,00;3,00
2019-06-23;91,00;444,29;283,71;449,65;262,89;10,11;161,78;111,22;182,00;116,28;98,58;149,14;222,95;209,30;59,15;13,65;108,06;483,44;28,44;39,81;27,00;43,00;36,00;47,00;30,67;44,99;13,29;25,56;27,00;12,00;10,00;8,00;17,00;1,00;3,00
2019-06-30;81,00;421,20;286,20;426,60;222,75;10,13;162,00;111,38;189,84;124,03;93,66;136,69;207,00;207,00;58,50;13,50;115,71;520,71;34,71;34,71;28,00;42,00;40,00;42,00;29,73;39,99;12,30;22,56;16,00;11,00;17,00;6,00;17,00;2,00;2,00
2019-07-07;90,00;428,82;275,29;481,76;230,00;10,00;180,00;110,00;185,14;118,29;97,71;146,57;193,50;211,50;58,50;9,00;120,00;510,00;18,00;36,00;22,00;43,00;31,00;46,00;31,03;42,41;14,48;27,93;21,00;11,00;12,00;9,00;17,00;2,00;2,00
2019-07-14;100,00;415,79;273,68;442,11;220,00;10,00;150,00;110,00;189,74;125,64;87,18;138,46;190,91;236,36;68,18;9,09;135,29;476,47;23,53;52,94;31,00;41,00;31,00;44,00;34,02;42,27;14,43;27,84;20,00;13,00;12,00;8,00;14,00;4,00;2,00
2019-07-21;87,00;429,88;255,88;440,12;241,67;9,67;174,00;106,33;181,68;138,18;102,35;145,85;210,63;224,37;59,53;9,16;98,60;498,80;23,20;46,40;27,00;40,00;42,00;51,00;32,75;51,18;15,35;31,73;22,00;10,00;12,00;9,00;17,00;3,00;3,00
2019-07-28;69,00;456,46;302,54;424,62;226,71;9,86;147,86;108,43;186,56;130,33;79,22;138,00;234,60;276,00;59,80;9,20;92,00;477,25;17,25;40,25;28,00;43,00;38,00;48,00;29,87;40,16;15,45;31,93;21,00;10,00;14,00;7,00;16,00;3,00;3,00
2019-08-04;90,00;423,53;280,59;391,76;230,00;10,00;160,00;110,00;185,14;131,14;100,29;144,00;207,00;256,50;63,00;13,50;102,00;600,00;18,00;42,00;26,00;38,00;34,00;50,00;30,00;46,55;16,55;25,86;25,00;7,00;15,00;5,00;15,00;4,00;1,00
2019-08-11;77,00;434,50;297,00;429,00;221,38;19,25;134,75;105,88;182,23;123,20;84,70;184,80;208,35;226,47;63,41;9,06;100,69;527,15;17,77;47,38;27,00;37,00;38,00;47,00;32,26;35,38;12,49;23,93;19,00;13,00;12,00;6,00;12,00;2,00;2,00
2019-08-18;81,00;399,60;297,00;388,80;222,75;10,13;162,00;111,38;199,97;126,56;91,13;141,75;202,50;207,00;63,00;13,50;98,36;514,93;23,14;46,29;22,00;41,00;49,00;45,00;32,81;41,01;9,23;33,84;19,00;12,00;10,00;5,00;16,00;2,00;1,00
2019-08-25;69,00;382,15;276,00;382,15;226,71;19,71;177,43;98,57;173,78;122,67;94,56;127,78;188,60;207,00;55,20;9,20;97,75;437,00;17,25;40,25;21,00;46,00;39,00;52,00;30,32;43,91;7,32;25,09;16,00;8,00;12,00;5,00;12,00;2,00;1,00
2019-09-01;83,00;394,25;316,44;404,63;280,13;20,75;186,75;114,13;186,75;147,84;116,72;202,31;225,94;225,94;69,17;13,83;100,79;480,21;23,71;53,36;24,00;56,00;42,00;48,00;25,94;49,80;11,41;34,24;18,00;10,00;9,00;8,00;17,00;4,00;3,00
2019-09-08;76,00;439,71;325,71;418,00;256,50;9,50;180,50;114,00;202,67;144,40;116,53;149,47;214,59;228,00;71,53;13,41;105,23;473,54;23,38;58,46;26,00;52,00;48,00;53,00;27,07;54,14;12,49;43,73;15,00;9,00;8,00;6,00;17,00;2,00;3,00
2019-09-15;74,00;459,86;317,14;422,86;277,50;18,50;185,00;111,00;196,48;145,45;109,72;158,21;203,50;254,38;74,00;13,88;108,15;483,85;22,77;62,62;21,00;67,00;48,00;51,00;26,72;51,39;10,28;39,06;24,00;12,00;12,00;7,00;22,00;3,00;2,00
2019-09-22;76,00;434,29;342,00;401,71;256,50;19,00;190,00;95,00;197,60;136,80;116,53;159,60;192,24;236,94;71,53;17,88;105,23;496,92;23,38;58,46;23,00;71,00;48,00;49,00;27,73;48,27;10,27;38,00;21,00;13,00;9,00;4,00;15,00;2,00;2,00
2019-09-29;63,00;425,25;304,50;383,25;252,00;21,00;189,00;105,00;201,60;148,68;103,32;146,16;202,50;207,00;72,00;13,50;85,91;458,18;17,18;51,55;23,00;63,00;48,00;55,00;22,72;46,48;15,49;40,28;21,00;10,00;9,00;4,00;17,00;3,00;3,00
2019-10-06;58,00;421,82;342,73;379,64;261,00;19,33;174,00;106,33;252,17;141,22;113,48;158,87;209,69;214,15;89,23;13,38;92,80;493,00;23,20;58,00;14,00;58,00;47,00;52,00;20,71;53,86;17,61;33,14;16,00;10,00;6,00;4,00;11,00;3,00;1,00
2019-10-13;56,00;407,27;285,09;458,18;224,00;9,33;149,33;93,33;231,64;134,91;101,82;150,18;206,77;176,62;73,23;17,23;72,80;425,60;16,80;61,60;18,00;47,00;45,00;43,00;17,31;47,85;14,25;32,58;16,00;8,00;9,00;4,00;15,00;2,00;2,00
2019-10-20;51,00;392,70;265,20;326,40;234,60;10,20;173,40;102,00;209,10;132,60;112,20;137,70;194,73;204,00;64,91;13,91;79,33;430,67;17,00;45,33;20,00;57,00;42,00;46,00;18,73;49,96;14,57;33,31;20,00;9,00;7,00;3,00;11,00;3,00;1,00
2019-10-27;35,00;350,00;255,00;260,00;166,25;8,75;122,50;70,00;185,00;125,00;87,50;122,50;179,38;157,50;70,00;13,13;75,83;443,33;17,50;46,67;11,00;43,00;34,00;45,00;12,35;47,35;10,29;31,91;14,00;7,00;7,00;3,00;12,00;1,00;2,00
2019-11-03;38,00;380,00;276,86;304,00;190,00;9,50;142,50;85,50;205,20;195,07;86,13;126,67;204,25;190,00;76,00;14,25;76,00;449,67;25,33;63,33;16,00;39,00;41,00;43,00;18,49;45,19;10,27;27,73;14,00;8,00;8,00;3,00;10,00;1,00;2,00
2019-11-10;35,00;345,00;255,00;245,00;157,50;8,75;140,00;61,25;190,00;127,50;82,50;135,00;188,13;437,50;74,38;13,13;70,00;396,67;17,50;40,83;16,00;45,00;36,00;42,00;16,47;46,32;12,35;30,88;14,00;4,00;8,00;4,00;12,00;2,00;2,00
2019-11-17;38,00;363,71;266,00;249,71;161,50;9,50;152,00;66,50;169,73;121,60;93,73;119,07;194,75;228,00;76,00;14,25;76,00;430,67;19,00;50,67;14,00;45,00;38,00;52,00;15,41;33,89;7,19;29,78;13,00;8,00;6,00;2,00;11,00;4,00;1,00
2019-11-24;40,00;310,00;240,00;215,00;190,00;10,00;150,00;70,00;172,50;117,50;87,50;112,50;177,78;151,11;75,56;13,33;62,86;371,43;17,14;45,71;14,00;47,00;38,00;45,00;15,38;43,08;12,31;30,77;16,00;6,00;7,00;2,00;11,00;2,00;2,00
2019-12-01;35,00;330,00;225,00;235,00;166,25;8,75;122,50;61,25;165,00;115,00;95,00;107,50;175,00;131,25;70,00;13,13;64,17;373,33;17,50;52,50;15,00;51,00;39,00;44,00;19,56;50,44;9,26;28,82;16,00;4,00;7,00;2,00;12,00;2,00;1,00
2019-12-08;35,00;305,00;195,00;190,00;148,75;8,75;122,50;61,25;157,50;120,00;85,00;115,00;170,63;140,00;65,63;8,75;64,17;355,83;17,50;46,67;15,00;54,00;40,00;34,00;12,35;54,56;8,24;29,85;18,00;9,00;7,00;4,00;8,00;3,00;2,00
2019-12-15;40,00;355,00;245,00;240,00;180,00;10,00;170,00;100,00;170,00;117,50;82,50;135,00;168,89;133,33;84,44;13,33;68,57;360,00;22,86;51,43;22,00;61,00;45,00;55,00;17,44;67,69;11,28;28,72;15,00;10,00;9,00;2,00;8,00;2,00;2,00
2019-12-22;47,00;402,11;292,44;282,00;225,60;9,40;141,00;103,40;208,89;133,17;112,28;156,67;197,40;188,00;89,30;18,80;76,38;393,63;23,50;47,00;25,00;50,00;35,00;52,00;25,54;72,54;13,28;37,80;11,00;4,00;12,00;2,00;12,00;1,00;2,00
2019-12-29;62,00;418,50;330,67;294,50;268,67;10,33;165,33;124,00;219,58;144,67;98,17;131,75;212,57;190,43;84,14;13,29;105,40;520,80;24,80;43,40;22,00;49,00;46,00;54,00;25,83;72,33;11,37;31,00;22,00;8,00;17,00;5,00;11,00;1,00;2,00
2020-01-05;67,00;474,15;417,46;376,23;287,14;19,14;172,29;114,86;247,38;152,04;115,96;154,62;259,07;218,87;75,93;13,40;109,64;511,64;24,36;48,73;25,00;52,00;49,00;59,00;32,98;81,43;9,28;32,98;24,00;12,00;15,00;6,00;16,00;3,00;4,00
2020-01-12;68,00;460,31;397,54;408,00;310,86;9,71;165,14;126,29;231,70;133,48;118,37;141,04;249,33;272,00;81,60;13,60;102,00;544,00;28,33;45,33;28,00;50,00;41,00;54,00;26,79;86,55;16,48;30,91;23,00;10,00;9,00;5,00;15,00;3,00;4,00
2020-01-19;62,00;439,17;366,83;413,33;279,00;10,33;165,33;124,00;222,17;139,50;113,67;155,00;230,29;225,86;79,71;8,86;105,40;508,40;24,80;49,60;22,00;52,00;46,00;55,00;28,93;81,63;17,57;35,13;20,00;7,00;9,00;5,00;13,00;1,00;2,00
2020-01-26;61,00;371,08;320,25;340,58;264,33;10,17;162,67;101,67;195,71;129,63;106,75;142,33;209,14;187,36;69,71;8,71;109,80;512,40;18,30;42,70;23,00;46,00;40,00;44,00;32,05;65,14;15,51;28,95;22,00;9,00;10,00;6,00;11,00;2,00;2,00
2020-02-02;56,00;392,00;356,36;366,55;252,00;9,33;186,67;93,33;193,45;129,82;114,55;162,91;224,00;189,54;68,92;12,92;95,20;481,60;16,80;44,80;23,00;42,00;44,00;48,00;26,96;70,52;14,52;30,07;20,00;8,00;11,00;7,00;16,00;2,00;2,00
2020-02-09;63,00;446,25;362,25;378,00;273,00;10,50;199,50;115,50;219,24;141,12;105,84;138,60;229,50;225,00;67,50;18,00;103,09;538,36;28,64;57,27;25,00;56,00;41,00;56,00;28,92;103,28;16,52;33,05;21,00;7,00;11,00;5,00;13,00;2,00;3,00
2020-02-16;71,00;442,38;338,62;393,23;294,14;20,29;182,57;121,71;174,96;134,39;111,57;157,21;226,31;217,44;71,00;8,88;100,58;508,83;17,75;47,33;25,00;50,00;51,00;60,00;24,70;64,83;13,38;27,78;20,00;10,00;11,00;7,00;12,00;2,00;1,00
2020-02-23;59,00;413,00;278,91;375,45;285,17;9,83;177,00;98,33;174,43;135,96;138,52;146,22;195,15;381,23;63,54;13,62;88,50;442,50;17,70;47,20;26,00;49,00;36,00;44,00;23,81;54,86;13,46;27,95;16,00;12,00;9,00;5,00;10,00;2,00;1,00
2020-03-01;46,00;373,11;245,33;332,22;248,40;9,20;156,40;82,80;166,11;117,56;89,44;115,00;179,40;230,00;46,00;13,80;74,75;396,75;23,00;40,25;19,00;46,00;31,00;30,00;18,82;67,95;15,68;28,23;12,00;9,00;8,00;4,00;9,00;1,00;1,00
2020-03-08;35,00;300,00;215,00;325,00;210,00;4,38;210,00;70,00;180,00;102,50;105,00;115,00;161,88;205,63;43,75;13,13;70,00;396,67;17,50;40,83;15,00;37,00;27,00;38,00;18,53;68,97;8,24;23,68;10,00;7,00;5,00;2,00;11,00;1,00;1,00
2020-03-15;28,00;224,00;134,40;151,20;121,33;4,67;121,33;56,00;66,18;86,55;53,45;86,55;93,33;364,00;32,67;9,33;44,80;224,00;16,80;39,20;16,00;38,00;26,00;19,00;12,44;62,22;4,15;18,67;11,00;6,00;7,00;1,00;6,00;2,00;1,00
2020-03-22;9,00;103,50;49,50;72,00;81,00;4,50;90,00;27,00;45,00;57,00;45,00;72,00;40,50;153,00;18,00;4,50;63,00;198,00;9,00;27,00;12,00;26,00;20,00;13,00;7,00;13,00;3,00;13,00;3,00;4,00;2,00;1,00;4,00;1,00;1,00
2020-03-29;12,00;144,00;60,00;84,00;84,00;6,00;84,00;24,00;33,60;38,40;26,40;50,40;32,00;88,00;16,00;4,00;30,00;114,00;6,00;18,00;9,00;18,00;17,00;14,00;9,00;10,00;3,00;11,00;3,00;5,00;1,00;1,00;8,00;1,00;0,50
2020-04-05;13,00;99,67;47,67;69,33;104,00;6,50;91,00;26,00;39,00;46,80;31,20;57,20;39,00;86,67;17,33;8,67;39,00;130,00;6,50;13,00;12,00;21,00;16,00;17,00;10,00;11,00;4,00;12,00;4,00;3,00;4,00;1,00;5,00;0,50;1,00
2020-04-12;15,00;120,00;60,00;75,00;60,00;3,75;52,50;15,00;45,00;47,50;37,50;60,00;45,00;80,00;20,00;5,00;25,00;85,00;5,00;15,00;10,00;21,00;19,00;18,00;8,00;11,00;3,00;10,00;4,00;2,00;2,00;2,00;5,00;1,00;1,00
2020-04-19;16,00;101,33;53,33;85,33;56,00;4,00;48,00;16,00;50,67;42,67;34,67;61,33;48,00;106,67;21,33;5,33;42,67;101,33;5,33;16,00;7,00;18,00;18,00;16,00;7,47;17,07;4,27;10,67;7,00;3,00;4,00;1,00;5,00;1,00;1,00
2020-04-26;15,00;100,00;55,00;70,00;60,00;3,75;60,00;22,50;40,00;37,50;27,50;57,50;45,00;90,00;20,00;5,00;30,00;95,00;5,00;15,00;4,00;16,00;15,00;19,00;8,57;12,86;3,21;12,86;3,00;3,00;2,00;1,00;7,00;1,00;1,00
2020-05-03;14,00;102,67;51,33;79,33;126,00;7,00;84,00;42,00;44,33;42,00;35,00;53,67;42,00;88,67;18,67;4,67;49,00;147,00;7,00;21,00;6,00;21,00;17,00;17,00;7,00;14,00;4,00;11,00;5,00;3,00;3,00;2,00;8,00;0,50;1,00
2020-05-10;16,00;122,67;64,00;96,00;72,00;4,00;56,00;24,00;88,00;40,00;34,67;64,00;44,00;64,00;16,00;8,00;42,67;96,00;5,33;16,00;10,00;15,00;19,00;18,00;9,00;11,00;4,00;14,00;5,00;5,00;3,00;2,00;7,00;1,00;1,00
2020-05-17;21,00;126,00;63,00;89,25;84,00;5,25;73,50;31,50;55,13;52,50;47,25;63,00;42,00;71,40;21,00;4,20;47,25;110,25;5,25;21,00;4,00;14,00;22,00;18,00;8,00;15,00;4,00;13,00;5,00;4,00;3,00;1,00;7,00;1,00;1,00
2020-05-24;19,00;99,75;57,00;90,25;85,50;4,75;66,50;28,50;51,57;57,00;43,43;73,29;42,75;71,25;19,00;4,75;50,67;133,00;6,33;25,33;9,00;16,00;16,00;18,00;7,39;13,72;6,33;9,50;6,00;4,00;3,00;1,00;6,00;1,00;1,00
2020-05-31;24,00;110,40;62,40;81,60;120,00;6,00;84,00;36,00;50,67;48,00;40,00;69,33;48,00;81,60;24,00;4,80;48,00;138,00;6,00;24,00;10,00;20,00;18,00;18,00;6,26;15,65;5,22;14,61;5,00;3,00;3,00;1,00;6,00;2,00;2,00
2020-06-07;22,00;126,50;77,00;104,50;110,00;5,50;77,00;33,00;55,00;55,00;49,50;79,75;44,00;83,60;22,00;4,40;44,00;154,00;5,50;22,00;10,00;20,00;18,00;20,00;11,52;15,71;6,29;17,81;6,00;4,00;5,00;4,00;28,00;1,00;1,00
2020-06-14;30,00;140,00;80,00;105,00;110,00;10,00;70,00;30,00;55,00;52,50;37,50;77,50;47,14;68,57;25,71;8,57;48,00;144,00;12,00;24,00;12,00;23,00;18,00;21,00;11,38;17,59;5,17;15,52;5,00;6,00;5,00;3,00;24,00;4,00;1,00
2020-06-21;43,00;172,00;91,38;145,13;118,25;10,75;96,75;43,00;58,18;55,65;48,06;78,41;62,11;81,22;28,67;4,78;61,43;178,14;12,29;24,57;16,00;20,00;24,00;22,00;11,54;26,22;5,24;13,63;5,00;8,00;6,00;6,00;24,00;2,00;3,00
2020-06-28;44,00;176,00;121,00;181,50;121,00;11,00;99,00;33,00;75,06;59,53;59,53;90,59;66,00;105,60;35,20;4,40;62,86;226,29;12,57;25,14;18,00;20,00;15,00;21,00;17,81;24,10;6,29;17,81;11,00;9,00;8,00;5,00;16,00;1,00;2,00
2020-07-05;44,00;220,00;137,50;176,00;121,00;11,00;99,00;44,00;77,65;62,12;59,53;108,71;74,80;92,40;26,40;8,80;62,86;220,00;12,57;25,14;18,00;27,00;19,00;23,00;24,56;23,53;8,19;12,28;10,00;6,00;7,00;4,00;12,00;3,00;3,00
2020-07-12;54,00;221,40;151,20;275,40;117,00;9,00;81,00;45,00;69,43;69,43;64,29;105,43;72,00;108,00;31,50;9,00;72,00;228,00;18,00;30,00;16,00;26,00;21,00;21,00;21,81;22,85;7,27;20,77;11,00;6,00;22,00;3,00;12,00;5,00;2,00
2020-07-19;61,00;244,00;171,91;288,36;142,33;10,17;81,33;50,83;91,50;71,17;66,08;111,83;84,46;117,31;28,15;9,38;73,20;244,00;12,20;30,50;17,00;21,00;20,00;31,00;28,95;22,75;7,24;16,54;13,00;8,00;15,00;2,00;13,00;3,00;2,00
2020-07-26;54,00;221,40;156,60;124,20;108,00;4,50;72,00;27,00;82,29;56,57;56,57;118,29;63,00;112,50;31,50;9,00;84,00;240,00;12,00;24,00;22,00;24,00;20,00;26,00;26,49;24,45;7,13;14,26;13,00;6,00;10,00;4,00;15,00;3,00;3,00
2020-08-02;47,00;182,78;151,44;109,67;122,20;9,40;75,20;37,60;78,33;62,67;67,89;127,94;61,10;108,10;28,20;4,70;88,13;199,75;11,75;23,50;15,00;24,00;17,00;27,00;13,58;26,11;7,31;20,89;11,00;8,00;7,00;4,00;12,00;3,00;2,00
2020-08-09;50,00;183,33;155,56;150,00;130,00;10,00;80,00;40,00;81,58;71,05;65,79;128,95;63,64;118,18;36,36;9,09;81,25;237,50;18,75;25,00;14,00;30,00;28,00;30,00;17,71;29,17;9,38;21,88;9,00;7,00;9,00;4,00;14,00;3,00;1,00
2020-08-16;29,00;135,33;106,33;101,50;125,67;4,83;58,00;77,33;102,82;65,91;65,91;126,55;66,29;120,14;33,14;4,14;69,60;220,40;17,40;23,20;12,00;30,00;22,00;31,00;12,43;26,93;5,18;17,61;8,00;7,00;4,00;2,00;13,00;1,00;1,00
2020-08-23;31,00;144,67;124,00;98,17;144,67;10,33;82,67;82,67;82,67;69,75;62,00;131,75;62,00;128,43;31,00;8,86;86,80;235,60;12,40;24,80;12,00;27,00;24,00;29,00;12,40;18,60;6,20;21,70;8,00;4,00;5,00;4,00;11,00;1,00;2,00
2020-08-30;27,00;156,60;129,60;124,20;135,00;9,00;72,00;54,00;78,30;78,30;78,30;151,20;63,00;126,00;27,00;9,00;59,40;189,00;5,40;27,00;10,00;35,00;22,00;32,00;9,35;18,69;5,19;21,81;8,00;6,00;5,00;3,00;10,00;2,00;1,00
2020-09-06;23,00;143,75;115,00;103,50;149,50;5,75;92,00;46,00;61,33;66,44;61,33;122,67;50,60;110,40;23,00;4,60;69,00;184,00;5,75;23,00;12,00;24,00;27,00;31,00;10,45;18,82;4,18;20,91;5,00;6,00;5,00;1,00;7,00;1,00;1,00
2020-09-13;18,00;150,00;120,00;102,00;126,00;4,50;81,00;27,00;61,71;72,00;66,86;131,14;45,00;94,50;22,50;4,50;66,00;204,00;12,00;30,00;12,00;22,00;31,00;30,00;9,53;14,82;5,29;18,00;7,00;4,00;6,00;1,00;7,00;1,00;2,00
2020-09-20;19,00;114,00;80,75;85,50;123,50;4,75;85,50;28,50;48,86;62,43;62,43;146,57;47,50;114,00;19,00;9,50;76,00;177,33;6,33;31,67;8,00;26,00;27,00;21,00;8,44;16,89;5,28;17,94;4,00;5,00;5,00;1,00;8,00;2,00;1,00
2020-09-27;18,00;132,00;108,00;102,00;108,00;4,50;81,00;18,00;61,71;66,86;61,71;141,43;36,00;108,00;13,50;4,50;72,00;150,00;6,00;30,00;10,00;27,00;29,00;25,00;10,00;17,00;3,00;19,00;7,00;3,00;4,00;1,00;8,00;0,00;1,00
