Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;73,00;64,02;16,85;37,54;1,04;14,60;21,00;23,00;14,00;22,00;20,00;20,00;25,00;2,00;5,00;19,00;3,00;7,00;3,00;8,00;8,00;4,00;3,00;1,00;0,50;3,00;2,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-03-24;79,00;55,30;18,06;35,34;1,04;18,71;24,00;22,00;12,00;22,00;19,00;17,00;24,00;2,00;6,00;16,00;3,00;8,00;3,00;8,00;7,00;4,00;3,00;1,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;0,50;0,50
2019-03-31;71,00;50,71;14,65;58,47;1,04;20,88;31,00;20,00;16,00;23,00;22,00;23,00;20,00;2,00;7,00;18,00;2,00;6,00;3,00;7,00;9,00;5,00;6,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;2,00;0,50;0,50
2019-04-07;75,00;54,55;18,18;56,25;1,04;20,83;32,00;18,00;16,00;22,00;25,00;21,00;20,00;2,00;6,00;17,00;2,00;6,00;4,00;7,00;8,00;4,00;5,00;4,00;1,00;3,00;4,00;2,00;2,00;1,00;2,00;0,50;0,50
2019-04-14;73,00;112,31;12,35;62,57;1,04;25,03;29,00;18,00;15,00;22,00;21,00;21,00;20,00;2,00;5,00;19,00;3,00;8,00;5,00;7,00;10,00;4,00;7,00;4,00;2,00;5,00;5,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-04-21;65,00;50,43;14,57;52,42;1,05;16,77;27,00;17,00;15,00;21,00;19,00;21,00;17,00;2,00;6,00;16,00;2,00;7,00;4,00;7,00;8,00;3,00;6,00;3,00;2,00;4,00;3,00;2,00;2,00;1,00;1,00;0,00;0,50
2019-04-28;64,00;44,91;13,47;43,35;1,03;18,58;26,00;18,00;13,00;18,00;25,00;21,00;17,00;1,00;5,00;15,00;2,00;6,00;3,00;7,00;7,00;3,00;4,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-05-05;69,00;58,82;15,84;48,09;1,05;18,82;25,00;18,00;16,00;22,00;16,00;22,00;18,00;2,00;6,00;16,00;2,00;7,00;3,00;7,00;6,00;2,00;5,00;4,00;1,00;4,00;2,00;1,00;3,00;1,00;1,00;0,50;0,50
2019-05-12;61,00;47,44;13,56;130,41;1,05;16,83;24,00;17,00;14,00;22,00;19,00;20,00;18,00;2,00;7,00;15,00;3,00;7,00;3,00;9,00;9,00;2,00;5,00;3,00;1,00;3,00;4,00;1,00;2,00;1,00;1,00;0,00;0,50
2019-05-19;57,00;47,88;15,96;76,00;1,06;14,78;25,00;14,00;13,00;18,00;19,00;23,00;17,00;2,00;7,00;15,00;4,00;8,00;4,00;6,00;9,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;3,00;1,00;2,00;0,50;0,50
2019-05-26;61,00;45,19;12,43;48,38;1,05;16,83;24,00;16,00;13,00;18,00;22,00;20,00;15,00;2,00;5,00;16,00;3,00;5,00;2,00;8,00;6,00;3,00;4,00;3,00;2,00;3,00;3,00;2,00;2,00;0,50;2,00;0,50;0,50
2019-06-02;68,00;54,62;15,61;47,39;1,03;16,48;27,00;18,00;14,00;18,00;20,00;36,00;17,00;4,00;8,00;17,00;3,00;8,00;3,00;8,00;9,00;4,00;6,00;3,00;1,00;4,00;5,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-06-09;69,00;48,64;15,84;50,18;1,05;16,73;27,00;20,00;16,00;20,00;21,00;25,00;20,00;5,00;7,00;17,00;4,00;7,00;5,00;8,00;9,00;3,00;5,00;4,00;1,00;4,00;4,00;2,00;3,00;0,50;2,00;0,50;1,00
2019-06-16;72,00;51,75;15,75;43,20;1,03;16,46;30,00;18,00;14,00;21,00;24,00;22,00;19,00;4,00;6,00;17,00;3,00;7,00;4,00;8,00;8,00;4,00;6,00;3,00;2,00;4,00;4,00;1,00;3,00;1,00;2,00;0,00;0,50
2019-06-23;69,00;52,03;16,97;46,00;1,05;20,91;25,00;19,00;17,00;22,00;21,00;22,00;20,00;3,00;7,00;20,00;2,00;9,00;4,00;8,00;9,00;4,00;6,00;2,00;2,00;3,00;3,00;2,00;4,00;1,00;2,00;0,50;0,50
2019-06-30;67,00;52,24;20,44;46,06;1,05;20,94;29,00;24,00;13,00;20,00;22,00;23,00;21,00;4,00;6,00;24,00;4,00;7,00;4,00;8,00;9,00;5,00;7,00;3,00;2,00;4,00;4,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-07;72,00;52,88;18,00;44,47;1,06;21,18;34,00;21,00;16,00;21,00;25,00;26,00;22,00;3,00;7,00;18,00;3,00;8,00;5,00;8,00;10,00;4,00;6,00;3,00;2,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-07-14;69,00;62,21;20,36;46,00;1,05;23,00;33,00;21,00;18,00;20,00;25,00;26,00;23,00;2,00;8,00;22,00;4,00;9,00;5,00;10,00;11,00;4,00;7,00;4,00;3,00;4,00;5,00;1,00;4,00;1,00;2,00;0,00;1,00
2019-07-21;81,00;63,00;20,25;47,77;1,04;22,85;35,00;22,00;19,00;23,00;27,00;24,00;22,00;2,00;8,00;22,00;3,00;9,00;5,00;10,00;13,00;4,00;8,00;3,00;3,00;5,00;5,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-07-28;82,00;66,27;21,34;48,36;2,10;25,23;35,00;25,00;17,00;25,00;29,00;27,00;25,00;3,00;8,00;22,00;3,00;10,00;5,00;10,00;15,00;5,00;9,00;3,00;2,00;4,00;6,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-08-04;84,00;63,57;20,43;54,60;1,05;27,30;42,00;23,00;15,00;25,00;33,00;28,00;28,00;3,00;6,00;25,00;4,00;8,00;7,00;10,00;17,00;5,00;10,00;4,00;2,00;4,00;5,00;3,00;4,00;1,00;3,00;0,50;1,00
2019-08-11;79,00;66,59;18,06;68,61;1,04;24,95;39,00;22,00;16,00;24,00;30,00;24,00;26,00;3,00;7,00;21,00;4,00;9,00;7,00;8,00;12,00;5,00;9,00;3,00;2,00;4,00;6,00;4,00;4,00;1,00;2,00;0,50;0,50
2019-08-18;76,00;61,47;20,12;52,78;1,06;23,22;38,00;23,00;16,00;24,00;30,00;23,00;25,00;3,00;7,00;18,00;4,00;8,00;5,00;9,00;10,00;5,00;9,00;3,00;2,00;4,00;5,00;3,00;3,00;1,00;2,00;0,50;0,50
2019-08-25;76,00;58,99;18,15;50,67;2,11;21,11;36,00;23,00;17,00;21,00;26,00;25,00;22,00;4,00;6,00;19,00;3,00;8,00;6,00;8,00;10,00;4,00;7,00;5,00;1,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-09-01;78,00;58,78;18,09;52,70;1,05;18,97;35,00;21,00;18,00;29,00;26,00;27,00;21,00;2,00;6,00;20,00;3,00;7,00;4,00;7,00;9,00;5,00;6,00;3,00;2,00;4,00;4,00;1,00;3,00;0,50;1,00;0,50;0,50
2019-09-08;73,00;55,03;17,97;47,97;1,04;16,69;32,00;18,00;17,00;21,00;25,00;25,00;21,00;4,00;6,00;19,00;3,00;9,00;5,00;7,00;9,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-09-15;78,00;66,70;18,09;56,92;1,05;18,97;32,00;19,00;18,00;26,00;22,00;24,00;22,00;3,00;6,00;20,00;3,00;8,00;2,00;8,00;8,00;4,00;5,00;4,00;1,00;4,00;2,00;1,00;2,00;1,00;1,00;0,50;0,00
2019-09-22;86,00;62,55;16,75;56,63;1,05;16,78;32,00;20,00;17,00;27,00;24,00;25,00;21,00;4,00;5,00;19,00;3,00;9,00;3,00;10,00;10,00;3,00;5,00;3,00;1,00;5,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-09-29;84,00;59,36;19,04;50,40;1,05;14,70;34,00;19,00;16,00;22,00;25,00;22,00;23,00;3,00;5,00;19,00;3,00;8,00;3,00;9,00;8,00;5,00;6,00;2,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;1,00;0,50
2019-10-06;85,00;55,92;19,01;55,98;1,04;16,59;35,00;20,00;18,00;21,00;25,00;22,00;24,00;3,00;5,00;23,00;4,00;7,00;3,00;8,00;8,00;4,00;5,00;3,00;1,00;4,00;4,00;1,00;2,00;1,00;1,00;0,50;0,00
2019-10-13;71,00;49,59;18,03;48,03;1,04;16,71;30,00;19,00;16,00;19,00;20,00;19,00;19,00;3,00;5,00;19,00;3,00;7,00;4,00;7,00;10,00;3,00;6,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,00;0,00
2019-10-20;69,00;54,53;15,58;46,00;1,05;14,64;37,00;21,00;17,00;22,00;23,00;19,00;23,00;3,00;5,00;17,00;2,00;7,00;2,00;7,00;8,00;4,00;5,00;3,00;2,00;5,00;3,00;1,00;3,00;1,00;1,00;0,00;0,50
2019-10-27;68,00;64,60;18,13;48,88;1,06;19,13;27,00;18,00;17,00;20,00;24,00;20,00;28,00;3,00;4,00;16,00;2,00;6,00;3,00;8,00;6,00;4,00;5,00;3,00;1,00;4,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-03;81,00;55,13;21,38;51,92;1,04;18,69;33,00;30,00;18,00;21,00;26,00;19,00;23,00;3,00;4,00;17,00;2,00;7,00;3,00;9,00;7,00;3,00;5,00;4,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-10;98,00;55,20;16,90;47,96;1,04;20,85;33,00;18,00;19,00;17,00;23,00;83,00;24,00;3,00;3,00;15,00;3,00;7,00;2,00;8,00;7,00;3,00;4,00;4,00;0,50;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-17;85,00;54,40;15,87;51,83;1,04;20,73;32,00;19,00;16,00;17,00;26,00;34,00;24,00;4,00;4,00;15,00;2,00;6,00;2,00;6,00;6,00;3,00;6,00;3,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-24;100,00;57,30;16,85;45,83;1,04;20,83;33,00;18,00;15,00;21,00;25,00;20,00;24,00;5,00;4,00;15,00;3,00;5,00;3,00;7,00;7,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-01;90,00;57,38;18,00;48,14;1,05;31,40;34,00;21,00;17,00;21,00;26,00;17,00;25,00;3,00;4,00;16,00;3,00;6,00;3,00;7,00;8,00;3,00;6,00;3,00;1,00;3,00;4,00;1,00;2,00;1,00;1,00;0,50;0,00
2019-12-08;69,00;47,51;16,97;41,82;1,05;14,64;26,00;19,00;14,00;20,00;19,00;16,00;20,00;3,00;4,00;12,00;3,00;5,00;3,00;6,00;6,00;3,00;4,00;3,00;1,00;4,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2019-12-15;64,00;46,04;14,60;41,29;1,03;14,45;22,00;15,00;13,00;15,00;19,00;16,00;19,00;2,00;4,00;12,00;1,00;7,00;2,00;6,00;5,00;2,00;4,00;3,00;1,00;3,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50
2019-12-22;68,00;47,93;15,61;45,33;1,03;16,48;27,00;17,00;15,00;18,00;21,00;19,00;23,00;3,00;5,00;13,00;3,00;6,00;3,00;6,00;6,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-29;74,00;52,37;17,08;46,51;1,06;19,03;27,00;19,00;15,00;18,00;26,00;18,00;44,00;3,00;4,00;17,00;3,00;5,00;3,00;5,00;6,00;4,00;6,00;3,00;1,00;2,00;4,00;1,00;2,00;0,50;1,00;0,50;0,00
2020-01-05;85,00;55,92;20,13;55,98;1,04;18,66;30,00;18,00;17,00;23,00;24,00;20,00;22,00;3,00;4,00;17,00;2,00;6,00;3,00;6,00;7,00;3,00;4,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;0,50;0,50;0,50
2020-01-12;87,00;59,88;20,34;62,14;1,04;20,71;29,00;19,00;17,00;24,00;22,00;25,00;22,00;3,00;6,00;15,00;2,00;5,00;3,00;7,00;8,00;3,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-19;78,00;53,49;20,06;53,37;1,03;16,42;28,00;17,00;16,00;23,00;25,00;21,00;22,00;1,00;6,00;15,00;2,00;4,00;3,00;6,00;7,00;4,00;5,00;3,00;1,00;3,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-01-26;75,00;53,73;17,91;56,25;1,04;16,67;29,00;15,00;17,00;23,00;22,00;23,00;22,00;2,00;6,00;17,00;1,00;5,00;3,00;7,00;7,00;3,00;5,00;3,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-02-02;82,00;57,29;19,10;60,97;1,05;16,82;26,00;18,00;17,00;29,00;22,00;22,00;21,00;2,00;6,00;17,00;3,00;6,00;2,00;6,00;7,00;4,00;4,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-09;77,00;53,22;19,25;54,11;1,04;16,65;25,00;18,00;16,00;20,00;21,00;21,00;20,00;2,00;7,00;20,00;2,00;7,00;3,00;7,00;7,00;3,00;4,00;3,00;1,00;4,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-16;73,00;58,40;16,85;56,31;1,04;16,69;28,00;19,00;18,00;23,00;20,00;25,00;22,00;2,00;5,00;15,00;2,00;5,00;3,00;6,00;7,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2020-02-23;62,00;48,47;13,53;45,47;1,03;18,60;24,00;16,00;22,00;18,00;21,00;26,00;20,00;2,00;6,00;16,00;3,00;6,00;3,00;7,00;6,00;3,00;4,00;3,00;1,00;4,00;2,00;2,00;2,00;0,50;1,00;0,50;0,50
2020-03-01;56,00;44,80;13,44;37,33;1,04;12,44;21,00;15,00;13,00;18,00;18,00;14,00;16,00;2,00;4,00;13,00;2,00;5,00;2,00;4,00;4,00;2,00;3,00;3,00;1,00;3,00;3,00;2,00;1,00;0,50;1,00;0,50;0,50
2020-03-08;52,00;37,30;10,17;29,12;1,04;10,40;17,00;13,00;14,00;13,00;12,00;11,00;12,00;1,00;3,00;11,00;2,00;6,00;2,00;5,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-03-15;32,00;22,86;6,86;19,20;1,07;4,27;7,00;9,00;5,00;6,00;6,00;23,00;6,00;1,00;1,00;7,00;1,00;8,00;1,00;5,00;4,00;1,00;1,00;2,00;1,00;5,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-03-22;19,00;14,53;3,35;21,11;1,06;2,11;5,00;5,00;4,00;6,00;3,00;16,00;5,00;0,50;1,00;4,00;1,00;3,00;1,00;3,00;3,00;0,50;1,00;1,00;0,50;2,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50
2020-03-29;19,00;15,44;3,56;14,78;1,06;2,11;6,00;4,00;4,00;6,00;4,00;10,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;0,50;1,00;0,50;1,00;2,00;1,00;0,50;0,50;0,50;0,50;0,50;0,50
2020-04-05;17,00;15,87;3,40;21,25;1,06;2,13;16,00;6,00;3,00;6,00;4,00;10,00;6,00;0,50;1,00;3,00;1,00;3,00;1,00;2,00;6,00;1,00;0,50;0,50;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-04-12;17,00;15,87;2,27;21,25;0,00;2,13;6,00;4,00;6,00;7,00;4,00;8,00;4,00;1,00;1,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-19;17,00;13,60;2,27;17,00;0,00;2,13;6,00;4,00;3,00;6,00;5,00;8,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-04-26;16,00;13,71;2,29;16,00;1,00;4,00;5,00;4,00;3,00;6,00;4,00;10,00;4,00;1,00;1,00;4,00;0,50;2,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-05-03;18,00;12,38;3,38;20,25;0,00;2,25;5,00;5,00;4,00;6,00;4,00;9,00;4,00;1,00;1,00;4,00;1,00;3,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-10;17,00;14,73;2,27;17,00;1,06;2,13;5,00;4,00;3,00;5,00;4,00;6,00;5,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-05-17;15,00;12,69;2,31;19,29;1,07;2,14;6,00;5,00;4,00;6,00;3,00;6,00;3,00;0,50;1,00;4,00;1,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,00;0,00
2020-05-24;16,00;13,71;3,43;18,29;1,14;4,57;6,00;5,00;4,00;7,00;3,00;7,00;3,00;0,50;2,00;3,00;0,50;3,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-31;17,00;14,73;3,40;14,88;0,00;4,25;5,00;4,00;3,00;6,00;4,00;7,00;5,00;1,00;2,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50;0,00;0,00
2020-06-07;16,00;14,86;3,43;16,00;1,00;4,00;6,00;4,00;4,00;7,00;4,00;6,00;5,00;0,50;2,00;4,00;1,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;1,00;0,00;0,50
2020-06-14;17,00;17,00;4,53;14,88;1,06;4,25;6,00;5,00;4,00;7,00;6,00;7,00;6,00;1,00;3,00;5,00;1,00;3,00;2,00;3,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-06-21;18,00;18,00;4,50;14,00;0,00;4,00;9,00;5,00;5,00;8,00;4,00;6,00;5,00;1,00;2,00;4,00;2,00;3,00;2,00;2,00;3,00;1,00;3,00;1,00;0,50;2,00;1,00;1,00;1,00;0,50;0,50;0,00;0,50
2020-06-28;18,00;19,13;4,50;14,00;1,00;6,00;7,00;4,00;5,00;7,00;5,00;6,00;7,00;1,00;2,00;4,00;2,00;3,00;2,00;2,00;3,00;1,00;3,00;2,00;1,00;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50
2020-07-05;18,00;18,00;4,50;14,00;1,00;4,00;7,00;6,00;4,00;5,00;6,00;7,00;8,00;1,00;2,00;3,00;1,00;2,00;2,00;3,00;2,00;1,00;2,00;2,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-07-12;18,00;20,25;6,75;14,00;1,00;6,00;7,00;6,00;5,00;8,00;6,00;8,00;8,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;4,00;1,00;3,00;2,00;0,50;1,00;1,00;1,00;21,00;0,50;1,00;0,50;1,00
2020-07-19;22,00;19,68;5,79;13,20;1,10;6,60;7,00;5,00;5,00;5,00;6,00;8,00;7,00;1,00;3,00;7,00;2,00;4,00;3,00;2,00;3,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;7,00;0,50;1,00;0,50;0,00
2020-07-26;22,00;20,90;4,40;16,00;1,00;8,00;6,00;6,00;4,00;9,00;4,00;9,00;8,00;1,00;2,00;6,00;1,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;2,00;0,50;0,50;0,50;0,50
2020-08-02;17,00;22,67;5,67;17,00;1,06;6,38;9,00;7,00;5,00;9,00;7,00;9,00;8,00;1,00;3,00;5,00;2,00;4,00;3,00;3,00;4,00;1,00;5,00;2,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;1,00
2020-08-09;17,00;26,07;5,67;17,00;1,06;8,50;9,00;6,00;4,00;10,00;6,00;8,00;8,00;1,00;2,00;5,00;2,00;5,00;3,00;3,00;3,00;1,00;3,00;1,00;1,00;3,00;2,00;1,00;1,00;1,00;1,00;0,00;0,50
2020-08-16;19,00;27,94;5,59;12,67;1,06;10,56;9,00;6,00;6,00;8,00;5,00;8,00;12,00;1,00;2,00;5,00;2,00;5,00;2,00;2,00;5,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,00
2020-08-23;18,00;25,88;3,38;13,50;1,13;9,00;6,00;7,00;6,00;10,00;4,00;7,00;7,00;1,00;1,00;4,00;2,00;4,00;2,00;2,00;3,00;1,00;2,00;2,00;0,50;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-08-30;22,00;25,30;5,50;14,00;1,00;8,00;8,00;6,00;5,00;8,00;5,00;11,00;7,00;1,00;1,00;6,00;2,00;4,00;2,00;2,00;4,00;1,00;3,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-06;20,00;25,88;4,71;15,56;1,11;6,67;12,00;5,00;6,00;9,00;5,00;7,00;6,00;1,00;2,00;5,00;2,00;3,00;2,00;2,00;3,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-09-13;18,00;22,50;4,50;72,00;1,13;6,75;7,00;5,00;5,00;8,00;3,00;6,00;6,00;1,00;2,00;7,00;1,00;3,00;2,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-20;20,00;24,44;4,44;36,00;1,00;6,00;6,00;5,00;6,00;12,00;10,00;5,00;5,00;1,00;1,00;5,00;1,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,50
2020-09-27;21,00;19,89;4,42;16,80;1,05;6,30;6,00;6,00;5,00;10,00;3,00;7,00;5,00;0,50;2,00;5,00;1,00;3,00;1,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-10-04;23,00;21,90;4,38;14,64;1,05;6,27;6,00;5,00;5,00;11,00;4,00;12,00;5,00;1,00;2,00;5,00;1,00;3,00;1,00;2,00;4,00;1,00;3,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;0,50;0,00;0,00
2020-10-11;18,00;23,63;4,50;16,00;1,00;6,00;6,00;5,00;4,00;9,00;4,00;7,00;5,00;1,00;1,00;4,00;1,00;2,00;0,50;2,00;3,00;1,00;2,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;1,00;0,00;0,50
2020-10-18;18,00;16,88;4,50;12,00;1,00;6,00;5,00;5,00;4,00;10,00;3,00;4,00;5,00;1,00;1,00;4,00;2,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-25;18,00;15,75;3,38;12,00;1,00;4,00;4,00;4,00;4,00;10,00;2,00;5,00;13,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,00
2020-11-01;17,00;21,53;2,27;14,88;1,06;2,13;4,00;5,00;4,00;9,00;3,00;4,00;59,00;0,50;1,00;3,00;0,50;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;2,00;1,00;0,50;1,00;0,50;0,50;0,00;0,50
