Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;36,00;99,53;67,76;0,00;38,12;43,64;42,55;46,91;34,91;46,00;31,00;19,00;14,00;13,00;16,00;10,00;15,00;5,00;16,00;5,00;12,00;10,00;9,00;14,00;2,00;3,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00
2019-01-13;35,00;82,35;43,24;0,00;41,18;48,13;40,47;32,81;31,72;43,00;29,00;31,00;15,00;12,00;12,00;10,00;11,00;13,00;11,00;10,00;9,00;4,00;7,00;13,00;2,00;5,00;4,00;0,00;1,00;5,00;4,00;0,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2019-01-20;31,00;86,80;59,93;0,00;41,33;26,72;31,00;34,21;32,07;49,00;15,00;29,00;16,00;13,00;19,00;10,00;14,00;5,00;7,00;3,00;6,00;11,00;5,00;14,00;9,00;2,00;0,00;3,00;3,00;2,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-01-27;22,00;83,60;57,20;0,00;59,40;40,70;50,60;38,50;30,80;42,00;18,00;18,00;27,00;20,00;14,00;10,00;13,00;6,00;8,00;7,00;6,00;6,00;10,00;9,00;7,00;2,00;1,00;1,00;2,00;2,00;1,00;1,00;2,00;2,00;2,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-02-03;19,00;97,11;48,56;0,00;46,44;46,44;35,89;33,78;35,89;26,00;29,00;18,00;20,00;15,00;10,00;6,00;15,00;11,00;5,00;3,00;9,00;10,00;4,00;7,00;10,00;2,00;2,00;2,00;0,00;2,00;2,00;2,00;0,00;1,00;1,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-02-10;29,00;87,00;43,50;0,00;37,29;45,11;38,67;31,15;40,81;45,00;20,00;20,00;23,00;11,00;20,00;11,00;15,00;9,00;9,00;6,00;15,00;6,00;10,00;5,00;4,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;26,00;91,00;52,00;0,00;62,83;41,17;29,25;27,08;31,42;28,00;28,00;24,00;16,00;14,00;16,00;9,00;7,00;11,00;9,00;5,00;16,00;8,00;5,00;11,00;4,00;2,00;4,00;2,00;0,00;2,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-02-24;29,00;82,86;49,71;0,00;45,57;39,04;51,31;36,81;30,12;36,00;27,00;16,00;24,00;15,00;17,00;11,00;10,00;12,00;10,00;5,00;9,00;8,00;3,00;16,00;1,00;1,00;5,00;3,00;0,00;1,00;5,00;3,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;30,00;96,43;49,29;0,00;42,86;37,50;43,93;30,00;25,71;30,00;30,00;21,00;20,00;12,00;19,00;10,00;15,00;12,00;16,00;2,00;14,00;7,00;12,00;15,00;3,00;1,00;2,00;2,00;0,00;1,00;2,00;2,00;0,00;1,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2019-03-10;24,00;115,64;54,55;0,00;48,00;41,45;58,91;44,73;28,36;22,00;30,00;24,00;27,00;14,00;5,00;13,00;12,00;10,00;9,00;3,00;9,00;8,00;8,00;12,00;1,00;3,00;4,00;3,00;2,00;3,00;4,00;3,00;2,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00
2019-03-17;26,00;97,50;45,50;0,00;34,67;30,33;55,25;34,67;31,42;32,00;29,00;25,00;19,00;14,00;12,00;16,00;19,00;7,00;7,00;10,00;8,00;9,00;6,00;9,00;3,00;0,00;2,00;5,00;0,00;0,00;2,00;5,00;0,00;0,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-24;38,00;103,44;48,56;0,00;44,33;54,76;63,71;30,18;35,76;35,00;26,00;22,00;17,00;18,00;17,00;11,00;10,00;9,00;8,00;10,00;11,00;4,00;8,00;17,00;6,00;1,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-31;38,00;143,56;52,78;0,00;40,11;52,11;55,37;41,26;34,74;52,00;34,00;25,00;20,00;20,00;8,00;19,00;15,00;19,00;15,00;12,00;17,00;10,00;4,00;10,00;10,00;1,00;4,00;1,00;2,00;1,00;4,00;1,00;2,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;47,00;151,68;55,55;0,00;44,86;59,02;56,84;67,77;21,86;41,00;33,00;26,00;20,00;26,00;10,00;14,00;29,00;17,00;7,00;10,00;22,00;11,00;6,00;7,00;5,00;1,00;4,00;1,00;0,00;1,00;4,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-14;38,00;141,44;69,67;0,00;44,33;59,71;77,09;34,74;52,11;46,00;41,00;26,00;18,00;32,00;12,00;6,00;25,00;27,00;12,00;6,00;13,00;9,00;7,00;18,00;5,00;0,00;4,00;1,00;1,00;0,00;4,00;1,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;43,00;118,25;55,90;0,00;38,70;46,31;58,44;25,36;47,41;38,00;31,00;22,00;19,00;20,00;14,00;14,00;22,00;17,00;15,00;11,00;10,00;10,00;12,00;8,00;11,00;1,00;5,00;2,00;0,00;1,00;5,00;2,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-04-28;35,00;121,47;47,35;0,00;30,88;43,48;57,27;36,06;56,21;49,00;28,00;27,00;11,00;33,00;23,00;13,00;19,00;10,00;16,00;2,00;16,00;6,00;9,00;16,00;6,00;0,00;2,00;1,00;1,00;0,00;2,00;1,00;1,00;2,00;1,00;2,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-05-05;45,00;126,43;45,00;0,00;30,00;60,00;39,64;45,00;51,43;34,00;17,00;17,00;16,00;40,00;11,00;15,00;14,00;13,00;6,00;4,00;9,00;6,00;2,00;8,00;7,00;2,00;2,00;2,00;1,00;2,00;2,00;2,00;1,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-05-12;50,00;129,17;50,00;1,04;22,92;57,61;70,65;42,39;51,09;47,00;26,00;30,00;17,00;30,00;20,00;21,00;17,00;23,00;11,00;9,00;10,00;11,00;17,00;12,00;7,00;5,00;7,00;2,00;1,00;5,00;7,00;2,00;1,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;46,00;158,91;50,18;0,00;41,82;74,48;56,95;32,86;67,90;41,00;27,00;20,00;15,00;26,00;21,00;16,00;12,00;7,00;13,00;10,00;14,00;8,00;14,00;11,00;9,00;2,00;5,00;3,00;0,00;2,00;5,00;3,00;0,00;3,00;0,00;0,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00
