Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;46,00;65,17;7,67;0,96;7,67;29,00;1,00;2,00;18,00;276,00;18,40;9,20;4,60;7,26;193,68;4,84;1,21;6,00;2,00;8,00;1,00;93,59;11,10;20,62;6,34;0,00;1,00;0,00;0,50;7,00;1,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;45,00;65,63;5,63;0,00;7,50;28,00;0,50;1,00;18,00;265,50;13,50;13,50;9,00;7,50;147,50;5,00;1,25;7,00;3,00;6,00;1,00;106,07;9,64;19,29;4,82;0,50;0,50;0,00;0,00;10,00;1,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;51,00;56,67;7,56;0,00;3,78;26,00;3,00;1,00;24,00;301,36;23,18;9,27;4,64;7,29;128,71;7,29;0,00;6,00;2,00;6,00;1,00;95,63;11,16;25,50;4,78;0,00;2,00;0,00;0,50;9,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;39,00;63,14;5,57;0,00;5,57;29,00;1,00;1,00;18,00;247,00;17,33;4,33;8,67;4,88;131,63;7,31;1,22;4,00;0,50;11,00;0,00;98,28;7,80;21,84;3,12;0,00;0,00;0,00;0,50;7,00;1,00;0,00;0,50;1,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-02-03;51,00;58,56;7,56;0,00;9,44;29,00;1,00;1,00;22,00;236,45;13,91;9,27;4,64;9,71;111,71;7,29;2,43;4,00;3,00;5,00;0,50;100,41;9,56;17,53;6,38;0,00;2,00;1,00;0,50;8,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;51,00;52,82;7,29;0,00;7,29;34,00;2,00;4,00;20,00;236,45;23,18;9,27;4,64;4,86;114,14;9,71;2,43;4,00;2,00;3,00;0,50;102,00;9,56;22,31;4,78;0,00;0,50;0,00;0,00;7,00;1,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2019-02-17;46,00;72,83;7,67;0,00;3,83;31,00;3,00;1,00;28,00;257,60;18,40;13,80;4,60;7,26;113,79;9,68;2,42;7,00;1,00;6,00;0,50;109,45;9,52;23,79;4,76;0,00;2,00;0,00;0,00;10,00;0,00;1,00;0,50;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00
2019-02-24;47,00;71,44;7,52;0,00;7,52;27,00;1,00;3,00;19,00;252,09;12,82;8,55;4,27;9,89;116,26;9,89;2,47;7,00;2,00;6,00;0,50;109,67;7,83;18,80;6,27;0,00;0,50;0,00;0,50;7,00;1,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50
2019-03-03;54,00;67,03;5,59;0,00;9,31;33,00;2,00;3,00;26,00;265,50;13,50;13,50;9,00;7,36;117,82;7,36;1,23;6,00;3,00;8,00;1,00;117,53;15,88;22,24;4,76;0,00;0,50;0,00;1,00;10,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;63,00;107,47;7,41;0,00;9,26;28,00;2,00;2,00;21,00;256,50;22,50;13,50;4,50;7,27;104,19;9,69;2,42;9,00;3,00;7,00;1,00;113,08;9,69;25,85;6,46;0,00;1,00;0,00;1,00;9,00;2,00;0,00;0,50;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;58,00;80,45;9,35;0,00;5,61;29,00;1,00;2,00;32,00;281,08;22,31;13,38;8,92;7,25;116,00;12,08;1,21;7,00;2,00;8,00;0,00;107,94;11,28;25,78;3,22;0,00;1,00;0,00;1,00;9,00;0,00;0,00;0,00;2,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;57,00;68,03;7,35;0,00;9,19;28,00;3,00;3,00;26,00;271,85;26,31;13,15;4,38;7,43;109,04;7,43;2,48;6,00;4,00;7,00;0,50;96,58;12,67;28,50;7,92;0,00;1,00;0,00;0,50;8,00;2,00;0,00;0,00;4,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;59,00;77,44;3,69;0,00;9,22;38,00;1,00;3,00;19,00;290,46;27,23;13,62;9,08;12,29;110,63;12,29;1,23;6,00;2,00;7,00;1,00;103,65;14,35;31,89;6,38;0,00;0,50;0,00;1,00;10,00;0,50;0,00;0,00;4,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
