Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Flachau (AT);La Clusaz (FR);Zillertal (AT);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-12-01;62,00;5,90;8,86;0,00;45,76;5,00;4,00;5,00;4,00;9,00;1,00;43,00;1,00;11,00;4,00;7,00;3,00;11,00;1,00;6,00;1,00;1,00;1,00;6,00;0,00;3,00;3,00;11,00;5,00;0,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;72,00;4,50;1,50;1,50;24,00;8,00;4,00;5,00;2,00;18,00;0,00;21,00;0,00;13,00;5,00;5,00;7,00;7,00;0,00;5,00;0,00;0,00;1,00;6,00;0,00;2,00;2,00;14,00;5,00;1,00;1,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-12-15;65,00;2,95;2,95;1,48;36,93;6,00;1,00;4,00;0,00;21,00;4,00;25,00;0,00;15,00;4,00;7,00;5,00;5,00;0,00;5,00;3,00;1,00;1,00;1,00;0,00;4,00;5,00;15,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;100,00;8,96;2,99;4,48;44,78;4,00;4,00;9,00;1,00;16,00;1,00;36,00;8,00;15,00;16,00;15,00;3,00;28,00;0,00;15,00;5,00;3,00;2,00;10,00;0,00;2,00;5,00;21,00;0,00;3,00;2,00;2,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;92,00;7,42;2,97;1,48;38,58;16,00;4,00;8,00;3,00;22,00;3,00;38,00;3,00;24,00;9,00;10,00;12,00;26,00;0,00;15,00;3,00;4,00;2,00;12,00;1,00;3,00;1,00;26,00;5,00;0,00;3,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;81,00;4,42;4,42;2,95;47,13;2,00;9,00;4,00;5,00;21,00;4,00;35,00;0,00;19,00;13,00;9,00;12,00;25,00;0,00;8,00;4,00;5,00;0,00;7,00;1,00;1,00;1,00;20,00;5,00;1,00;3,00;0,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-01-12;71,00;8,88;2,96;1,48;44,38;6,00;6,00;2,00;1,00;22,00;1,00;38,00;27,00;12,00;8,00;21,00;11,00;29,00;0,00;4,00;0,00;1,00;3,00;7,00;2,00;6,00;1,00;20,00;4,00;0,00;1,00;1,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2020-01-19;49,00;7,42;2,97;1,48;35,64;7,00;1,00;9,00;3,00;18,00;4,00;39,00;1,00;19,00;12,00;8,00;1,00;24,00;1,00;1,00;4,00;1,00;0,00;9,00;0,00;4,00;2,00;14,00;18,00;0,00;2,00;0,00;5,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;72,00;10,50;4,50;6,00;33,00;9,00;0,00;6,00;2,00;11,00;0,00;23,00;1,00;11,00;6,00;13,00;10,00;14,00;0,00;8,00;1,00;0,00;1,00;7,00;0,00;1,00;1,00;17,00;8,00;1,00;2,00;4,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;93,00;10,33;5,90;2,95;36,90;10,00;2,00;8,00;5,00;19,00;0,00;30,00;5,00;17,00;7,00;19,00;16,00;15,00;0,00;1,00;3,00;1,00;0,00;6,00;0,00;5,00;0,00;6,00;6,00;0,00;5,00;0,00;5,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-09;96,00;10,34;2,95;1,48;19,20;5,00;6,00;100,00;2,00;22,00;0,00;37,00;0,00;22,00;7,00;13,00;17,00;22,00;0,00;10,00;3,00;1,00;0,00;9,00;2,00;4,00;6,00;21,00;3,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-02-16;66,00;9,00;4,50;3,00;36,00;5,00;2,00;4,00;0,00;15,00;1,00;24,00;4,00;12,00;6,00;8,00;7,00;11,00;0,00;7,00;3,00;4,00;0,00;6,00;2,00;1,00;1,00;12,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;50,00;7,35;7,35;0,00;33,82;3,00;4,00;4,00;3,00;16,00;1,00;20,00;1,00;10,00;8,00;7,00;8,00;21,00;0,00;7,00;1,00;0,00;1,00;3,00;0,00;2,00;3,00;11,00;1,00;1,00;2,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;55,00;4,46;4,46;0,00;23,78;3,00;1,00;6,00;1,00;11,00;1,00;21,00;0,00;13,00;7,00;7,00;6,00;8,00;0,00;6,00;2,00;1,00;0,00;2,00;1,00;1,00;2,00;10,00;1,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;43,00;5,93;4,45;1,48;148,28;10,00;7,00;6,00;2,00;15,00;2,00;48,00;0,00;8,00;7,00;10,00;6,00;15,00;0,00;4,00;2,00;4,00;0,00;5,00;0,00;8,00;8,00;11,00;5,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;19,00;2,92;1,46;0,00;49,69;1,00;0,00;7,00;0,00;2,00;0,00;10,00;0,00;2,00;8,00;2,00;6,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;4,00;0,00;1,33;0,00;26,67;0,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;2,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;7,00;1,75;1,75;0,00;29,75;0,00;2,00;1,00;0,00;1,00;0,00;3,00;0,00;1,00;4,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;1,00;1,00;0,00;13,00;0,00;2,00;0,00;0,00;2,00;0,00;4,00;0,00;2,00;1,00;1,00;0,00;2,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;12,00;0,00;1,50;1,50;9,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;10,00;1,43;0,00;0,00;10,00;2,00;0,00;0,00;0,00;1,00;0,00;8,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;7,00;0,00;0,00;0,00;12,25;3,00;0,00;0,00;0,00;2,00;0,00;4,00;0,00;0,00;3,00;4,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;8,00;1,60;3,20;0,00;11,20;1,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;3,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;13,00;0,00;1,44;1,44;13,00;1,00;0,00;4,00;0,00;1,00;0,00;4,00;1,00;1,00;4,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;17,00;0,00;1,55;1,55;9,27;0,00;1,00;2,00;0,00;0,00;0,00;5,00;1,00;0,00;5,00;1,00;5,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;21,00;3,00;0,00;0,00;7,50;2,00;0,00;1,00;0,00;0,00;1,00;7,00;1,00;0,00;8,00;1,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;31,00;1,48;1,48;0,00;5,90;1,00;1,00;3,00;0,00;3,00;0,00;5,00;1,00;4,00;8,00;2,00;3,00;2,00;0,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00;1,00;10,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;27,00;1,50;0,00;0,00;10,50;0,00;0,00;2,00;0,00;2,00;0,00;9,00;1,00;4,00;7,00;1,00;4,00;2,00;0,00;0,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;37,00;2,96;1,48;2,96;7,40;3,00;0,00;6,00;0,00;0,00;1,00;11,00;1,00;1,00;9,00;0,00;1,00;3,00;0,00;0,00;5,00;0,00;0,00;1,00;0,00;0,00;1,00;6,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;33,00;3,00;0,00;0,00;15,00;1,00;0,00;1,00;0,00;1,00;0,00;5,00;0,00;1,00;8,00;7,00;4,00;2,00;0,00;0,00;3,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;68,00;0,00;0,00;0,00;16,26;6,00;0,00;2,00;0,00;1,00;0,00;7,00;0,00;3,00;9,00;2,00;7,00;3,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;7,00;3,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;67,00;0,00;4,47;0,00;11,91;1,00;5,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;12,00;10,00;7,00;5,00;0,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;1,00;7,00;1,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
