Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;20,00;700,00;720,00;340,00;188,00;8,00;140,00;232,00;152,00;220,00;132,00;172,00;117,14;102,86;65,71;8,57;53,33;96,67;6,67;65,00;16,92;87,69;46,15;61,54;18,75;27,50;3,75;35,00;7,00;12,00;3,00;5,00;12,00;8,00;0,00
2019-03-24;30,00;600,00;570,00;285,00;197,14;8,57;175,71;257,14;150,00;291,43;150,00;192,86;122,73;109,09;90,00;16,36;54,71;157,06;8,82;65,29;31,50;79,50;58,50;45,00;18,75;28,75;1,25;58,75;11,00;5,00;1,00;4,00;15,00;3,00;0,00
2019-03-31;47,00;626,67;548,33;297,67;213,64;17,09;183,73;264,91;191,92;258,50;125,33;188,00;132,71;124,41;94,00;13,82;76,59;125,33;17,41;67,89;16,16;74,91;45,53;57,28;21,03;17,32;13,61;49,47;4,00;8,00;12,00;7,00;8,00;7,00;4,00
2019-04-07;63,00;693,00;645,75;346,50;252,00;21,00;189,00;222,60;214,20;315,00;176,40;193,20;148,91;137,45;94,50;11,45;89,25;147,00;19,25;64,75;39,00;84,00;55,50;52,50;13,59;24,71;19,76;50,65;7,00;5,00;8,00;10,00;12,00;3,00;3,00
2019-04-14;48,00;1600,00;752,00;352,00;240,00;32,00;200,00;200,00;224,00;256,00;128,00;160,00;118,59;132,71;79,06;25,41;77,14;135,43;22,29;70,29;18,91;87,27;49,45;37,82;18,46;17,23;27,08;48,00;9,00;11,00;6,00;7,00;13,00;5,00;0,00
2019-04-21;55,00;898,33;733,33;385,00;224,23;12,69;211,54;266,54;204,29;286,79;113,93;172,86;141,84;150,53;81,05;14,47;56,72;106,56;18,91;85,94;25,27;69,86;60,95;72,84;18,33;26,89;34,22;69,67;4,00;12,00;7,00;10,00;8,00;10,00;5,00
2019-04-28;58,00;768,50;725,00;348,00;256,86;20,71;352,14;261,00;232,00;331,43;107,71;161,57;150,80;124,70;87,00;26,10;76,76;133,06;18,76;66,53;19,33;83,28;77,33;55,03;19,74;32,09;28,38;65,40;11,00;8,00;14,00;8,00;13,00;3,00;3,00
2019-05-05;53,00;636,00;706,67;406,33;212,00;12,23;407,69;248,69;183,46;293,54;106,00;159,00;135,44;114,83;103,06;17,67;104,29;129,94;20,52;82,06;13,25;75,08;42,69;50,06;25,88;28,35;51,77;43,14;16,00;9,00;4,00;4,00;10,00;5,00;0,00
2019-05-12;55,00;715,00;605,00;458,33;258,08;12,69;165,00;245,38;168,93;259,29;117,86;141,43;141,84;110,00;98,42;26,05;68,75;106,56;20,63;60,16;34,19;71,35;68,38;50,54;17,11;19,56;19,56;45,22;9,00;6,00;3,00;8,00;11,00;4,00;4,00
2019-05-19;49,00;686,00;555,33;359,33;208,25;12,25;159,25;196,00;191,92;253,17;118,42;163,33;132,59;106,65;109,53;17,29;89,25;113,75;35,00;66,50;14,85;86,12;59,39;49,00;30,15;26,38;21,36;66,59;7,00;15,00;5,00;6,00;38,00;6,00;0,00
2019-05-26;41,00;601,33;492,00;314,33;254,20;28,70;200,90;225,50;213,20;274,70;123,00;176,30;153,07;106,60;90,20;24,60;80,29;119,58;22,21;49,54;21,96;80,54;55,64;55,64;28,58;22,36;34,79;48,45;8,00;15,00;7,00;8,00;51,00;8,00;3,00
2019-06-02;54,00;828,00;702,00;378,00;224,31;20,77;141,23;228,46;220,15;261,69;145,38;137,08;136,42;284,21;102,32;17,05;74,90;111,48;20,90;87,10;20,43;83,19;42,32;55,46;35,59;25,77;34,36;51,55;11,00;8,00;7,00;5,00;16,00;4,00;1,00
2019-06-09;57,00;555,75;527,25;285,00;228,00;20,36;138,43;211,71;179,14;264,64;85,50;150,64;116,85;142,50;76,95;19,95;57,00;117,45;22,45;63,91;27,00;88,50;52,50;64,50;28,50;22,30;49,57;57,00;9,00;19,00;9,00;7,00;6,00;1,00;2,00
2019-06-16;57,00;570,00;498,75;285,00;191,36;20,36;162,86;199,50;207,64;268,71;114,00;175,07;122,55;111,15;94,05;17,10;96,73;129,55;22,45;70,82;38,00;97,92;55,54;54,08;27,26;35,93;42,13;60,72;14,00;10,00;8,00;4,00;13,00;6,00;0,00
2019-06-23;60,00;585,00;525,00;270,00;160,00;20,00;144,00;180,00;212,00;240,00;112,00;184,00;140,00;108,57;77,14;14,29;77,14;101,14;42,86;61,71;17,56;83,41;51,22;51,22;20,82;23,27;31,84;51,43;23,00;14,00;7,00;6,00;9,00;10,00;3,00
2019-06-30;69,00;741,75;724,50;345,00;178,59;28,41;142,06;174,53;235,41;288,18;117,71;158,29;138,00;112,13;135,13;31,63;86,25;132,83;105,23;82,80;24,96;91,02;69,00;69,00;24,64;27,11;44,36;66,54;13,00;15,00;14,00;15,00;18,00;9,00;5,00
2019-07-07;66,00;841,50;726,00;462,00;239,25;24,75;169,13;251,63;255,75;350,63;152,63;189,75;152,09;146,35;120,52;31,57;81,63;105,95;38,21;85,11;40,50;112,50;78,00;73,50;29,89;37,36;39,85;73,47;22,00;18,00;6,00;9,00;21,00;13,00;3,00
2019-07-14;85,00;935,00;765,00;442,00;242,86;24,29;141,67;218,57;250,95;356,19;133,57;190,24;184,17;161,50;121,83;31,17;93,67;117,96;24,29;111,02;32,81;113,33;73,07;79,04;34,49;30,80;36,96;81,30;21,00;27,00;10,00;8,00;14,00;12,00;5,00
2019-07-21;62,00;821,50;666,50;387,50;248,00;41,33;157,07;227,33;260,40;363,73;181,87;198,40;188,82;171,91;121,18;25,36;77,50;132,61;37,89;136,06;56,10;147,62;85,62;69,38;57,04;47,12;45,88;99,20;18,00;19,00;15,00;6,00;16,00;10,00;1,00
2019-07-28;69,00;1121,25;776,25;500,25;219,18;16,24;174,53;247,59;259,76;340,94;142,06;178,59;244,38;169,63;117,88;37,38;89,70;112,13;32,78;141,45;19,09;142,40;79,28;93,96;34,50;39,43;52,98;73,93;21,00;24,00;7,00;17,00;29,00;13,00;3,00
2019-08-04;68,00;952,00;816,00;493,00;221,00;29,75;161,50;242,25;296,00;400,00;152,00;164,00;272,00;170,00;133,17;42,50;127,28;146,46;29,64;68,00;35,48;121,22;84,26;75,39;40,80;28,44;42,04;86,55;15,00;29,00;9,00;9,00;27,00;10,00;9,00
2019-08-11;57,00;712,50;655,50;370,50;207,64;24,43;150,64;215,79;268,71;321,64;130,29;175,07;205,20;133,95;111,15;37,05;79,45;119,18;22,45;79,45;28,50;109,50;48,00;79,50;22,30;39,65;29,74;74,35;12,00;17,00;9,00;5,00;12,00;4,00;7,00
2019-08-18;69,00;724,50;828,00;396,75;198,88;20,29;166,41;239,47;223,24;304,41;125,82;150,18;158,13;97,75;106,38;28,75;93,15;106,95;18,98;74,18;30,83;73,40;67,53;55,79;20,95;22,18;46,82;59,14;9,00;16,00;3,00;5,00;20,00;3,00;0,00
2019-08-25;66,00;610,50;693,00;396,00;185,63;37,13;156,75;222,75;198,00;317,63;115,50;165,00;120,52;86,09;88,96;20,09;79,89;144,16;19,11;76,42;28,50;87,00;52,50;51,00;18,68;22,42;41,09;73,47;11,00;17,00;4,00;3,00;11,00;3,00;3,00
2019-09-01;56,00;546,00;658,00;322,00;232,62;17,23;189,54;275,69;192,00;308,00;132,00;156,00;112,00;145,60;109,20;16,80;84,00;148,75;26,25;73,50;26,53;73,68;73,68;61,89;19,91;31,11;37,33;53,51;9,00;14,00;6,00;2,00;20,00;7,00;0,00
2019-09-08;60,00;660,00;675,00;330,00;200,00;16,00;172,00;200,00;192,00;292,00;116,00;184,00;140,00;105,71;105,71;20,00;94,29;156,00;13,71;61,71;21,95;65,85;67,32;51,22;19,59;31,84;23,27;80,82;16,00;8,00;10,00;10,00;12,00;4,00;0,00
2019-09-15;53,00;777,33;777,33;335,67;216,08;16,31;207,92;228,31;232,38;318,00;89,69;183,46;147,84;103,21;94,84;22,32;88,90;145,32;27,35;59,84;11,78;91,28;57,42;45,64;11,09;32,05;38,21;69,02;7,00;10,00;6,00;4,00;10,00;3,00;3,00
2019-09-22;45,00;615,00;765,00;300,00;225,00;24,55;188,18;261,82;241,36;355,91;114,55;180,00;154,69;109,69;98,44;8,44;100,38;150,58;12,12;76,15;18,00;88,50;58,50;48,00;12,50;18,75;26,25;48,75;5,00;4,00;2,00;4,00;13,00;1,00;4,00
2019-09-29;43,00;645,00;688,00;301,00;236,50;17,20;227,90;227,90;195,45;297,09;105,55;152,45;126,13;100,33;97,47;25,80;89,44;159,96;29,24;55,04;19,28;97,86;40,03;59,31;11,06;30,71;29,49;44,23;15,00;11,00;9,00;1,00;9,00;2,00;4,00
2019-10-06;36,00;882,00;900,00;414,00;224,00;24,00;192,00;240,00;232,00;288,00;116,00;168,00;141,00;108,00;156,00;18,00;87,43;171,43;13,71;54,86;16,50;81,00;70,50;61,50;12,41;18,62;32,28;60,83;9,00;6,00;6,00;4,00;9,00;2,00;2,00
2019-10-13;32,00;784,00;880,00;432,00;204,00;24,00;160,00;232,00;240,00;288,00;108,00;168,00;145,45;87,27;122,18;20,36;64,00;149,89;13,47;57,26;20,36;75,64;55,27;62,55;17,23;22,15;45,54;60,31;8,00;11,00;6,00;2,00;9,00;2,00;0,00
2019-10-20;24,00;564,00;588,00;204,00;192,00;20,00;160,00;184,00;228,00;328,00;100,00;168,00;104,00;85,33;104,00;18,67;66,86;113,14;12,00;49,71;18,00;63,00;43,50;46,50;19,20;16,80;22,80;46,80;8,00;10,00;5,00;4,00;8,00;1,00;0,00
2019-10-27;24,00;420,00;528,00;192,00;180,00;20,00;144,00;192,00;180,00;236,00;92,00;148,00;120,00;81,00;87,00;15,00;66,86;128,57;22,29;48,00;19,50;64,50;46,50;49,50;8,84;18,95;21,47;56,84;5,00;4,00;2,00;2,00;5,00;1,00;0,00
2019-11-03;20,00;760,00;900,00;300,00;156,00;16,00;140,00;192,00;192,00;260,00;128,00;184,00;108,57;65,71;114,29;17,14;80,00;130,00;8,33;65,00;17,14;62,86;44,29;52,86;11,25;20,00;12,50;53,75;10,00;7,00;2,00;1,00;9,00;2,00;0,00
2019-11-10;18,00;684,00;774,00;288,00;171,00;27,00;162,00;180,00;171,00;297,00;103,50;157,50;147,00;255,00;87,00;18,00;81,00;138,60;12,60;59,40;16,50;66,00;51,00;43,50;12,86;34,71;18,00;51,43;4,00;6,00;2,00;2,00;6,00;5,00;1,00
2019-11-17;29,00;522,00;710,50;188,50;149,14;12,43;178,14;145,00;198,86;215,43;149,14;161,57;133,40;145,00;127,60;20,30;64,82;116,00;13,65;52,88;14,50;53,65;50,75;43,50;9,67;22,96;27,79;47,13;10,00;9,00;2,00;4,00;4,00;2,00;0,00
2019-11-24;27,00;526,50;702,00;148,50;171,00;40,50;139,50;193,50;177,43;223,71;84,86;138,86;108,00;96,00;72,00;18,00;84,38;113,06;11,81;64,13;9,00;61,50;46,50;40,50;13,50;19,64;14,73;45,41;4,00;9,00;4,00;0,00;8,00;1,00;0,00
2019-12-01;22,00;792,00;990,00;286,00;154,00;8,80;162,80;167,20;189,20;242,00;92,40;167,20;137,50;57,75;99,00;16,50;59,23;94,77;13,54;72,77;20,53;48,40;58,67;30,80;7,33;25,67;13,44;45,22;4,00;0,00;4,00;4,00;6,00;4,00;1,00
2019-12-08;17,00;561,00;782,00;221,00;157,25;21,25;144,50;178,50;170,00;250,75;80,75;144,50;121,83;59,50;127,50;22,67;61,20;107,10;23,80;68,00;13,91;77,27;35,55;29,36;13,36;40,07;17,00;47,36;1,00;9,00;6,00;4,00;10,00;1,00;0,00
2019-12-15;43,00;530,33;630,67;200,67;141,90;17,20;150,50;172,00;160,27;226,73;82,09;132,91;91,73;57,33;131,87;20,07;43,00;108,36;15,48;60,20;22,24;78,59;47,45;43,00;12,29;14,74;9,83;49,14;5,00;6,00;4,00;2,00;11,00;0,00;5,00
2019-12-22;44,00;704,00;704,00;220,00;164,00;20,00;148,00;180,00;200,00;288,00;96,00;172,00;132,00;63,25;112,75;16,50;64,31;120,15;16,92;67,69;19,07;86,53;39,60;48,40;19,56;33,00;22,00;50,11;3,00;11,00;3,00;1,00;5,00;1,00;1,00
2019-12-29;25,00;550,00;537,50;212,50;204,17;16,67;162,50;195,83;208,33;279,17;112,50;154,17;147,22;63,89;155,56;11,11;85,71;158,93;17,86;60,71;27,94;92,65;58,82;70,59;8,75;20,00;21,25;43,75;8,00;6,00;3,00;3,00;5,00;3,00;0,00
2020-01-05;39,00;819,00;819,00;429,00;221,00;21,67;169,00;281,67;202,80;237,90;101,40;159,90;125,36;91,93;117,00;11,14;74,61;127,17;18,65;62,74;17,33;75,11;44,78;47,67;13,41;32,91;19,50;48,75;7,00;8,00;6,00;4,00;4,00;1,00;0,00
2020-01-12;48,00;688,00;736,00;352,00;232,00;12,00;156,00;260,00;200,00;300,00;92,00;188,00;160,94;127,06;115,76;16,94;102,86;132,00;20,57;51,43;30,00;90,00;79,50;78,00;17,23;41,85;32,00;60,31;11,00;9,00;6,00;3,00;11,00;8,00;2,00
2020-01-19;42,00;588,00;560,00;280,00;243,60;25,20;147,00;277,20;222,60;252,00;113,40;222,60;131,60;81,20;131,60;16,80;77,00;157,50;15,75;49,00;19,50;99,00;64,50;64,50;9,88;34,59;34,59;46,94;10,00;12,00;8,00;7,00;10,00;1,00;1,00
2020-01-26;39,00;760,50;741,00;331,50;260,00;13,00;151,67;264,33;198,90;249,60;113,10;159,90;119,79;75,21;103,07;13,93;90,41;131,18;23,05;49,64;19,50;81,00;51,00;54,00;16,35;25,16;36,48;45,29;11,00;5,00;6,00;5,00;15,00;5,00;2,00
2020-02-02;52,00;658,67;1248,00;364,00;228,00;16,00;316,00;264,00;212,00;244,00;108,00;256,00;156,00;104,00;112,67;26,00;72,80;123,07;22,53;55,47;19,31;92,11;60,91;50,51;14,86;40,86;28,48;44,57;20,00;12,00;8,00;5,00;13,00;4,00;0,00
2020-02-09;50,00;700,00;850,00;300,00;229,17;12,50;233,33;241,67;212,50;254,17;129,17;195,83;105,56;69,44;94,44;22,22;93,10;134,48;27,59;77,59;33,82;95,59;33,82;72,06;21,95;43,90;24,39;60,98;6,00;13,00;3,00;5,00;11,00;5,00;1,00
2020-02-16;42,00;602,00;700,00;350,00;226,80;21,00;189,00;310,80;214,20;277,20;142,80;201,60;148,40;70,00;106,40;11,20;99,12;117,60;15,12;62,16;26,07;89,79;50,69;50,69;17,29;22,24;23,47;46,94;9,00;12,00;8,00;3,00;4,00;1,00;2,00
2020-02-23;35,00;735,00;735,00;367,50;227,50;17,50;183,75;210,00;190,56;237,22;194,44;194,44;116,67;105,00;81,67;14,58;66,50;122,50;17,50;59,50;22,83;77,61;42,61;56,30;12,50;41,25;26,25;51,25;10,00;9,00;7,00;2,00;6,00;6,00;2,00
2020-03-01;38,00;703,00;703,00;304,00;173,11;8,44;156,22;202,67;164,67;202,67;126,67;152,00;108,15;70,15;73,08;14,62;58,73;107,09;19,00;44,91;21,92;70,15;36,54;39,46;19,61;36,77;19,61;44,13;8,00;18,00;9,00;1,00;15,00;7,00;2,00
2020-03-08;29,00;449,50;449,50;261,00;169,86;4,14;215,43;190,57;153,29;236,14;111,86;140,86;110,20;66,70;60,90;11,60;61,63;97,88;21,75;52,56;12,21;59,53;33,58;39,68;10,09;20,17;22,70;39,09;6,00;10,00;1,00;2,00;3,00;1,00;1,00
2020-03-15;15,00;210,00;285,00;90,00;52,50;7,50;116,25;63,75;37,50;101,25;37,50;67,50;51,00;261,00;30,00;9,00;30,00;48,33;8,33;36,67;15,00;61,50;18,00;9,00;6,25;15,00;8,75;25,00;5,00;2,00;3,00;0,00;6,00;2,00;1,00
2020-03-22;7,00;154,00;182,00;56,00;45,50;3,50;63,00;31,50;28,00;73,50;35,00;45,50;35,00;147,00;24,50;3,50;29,75;35,00;5,25;22,75;4,20;35,00;8,40;15,40;7,00;8,40;9,80;21,00;1,00;2,00;2,00;0,00;8,00;1,00;0,00
2020-03-29;13,00;156,00;130,00;39,00;56,33;2,17;65,00;65,00;39,00;69,33;26,00;56,33;23,40;54,60;15,60;2,60;17,88;26,00;3,25;21,13;7,22;18,78;10,11;8,67;3,55;7,09;11,82;10,64;1,00;3,00;2,00;2,00;3,00;0,00;0,00
2020-04-05;7,00;126,00;140,00;42,00;28,00;3,50;35,00;38,50;17,50;63,00;21,00;38,50;38,50;63,00;21,00;3,50;19,25;29,75;1,75;24,50;2,80;26,60;19,60;14,00;4,67;5,83;5,83;12,83;0,00;1,00;0,00;1,00;1,00;0,00;0,00
2020-04-12;6,00;120,00;108,00;36,00;84,00;6,00;84,00;54,00;48,00;90,00;54,00;66,00;36,00;75,00;18,00;1,50;20,00;30,00;6,00;30,00;3,00;27,00;15,00;12,00;6,00;2,40;10,80;15,60;1,00;3,00;1,00;1,00;3,00;1,00;0,00
2020-04-19;9,00;72,00;72,00;27,00;45,00;4,50;54,00;36,00;40,50;49,50;27,00;49,50;33,00;30,00;24,00;9,00;12,60;25,20;3,60;14,40;6,00;22,50;30,00;9,00;2,57;5,14;7,71;19,29;2,00;1,00;1,00;2,00;4,00;1,00;2,00
2020-04-26;4,00;72,00;80,00;24,00;32,00;2,00;40,00;32,00;44,00;64,00;20,00;36,00;18,00;22,00;18,00;2,00;17,33;24,00;1,33;13,33;5,33;9,33;12,00;9,33;5,00;3,00;6,00;7,00;1,00;2,00;0,00;2,00;2,00;0,00;0,00
2020-05-03;11,00;99,00;99,00;44,00;44,00;3,67;44,00;33,00;33,00;58,67;22,00;51,33;30,25;41,25;22,00;5,50;16,50;27,50;7,33;11,00;6,88;12,38;15,13;8,25;6,11;7,33;6,11;11,00;1,00;4,00;1,00;0,00;3,00;0,00;0,00
2020-05-10;3,00;60,00;72,00;30,00;33,00;3,00;30,00;24,00;21,00;54,00;15,00;36,00;30,00;51,00;21,00;6,00;27,00;22,50;1,50;18,00;3,00;24,00;16,50;13,50;3,00;4,00;4,00;23,00;1,00;0,00;1,00;2,00;4,00;1,00;0,00
2020-05-17;15,00;135,00;165,00;60,00;56,25;3,75;33,75;52,50;26,25;78,75;33,75;60,00;24,00;51,00;21,00;3,00;41,25;26,25;5,63;24,38;3,00;25,50;15,00;16,50;6,25;10,00;13,75;22,50;1,00;2,00;1,00;1,00;3,00;1,00;0,00
2020-05-24;11,00;143,00;121,00;55,00;44,00;3,67;36,67;40,33;40,33;58,67;22,00;40,33;19,25;41,25;24,75;8,25;31,17;25,67;5,50;20,17;12,57;25,14;26,71;18,86;8,56;7,33;8,56;22,00;6,00;6,00;1,00;0,00;6,00;0,00;4,00
2020-05-31;32,00;240,00;176,00;80,00;56,00;8,00;56,00;68,00;44,00;92,00;36,00;72,00;34,91;58,18;26,18;8,73;40,89;37,33;19,56;30,22;23,27;26,18;24,73;16,00;13,54;11,08;11,08;25,85;3,00;10,00;2,00;3,00;8,00;1,00;3,00
2020-06-07;33,00;264,00;214,50;99,00;74,25;12,38;53,63;74,25;37,13;115,50;37,13;90,75;35,75;49,50;27,50;11,00;39,95;29,53;20,84;22,58;18,00;51,00;15,00;10,50;12,22;17,11;13,44;29,33;5,00;8,00;2,00;3,00;16,00;3,00;1,00
2020-06-14;48,00;304,00;176,00;112,00;60,00;20,00;52,00;104,00;60,00;100,00;52,00;56,00;42,35;39,53;36,71;11,29;29,14;29,14;22,29;32,57;23,27;43,64;23,27;20,36;12,31;14,77;9,85;30,77;6,00;8,00;2,00;4,00;13,00;4,00;2,00
2020-06-21;48,00;368,00;208,00;112,00;72,00;4,00;64,00;152,00;72,00;128,00;56,00;64,00;42,35;73,41;36,71;14,12;27,43;39,43;20,57;25,71;30,00;58,50;3,00;28,50;14,77;12,31;11,08;34,46;7,00;14,00;3,00;2,00;10,00;8,00;7,00
2020-06-28;46,00;414,00;168,67;199,33;71,09;8,36;79,45;196,55;96,18;163,09;54,36;83,64;66,13;74,75;63,25;25,88;61,92;35,38;28,31;46,00;26,71;44,52;14,84;28,19;27,35;22,38;6,22;36,05;8,00;13,00;5,00;7,00;15,00;8,00;2,00
2020-07-05;63,00;551,25;267,75;204,75;88,20;21,00;71,40;105,00;88,20;193,20;67,20;100,80;65,86;68,73;63,00;28,64;49,38;30,65;32,35;37,46;32,23;60,07;17,58;27,84;32,12;24,71;22,24;40,76;11,00;22,00;5,00;6,00;13,00;9,00;7,00
2020-07-12;60,00;615,00;240,00;285,00;72,00;16,00;76,00;72,00;132,00;224,00;76,00;92,00;77,14;85,71;65,71;28,57;58,29;29,14;39,43;42,86;24,88;67,32;14,63;35,12;29,39;23,27;11,02;50,20;17,00;20,00;28,00;8,00;13,00;6,00;4,00
2020-07-19;64,00;640,00;240,00;192,00;76,80;12,80;81,07;81,07;108,00;200,00;64,00;124,00;66,91;96,00;58,18;23,27;64,00;38,05;27,68;39,78;31,26;92,28;17,86;20,84;19,69;25,85;18,46;51,69;10,00;7,00;12,00;2,00;23,00;12,00;1,00
2020-07-26;43,00;530,33;172,00;172,00;64,50;17,20;77,40;86,00;107,50;202,10;68,80;111,80;57,33;88,87;51,60;25,80;56,76;43,00;24,08;39,56;37,07;77,10;13,34;37,07;25,29;26,56;12,65;43,00;10,00;12,00;4,00;6,00;21,00;8,00;6,00
2020-08-02;62,00;511,50;232,50;93,00;74,40;16,53;74,40;62,00;103,33;177,73;49,60;107,47;70,45;112,73;56,36;19,73;55,11;39,61;31,00;39,61;22,14;53,14;31,00;29,52;23,56;17,36;17,36;55,80;9,00;12,00;5,00;9,00;13,00;7,00;7,00
2020-08-09;45,00;570,00;225,00;120,00;81,82;12,27;57,27;69,55;85,91;171,82;49,09;77,73;61,88;75,94;45,00;33,75;38,08;39,81;27,69;34,62;31,50;64,50;10,50;27,00;17,50;18,75;17,50;30,00;5,00;14,00;7,00;5,00;17,00;5,00;5,00
2020-08-16;44,00;308,00;161,33;102,67;76,00;12,00;40,00;52,00;88,00;152,00;68,00;76,00;64,53;93,87;41,07;20,53;26,40;33,44;14,08;31,68;15,17;48,55;21,24;21,24;17,60;25,14;8,80;30,17;11,00;14,00;2,00;1,00;9,00;9,00;3,00
2020-08-23;60,00;270,00;390,00;60,00;80,00;12,00;36,00;72,00;80,00;172,00;64,00;88,00;45,71;105,71;62,86;17,14;32,57;34,29;15,43;44,57;13,17;64,39;19,02;27,80;20,82;18,37;23,27;24,49;7,00;8,00;2,00;2,00;14,00;6,00;4,00
2020-08-30;52,00;277,33;312,00;52,00;60,00;8,00;48,00;52,00;84,00;132,00;76,00;56,00;26,00;78,00;52,00;17,33;57,20;52,00;12,13;38,13;5,94;56,46;17,83;26,74;11,14;19,81;11,14;39,62;7,00;8,00;4,00;1,00;6,00;2,00;0,00
2020-09-06;21,00;357,00;294,00;84,00;92,40;12,60;46,20;58,80;100,80;142,80;71,40;84,00;33,00;105,00;45,00;12,00;63,00;49,00;10,50;33,25;12,00;49,50;19,50;34,50;8,65;12,35;9,88;44,47;5,00;4,00;3,00;1,00;6,00;2,00;0,00
2020-09-13;17,00;255,00;204,00;51,00;97,75;4,25;55,25;51,00;76,50;148,75;72,25;89,25;25,50;102,00;68,00;17,00;51,00;37,40;6,80;34,00;15,58;39,67;15,58;32,58;8,50;13,36;2,43;46,14;5,00;7,00;1,00;1,00;5,00;0,00;1,00
2020-09-20;11,00;198,00;143,00;44,00;88,00;3,67;51,33;51,33;47,67;110,00;69,67;77,00;33,00;96,25;44,00;19,25;55,00;33,00;5,50;29,33;8,25;30,25;20,63;16,50;6,11;12,22;8,56;30,56;8,00;6,00;4,00;1,00;5,00;0,00;0,00
2020-09-27;12,00;192,00;108,00;48,00;68,00;4,00;68,00;44,00;32,00;96,00;56,00;92,00;33,00;75,00;30,00;6,00;41,14;30,86;6,86;22,29;4,50;28,50;21,00;12,00;12,00;9,60;8,40;32,40;2,00;3,00;2,00;1,00;3,00;0,00;1,00
