Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;37,00;326,83;135,67;0,00;43,17;263,63;4,63;115,63;148,00;105,71;44,93;81,93;42,29;24,67;40,08;11,31;11,31;8,81;8,81;3,52;14,10;16,00;5,00;20,00;3,00;0,00;17,00;4,00;0,00;3,00;3,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-01-13;44,00;291,50;104,50;0,00;49,50;246,40;4,40;101,20;127,60;137,18;44,00;77,65;36,24;34,79;54,23;11,26;3,07;14,08;14,08;12,32;8,80;19,00;3,00;23,00;4,00;0,00;14,00;0,00;0,00;7,00;3,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-01-20;42,00;252,00;96,00;0,00;48,00;210,00;4,67;79,33;112,00;110,25;49,88;55,13;26,25;25,61;29,71;9,22;6,15;1,75;1,75;7,00;8,75;7,00;5,00;23,00;6,00;0,00;15,00;0,00;1,00;4,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-01-27;17,00;226,67;130,33;0,00;56,67;174,25;4,25;51,00;106,25;124,67;39,67;76,50;45,33;36,00;44,00;7,00;8,00;3,40;8,50;5,10;11,90;13,00;5,00;8,00;1,00;0,00;8,00;1,00;0,00;1,00;1,00;0,00;1,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;23,00;253,00;103,50;0,00;63,25;184,00;4,60;46,00;110,40;69,00;38,33;71,56;38,33;45,00;40,00;10,00;3,00;1,77;1,77;7,08;10,62;8,00;5,00;15,00;7,00;1,00;48,00;3,00;1,00;4,00;3,00;1,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-02-10;25,00;268,75;131,25;0,00;75,00;200,00;10,00;75,00;110,00;75,00;41,67;77,78;47,22;22,92;42,71;8,33;8,33;8,93;3,57;12,50;7,14;16,00;3,00;16,00;1,00;0,00;9,00;3,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;4,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-02-17;29,00;266,80;87,00;0,00;40,60;169,17;4,83;62,83;106,33;100,18;34,27;47,45;58,00;29,00;39,00;4,00;5,00;3,41;3,41;6,82;6,82;10,00;12,00;14,00;4,00;0,00;7,00;1,00;1,00;5,00;1,00;3,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-02-24;33,00;225,50;77,00;0,00;55,00;169,71;9,43;37,71;94,29;96,25;35,75;71,50;52,25;18,56;39,19;6,19;8,25;5,21;8,68;12,16;8,68;16,00;9,00;15,00;3,00;1,00;11,00;3,00;4,00;0,00;1,00;0,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-03-03;30,00;234,00;84,00;0,00;54,00;192,86;4,29;30,00;81,43;87,27;30,00;65,45;40,91;26,90;52,76;14,48;0,00;3,53;5,29;5,29;1,76;12,00;12,00;12,00;4,00;0,00;7,00;1,00;1,00;3,00;1,00;3,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-03-10;29,00;226,20;104,40;0,00;40,60;227,17;4,83;67,67;96,67;76,45;36,91;58,00;42,18;35,00;28,00;10,00;6,00;10,24;8,53;15,35;13,65;20,00;9,00;14,00;6,00;0,00;8,00;1,00;1,00;6,00;8,00;1,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
