Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;50,00;185,71;85,71;57,14;214,29;16,67;41,67;833,33;16,67;12,50;62,50;387,50;93,75;416,67;12,50;33,33;150,00;42,11;46,05;46,05;30,26;0,00;8,16;87,76;7,14;4,00;0,00;0,00;0,00;0,00;15,00;45,00;0,00;22,00;22,00;0,00;200,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;62,00;110,22;48,22;68,89;213,56;53,14;35,43;628,86;35,43;24,80;31,00;272,80;80,60;332,14;0,00;17,71;124,00;38,26;54,09;38,26;23,74;12,40;0,00;88,87;7,23;0,00;4,00;8,00;4,00;8,00;4,00;29,00;0,00;38,00;20,00;4,00;136,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;63,00;105,00;77,00;42,00;112,00;15,75;15,75;417,38;31,50;18,90;31,50;138,60;44,10;214,20;0,00;16,80;96,60;24,94;51,19;22,31;26,25;4,13;15,49;55,77;0,00;4,00;0,00;7,00;4,00;0,00;4,00;35,00;7,00;13,78;21,66;0,00;78,75;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;33,00;79,20;33,00;59,40;72,60;33,00;33,00;412,50;57,75;33,00;26,40;184,80;72,60;218,63;8,25;20,63;57,75;36,96;33,00;10,56;18,48;4,13;0,00;55,69;28,88;0,00;4,00;11,00;4,00;4,00;4,00;27,00;4,00;3,88;25,24;0,00;66,00;4,00;8,00;4,00;0,00;0,00;0,00;0,00
2019-02-03;31,00;93,00;62,00;62,00;116,25;15,50;15,50;341,00;23,25;18,60;24,80;210,80;37,20;194,86;4,43;31,00;70,86;14,83;26,96;31,00;8,09;0,00;4,13;65,10;0,00;0,00;4,00;4,00;12,00;0,00;7,00;12,00;0,00;31,00;22,73;4,13;53,73;8,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;31,00;116,25;38,75;54,25;155,00;7,75;15,50;379,75;23,25;6,20;37,20;148,80;68,20;318,86;0,00;22,14;93,00;37,46;33,58;18,08;11,63;12,40;4,13;65,10;0,00;0,00;4,00;12,00;4,00;0,00;4,00;20,00;0,00;29,06;19,38;0,00;91,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;39,00;117,00;58,50;52,00;97,50;39,00;31,20;436,80;31,20;6,50;19,50;162,50;39,00;247,00;0,00;34,67;69,33;15,60;49,40;27,30;11,70;12,32;0,00;85,18;4,11;0,00;4,00;8,00;0,00;4,00;0,00;33,00;0,00;23,40;11,70;0,00;78,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00
2019-02-24;46,00;85,43;85,43;59,14;98,57;38,33;46,00;429,33;30,67;5,75;11,50;138,00;34,50;221,64;0,00;25,09;58,55;7,89;30,23;42,06;7,89;8,18;0,00;64,40;11,24;0,00;0,00;4,00;0,00;0,00;15,00;20,00;0,00;22,00;20,00;0,00;64,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;34,00;122,40;74,80;54,40;88,40;34,00;42,50;408,00;34,00;17,00;11,33;141,67;39,67;212,50;12,75;4,25;51,00;11,77;30,08;15,69;15,69;4,12;0,00;83,45;7,21;0,00;0,00;8,00;8,00;0,00;0,00;16,00;0,00;12,00;16,00;12,00;68,00;4,00;0,00;11,00;0,00;0,00;0,00;0,00
2019-03-10;19,00;63,33;101,33;38,00;107,67;38,00;19,00;380,00;19,00;12,67;31,67;215,33;69,67;223,25;0,00;9,50;99,75;27,14;27,14;19,00;4,07;4,22;4,22;49,61;0,00;0,00;0,00;4,00;8,00;4,00;7,00;4,00;0,00;0,00;14,78;0,00;54,89;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-03-17;34,00;88,40;88,40;34,00;74,80;25,50;17,00;280,50;34,00;11,33;11,33;124,67;17,00;114,75;4,25;25,50;68,00;3,92;26,15;18,31;0,00;0,00;0,00;29,88;4,12;0,00;0,00;0,00;0,00;4,00;4,00;16,00;0,00;4,00;14,00;0,00;18,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;39,00;70,20;93,60;23,40;93,60;3,90;7,80;140,40;7,80;6,50;0,00;136,50;32,50;91,00;4,33;13,00;47,67;7,80;3,90;15,60;3,90;0,00;0,00;30,79;0,00;0,00;0,00;0,00;4,00;0,00;8,00;16,00;0,00;11,70;3,90;0,00;15,60;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;35,00;56,00;91,00;28,00;49,00;17,50;8,75;105,00;8,75;5,83;5,83;70,00;23,33;35,00;0,00;17,50;30,63;3,89;7,78;45,37;0,00;0,00;8,24;30,88;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;19,44;11,67;3,89;11,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;11,00;22,00;49,50;16,50;27,50;11,00;11,00;88,00;11,00;0,00;5,50;33,00;27,50;44,00;0,00;11,00;44,00;3,67;9,78;45,22;3,67;0,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;16,00;0,00;3,67;0,00;3,67;3,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00
