Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-31;72,00;49,50;14,63;58,91;1,09;21,82;32,00;20,00;16,00;24,00;21,30;23,32;20,28;2,03;7,10;18,25;2,03;6,08;3,04;7,10;9,13;5,07;5,07;3,04;1,01;3,04;3,04;1,01;2,03;0,51;2,03;0,51;0,51
2019-04-07;76,00;54,45;18,15;56,46;1,09;19,54;32,00;18,00;15,00;22,00;26,03;21,86;19,78;2,08;5,21;17,70;2,08;6,25;4,16;8,33;8,33;4,16;4,16;3,12;1,04;3,12;3,12;2,08;2,08;1,04;2,08;0,52;0,52
2019-04-14;73,00;112,31;12,35;62,26;1,07;25,76;29,00;17,00;15,00;23,00;21,00;21,00;20,00;2,00;5,00;18,00;3,00;7,00;4,00;7,00;10,00;4,00;7,00;4,00;2,00;5,00;4,00;2,00;3,00;1,00;2,00;0,00;0,50
2019-04-21;65,00;51,32;14,82;52,00;1,08;15,17;26,00;17,00;14,00;20,00;18,00;21,00;17,00;2,00;6,00;16,00;3,00;7,00;3,00;7,00;8,00;3,00;6,00;2,00;1,00;4,00;4,00;2,00;2,00;1,00;1,00;0,00;1,00
2019-04-28;64,00;44,91;13,47;44,80;1,07;17,07;25,00;18,00;14,00;18,00;23,37;19,30;17,27;1,02;5,08;15,24;3,05;6,10;3,05;6,10;7,11;3,05;4,06;2,03;1,02;4,06;2,03;1,02;2,03;0,51;1,02;0,51;0,51
2019-05-05;68,00;56,85;15,61;46,75;1,06;19,13;24,00;18,00;16,00;21,00;16,00;21,00;18,00;2,00;6,00;16,00;2,00;7,00;3,00;7,00;6,00;2,00;5,00;4,00;1,00;4,00;2,00;1,00;3,00;1,00;1,00;0,50;0,00
2019-05-12;60,00;46,67;14,44;128,57;1,07;17,14;23,00;17,00;14,00;22,00;19,66;20,69;18,62;2,07;7,24;15,52;3,10;6,21;3,10;8,28;8,28;3,10;5,17;3,10;2,07;3,10;4,14;1,03;2,07;1,03;1,03;0,00;0,52
2019-05-19;57,00;47,88;15,96;76,73;1,10;15,35;25,00;14,00;14,00;18,00;19,34;24,43;18,32;1,02;7,13;15,27;4,07;7,13;4,07;6,11;9,16;4,07;5,09;3,05;1,02;4,07;3,05;1,02;3,05;0,51;2,04;0,51;1,02
2019-05-26;61,00;44,36;11,09;47,93;1,09;15,25;24,00;17,00;13,00;17,00;22,37;20,33;16,27;2,03;6,10;17,28;3,05;5,08;2,03;8,13;6,10;3,05;4,07;2,03;2,03;3,05;2,03;1,02;2,03;0,51;2,03;0,51;0,51
2019-06-02;69,00;53,16;15,84;47,44;1,08;17,25;26,00;18,00;14,00;18,00;20,60;36,04;17,51;4,12;7,21;16,48;3,09;8,24;4,12;8,24;8,24;4,12;6,18;3,09;1,03;4,12;5,15;2,06;3,09;1,03;2,06;0,51;0,51
2019-06-09;68,00;48,73;15,87;50,45;1,10;15,35;27,00;20,00;16,00;20,00;20,30;25,37;20,30;5,07;8,12;17,25;3,04;7,10;5,07;7,10;9,13;3,04;5,07;4,06;1,01;4,06;4,06;2,03;3,04;1,01;2,03;0,51;0,51
2019-06-16;72,00;49,50;16,88;43,64;1,09;17,45;29,00;18,00;14,00;20,00;23,66;23,66;19,54;4,11;6,17;18,51;3,09;7,20;4,11;8,23;9,26;4,11;6,17;3,09;2,06;4,11;4,11;1,03;3,09;1,03;2,06;0,51;0,51
2019-06-23;69,00;51,19;16,69;45,28;1,08;21,56;24,00;19,00;17,00;22,00;20,29;21,31;19,28;3,04;7,10;20,29;2,03;9,13;4,06;8,12;9,13;4,06;6,09;2,03;2,03;3,04;3,04;1,01;4,06;1,01;2,03;0,51;0,51
2019-06-30;65,00;52,67;19,05;45,50;1,08;21,67;29,00;23,00;13,00;20,00;22,00;23,00;21,00;4,00;6,00;24,00;4,00;7,00;4,00;8,00;8,00;5,00;7,00;3,00;1,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-07;71,00;51,84;16,90;43,03;1,08;19,36;34,00;21,00;16,00;21,00;25,36;25,36;22,31;3,04;7,10;18,26;3,04;7,10;5,07;8,11;10,14;4,06;6,09;3,04;2,03;6,09;5,07;2,03;3,04;1,01;2,03;0,51;0,51
2019-07-14;69,00;61,21;20,03;45,28;1,08;21,56;34,00;21,00;18,00;21,00;25,37;26,38;23,34;3,04;9,13;21,31;4,06;9,13;5,07;10,15;11,16;4,06;7,10;3,04;3,04;4,06;5,07;1,01;4,06;1,01;2,03;0,51;1,01
2019-07-21;80,00;63,10;20,28;47,57;1,08;21,62;35,00;23,00;18,00;23,00;27,69;24,62;22,56;2,05;8,21;22,56;3,08;9,23;5,13;10,26;12,31;4,10;8,21;3,08;3,08;5,13;4,10;2,05;3,08;1,03;1,03;0,51;1,03
2019-07-28;83,00;66,18;22,43;46,82;2,13;23,41;34,00;25,00;17,00;25,00;28,34;26,32;24,29;2,02;8,10;21,26;3,04;11,13;5,06;10,12;15,18;5,06;8,10;4,05;2,02;4,05;6,07;2,02;3,04;1,01;2,02;0,51;1,01
2019-08-04;85,00;62,63;19,01;54,49;1,09;26,15;42,00;23,00;15,00;26,00;32,77;28,67;28,67;3,07;7,17;25,60;4,10;8,19;7,17;10,24;17,41;5,12;9,22;4,10;2,05;5,12;5,12;3,07;3,07;1,02;3,07;0,51;1,02
2019-08-11;78,00;65,57;16,96;67,17;1,08;23,83;37,00;21,00;16,00;24,00;28,36;23,30;26,34;3,04;7,09;22,29;4,05;9,12;6,08;7,09;12,16;5,06;9,12;4,05;2,03;4,05;6,08;4,05;4,05;2,03;2,03;0,00;0,51
2019-08-18;75,00;61,57;20,15;51,43;1,07;23,57;38,00;23,00;16,00;23,00;29,39;23,31;24,32;3,04;8,11;18,24;4,05;8,11;5,07;8,11;10,14;4,05;9,12;3,04;2,03;4,05;5,07;3,04;3,04;1,01;3,04;0,51;0,51
2019-08-25;75,00;58,21;17,91;49,29;2,14;21,43;35,00;22,00;17,00;21,00;25,00;26,00;22,00;4,00;6,00;18,00;3,00;8,00;6,00;8,00;10,00;4,00;7,00;4,00;1,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-09-01;77,00;58,03;17,86;51,33;1,07;17,11;35,00;21,00;17,00;29,00;26,00;26,00;20,00;2,00;6,00;19,00;3,00;7,00;4,00;7,00;9,00;5,00;6,00;3,00;2,00;5,00;4,00;1,00;3,00;0,50;1,00;0,50;0,50
2019-09-08;73,00;55,03;16,85;47,24;1,07;17,18;30,00;18,00;16,00;21,00;25,35;24,33;21,29;3,04;6,08;18,25;3,04;8,11;5,07;7,10;9,13;4,06;5,07;3,04;1,01;4,06;3,04;1,01;2,03;0,51;1,01;0,51;0,51
2019-09-15;76,00;64,82;17,88;54,29;1,09;17,37;32,00;20,00;18,00;26,00;21,28;23,31;21,28;3,04;6,08;20,27;3,04;8,11;2,03;8,11;8,11;4,05;5,07;3,04;1,01;4,05;3,04;1,01;2,03;0,51;1,01;0,51;0,00
2019-09-22;84,00;60,48;16,80;56,00;1,08;17,23;33,00;20,00;17,00;26,00;23,00;24,00;21,00;4,00;5,00;18,00;3,00;8,00;3,00;10,00;11,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-09-29;82,00;58,41;19,10;49,63;1,08;15,11;33,00;19,00;16,00;21,00;24,30;23,28;23,28;3,04;5,06;18,22;3,04;7,09;3,04;9,11;7,09;5,06;6,07;3,04;1,01;5,06;3,04;1,01;2,02;1,01;2,02;1,01;0,51
2019-10-06;85,00;54,40;19,27;56,67;1,09;17,44;36,00;20,00;17,00;22,00;24,58;21,51;24,58;3,07;6,14;22,53;3,07;7,17;3,07;8,19;7,17;3,07;5,12;3,07;1,02;4,10;4,10;2,05;2,05;1,02;1,02;0,51;0,00
2019-10-13;71,00;48,46;18,03;47,33;1,08;17,21;29,00;19,00;16,00;19,00;20,29;18,26;18,26;3,04;5,07;19,27;3,04;7,10;4,06;7,10;10,14;3,04;5,07;3,04;1,01;4,06;3,04;1,01;2,03;0,51;1,01;0,00;0,00
2019-10-20;70,00;55,32;15,81;44,55;1,06;14,85;37,00;21,00;17,00;23,00;23,68;18,53;23,68;3,09;5,15;17,50;3,09;7,21;2,06;7,21;8,24;4,12;4,12;3,09;1,03;5,15;3,09;1,03;3,09;0,51;1,03;0,00;0,51
2019-10-27;67,00;64,73;18,17;47,55;1,08;19,45;27,41;18,27;17,26;21,32;23,00;19,00;28,00;3,00;4,00;16,00;2,00;7,00;3,00;8,00;6,00;4,00;5,00;3,00;1,00;3,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-03;80,00;54,08;20,28;54,05;1,08;17,30;33,00;30,00;18,00;21,00;26,00;18,00;23,00;3,00;4,00;16,00;3,00;7,00;3,00;9,00;7,00;3,00;5,00;4,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-10;100,00;55,06;16,85;47,83;1,09;21,74;33,00;17,00;19,00;17,00;23,00;82,00;24,00;3,00;3,00;14,00;3,00;7,00;2,00;7,00;7,00;3,00;4,00;4,00;0,50;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-17;83,00;53,84;14,58;53,21;1,06;21,28;32,00;19,00;16,00;17,00;25,00;34,00;24,00;4,00;4,00;14,00;2,00;6,00;2,00;6,00;6,00;3,00;6,00;2,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-24;97,00;56,40;18,05;45,27;1,08;21,56;34,00;18,00;16,00;20,00;24,25;20,21;23,24;5,05;4,04;15,16;3,03;5,05;3,03;7,07;6,06;3,03;5,05;3,03;1,01;3,03;3,03;1,01;2,02;0,51;1,01;0,51;0,51
2019-12-01;88,00;56,81;17,82;47,22;1,07;30,05;35,00;20,00;17,00;20,00;25,29;18,21;24,28;4,05;4,05;16,18;3,03;6,07;3,03;7,08;8,09;3,03;6,07;3,03;1,01;4,05;4,05;1,01;2,02;1,01;1,01;0,51;0,51
2019-12-08;69,00;45,63;16,69;43,13;1,08;15,09;27,00;19,00;14,00;20,00;19,00;15,00;19,00;3,00;4,00;12,00;3,00;4,00;3,00;5,00;6,00;3,00;4,00;3,00;1,00;4,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2019-12-15;63,00;46,13;14,63;41,28;1,09;13,03;23,00;15,00;12,00;14,00;18,29;16,26;19,31;2,03;4,06;11,18;2,03;7,11;2,03;6,10;5,08;2,03;4,06;4,06;1,02;3,05;2,03;1,02;1,02;0,51;1,02;0,51;0,51
2019-12-22;66,00;48,10;15,66;44,71;1,06;17,03;27,00;18,00;15,00;18,00;21,32;18,28;23,35;3,05;5,08;13,20;3,05;6,09;3,05;6,09;6,09;2,03;5,08;3,05;1,02;4,06;3,05;1,02;2,03;0,51;1,02;0,51;0,51
2019-12-29;73,00;52,78;16,85;45,09;1,07;19,32;27,00;20,00;14,00;18,00;25,35;18,25;44,61;2,03;5,07;17,24;3,04;5,07;4,06;5,07;7,10;4,06;6,08;3,04;1,01;2,03;4,06;1,01;2,03;0,51;1,01;0,51;0,51
2020-01-05;84,00;56,76;21,57;58,15;1,08;19,38;30,00;18,00;16,00;23,00;23,56;20,49;22,54;3,07;4,10;18,44;2,05;6,15;3,07;6,15;6,15;3,07;4,10;3,07;1,02;3,07;3,07;1,02;2,05;0,51;1,02;0,51;0,51
2020-01-12;86,00;58,84;20,37;62,35;1,08;19,35;28,00;18,00;17,00;23,00;22,26;25,29;22,26;3,04;6,07;16,19;2,02;5,06;3,04;7,08;8,09;3,04;5,06;4,05;1,01;3,04;3,04;1,01;2,02;0,51;1,01;0,51;0,51
2020-01-19;79,00;52,30;20,03;55,51;1,07;17,08;28,00;17,00;16,00;23,00;24,31;20,26;21,27;2,03;6,08;15,19;2,03;4,05;3,04;6,08;7,09;4,05;5,06;3,04;1,01;3,04;3,04;1,01;1,01;0,51;1,01;0,51;0,51
2020-01-26;74,00;53,82;17,94;52,86;1,06;14,80;29,00;15,00;17,00;23,00;22,00;23,00;22,00;2,00;6,00;16,00;1,00;5,00;3,00;8,00;6,00;3,00;5,00;3,00;1,00;3,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-02;80,00;55,56;17,78;60,54;1,08;17,30;26,00;18,00;17,00;29,00;21,00;21,00;21,00;1,00;6,00;16,00;3,00;6,00;2,00;6,00;7,00;4,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-09;76,00;52,53;19,00;54,29;1,09;17,37;23,00;17,00;16,00;20,00;20,00;21,00;20,00;2,00;7,00;20,00;2,00;7,00;3,00;7,00;6,00;3,00;4,00;3,00;1,00;4,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-16;72,00;58,50;16,88;56,73;1,09;17,45;28,00;19,00;18,00;21,00;19,00;25,00;22,00;2,00;5,00;15,00;2,00;5,00;3,00;6,00;7,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2020-02-23;61,00;47,69;13,31;44,17;1,05;16,83;23,00;17,00;21,00;19,00;21,00;26,00;19,00;2,00;5,00;15,00;3,00;6,00;2,00;7,00;6,00;3,00;4,00;3,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2020-03-01;55,00;43,78;13,47;35,96;1,06;12,69;21,00;14,00;13,00;17,00;17,31;14,26;16,30;2,04;4,07;12,22;1,02;5,09;2,04;5,09;4,07;2,04;3,06;2,04;1,02;3,06;3,06;1,02;1,02;0,51;1,02;0,51;0,51
2020-03-08;52,00;37,30;10,17;30,33;1,08;10,83;17,00;12,00;13,00;12,00;12,24;11,22;12,24;1,02;3,06;11,22;2,04;6,12;2,04;5,10;4,08;2,04;3,06;2,04;1,02;3,06;2,04;1,02;1,02;0,51;1,02;0,00;0,51
2020-03-15;31,00;22,96;6,89;19,93;1,11;4,43;7,00;9,00;5,00;6,00;6,00;24,00;6,00;1,00;1,00;8,00;1,00;8,00;1,00;4,00;3,00;1,00;1,00;2,00;1,00;5,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50
2020-03-22;19,00;14,53;3,35;19,00;1,06;2,11;4,00;5,00;4,00;6,00;3,00;15,00;5,00;0,50;1,00;4,00;1,00;3,00;1,00;3,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;0,50;0,50;0,00
2020-03-29;18,00;13,50;3,38;15,75;1,13;2,25;6,00;4,00;4,00;6,00;4,00;10,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;0,50;1,00;0,50;1,00;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50
2020-04-05;17,00;14,73;3,40;19,13;1,06;2,13;16,00;6,00;3,00;6,00;4,00;10,00;6,00;0,50;1,00;3,00;1,00;3,00;1,00;1,00;6,00;1,00;1,00;0,50;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-04-12;18,00;15,75;2,25;22,50;0,00;2,25;6,00;5,00;5,00;7,00;4,00;8,00;4,00;0,50;1,00;4,00;1,00;2,00;1,00;2,00;3,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-19;17,00;13,60;2,27;14,88;0,00;2,13;6,00;4,00;3,00;6,00;5,00;8,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-26;17,00;12,47;2,27;17,00;1,06;4,25;5,00;5,00;3,00;6,00;4,00;9,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-05-03;18,00;12,38;3,38;18,00;0,00;2,25;5,00;5,00;4,00;6,00;4,00;9,00;3,00;0,50;1,00;4,00;1,00;3,00;1,00;1,00;2,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-10;17,00;14,73;2,27;17,00;1,06;2,13;5,00;4,00;4,00;5,00;4,00;6,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-17;15,00;12,69;2,31;17,14;1,07;2,14;7,00;4,00;4,00;6,00;3,00;6,00;3,00;0,50;1,00;4,00;1,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,50;0,00
2020-05-24;16,00;13,71;3,43;16,00;1,14;4,57;6,40;4,27;4,27;7,47;3,00;6,00;4,00;0,50;2,00;3,00;0,50;3,00;1,00;1,00;3,00;1,00;1,00;0,50;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-31;16,00;14,86;3,43;14,00;0,00;2,00;6,00;4,00;3,00;7,00;4,00;7,00;5,00;1,00;2,00;4,00;1,00;3,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50;0,00;0,50;0,00;0,00
2020-06-07;16,00;14,86;3,43;16,00;1,14;4,57;6,00;3,00;4,00;7,00;4,00;6,00;4,00;1,00;2,00;4,00;1,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,00;0,50
2020-06-14;16,00;16,00;4,27;14,00;1,00;4,00;6,00;5,00;4,00;7,00;6,00;6,00;6,00;1,00;3,00;4,00;1,00;3,00;2,00;3,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,00
2020-06-21;17,00;18,13;4,53;12,75;0,00;4,25;9,00;5,00;5,00;8,00;4,00;6,00;5,00;1,00;2,00;4,00;1,00;3,00;2,00;2,00;3,00;1,00;2,00;1,00;0,50;2,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-06-28;18,00;19,13;4,50;15,75;1,13;6,75;6,00;4,00;5,00;7,00;5,29;6,35;7,41;1,06;2,12;4,24;2,12;3,18;2,12;2,12;3,18;1,06;3,18;2,12;1,06;2,12;1,06;1,06;1,06;1,06;1,06;0,53;0,53
2020-07-05;19,00;17,81;4,75;14,78;1,06;4,22;7,00;6,00;4,00;5,00;6,33;7,39;8,44;1,06;2,11;3,17;1,06;2,11;2,11;3,17;2,11;1,06;2,11;1,06;1,06;2,11;2,11;1,06;1,06;0,53;1,06;0,53;0,53
2020-07-12;18,00;21,38;5,63;13,50;1,13;6,75;7,00;6,00;5,00;8,00;5,00;8,00;8,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;3,00;1,00;2,00;2,00;1,00;1,00;2,00;1,00;21,00;0,50;1,00;0,50;1,00
2020-07-19;22,00;19,68;5,79;13,20;1,10;6,60;7,00;6,00;5,00;6,00;6,29;8,38;7,33;2,10;3,14;7,33;2,10;4,19;3,14;2,10;3,14;1,05;3,14;2,10;0,52;2,10;2,10;1,05;7,33;0,52;1,05;0,52;0,52
2020-07-26;23,00;21,85;4,60;14,64;1,05;6,27;6,00;6,00;4,00;9,00;4,18;9,41;8,36;1,05;2,09;6,27;1,05;3,14;2,09;2,09;2,09;1,05;3,14;2,09;0,52;2,09;1,05;1,05;2,09;0,52;0,52;0,52;0,52
2020-08-02;18,00;22,50;5,63;18,00;1,13;6,75;9,00;7,00;4,00;9,00;7,00;8,00;7,00;1,00;3,00;5,00;2,00;4,00;3,00;3,00;4,00;1,00;4,00;2,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00
2020-08-09;17,00;26,07;5,67;17,00;1,06;8,50;9,00;6,00;4,00;10,00;6,00;8,00;8,00;1,00;2,00;5,00;2,00;5,00;2,00;3,00;2,00;1,00;3,00;1,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;0,00;0,50
2020-08-16;19,00;27,94;5,59;12,67;1,06;10,56;9,00;6,00;6,00;8,00;5,00;7,00;12,00;1,00;2,00;5,00;2,00;5,00;2,00;2,00;4,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-08-23;18,00;24,75;3,38;13,50;1,13;9,00;6,00;6,00;6,00;9,00;4,00;7,00;7,00;1,00;2,00;4,00;2,00;4,00;2,00;2,00;3,00;0,50;2,00;1,00;0,50;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-08-30;23,00;24,10;5,48;14,64;1,05;6,27;8,00;7,00;5,00;9,00;4,18;11,50;7,32;1,05;1,05;6,27;1,05;3,14;2,09;2,09;4,18;1,05;2,09;1,05;1,05;2,09;1,05;1,05;1,05;0,52;1,05;0,52;0,52
2020-09-06;20,00;24,71;4,71;15,56;1,11;6,67;12,63;4,21;6,32;9,47;5,00;7,00;6,00;1,00;2,00;5,00;2,00;3,00;2,00;1,00;3,00;1,00;2,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-09-13;18,00;22,50;4,50;69,75;1,13;4,50;7,00;5,00;5,00;8,00;3,00;6,00;5,00;1,00;1,00;6,00;1,00;3,00;2,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-20;20,00;24,71;4,71;37,78;1,11;6,67;6,00;5,00;6,00;11,00;10,53;5,26;5,26;1,05;1,05;5,26;1,05;3,16;1,05;2,11;3,16;1,05;2,11;1,05;0,53;1,05;1,05;0,53;1,05;0,53;1,05;0,00;0,53
2020-09-27;21,00;19,89;3,32;14,70;1,05;6,30;6,00;5,00;5,00;10,00;3,00;7,00;5,00;0,50;1,00;5,00;1,00;2,00;1,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-10-04;23,00;23,00;4,60;14,64;1,05;6,27;6,00;5,00;5,00;10,00;4,18;12,55;5,23;1,05;2,09;4,18;1,05;2,09;1,05;1,05;4,18;1,05;3,14;1,05;0,52;1,05;2,09;0,52;1,05;0,52;1,05;0,00;0,00
2020-10-11;18,00;23,63;4,50;15,75;1,13;6,75;5,00;5,00;4,00;9,00;4,00;6,00;6,00;1,00;1,00;4,00;1,00;2,00;0,50;2,00;3,00;1,00;2,00;1,00;1,00;1,00;2,00;0,00;1,00;0,50;1,00;0,50;0,50
2020-10-18;18,00;16,88;4,50;10,00;1,00;6,00;5,00;5,00;4,00;10,00;3,00;4,00;5,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-25;19,00;15,65;3,35;12,67;1,06;4,22;4,00;5,00;5,00;10,00;2,00;5,00;12,00;1,00;2,00;4,00;1,00;2,00;1,00;2,00;4,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-11-01;17,00;21,53;2,27;14,88;1,06;2,13;4,00;5,00;4,00;9,00;3,00;4,00;58,00;0,50;1,00;3,00;0,50;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,00;0,50
