Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;42,00;57,12;6,72;0,84;6,72;25,00;1,00;2,00;18,00;247,80;16,80;8,40;4,20;6,63;179,05;6,63;1,11;6,00;2,00;7,00;1,00;84,00;9,13;20,09;5,48;0,00;1,00;0,00;1,00;6,63;1,11;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00
2019-01-13;42,00;58,80;5,04;0,00;5,04;25,00;0,50;1,00;15,00;247,80;12,60;12,60;8,40;6,63;132,63;6,63;1,11;5,00;3,00;5,00;0,50;96,25;7,00;17,50;3,50;0,50;0,50;0,00;0,00;8,84;1,11;0,00;1,11;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;44,00;50,77;6,77;0,00;3,38;22,00;3,00;1,00;22,00;264,00;20,00;8,00;8,00;6,60;116,60;6,60;0,00;5,00;2,00;5,00;1,00;88,00;10,56;24,64;5,28;0,50;2,00;0,00;0,50;8,38;2,10;0,00;0,00;0,50;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-01-27;37,00;58,86;3,36;0,00;5,05;27,00;1,00;1,00;15,00;234,33;16,44;4,11;8,22;4,35;121,88;4,35;0,00;4,00;1,00;11,00;0,50;89,86;8,81;19,38;3,52;0,00;0,00;0,00;0,50;6,53;1,09;0,00;1,09;1,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-02-03;45,00;53,33;6,67;0,00;6,67;27,00;0,50;1,00;21,00;212,73;12,27;8,18;4,09;6,75;99,00;6,75;2,25;3,00;3,00;5,00;0,50;93,60;9,00;14,40;5,40;0,00;2,00;1,00;0,50;8,57;2,14;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;46,00;51,11;6,81;0,00;6,81;33,00;2,00;4,00;19,00;213,27;20,91;8,36;4,18;4,38;102,95;8,76;2,19;4,00;3,00;3,00;0,50;92,00;8,85;21,23;5,31;0,00;0,50;0,00;0,00;6,57;2,19;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2019-02-17;41,00;59,04;6,56;0,00;3,28;28,00;2,00;1,00;26,00;229,60;12,30;12,30;4,10;6,47;101,42;10,79;2,16;5,00;1,00;5,00;0,50;98,04;7,13;19,61;5,35;0,00;2,00;0,00;0,00;10,79;0,00;1,08;1,08;2,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00
2019-02-24;44,00;66,00;6,77;0,00;6,77;24,00;0,50;2,00;17,00;236,00;12,00;8,00;4,00;8,80;103,40;6,60;2,20;5,00;1,00;6,00;0,50;100,32;8,80;15,84;7,04;0,00;0,50;0,00;0,50;6,60;1,10;0,00;0,00;0,50;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50
2019-03-03;49,00;65,90;5,07;0,00;6,76;32,00;2,00;2,00;23,00;236,83;12,25;8,17;8,17;6,68;115,82;6,68;1,11;5,00;3,00;8,00;1,00;108,89;14,52;23,59;3,63;0,00;0,50;0,00;2,00;11,14;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;60,00;96,67;6,67;0,00;6,67;28,00;2,00;2,00;18,00;220,00;20,00;12,00;4,00;8,89;97,78;8,89;2,22;8,00;3,00;5,00;1,00;95,29;8,82;22,94;7,06;0,50;1,00;0,00;1,00;6,43;2,14;0,00;1,07;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
