Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-16;43,00;165,38;158,77;155,46;145,54;100,33;1,79;68,08;87,79;211,69;59,54;142,23;81,22;143,33;124,22;86,00;51,60;67,73;10,75;16,00;48,00;34,00;10,00;12,00;5,00;5,00;5,00;3,00;3,00;8,00;1,00;1,00
2019-06-23;37,00;148,00;154,73;137,91;161,45;89,86;1,76;66,95;89,86;164,82;60,55;198,45;69,38;124,88;101,75;55,50;54,41;66,38;8,71;20,00;41,00;31,00;12,00;9,00;5,00;8,00;5,00;3,00;4,00;9,00;1,00;2,00
2019-06-30;38,00;142,50;152,00;148,83;152,00;91,55;1,73;63,91;77,73;186,55;51,82;141,64;76,00;128,25;109,25;61,75;47,77;61,89;9,77;15,00;38,00;31,00;10,00;10,00;4,00;4,00;5,00;4,00;2,00;9,00;0,50;1,00
2019-07-07;41,00;170,31;160,85;176,62;173,46;101,61;1,78;64,17;94,48;215,25;58,08;140,08;87,13;220,38;138,38;76,88;60,95;77,57;6,65;15,00;44,00;34,00;10,00;13,00;4,00;6,00;5,00;3,00;4,00;6,00;1,00;1,00
2019-07-14;41,00;182,92;164,00;176,62;164,00;105,17;3,57;74,87;92,70;242,58;58,08;157,17;87,13;194,75;138,38;92,25;76,61;70,13;9,71;16,00;45,00;35,00;11,00;13,00;5,00;4,00;7,00;5,00;4,00;8,00;1,00;1,00
2019-07-21;48,00;156,80;172,80;176,00;163,20;101,33;3,56;80,00;87,11;209,14;61,71;147,43;81,60;158,40;120,00;76,80;50,13;74,67;10,67;15,00;44,00;33,00;7,00;12,00;7,00;5,00;4,00;4,00;3,00;7,00;1,00;1,00
2019-07-28;42,00;190,62;164,77;200,31;184,15;91,00;1,75;68,25;82,25;200,31;48,46;142,15;84,00;140,00;116,67;74,67;47,38;63,54;8,62;15,00;47,00;30,00;13,00;11,00;4,00;5,00;3,00;2,00;2,00;8,00;2,00;1,00
2019-08-04;37,00;157,25;188,08;191,17;166,50;121,57;1,76;63,43;95,14;211,91;57,18;131,18;92,50;143,38;134,13;83,25;53,32;70,74;7,62;19,00;47,00;30,00;11,00;11,00;5,00;5,00;5,00;3,00;3,00;8,00;2,00;1,00
2019-08-11;45,00;167,14;183,21;160,71;183,21;115,20;3,60;63,00;100,80;218,08;51,92;131,54;95,00;165,00;135,00;95,00;52,68;72,44;9,88;17,00;45,00;32,00;9,00;10,00;5,00;4,00;4,00;4,00;3,00;9,00;1,00;1,00
2019-08-18;37,00;157,25;181,92;157,25;154,17;100,43;1,76;66,95;114,52;208,55;60,55;134,55;78,63;148,00;148,00;129,50;57,68;72,91;8,71;16,00;41,00;34,00;9,00;11,00;3,00;3,00;3,00;2,00;2,00;5,00;3,00;1,00
2019-08-25;38,00;145,67;177,33;161,50;148,83;108,57;1,81;85,05;103,14;207,27;51,82;134,73;76,00;147,25;123,50;199,50;52,11;66,23;9,77;18,00;39,00;35,00;10,00;8,00;4,00;5,00;5,00;3,00;2,00;7,00;1,00;2,00
2019-09-01;41,00;148,23;179,77;145,08;148,23;115,87;1,78;67,74;115,87;194,75;68,33;136,67;82,00;158,88;123,00;71,75;53,95;70,13;8,63;10,00;31,00;26,00;10,00;12,00;4,00;3,00;4,00;3,00;3,00;6,00;1,00;1,00
2019-09-08;42,00;158,31;210,00;155,08;155,08;112,00;1,75;77,00;103,25;193,85;58,15;119,54;79,33;144,67;126,00;74,67;50,62;76,46;8,62;14,00;34,00;28,00;11,00;13,00;4,00;6,00;5,00;5,00;2,00;6,00;1,00;1,00
2019-09-15;35,00;178,18;197,27;143,18;178,18;113,75;1,75;75,25;101,50;200,45;60,45;133,64;85,00;145,00;130,00;80,00;59,39;73,18;8,48;13,00;33,00;27,00;12,00;12,00;5,00;6,00;4,00;3,00;3,00;5,00;2,00;1,00
2019-09-22;29,00;180,44;199,78;154,67;151,44;112,38;1,81;74,31;92,44;222,33;58,00;180,44;87,00;125,67;125,67;72,50;56,93;73,04;6,44;12,00;34,00;26,00;6,00;7,00;5,00;4,00;3,00;2,00;2,00;7,00;1,00;0,50
2019-09-29;31,00;207,70;210,80;179,80;155,00;129,47;1,82;71,12;105,76;344,44;65,44;151,56;87,83;144,67;149,83;103,33;57,57;74,18;7,75;14,00;30,00;32,00;8,00;12,00;5,00;6,00;5,00;2,00;2,00;6,00;1,00;1,00
2019-10-06;25,00;153,13;187,50;137,50;128,13;108,93;1,79;69,64;92,86;246,43;64,29;132,14;85,00;120,00;125,00;80,00;47,83;66,30;6,52;17,00;38,00;24,00;8,00;10,00;3,00;4,00;3,00;1,00;1,00;6,00;0,50;1,00
2019-10-13;23,00;180,71;187,29;144,57;236,57;109,69;1,77;76,08;90,23;216,86;55,86;115,00;73,60;101,20;115,00;59,80;46,00;61,33;6,57;11,00;32,00;20,00;8,00;11,00;3,00;3,00;4,00;3,00;2,00;5,00;1,00;1,00
2019-10-20;22,00;163,43;172,86;128,86;135,14;101,54;1,69;64,31;89,69;191,71;62,86;106,86;66,00;101,20;110,00;57,20;50,29;59,71;4,19;9,00;28,00;19,00;5,00;10,00;3,00;5,00;4,00;2,00;1,00;5,00;0,50;0,50
2019-10-27;17,00;156,40;197,20;139,40;132,60;88,40;3,40;62,90;81,60;227,80;51,00;115,60;68,00;89,25;102,00;76,50;47,81;59,50;4,25;10,00;27,00;25,00;6,00;7,00;3,00;5,00;2,00;2,00;1,00;5,00;1,00;0,50
2019-11-03;17,00;153,00;180,20;132,60;122,40;88,40;0,85;64,60;71,40;197,20;51,00;119,00;55,25;76,50;106,25;46,75;46,75;45,69;5,31;8,00;27,00;23,00;7,00;6,00;5,00;4,00;2,00;2,00;1,00;3,00;0,50;0,50
2019-11-10;13,00;136,50;169,00;117,00;100,75;91,00;1,86;63,14;76,14;172,25;45,50;104,00;60,67;433,33;104,00;47,67;41,17;48,75;6,50;9,00;24,00;20,00;5,00;12,00;1,00;4,00;2,00;3,00;0,50;6,00;1,00;1,00
2019-11-17;15,00;135,00;156,00;96,00;96,00;73,33;1,67;65,00;63,33;153,00;42,00;96,00;65,00;245,00;110,00;65,00;40,71;51,43;5,36;6,00;27,00;20,00;3,00;8,00;1,00;5,00;2,00;2,00;1,00;3,00;1,00;0,50
2019-11-24;17,00;139,40;193,80;108,80;119,00;64,60;1,70;54,40;54,40;166,60;40,80;115,60;51,00;76,50;89,25;55,25;36,13;46,75;5,31;8,00;24,00;16,00;5,00;6,00;2,00;4,00;3,00;2,00;1,00;2,00;0,50;0,00
2019-12-01;19,00;133,00;145,67;101,33;91,83;70,82;1,73;63,91;72,55;161,50;41,17;98,17;61,75;76,00;109,25;76,00;36,88;57,00;7,82;6,00;30,00;16,00;4,00;9,00;3,00;6,00;1,00;3,00;1,00;5,00;0,50;0,50
2019-12-08;12,00;126,00;132,00;96,00;90,00;70,29;1,71;58,29;54,86;219,00;39,00;102,00;72,00;84,00;132,00;90,00;37,09;50,18;5,45;6,00;27,00;18,00;6,00;11,00;4,00;3,00;2,00;1,00;1,00;4,00;0,50;1,00
2019-12-15;16,00;144,00;144,00;115,20;102,40;72,89;0,89;71,11;64,00;166,40;44,80;108,80;69,33;69,33;138,67;80,00;33,14;46,86;5,71;11,00;28,00;17,00;6,00;11,00;2,00;4,00;3,00;2,00;1,00;4,00;1,00;0,50
2019-12-22;21,00;174,00;177,00;150,00;114,00;94,50;1,75;57,75;78,75;255,50;56,00;154,00;73,50;162,75;162,75;105,00;37,80;53,55;5,25;12,00;34,00;27,00;7,00;9,00;4,00;4,00;3,00;2,00;2,00;6,00;1,00;0,00
2019-12-29;21,00;177,00;183,00;153,00;114,00;94,50;1,75;56,00;80,50;245,00;56,00;133,00;84,00;115,50;157,50;84,00;46,42;56,37;8,84;12,00;34,00;22,00;8,00;10,00;2,00;4,00;2,00;2,00;2,00;7,00;1,00;0,50
2020-01-05;18,00;156,00;162,00;126,00;111,00;104,40;1,80;59,40;82,80;158,40;54,00;133,20;67,50;90,00;117,00;54,00;49,76;62,47;7,41;12,00;35,00;26,00;7,00;10,00;4,00;4,00;4,00;1,00;1,00;4,00;1,00;1,00
2020-01-12;22,00;154,00;182,29;132,00;125,71;113,67;1,83;69,67;91,67;168,67;58,67;132,00;82,50;143,00;137,50;55,00;49,50;69,30;6,60;10,00;32,00;24,00;5,00;8,00;4,00;3,00;2,00;2,00;1,00;5,00;1,00;1,00
2020-01-19;21,00;164,50;185,50;147,00;154,00;101,50;1,75;64,75;82,25;154,00;49,00;136,50;68,25;99,75;131,25;42,00;50,84;59,68;6,63;10,00;36,00;26,00;7,00;10,00;3,00;2,00;3,00;2,00;2,00;4,00;0,00;1,00
2020-01-26;23,00;138,00;167,57;128,14;124,86;97,31;1,77;60,15;84,92;157,71;49,29;115,00;59,80;78,20;110,40;41,40;44,90;62,43;6,57;8,00;31,00;19,00;6,00;11,00;3,00;3,00;2,00;2,00;2,00;3,00;1,00;1,00
2020-02-02;22,00;135,14;160,29;119,43;125,71;100,83;0,92;97,17;86,17;157,14;50,29;150,86;77,00;104,50;110,00;55,00;48,40;69,30;5,50;10,00;28,00;19,00;6,00;8,00;3,00;4,00;2,00;4,00;1,00;5,00;0,50;0,50
2020-02-09;20,00;153,33;190,00;140,00;130,00;98,18;1,82;69,09;87,27;160,00;50,00;113,33;75,00;95,00;115,00;55,00;46,67;66,67;6,67;11,00;30,00;24,00;4,00;12,00;4,00;4,00;2,00;2,00;1,00;4,00;1,00;1,00
2020-02-16;22,00;160,29;166,57;125,71;125,71;99,00;1,83;69,67;88,00;163,43;50,29;128,86;77,00;121,00;148,50;66,00;42,90;68,20;7,70;11,00;30,00;24,00;6,00;11,00;4,00;4,00;5,00;3,00;2,00;3,00;0,50;1,00
2020-02-23;20,00;140,00;146,67;120,00;123,33;94,55;1,82;63,64;72,73;160,00;60,00;130,00;60,00;125,00;110,00;55,00;44,44;57,78;5,56;7,00;25,00;21,00;5,00;11,00;2,00;3,00;3,00;2,00;2,00;3,00;1,00;1,00
2020-03-01;21,00;120,00;117,00;99,00;108,00;85,75;1,75;66,50;75,25;150,50;42,00;126,00;57,75;94,50;89,25;52,50;44,10;51,45;7,35;9,00;23,00;18,00;6,00;12,00;4,00;4,00;3,00;3,00;1,00;3,00;2,00;0,50
2020-03-08;18,00;108,00;114,00;87,00;108,00;82,80;1,80;117,00;68,40;165,60;46,80;154,80;45,00;90,00;99,00;36,00;36,00;48,71;3,18;7,00;19,00;15,00;3,00;7,00;2,00;4,00;3,00;2,00;1,00;4,00;1,00;0,00
2020-03-15;10,00;73,33;86,67;50,00;53,33;43,33;1,67;61,67;33,33;33,33;23,33;56,67;25,00;255,00;35,00;20,00;21,11;31,11;2,22;5,00;10,00;6,00;3,00;6,00;3,00;4,00;2,00;2,00;1,00;2,00;0,00;0,00
2020-03-22;5,00;40,00;47,50;25,00;25,00;43,33;0,83;45,00;18,33;22,50;15,00;25,00;20,00;145,00;25,00;35,00;13,00;20,00;2,00;4,00;11,00;2,00;1,00;4,00;2,00;1,00;2,00;0,50;0,50;1,00;0,50;0,50
2020-03-29;6,00;48,00;48,00;24,00;24,00;42,00;1,00;40,00;52,00;24,00;12,00;33,00;18,00;72,00;24,00;18,00;15,00;18,00;1,00;3,00;6,00;3,00;3,00;4,00;2,00;1,00;1,00;1,00;1,00;3,00;0,00;0,00
2020-04-05;6,00;42,00;42,00;18,00;33,00;50,00;0,00;28,00;34,00;30,00;15,00;45,00;18,00;84,00;36,00;12,00;16,00;16,00;3,00;4,00;10,00;4,00;1,00;5,00;2,00;1,00;1,00;1,00;1,00;3,00;1,00;0,50
2020-04-12;5,00;65,00;65,00;40,00;45,00;40,00;0,83;18,33;18,33;50,00;20,00;60,00;15,00;50,00;30,00;15,00;16,25;15,00;2,50;4,00;9,00;6,00;2,00;3,00;1,00;1,00;1,00;0,50;0,50;2,00;0,00;0,00
2020-04-19;5,00;30,00;32,50;17,50;20,00;30,00;0,00;18,33;16,67;20,00;10,00;22,50;15,00;55,00;25,00;10,00;17,00;13,00;1,00;4,00;7,00;5,00;1,00;4,00;2,00;0,50;0,50;1,00;1,00;2,00;0,50;0,50
2020-04-26;6,00;36,00;39,00;21,00;21,00;38,00;1,00;22,00;18,00;24,00;9,00;30,00;18,00;60,00;30,00;12,00;14,00;12,00;2,00;3,00;9,00;6,00;2,00;3,00;2,00;1,00;1,00;1,00;0,50;2,00;0,50;0,50
2020-05-03;6,00;36,00;45,00;24,00;27,00;27,00;0,75;15,00;13,50;27,00;15,00;30,00;18,00;54,00;36,00;18,00;15,00;15,00;1,00;3,00;8,00;5,00;2,00;4,00;2,00;1,00;1,00;0,50;0,50;3,00;0,00;0,00
2020-05-10;8,00;52,00;52,00;36,00;36,00;28,80;0,80;22,40;17,60;36,00;20,00;44,00;16,00;44,00;24,00;12,00;22,86;19,43;1,14;2,00;7,00;6,00;2,00;3,00;2,00;2,00;1,00;0,50;1,00;3,00;0,50;0,50
2020-05-17;10,00;43,33;50,00;43,33;36,67;30,00;0,83;21,67;20,00;36,67;16,67;43,33;20,00;55,00;40,00;15,00;23,33;17,78;2,22;4,00;10,00;4,00;3,00;6,00;1,00;0,50;1,00;1,00;0,50;4,00;0,50;0,00
2020-05-24;12,00;39,00;39,00;48,00;42,00;34,29;0,86;20,57;24,00;33,00;15,00;42,00;24,00;60,00;54,00;18,00;26,18;16,36;1,09;4,00;15,00;6,00;3,00;4,00;1,00;1,00;1,00;1,00;0,50;3,00;0,50;0,00
2020-05-31;15,00;51,00;51,00;66,00;33,00;48,75;0,94;20,63;31,88;63,75;22,50;60,00;20,00;80,00;65,00;25,00;24,64;16,07;2,14;5,00;13,00;12,00;4,00;4,00;2,00;2,00;1,00;1,00;0,50;4,00;0,50;1,00
2020-06-07;20,00;56,67;50,00;96,67;46,67;47,27;0,91;27,27;34,55;86,67;23,33;70,00;35,00;90,00;70,00;30,00;31,11;17,78;3,33;8,00;12,00;10,00;7,00;5,00;2,00;2,00;2,00;1,00;2,00;4,00;0,50;1,00
2020-06-14;16,00;70,40;44,80;102,40;48,00;42,67;0,89;24,89;35,56;86,40;22,40;57,60;37,33;90,67;80,00;37,33;26,67;17,07;5,33;7,00;9,00;12,00;5,00;6,00;2,00;2,00;1,00;2,00;1,00;3,00;1,00;1,00
2020-06-21;24,00;68,57;41,14;106,29;68,57;44,31;1,85;33,23;60,92;99,43;24,00;65,14;28,80;96,00;72,00;38,40;30,55;17,45;4,36;9,00;9,00;12,00;5,00;8,00;1,00;2,00;3,00;2,00;1,00;4,00;2,00;1,00
2020-06-28;25,00;81,25;50,00;150,00;71,88;44,64;1,79;30,36;53,57;125,00;28,57;71,43;40,00;100,00;80,00;45,00;35,87;16,30;5,43;11,00;12,00;14,00;7,00;8,00;2,00;3,00;4,00;3,00;1,00;7,00;1,00;1,00
2020-07-05;33,00;95,70;52,80;178,20;85,80;50,37;1,74;31,26;43,42;138,60;33,00;79,20;42,43;117,86;84,86;51,86;34,06;20,23;6,39;12,00;13,00;17,00;9,00;10,00;3,00;4,00;5,00;2,00;2,00;6,00;1,00;1,00
2020-07-12;46,00;111,71;52,57;203,71;88,71;42,46;0,88;63,69;46,00;157,71;29,57;82,14;51,11;143,11;102,22;61,33;40,65;18,19;8,56;14,00;13,00;17,00;8,00;8,00;2,00;2,00;4,00;13,00;1,00;7,00;2,00;1,00
2020-07-19;44,00;100,57;53,43;198,00;84,86;45,76;1,76;26,40;45,76;176,00;33,85;88,00;48,89;146,67;88,00;63,56;38,63;18,24;6,44;14,00;9,00;18,00;8,00;9,00;3,00;3,00;4,00;5,00;2,00;9,00;1,00;1,00
2020-07-26;36,00;91,64;49,09;199,64;88,36;48,60;1,80;27,00;43,20;170,18;29,45;62,18;46,29;144,00;82,29;61,71;37,09;17,45;4,36;10,00;10,00;12,00;9,00;8,00;3,00;3,00;4,00;3,00;1,00;8,00;1,00;2,00
2020-08-02;37,00;104,27;57,18;185,00;67,27;49,33;1,76;28,19;56,38;151,36;26,91;74,00;46,25;138,75;78,63;64,75;39,18;20,68;4,35;11,00;12,00;12,00;8,00;10,00;3,00;1,00;5,00;2,00;2,00;7,00;2,00;0,50
2020-08-09;29,00;96,67;51,56;132,11;80,56;56,19;1,81;38,06;59,81;154,67;29,00;61,22;43,50;159,50;82,17;58,00;39,74;18,26;4,30;12,00;12,00;13,00;8,00;12,00;3,00;2,00;3,00;2,00;2,00;7,00;1,00;1,00
2020-08-16;28,00;87,11;59,11;112,00;46,67;47,25;0,88;24,50;57,75;168,00;28,00;70,00;37,33;154,00;74,67;51,33;32,31;20,46;6,46;9,00;13,00;17,00;5,00;8,00;2,00;3,00;3,00;1,00;1,00;4,00;1,00;1,00
2020-08-23;33,00;89,10;59,40;108,90;46,20;48,63;1,74;19,11;69,47;145,20;29,70;56,10;47,14;146,14;70,71;56,57;34,10;18,70;6,60;8,00;13,00;15,00;6,00;12,00;3,00;2,00;4,00;2,00;1,00;5,00;0,50;1,00
2020-08-30;25,00;56,25;56,25;93,75;37,50;53,57;1,79;19,64;48,21;150,00;28,57;60,71;30,00;160,00;80,00;55,00;39,13;19,57;2,17;4,00;11,00;14,00;4,00;6,00;3,00;3,00;2,00;2,00;0,50;3,00;0,50;1,00
2020-09-06;9,00;48,00;60,00;102,00;33,00;45,00;1,80;25,20;48,60;156,00;27,00;48,00;27,00;153,00;72,00;45,00;43,88;19,13;5,63;5,00;13,00;14,00;4,00;10,00;1,00;2,00;1,00;1,00;0,50;2,00;1,00;0,00
2020-09-13;7,00;66,50;80,50;105,00;38,50;54,25;1,75;22,75;52,50;94,50;31,50;56,00;21,00;105,00;49,00;28,00;40,00;24,00;2,00;18,00;12,00;15,00;3,00;7,00;2,00;2,00;2,00;2,00;1,00;4,00;0,50;0,50
2020-09-20;8,00;50,67;53,33;40,00;29,33;52,80;1,60;35,20;57,60;50,67;21,33;42,67;44,00;100,00;40,00;32,00;39,00;18,00;2,00;5,00;18,00;10,00;2,00;5,00;1,00;3,00;2,00;1,00;0,50;4,00;0,00;0,50
2020-09-27;12,00;48,00;57,00;39,00;33,00;49,71;1,71;32,57;27,43;42,00;27,00;54,00;24,00;138,00;48,00;42,00;39,27;19,64;3,27;3,00;11,00;6,00;1,00;4,00;2,00;2,00;1,00;1,00;1,00;3,00;0,50;0,50
2020-10-04;15,00;39,00;51,00;33,00;27,00;48,75;0,94;24,38;30,00;48,75;26,25;63,75;20,00;120,00;35,00;35,00;37,50;13,93;2,14;3,00;10,00;6,00;3,00;5,00;1,00;2,00;1,00;0,50;0,00;2,00;1,00;0,50
2020-10-11;5,00;37,50;35,00;17,50;20,00;40,00;0,83;13,33;23,33;27,50;17,50;37,50;15,00;80,00;35,00;30,00;35,00;12,00;1,00;2,00;8,00;5,00;1,00;5,00;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2020-10-18;7,00;42,00;49,00;21,00;28,00;33,25;1,75;26,25;19,25;45,50;17,50;49,00;21,00;84,00;35,00;28,00;28,00;15,00;2,00;1,00;9,00;4,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50;2,00;1,00;0,00
2020-10-25;100,00;41,94;41,94;19,35;35,48;28,07;0,88;21,05;15,79;36,67;13,33;56,67;20,00;50,00;25,00;20,00;22,83;10,87;1,09;3,00;8,00;3,00;0,50;4,00;1,00;1,00;0,50;0,00;1,00;2,00;0,50;0,50
2020-11-01;13,00;32,50;35,75;13,00;32,50;22,29;0,93;14,86;18,57;32,50;9,75;39,00;8,67;21,67;65,00;8,67;18,42;11,92;1,08;2,00;7,00;3,00;1,00;2,00;1,00;0,50;0,50;0,00;0,50;2,00;0,00;0,00
2020-11-08;11,00;27,50;41,25;13,75;19,25;27,50;0,92;27,50;20,17;44,00;14,67;62,33;16,50;44,00;27,50;11,00;14,00;11,00;1,00;2,00;7,00;3,00;1,00;2,00;0,50;0,00;1,00;1,00;0,50;2,00;0,00;0,00
2020-11-15;5,00;30,00;40,00;12,50;25,00;28,33;0,83;26,67;41,67;22,50;15,00;35,00;15,00;35,00;60,00;10,00;14,00;10,00;2,00;4,00;8,00;5,00;1,00;3,00;0,50;2,00;0,50;0,50;0,50;2,00;1,00;0,00
2020-11-22;6,00;33,00;36,00;15,00;24,00;28,00;1,00;20,00;46,00;24,00;12,00;33,00;18,00;36,00;30,00;18,00;15,60;10,80;2,40;3,00;7,00;3,00;1,00;3,00;0,50;1,00;2,00;1,00;0,50;2,00;0,00;0,00
