Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;91,00;53,00;41,00;48,00;19,00;73,00;36,00;43,00;12,00;38,00;17,00;99,00;33,00;10,00;14,00;28,00;3,00;103,41;4,14;41,36;35,16;0,00;23,00;10,00;1,00;11,00;11,00;1,00;46,00;38,00;13,00;19,00;0,00;4,00;5,00;1,00;2,00;17,00;2,00;1,00;1,00;0,00;1,00;0,00
2019-01-13;100,00;45,00;39,00;37,00;7,00;64,00;37,00;37,00;13,00;24,00;12,00;73,00;31,00;3,00;12,00;30,00;2,00;93,81;7,22;27,84;43,30;1,00;15,00;8,00;1,00;8,00;10,00;1,00;39,00;34,00;13,00;18,00;0,00;3,00;3,00;1,00;1,00;11,00;5,00;2,00;1,00;0,00;0,00;0,00
2019-01-20;82,00;39,00;41,00;32,00;6,00;51,00;31,00;27,00;13,00;25,00;17,00;34,00;32,00;2,00;7,00;29,00;1,00;85,08;6,15;27,68;27,68;2,00;46,00;6,00;3,00;6,00;12,00;1,00;34,00;30,00;10,00;10,00;1,00;4,00;3,00;1,00;1,00;11,00;1,00;1,00;1,00;1,00;1,00;1,00
2019-01-27;78,00;33,00;29,00;34,00;13,00;51,00;36,00;16,00;13,00;24,00;12,00;40,00;22,00;4,00;10,00;31,00;3,00;88,26;6,16;26,68;32,84;0,00;18,00;9,00;0,00;5,00;6,00;2,00;38,00;31,00;4,00;12,00;0,00;1,00;5,00;3,00;0,00;9,00;3,00;3,00;1,00;0,00;1,00;1,00
2019-02-03;90,00;27,00;35,00;24,00;16,00;45,00;28,00;16,00;9,00;18,00;10,00;43,00;25,00;7,00;11,00;22,00;2,00;75,68;6,14;29,66;23,52;0,00;21,00;7,00;2,00;7,00;8,00;2,00;35,00;26,00;9,00;8,00;1,00;2,00;5,00;1,00;0,00;12,00;1,00;3,00;1,00;0,00;1,00;0,00
2019-02-10;70,00;31,00;30,00;28,00;3,00;39,00;24,00;19,00;9,00;12,00;10,00;33,00;25,00;3,00;6,00;28,00;2,00;71,03;6,18;29,85;19,56;2,00;18,00;3,00;1,00;5,00;16,00;0,00;32,00;20,00;6,00;9,00;0,00;4,00;2,00;1,00;0,00;10,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-02-17;67,00;34,00;36,00;29,00;7,00;52,00;18,00;21,00;14,00;18,00;7,00;38,00;34,00;1,00;10,00;23,00;2,00;63,95;6,09;21,32;22,33;1,00;25,00;5,00;1,00;8,00;9,00;0,00;28,00;28,00;6,00;10,00;0,00;2,00;1,00;1,00;1,00;10,00;1,00;1,00;0,00;1,00;1,00;0,00
2019-02-24;63,00;25,00;32,00;23,00;5,00;43,00;35,00;18,00;3,00;18,00;11,00;38,00;20,00;3,00;3,00;21,00;1,00;57,92;3,05;30,48;14,23;1,00;17,00;7,00;1,00;7,00;7,00;1,00;27,00;22,00;8,00;12,00;1,00;3,00;2,00;1,00;1,00;5,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-03-03;63,00;31,00;31,00;24,00;5,00;30,00;23,00;12,00;9,00;19,00;8,00;36,00;24,00;3,00;8,00;26,00;1,00;61,98;2,03;22,35;21,34;1,00;17,00;7,00;1,00;3,00;6,00;0,00;26,00;40,00;5,00;8,00;1,00;1,00;1,00;1,00;1,00;7,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;54,00;32,00;25,00;27,00;7,00;33,00;28,00;17,00;8,00;13,00;9,00;28,00;23,00;2,00;4,00;27,00;1,00;51,92;1,04;14,54;16,62;1,00;11,00;5,00;1,00;5,00;8,00;0,00;24,00;17,00;4,00;8,00;0,00;1,00;1,00;1,00;1,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00
