Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-09;89,00;376,94;261,76;455,47;227,44;9,89;178,00;118,67;178,00;124,60;96,63;142,40;204,70;244,75;53,40;8,90;106,80;474,67;23,73;41,53;30,00;37,00;36,00;48,00;31,79;38,14;12,71;29,67;21,00;6,00;10,00;9,00;20,00;2,00;4,00
2019-06-16;95,00;427,50;274,44;427,50;209,00;9,50;161,50;104,50;166,89;115,54;100,14;151,49;212,62;212,62;54,29;9,05;106,88;433,44;17,81;41,56;26,00;43,00;37,00;50,00;33,78;33,78;10,56;26,39;18,00;11,00;12,00;7,00;16,00;1,00;3,00
2019-06-23;91,00;449,65;278,35;449,65;262,89;10,11;161,78;111,22;189,80;119,60;98,80;156,00;213,85;213,85;59,15;9,10;109,20;497,47;30,33;42,47;27,00;45,00;36,00;45,00;31,74;43,38;12,70;25,40;26,00;10,00;10,00;7,00;16,00;1,00;2,00
2019-06-30;80,00;421,33;282,67;421,33;220,00;10,00;160,00;110,00;196,13;131,61;95,48;141,94;204,44;204,44;57,78;13,33;123,08;529,23;30,77;36,92;30,00;42,00;40,00;42,00;29,47;41,05;10,53;23,16;14,00;11,00;17,00;6,00;18,00;2,00;2,00
2019-07-07;90,00;423,53;280,59;487,06;230,00;10,00;180,00;110,00;187,71;115,71;97,71;151,71;193,50;216,00;54,00;9,00;120,00;492,00;18,00;30,00;23,00;43,00;32,00;49,00;30,71;42,35;14,82;27,53;21,00;11,00;10,00;9,00;17,00;2,00;2,00
2019-07-14;100,00;415,79;273,68;447,37;220,00;20,00;150,00;110,00;189,74;130,77;87,18;138,46;186,36;236,36;63,64;9,09;123,53;464,71;23,53;47,06;30,00;41,00;30,00;44,00;32,63;44,21;14,74;29,47;20,00;13,00;12,00;8,00;14,00;4,00;3,00
2019-07-21;90,00;455,29;264,71;455,29;260,00;10,00;180,00;120,00;182,57;138,86;105,43;151,71;202,50;216,00;54,00;9,00;102,00;498,00;30,00;42,00;28,00;39,00;43,00;50,00;31,76;54,00;13,76;29,65;22,00;9,00;12,00;9,00;17,00;3,00;3,00
2019-07-28;70,00;457,69;301,54;430,77;230,00;10,00;150,00;110,00;185,00;127,50;75,00;137,50;223,13;253,75;52,50;8,75;87,50;478,33;17,50;40,83;28,00;41,00;39,00;48,00;28,21;39,70;15,67;32,39;21,00;11,00;14,00;6,00;16,00;4,00;2,00
2019-08-04;91,00;428,24;283,71;396,12;232,56;10,11;151,67;101,11;187,20;132,60;101,40;145,60;204,75;254,80;63,70;13,65;103,13;606,67;12,13;42,47;28,00;38,00;35,00;51,00;30,69;47,62;15,87;26,45;24,00;7,00;15,00;7,00;15,00;4,00;1,00
2019-08-11;76,00;428,86;293,14;428,86;218,50;19,00;142,50;114,00;182,40;124,13;83,60;187,47;201,18;223,53;58,12;8,94;99,38;502,77;17,54;46,77;28,00;36,00;38,00;48,00;30,61;33,78;11,61;24,28;18,00;12,00;13,00;7,00;12,00;2,00;4,00
2019-08-18;84,00;388,50;288,75;378,00;196,00;9,33;149,33;102,67;201,09;129,82;96,73;142,55;194,53;203,37;61,89;8,84;96,00;516,00;24,00;42,00;23,00;42,00;47,00;45,00;32,96;41,47;9,57;34,03;18,00;12,00;10,00;5,00;16,00;2,00;2,00
2019-08-25;68,00;381,85;272,00;376,62;223,43;19,43;174,86;97,14;173,78;120,89;93,19;125,93;181,33;204,00;54,40;9,07;105,09;457,45;18,55;37,09;22,00;45,00;40,00;51,00;31,88;43,56;8,50;24,44;15,00;8,00;12,00;5,00;13,00;2,00;1,00
2019-09-01;83,00;394,25;326,81;404,63;280,13;20,75;186,75;114,13;183,61;145,88;113,18;193,67;221,33;221,33;69,17;13,83;100,79;474,29;23,71;53,36;26,00;58,00;43,00;46,00;23,11;49,38;10,51;34,67;17,00;10,00;9,00;7,00;16,00;3,00;4,00
2019-09-08;76,00;445,14;325,71;412,57;256,50;9,50;180,50;104,50;202,67;146,93;111,47;154,53;214,59;223,53;71,53;17,88;105,23;456,00;23,38;58,46;25,00;53,00;50,00;53,00;25,33;54,89;12,67;44,33;16,00;9,00;10,00;7,00;16,00;2,00;3,00
2019-09-15;76,00;472,29;325,71;434,29;285,00;19,00;199,50;114,00;195,07;146,93;108,93;152,00;187,76;245,88;71,53;13,41;111,08;485,23;23,38;58,46;20,00;67,00;45,00;49,00;25,33;51,72;9,50;39,06;23,00;12,00;12,00;6,00;23,00;3,00;3,00
2019-09-22;79,00;416,07;331,80;395,00;266,63;19,75;197,50;98,75;198,77;135,06;114,68;163,10;195,18;246,29;69,71;18,59;109,38;504,38;24,31;60,77;24,00;66,00;49,00;48,00;27,76;48,04;10,68;37,36;21,00;12,00;9,00;4,00;15,00;2,00;2,00
2019-09-29;65,00;438,75;314,17;400,83;232,14;18,57;167,14;92,86;210,60;156,00;106,60;153,40;208,93;208,93;69,64;13,93;94,55;466,82;17,73;47,27;23,00;64,00;49,00;54,00;22,38;46,89;14,92;41,56;20,00;10,00;9,00;4,00;16,00;4,00;4,00
2019-10-06;55,00;434,50;368,50;390,50;247,50;18,33;174,17;100,83;250,00;140,00;112,50;160,00;210,83;220,00;91,67;13,75;91,67;507,22;24,44;61,11;14,00;57,00;47,00;51,00;20,10;55,00;17,98;32,79;16,00;10,00;6,00;4,00;12,00;2,00;1,00
2019-10-13;56,00;407,27;280,00;458,18;214,67;9,33;149,33;93,33;234,18;137,45;101,82;152,73;219,33;196,00;79,33;18,67;80,89;460,44;18,67;62,22;20,00;47,00;46,00;42,00;16,91;48,60;12,68;31,70;16,00;8,00;8,00;4,00;15,00;1,00;3,00
2019-10-20;50,00;427,78;288,89;350,00;220,00;10,00;160,00;100,00;213,16;136,84;118,42;147,37;195,45;195,45;63,64;13,64;81,25;462,50;18,75;50,00;20,00;56,00;40,00;44,00;19,15;50,00;11,70;31,91;21,00;9,00;7,00;3,00;11,00;3,00;1,00
2019-10-27;33,00;396,00;275,00;291,50;209,00;11,00;154,00;88,00;192,92;126,92;91,38;129,46;193,29;169,71;75,43;14,14;79,20;481,80;13,20;52,80;11,00;43,00;34,00;45,00;12,77;47,90;10,65;31,94;14,00;7,00;7,00;3,00;12,00;2,00;2,00
2019-11-03;36,00;360,00;257,14;303,43;180,00;9,00;135,00;72,00;208,29;203,14;84,86;126,00;189,00;175,50;67,50;13,50;72,00;414,00;24,00;60,00;16,00;39,00;42,00;43,00;19,06;45,53;10,59;26,47;12,00;8,00;7,00;3,00;9,00;2,00;3,00
2019-11-10;36,00;354,86;262,29;257,14;162,00;9,00;144,00;63,00;195,43;133,71;84,86;144,00;189,00;450,00;72,00;13,50;72,00;402,00;18,00;42,00;16,00;44,00;35,00;40,00;19,06;47,65;12,71;31,76;14,00;4,00;8,00;4,00;12,00;2,00;2,00
2019-11-17;38,00;363,71;271,43;249,71;161,50;9,50;152,00;66,50;174,80;124,13;93,73;119,07;190,00;223,25;76,00;14,25;76,00;411,67;19,00;50,67;15,00;45,00;41,00;51,00;14,78;34,83;6,33;31,67;12,00;8,00;6,00;3,00;11,00;4,00;1,00
2019-11-24;41,00;322,88;246,00;220,38;194,75;10,25;153,75;71,75;179,38;125,56;92,25;115,31;177,67;154,89;77,44;13,67;64,43;374,86;17,57;46,86;15,00;45,00;37,00;43,00;16,82;43,10;10,51;31,54;15,00;5,00;8,00;2,00;12,00;2,00;2,00
2019-12-01;35,00;330,00;225,00;235,00;166,25;8,75;122,50;52,50;167,50;112,50;97,50;105,00;175,00;131,25;70,00;13,13;64,17;361,67;17,50;52,50;15,00;53,00;38,00;41,00;20,15;49,85;8,48;27,58;14,00;4,00;7,00;2,00;12,00;2,00;1,00
2019-12-08;36,00;303,43;205,71;195,43;153,00;9,00;126,00;63,00;167,14;120,86;87,43;118,29;175,50;139,50;67,50;9,00;60,00;360,00;18,00;48,00;16,00;54,00;40,00;33,00;12,71;54,00;9,53;28,59;17,00;9,00;6,00;4,00;8,00;2,00;2,00
2019-12-15;41,00;369,00;251,13;246,00;184,50;10,25;174,25;102,50;174,25;120,44;87,13;140,94;173,11;136,67;86,56;13,67;70,29;363,14;17,57;46,86;21,00;61,00;41,00;53,00;18,34;69,05;11,87;28,05;15,00;10,00;9,00;2,00;8,00;2,00;2,00
2019-12-22;48,00;416,00;298,67;282,67;230,40;9,60;144,00;105,60;204,63;128,84;108,63;151,58;183,27;165,82;82,91;13,09;72,00;384,00;24,00;48,00;24,00;51,00;38,00;50,00;24,53;72,53;13,87;40,53;9,00;4,00;11,00;2,00;13,00;1,00;2,00
2019-12-29;62,00;418,50;341,00;299,67;268,67;10,33;175,67;124,00;224,75;144,67;95,58;134,33;212,57;190,43;84,14;13,29;105,40;508,40;31,00;49,60;21,00;47,00;46,00;54,00;25,66;76,97;11,76;31,00;20,00;8,00;17,00;5,00;11,00;2,00;2,00
2020-01-05;68,00;486,46;434,15;376,62;291,43;19,43;174,86;116,57;244,30;146,07;115,85;153,63;258,40;226,67;77,07;13,60;111,27;506,91;24,73;49,45;27,00;50,00;51,00;61,00;31,38;79,51;9,42;31,38;23,00;11,00;15,00;6,00;17,00;2,00;5,00
2020-01-12;67,00;453,54;396,85;391,69;306,29;9,57;162,71;124,43;229,35;139,15;121,12;144,31;250,13;259,07;80,40;8,93;109,64;572,55;24,36;48,73;29,00;50,00;45,00;53,00;28,27;90,03;15,70;29,31;22,00;10,00;9,00;7,00;14,00;3,00;3,00
2020-01-19;60,00;463,64;381,82;436,36;270,00;10,00;160,00;120,00;217,50;137,50;112,50;152,50;235,38;230,77;83,08;9,23;96,00;480,00;24,00;42,00;21,00;51,00;46,00;56,00;29,47;81,05;17,89;34,74;20,00;6,00;8,00;5,00;14,00;1,00;2,00
2020-01-26;59,00;391,55;343,27;364,73;265,50;9,83;157,33;98,33;197,52;125,70;107,74;146,22;208,77;195,15;72,62;9,08;100,30;477,90;17,70;41,30;22,00;45,00;40,00;43,00;32,66;63,21;14,75;28,45;22,00;9,00;10,00;6,00;12,00;1,00;3,00
2020-02-02;58,00;400,73;363,82;379,64;261,00;9,67;193,33;96,67;191,65;128,61;118,52;163,91;232,00;196,31;71,38;13,38;98,60;493,00;17,40;46,40;23,00;43,00;45,00;47,00;27,42;71,71;13,71;29,53;21,00;6,00;11,00;6,00;15,00;2,00;2,00
2020-02-09;65,00;460,42;379,17;384,58;241,43;9,29;176,43;111,43;220,00;142,50;102,50;140,00;236,79;227,50;69,64;13,93;100,45;537,73;23,64;59,09;26,00;53,00;40,00;55,00;30,40;104,84;15,73;32,50;22,00;6,00;11,00;4,00;14,00;2,00;3,00
2020-02-16;73,00;417,14;323,29;375,43;302,43;20,86;187,71;125,14;176,21;135,93;113,28;156,07;232,69;219,00;73,00;9,13;103,42;511,00;18,25;42,58;26,00;49,00;53,00;61,00;26,45;65,59;13,75;27,51;20,00;11,00;10,00;7,00;12,00;1,00;1,00
2020-02-23;58,00;411,27;274,18;369,09;270,67;9,67;174,00;96,67;176,52;136,17;136,17;143,74;205,23;370,31;62,46;13,38;87,00;417,60;17,40;46,40;26,00;51,00;35,00;46,00;24,25;55,89;13,71;28,47;16,00;12,00;9,00;5,00;10,00;2,00;2,00
2020-03-01;44,00;401,50;264,00;352,00;286,00;11,00;187,00;99,00;168,24;119,06;90,59;119,06;171,60;224,40;48,40;13,20;81,71;414,86;25,14;37,71;19,00;46,00;30,00;28,00;20,39;67,61;17,17;30,05;10,00;9,00;8,00;4,00;9,00;1,00;1,00
2020-03-08;38,00;331,14;238,86;352,86;228,00;9,50;237,50;85,50;184,93;106,40;103,87;116,53;175,75;213,75;47,50;14,25;69,67;418,00;19,00;44,33;15,00;37,00;25,00;39,00;17,94;66,50;8,44;24,28;11,00;6,00;4,00;3,00;10,00;1,00;1,00
2020-03-15;29,00;237,80;133,40;162,40;125,67;4,83;135,33;58,00;71,18;89,64;58,00;89,64;96,67;372,17;33,83;9,67;46,40;226,20;17,40;34,80;16,00;39,00;25,00;18,00;12,89;63,37;3,22;19,33;11,00;6,00;7,00;1,00;6,00;2,00;1,00
2020-03-22;9,00;108,00;49,50;72,00;81,00;4,50;90,00;27,00;48,00;57,00;45,00;75,00;40,50;153,00;18,00;4,50;54,00;180,00;9,00;27,00;12,00;26,00;20,00;12,00;7,88;13,50;4,50;14,63;3,00;4,00;2,00;1,00;4,00;1,00;1,00
2020-03-29;12,00;138,00;60,00;84,00;84,00;6,00;84,00;24,00;36,00;36,00;26,40;50,40;32,00;84,00;16,00;4,00;24,00;108,00;6,00;18,00;8,00;16,00;18,00;14,00;10,91;10,91;3,27;12,00;3,00;5,00;1,00;1,00;7,00;2,00;0,50
2020-04-05;14,00;107,33;51,33;74,67;112,00;7,00;98,00;28,00;44,80;50,40;33,60;58,80;42,00;93,33;18,67;9,33;42,00;133,00;7,00;14,00;13,00;20,00;17,00;17,00;9,69;11,85;4,31;12,92;4,00;3,00;3,00;1,00;5,00;1,00;2,00
2020-04-12;15,00;120,00;60,00;80,00;120,00;7,50;105,00;45,00;42,50;47,50;37,50;60,00;45,00;80,00;20,00;5,00;37,50;127,50;7,50;22,50;9,00;22,00;18,00;17,00;7,50;10,71;3,21;9,64;4,00;2,00;2,00;2,00;6,00;1,00;1,00
2020-04-19;16,00;101,33;53,33;85,33;56,00;4,00;48,00;16,00;53,33;45,33;32,00;64,00;40,00;80,00;16,00;4,00;37,33;96,00;5,33;16,00;7,00;17,00;18,00;16,00;6,40;17,07;4,27;8,53;7,00;2,00;4,00;1,00;5,00;1,00;1,00
2020-04-26;14,00;93,33;46,67;65,33;112,00;7,00;112,00;42,00;37,33;37,33;23,33;53,67;37,33;84,00;18,67;4,67;35,00;126,00;7,00;21,00;5,00;16,00;15,00;20,00;8,00;11,00;3,00;12,00;3,00;4,00;3,00;1,00;7,00;1,00;2,00
2020-05-03;15,00;110,00;55,00;85,00;135,00;7,50;90,00;45,00;47,50;47,50;37,50;57,50;45,00;95,00;20,00;5,00;52,50;150,00;7,50;22,50;7,00;21,00;17,00;18,00;7,50;12,86;4,29;11,79;5,00;3,00;2,00;2,00;8,00;0,50;1,00
2020-05-10;17,00;130,33;68,00;102,00;76,50;4,25;59,50;25,50;96,33;42,50;36,83;70,83;46,75;68,00;17,00;8,50;39,67;96,33;5,67;17,00;9,00;15,00;19,00;18,00;9,56;11,69;4,25;12,75;4,00;4,00;2,00;2,00;7,00;1,00;1,00
2020-05-17;22,00;132,00;66,00;93,50;88,00;5,50;66,00;33,00;48,89;48,89;46,44;61,11;39,60;79,20;26,40;4,40;49,50;110,00;5,50;22,00;4,00;15,00;20,00;19,00;9,43;15,71;4,19;11,52;5,00;4,00;3,00;2,00;7,00;1,00;1,00
2020-05-24;19,00;95,00;57,00;90,25;85,50;4,75;57,00;28,50;51,57;57,00;43,43;73,29;42,75;71,25;19,00;4,75;50,67;126,67;6,33;25,33;10,00;15,00;16,00;18,00;7,39;14,78;6,33;9,50;6,00;5,00;3,00;1,00;6,00;1,00;1,00
2020-05-31;24,00;115,20;67,20;86,40;108,00;6,00;72,00;36,00;48,00;43,20;36,00;64,80;43,20;81,60;24,00;4,80;48,00;132,00;6,00;24,00;10,00;21,00;19,00;17,00;7,30;15,65;4,17;14,61;4,00;4,00;3,00;2,00;6,00;1,00;2,00
2020-06-07;21,00;120,75;78,75;105,00;105,00;5,25;73,50;42,00;52,50;52,50;44,63;76,13;42,00;79,80;21,00;4,20;36,75;141,75;5,25;21,00;10,00;19,00;20,00;19,00;12,60;15,75;6,30;15,75;6,00;4,00;5,00;3,00;28,00;1,00;1,00
2020-06-14;28,00;156,80;84,00;117,60;102,67;9,33;65,33;28,00;58,55;56,00;40,73;78,91;51,33;74,67;28,00;4,67;44,80;134,40;11,20;22,40;11,00;24,00;19,00;22,00;10,77;19,38;4,31;16,15;5,00;4,00;4,00;3,00;23,00;4,00;1,00
2020-06-21;41,00;164,00;87,13;143,50;112,75;10,25;92,25;41,00;58,94;58,94;51,25;82,00;59,22;82,00;27,33;4,56;58,57;169,86;11,71;23,43;15,00;20,00;24,00;20,00;11,56;24,18;4,21;14,72;4,00;8,00;7,00;6,00;25,00;2,00;3,00
2020-06-28;43,00;172,00;112,88;182,75;118,25;10,75;96,75;43,00;73,35;60,71;58,18;91,06;64,50;103,20;34,40;4,30;61,43;215,00;12,29;24,57;18,00;19,00;15,00;20,00;16,78;24,12;6,29;16,78;11,00;8,00;7,00;6,00;16,00;1,00;3,00
2020-07-05;43,00;209,63;134,38;177,38;118,25;10,75;96,75;43,00;73,35;60,71;58,18;108,76;76,44;100,33;28,67;9,56;61,43;208,86;12,29;24,57;19,00;26,00;20,00;23,00;23,65;25,80;9,68;11,83;10,00;6,00;7,00;5,00;12,00;3,00;3,00
2020-07-12;52,00;208,00;145,60;265,20;135,20;10,40;93,60;52,00;67,60;72,80;65,00;104,00;69,33;104,00;30,33;8,67;63,56;213,78;17,33;28,89;16,00;25,00;20,00;21,00;22,29;23,35;7,43;20,16;10,00;6,00;23,00;3,00;12,00;4,00;3,00
2020-07-19;60,00;240,00;174,55;283,64;130,00;10,00;80,00;50,00;91,30;75,65;67,83;114,78;83,08;115,38;27,69;9,23;72,00;234,00;12,00;30,00;17,00;20,00;20,00;31,00;28,42;23,16;6,32;14,74;13,00;7,00;13,00;2,00;13,00;3,00;2,00
2020-07-26;53,00;217,30;148,40;121,90;116,60;5,30;84,80;31,80;78,24;58,05;58,05;118,62;61,83;114,83;26,50;4,42;76,56;223,78;11,78;23,56;22,00;25,00;21,00;24,00;27,02;23,90;7,27;14,55;13,00;6,00;10,00;4,00;15,00;2,00;3,00
2020-08-02;47,00;182,78;146,22;109,67;122,20;9,40;75,20;37,60;76,68;59,37;61,84;121,21;61,10;108,10;28,20;4,70;82,25;193,88;11,75;23,50;17,00;24,00;15,00;27,00;14,62;24,02;7,31;18,80;10,00;7,00;7,00;4,00;13,00;2,00;3,00
2020-08-09;51,00;168,30;142,80;137,70;142,80;10,20;81,60;40,80;81,60;71,40;63,75;124,95;64,91;125,18;32,45;9,27;82,88;235,88;19,13;25,50;14,00;31,00;28,00;31,00;17,69;29,14;9,37;21,86;10,00;7,00;9,00;4,00;14,00;2,00;1,00
2020-08-16;29,00;162,40;127,60;121,80;135,33;4,83;58,00;87,00;100,18;65,91;65,91;126,55;77,33;135,33;38,67;4,83;63,80;214,60;11,60;23,20;11,00;31,00;20,00;33,00;12,89;26,85;5,37;19,33;8,00;7,00;3,00;2,00;13,00;1,00;1,00
2020-08-23;32,00;149,33;122,67;106,67;149,33;10,67;85,33;96,00;85,33;74,67;66,67;133,33;64,00;137,14;32,00;4,57;89,60;230,40;12,80;32,00;12,00;29,00;25,00;30,00;13,87;19,20;6,40;22,40;8,00;5,00;5,00;4,00;12,00;1,00;1,00
2020-08-30;27,00;156,60;135,00;129,60;135,00;9,00;72,00;54,00;73,64;71,18;71,18;139,91;63,00;126,00;27,00;9,00;59,40;194,40;5,40;27,00;9,00;34,00;23,00;32,00;9,35;18,69;5,19;21,81;8,00;5,00;5,00;3,00;10,00;1,00;1,00
2020-09-06;23,00;138,00;109,25;109,25;161,00;5,75;92,00;46,00;63,89;69,00;61,33;125,22;50,60;105,80;23,00;4,60;69,00;178,25;5,75;23,00;12,00;24,00;28,00;31,00;9,86;17,52;3,29;20,81;4,00;6,00;5,00;2,00;7,00;1,00;1,00
2020-09-13;19,00;118,75;95,00;80,75;133,00;4,75;85,50;28,50;65,14;78,71;70,57;141,14;42,75;95,00;23,75;4,75;69,67;209,00;12,67;25,33;12,00;22,00;34,00;29,00;8,44;14,78;5,28;19,00;6,00;2,00;6,00;1,00;8,00;1,00;2,00
2020-09-20;17,00;136,00;96,33;102,00;110,50;4,25;68,00;34,00;43,71;58,29;53,43;128,71;42,50;102,00;21,25;8,50;68,00;158,67;5,67;28,33;7,00;27,00;29,00;23,00;7,44;15,94;4,25;17,00;4,00;4,00;4,00;0,50;8,00;3,00;1,00
2020-09-27;20,00;110,00;90,00;85,00;120,00;5,00;90,00;30,00;62,50;65,00;57,50;140,00;40,00;120,00;15,00;5,00;80,00;166,67;6,67;33,33;9,00;26,00;28,00;24,00;10,00;17,78;3,33;18,89;7,00;2,00;4,00;1,00;7,00;1,00;1,00
