Semaine;Nice (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA)
2021-05-23;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;5,00;0,00;7,00;4,00;0,00;0,00;2,00;3,00;21,00;18,00;11,00;2,00;25,20;68,40;7,20;12,60;9,00;1,29;0,00;21,86;117,00;6,00;0,00;3,00
2021-05-30;15,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;6,00;6,00;2,00;2,00;2,00;2,00;11,00;17,00;9,00;0,00;31,67;61,67;5,00;20,00;8,75;1,25;3,75;5,00;81,00;6,00;0,00;6,00
2021-06-06;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;2,00;4,00;7,00;4,00;4,00;4,00;2,00;5,00;19,00;2,00;5,00;62,62;69,38;11,85;20,31;12,22;0,00;7,33;11,00;104,50;11,00;0,00;2,75
2021-06-13;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;6,00;9,00;0,00;2,00;0,00;4,00;20,00;18,00;4,00;7,00;40,91;63,82;18,00;19,64;13,20;4,80;1,20;22,80;97,71;12,86;0,00;2,57
2021-06-20;15,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;15,00;4,00;17,00;9,00;4,00;0,00;2,00;4,00;13,00;39,00;6,00;4,00;35,00;70,00;3,33;25,00;16,25;3,75;5,00;20,00;135,00;30,00;0,00;6,00
2021-06-27;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;19,00;7,00;23,00;5,00;3,00;2,00;5,00;2,00;23,00;28,00;16,00;0,00;69,05;80,84;11,79;11,79;19,20;5,12;8,96;29,44;157,33;18,67;0,00;5,33
2021-07-04;33,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;15,00;13,00;2,00;4,00;9,00;0,00;27,00;62,00;22,00;2,00;52,11;132,00;10,42;27,79;16,50;1,27;1,27;20,31;228,25;16,50;0,00;2,75
2021-07-11;35,00;0,00;0,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;4,00;0,00;2,00;10,00;14,00;16,00;4,00;0,00;6,00;0,00;27,00;46,00;10,00;0,00;105,00;75,00;20,00;20,00;18,75;1,25;1,25;22,50;175,00;26,25;0,00;5,83
2021-07-18;31,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;4,00;0,00;2,00;2,00;0,00;2,00;2,00;0,00;16,00;8,00;12,00;16,00;8,00;2,00;2,00;2,00;10,00;75,00;10,00;0,00;63,72;87,83;12,06;27,56;21,96;2,58;6,46;24,54;197,27;16,91;0,00;8,45
2021-07-25;21,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;7,00;7,00;6,00;9,00;0,00;7,00;9,00;2,00;29,00;59,00;9,00;0,00;54,25;77,00;7,00;24,50;21,00;1,31;11,81;19,69;255,00;30,00;0,00;6,00
2021-08-01;23,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;5,00;0,00;2,00;9,00;4,00;17,00;4,00;0,00;2,00;5,00;2,00;37,00;39,00;9,00;2,00;53,08;77,85;19,46;21,23;24,28;0,00;5,11;39,61;204,13;40,25;0,00;8,63
2021-08-08;26,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;2,00;15,00;0,00;4,00;5,00;0,00;11,00;16,00;11,00;2,00;50,27;67,60;13,87;29,47;26,00;3,90;3,90;13,00;193,56;17,33;0,00;2,89
2021-08-15;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;4,00;5,00;0,00;0,00;0,00;2,00;2,00;5,00;9,00;20,00;11,00;0,00;26,05;55,58;8,68;24,32;17,77;0,00;1,27;13,96;140,25;13,75;0,00;2,75
2021-08-22;25,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;2,00;10,00;0,00;0,00;7,00;2,00;8,00;21,00;11,00;0,00;36,67;53,33;6,67;20,00;15,00;0,00;1,25;17,50;119,44;13,89;0,00;2,78
2021-08-29;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;6,00;10,00;2,00;11,00;6,00;4,00;6,00;15,00;9,00;0,00;31,50;56,00;5,25;15,75;12,35;0,00;4,94;17,29;107,63;13,13;0,00;2,63
2021-09-05;16,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;8,00;10,00;12,00;12,00;0,00;4,00;4,00;0,00;6,00;19,00;12,00;2,00;39,11;62,22;5,33;30,22;16,00;0,00;1,33;10,67;141,33;10,67;0,00;5,33
2021-09-12;23,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;6,00;6,00;2,00;8,00;0,00;7,00;2,00;2,00;6,00;17,00;8,00;0,00;46,00;62,43;11,50;24,64;3,83;0,00;1,28;10,22;138,00;14,38;0,00;8,63
2021-09-19;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;6,00;2,00;2,00;10,00;2,00;0,00;2,00;2,00;10,00;12,00;6,00;6,00;43,75;59,50;12,25;24,50;5,09;0,00;1,27;21,64;151,20;14,00;0,00;8,40
2021-09-26;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;8,00;2,00;6,00;2,00;2,00;6,00;0,00;2,00;8,00;10,00;2,00;46,67;53,33;11,67;35,00;4,00;0,00;1,33;8,00;114,29;8,57;0,00;14,29
2021-10-03;16,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;6,00;0,00;4,00;12,00;0,00;0,00;4,00;2,00;2,00;6,00;8,00;0,00;21,33;55,11;10,67;40,89;8,00;1,33;4,00;10,67;128,00;26,67;0,00;5,33
2021-10-10;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;2,00;2,00;12,00;0,00;0,00;6,00;2,00;6,00;10,00;2,00;0,00;21,33;55,11;17,78;33,78;0,00;0,00;2,46;9,85;106,67;13,33;0,00;5,33
2021-10-17;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;2,00;4,00;0,00;2,00;0,00;0,00;0,00;8,00;4,00;0,00;23,40;61,20;16,20;36,00;3,86;1,29;5,14;10,29;129,00;12,00;0,00;9,00
2021-10-24;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;2,00;8,00;4,00;0,00;0,00;2,00;0,00;2,00;6,00;4,00;2,00;21,33;40,89;10,67;37,33;2,67;0,00;1,33;6,67;77,33;13,33;0,00;5,33
2021-10-31;12,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;6,00;0,00;4,00;0,00;0,00;4,00;0,00;2,00;0,00;8,00;8,00;2,00;25,71;53,14;13,71;29,14;0,00;0,00;6,67;12,00;78,00;24,00;0,00;3,00
2021-11-07;18,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;6,00;0,00;0,00;4,00;0,00;4,00;8,00;2,00;2,00;68,40;55,80;12,60;19,80;3,86;1,29;0,00;14,14;54,00;12,00;0,00;6,00
2021-11-14;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;8,00;4,00;2,00;4,00;0,00;0,00;2,00;2,00;4,00;4,00;4,00;0,00;27,20;40,80;6,80;11,90;4,86;0,00;1,21;17,00;45,33;2,83;0,00;8,50
2021-11-21;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;4,00;2,00;2,00;0,00;2,00;2,00;4,00;13,00;9,00;0,00;9,43;37,71;6,29;14,14;4,89;3,67;0,00;7,33;55,00;8,25;0,00;2,75
2021-11-28;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;4,00;0,00;2,00;4,00;4,00;0,00;16,00;34,00;6,00;16,00;0,00;0,00;0,00;5,33;24,00;2,67;0,00;2,67
2021-12-05;8,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;2,00;4,00;4,00;0,00;11,20;22,40;6,40;11,20;0,00;1,33;1,33;14,67;26,67;13,33;0,00;2,67
2021-12-12;12,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;4,00;2,00;0,00;0,00;2,00;2,00;10,00;6,00;0,00;12,00;13,71;3,43;6,86;3,60;2,40;0,00;12,00;36,00;6,00;0,00;3,00
2021-12-19;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;4,00;0,00;0,00;2,00;7,00;9,00;7,00;0,00;19,25;42,00;8,75;12,25;6,36;2,55;0,00;14,00;42,00;2,80;0,00;0,00
2021-12-26;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;11,00;2,00;2,00;4,00;4,00;4,00;6,00;0,00;9,00;2,00;6,00;0,00;27,00;57,60;16,20;18,00;10,29;2,57;2,57;9,00;57,00;12,00;0,00;6,00
2022-01-02;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;12,00;4,00;2,00;11,00;2,00;0,00;2,00;0,00;4,00;8,00;4,00;0,00;29,36;70,82;12,09;25,91;3,80;0,00;0,00;21,53;78,71;13,57;0,00;8,14
2022-01-09;21,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;2,00;2,00;6,00;0,00;4,00;2,00;0,00;2,00;8,00;4,00;0,00;35,00;59,50;0,00;15,75;7,41;0,00;2,47;18,53;90,00;6,00;0,00;12,00
2022-01-16;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;4,00;6,00;2,00;4,00;0,00;10,00;12,00;19,00;0,00;33,60;67,20;14,40;22,40;24,00;0,00;4,00;14,67;80,00;21,33;0,00;2,67
2022-01-23;7,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;3,00;2,00;4,00;9,00;2,00;3,00;0,00;2,00;5,00;5,00;7,00;0,00;29,75;52,50;7,00;19,25;9,33;0,00;0,00;11,67;88,67;18,67;0,00;4,67
2022-01-30;15,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;9,00;6,00;13,00;4,00;2,00;2,00;5,00;0,00;4,00;13,00;4,00;2,00;33,33;80,00;16,67;23,33;15,00;5,00;7,50;30,00;174,00;21,00;0,00;6,00
2022-02-06;45,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;9,00;6,00;4,00;9,00;0,00;2,00;5,00;0,00;7,00;17,00;9,00;0,00;43,27;53,65;15,58;20,77;16,25;0,00;1,25;22,50;165,94;22,50;0,00;2,81
2022-02-13;23,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;17,00;5,00;2,00;13,00;3,00;4,00;6,00;1,00;14,00;14,00;11,00;0,00;46,00;50,93;19,71;26,29;12,78;1,28;7,67;20,44;161,00;14,38;0,00;2,88
2022-02-20;23,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;12,00;1,00;8,00;6,00;1,00;0,00;4,00;1,00;9,00;18,00;7,00;0,00;37,15;54,85;17,69;28,31;8,94;1,28;7,67;25,56;94,88;11,50;0,00;5,75
2022-02-27;26,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;3,00;5,00;5,00;1,00;4,00;4,00;0,00;9,00;14,00;8,00;0,00;41,60;46,80;8,67;17,33;13,62;0,00;4,95;23,52;115,56;8,67;0,00;2,89
2022-03-06;24,00;0,00;0,00;0,00;1,00;0,00;0,00;3,00;0,00;1,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;3,00;9,00;3,00;0,00;2,00;2,00;0,00;6,00;16,00;8,00;0,00;36,00;70,29;12,00;25,71;13,89;2,53;7,58;29,05;132,00;12,00;0,00;6,00
2022-03-13;31,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;54,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;13,00;2,00;11,00;3,00;0,00;0,00;4,00;1,00;6,00;21,00;11,00;1,00;41,33;43,06;18,94;24,11;16,79;2,58;6,46;31,00;112,73;11,27;0,00;2,82
2022-03-20;26,00;0,00;0,00;0,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;9,00;7,00;15,00;3,00;1,00;3,00;1,00;1,00;15,00;13,00;12,00;1,00;57,20;34,67;12,13;31,20;9,10;1,30;6,50;23,40;147,33;14,44;0,00;2,89
2022-03-27;43,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;20,00;4,00;10,00;8,00;1,00;0,00;5,00;0,00;13,00;22,00;9,00;0,00;73,96;53,32;13,76;30,96;15,18;0,00;5,06;24,03;166,27;20,07;0,00;2,87
2022-04-03;33,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;21,00;8,00;12,00;11,00;1,00;1,00;12,00;3,00;15,00;16,00;5,00;0,00;39,60;64,35;9,90;41,25;25,38;0,00;2,54;21,58;184,25;11,00;0,00;5,50
2022-04-10;30,00;0,00;0,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;55,00;3,00;0,00;0,00;0,00;4,00;0,00;0,00;20,00;5,00;17,00;16,00;1,00;4,00;7,00;0,00;20,00;19,00;12,00;0,00;61,76;86,47;22,94;35,29;15,65;1,30;5,22;41,74;188,18;13,64;0,00;5,45
2022-04-17;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35,00;0,00;0,00;1,00;0,00;4,00;0,00;1,00;13,00;10,00;10,00;9,00;3,00;8,00;8,00;0,00;6,00;45,00;10,00;1,00;54,86;72,00;15,43;32,57;13,66;2,48;9,93;36,00;210,46;19,38;0,00;11,08
2022-04-24;37,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;51,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00;12,00;4,00;10,00;20,00;0,00;3,00;9,00;3,00;17,00;42,00;7,00;0,00;65,59;58,86;13,45;26,91;19,14;0,00;15,31;49,76;179,31;25,62;0,00;2,85
2022-05-01;47,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;1,00;0,00;0,00;27,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;15,00;7,00;16,00;22,00;4,00;4,00;7,00;3,00;13,00;30,00;17,00;0,00;67,14;62,11;15,11;40,29;16,51;2,54;10,16;49,54;185,24;24,88;0,00;8,29
2022-05-08;32,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;1,00;9,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;18,00;4,00;12,00;16,00;1,00;4,00;3,00;3,00;17,00;39,00;3,00;0,00;72,42;55,58;13,47;30,32;20,48;5,12;14,08;49,92;221,09;23,27;0,00;8,73
2022-05-15;32,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;11,00;10,00;17,00;5,00;3,00;2,00;6,00;0,00;13,00;41,00;8,00;2,00;71,11;60,44;21,33;30,22;17,92;2,56;6,40;65,28;229,82;20,36;0,00;8,73
2022-05-22;54,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;14,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;20,00;7,00;22,00;17,00;0,00;8,00;6,00;2,00;10,00;33,00;15,00;0,00;81,00;60,75;10,13;28,69;31,40;1,26;3,77;67,81;196,11;28,42;0,00;11,37
2022-05-29;37,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;15,00;11,00;13,00;10,00;2,00;3,00;11,00;0,00;15,00;40,00;5,00;0,00;80,73;57,18;15,14;26,91;16,59;0,00;7,66;76,55;190,69;11,38;0,00;5,69
2022-06-05;52,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;8,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;28,00;7,00;16,00;22,00;3,00;5,00;3,00;0,00;28,00;50,00;21,00;0,00;73,81;67,10;23,48;26,84;20,29;0,00;11,41;100,20;183,37;24,63;0,00;10,95
2022-06-12;54,00;0,00;0,00;2,00;2,00;0,00;0,00;3,00;0,00;0,00;2,00;11,00;0,00;0,00;2,00;0,00;3,00;0,00;0,00;17,00;11,00;22,00;18,00;7,00;5,00;2,00;3,00;21,00;60,00;16,00;0,00;94,50;70,88;13,50;47,25;31,40;0,00;6,28;109,26;235,89;31,26;0,00;2,84
2022-06-19;51,00;0,00;0,00;0,00;0,00;0,00;2,00;7,00;0,00;0,00;0,00;12,00;0,00;0,00;2,00;0,00;4,00;0,00;4,00;16,00;9,00;28,00;25,00;2,00;11,00;14,00;4,00;29,00;52,00;15,00;2,00;96,90;68,00;20,40;44,20;24,23;3,83;11,48;81,60;229,50;25,50;0,00;11,33
2022-06-26;69,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;4,00;3,00;0,00;0,00;0,00;5,00;2,00;0,00;17,00;17,00;25,00;16,00;5,00;8,00;7,00;7,00;29,00;56,00;19,00;2,00;72,37;52,17;26,93;37,02;30,11;1,25;13,80;81,55;251,16;13,80;0,00;5,52
2022-07-03;59,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;3,00;0,00;2,00;0,00;3,00;0,00;0,00;17,00;5,00;21,00;20,00;5,00;7,00;10,00;0,00;38,00;60,00;17,00;0,00;104,51;65,74;11,80;48,89;27,62;0,00;8,79;118,00;280,95;30,90;0,00;5,62
2022-07-10;73,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;7,00;2,00;2,00;0,00;0,00;4,00;2,00;2,00;10,00;23,00;30,00;30,00;6,00;4,00;14,00;2,00;25,00;57,00;12,00;2,00;103,56;71,30;18,67;28,86;37,14;2,56;10,25;90,93;216,19;22,46;0,00;5,62
