Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-09-29;40,00;210,00;160,00;86,67;146,67;88,89;4,44;91,85;88,89;60,00;105,00;225,00;65,00;60,00;86,67;82,22;33,33;38,00;39,00;34,00;47,00;19,00;71,00;16,00;16,00;9,00;5,00;67,00;3,00;7,00;2,00;3,00;5,00;3,00;2,00
2019-10-06;31,00;195,30;151,90;65,10;117,80;75,29;1,48;82,67;70,86;69,75;129,17;188,58;82,67;50,93;68,64;57,57;42,07;49,00;42,00;37,00;43,00;15,00;70,00;17,00;17,00;13,00;4,00;53,00;3,00;3,00;3,00;2,00;10,00;7,00;1,00
2019-10-13;19,00;190,00;152,00;66,50;155,17;76,00;2,92;67,23;64,31;66,50;104,50;197,13;71,25;52,78;78,11;54,89;40,11;35,00;47,00;35,00;48,00;10,00;51,00;23,00;14,00;11,00;5,00;59,00;5,00;3,00;2,00;3,00;4,00;6,00;2,00
2019-10-20;20,00;196,67;156,67;66,67;96,67;80,00;3,08;84,62;72,31;77,50;97,50;182,50;57,50;46,67;71,11;55,56;33,33;38,00;51,00;32,00;48,00;10,00;53,00;18,00;12,00;10,00;3,00;44,00;3,00;6,00;4,00;2,00;5,00;4,00;0,00
2019-10-27;17,00;187,00;139,40;61,20;85,00;75,73;1,55;66,45;64,91;60,71;97,14;167,57;48,57;58,29;55,86;70,43;34,00;38,00;32,00;22,00;54,00;8,00;36,00;23,00;6,00;8,00;6,00;45,00;2,00;2,00;6,00;3,00;2,00;6,00;2,00
2019-11-03;15,00;147,00;138,00;54,00;81,00;67,50;4,50;69,00;60,00;57,50;105,00;167,50;55,00;36,43;45,00;55,71;42,86;34,00;28,00;40,00;50,00;8,00;64,00;25,00;11,00;5,00;5,00;51,00;2,00;6,00;2,00;2,00;4,00;4,00;1,00
2019-11-10;18,00;141,00;222,00;54,00;84,00;60,00;3,00;69,00;52,50;59,14;95,14;138,86;59,14;47,25;225,00;56,25;47,25;43,00;26,00;37,00;41,00;7,00;61,00;22,00;16,00;9,00;6,00;63,00;3,00;2,00;6,00;1,00;2,00;3,00;2,00
2019-11-17;13,00;146,25;152,75;61,75;71,50;57,78;2,89;57,78;36,11;49,40;91,00;179,40;57,20;45,50;88,83;54,17;45,50;31,00;31,00;24,00;35,00;4,00;43,00;18,00;15,00;9,00;6,00;54,00;1,00;0,00;3,00;1,00;5,00;6,00;0,00
2019-11-24;17,00;163,20;136,00;47,60;71,40;56,67;4,25;59,50;49,58;48,57;85,00;157,86;36,43;46,75;51,00;42,50;51,00;25,00;33,00;28,00;40,00;9,00;46,00;13,00;10,00;6,00;4,00;42,00;5,00;3,00;2,00;1,00;4,00;2,00;0,00
2019-12-01;14,00;175,00;143,50;66,50;91,00;65,33;3,11;60,67;46,67;44,33;86,33;133,00;49,00;53,67;35,00;51,33;51,33;21,00;23,00;42,00;45,00;4,00;65,00;16,00;9,00;7,00;2,00;39,00;4,00;3,00;2,00;2,00;4,00;3,00;0,00
2019-12-08;15,00;138,00;108,00;42,00;66,00;66,00;6,00;70,50;48,00;57,50;72,50;140,00;65,00;38,57;30,00;49,29;47,14;19,00;20,00;28,00;32,00;9,00;49,00;17,00;11,00;9,00;6,00;51,00;4,00;6,00;1,00;2,00;2,00;2,00;2,00
2019-12-15;25,00;171,88;115,63;53,13;106,25;75,00;2,94;75,00;52,94;60,00;65,00;172,50;50,00;38,64;45,45;38,64;36,36;16,00;29,00;32,00;38,00;10,00;54,00;13,00;12,00;9,00;2,00;36,00;3,00;4,00;3,00;1,00;10,00;1,00;1,00
2019-12-22;27,00;177,00;132,00;66,00;108,00;68,21;2,84;81,00;86,68;66,27;112,91;186,55;58,91;58,50;69,75;63,00;40,50;29,00;28,00;30,00;36,00;14,00;56,00;24,00;14,00;9,00;3,00;61,00;6,00;4,00;1,00;3,00;8,00;4,00;3,00
2019-12-29;15,00;138,00;138,00;78,00;99,00;64,50;3,00;69,00;76,50;60,00;105,00;197,50;55,00;47,14;55,71;55,71;32,14;38,00;34,00;26,00;39,00;9,00;47,00;19,00;15,00;10,00;5,00;68,00;6,00;4,00;5,00;4,00;5,00;3,00;0,00
2020-01-05;16,00;160,00;140,80;60,80;96,00;68,36;5,82;82,91;72,73;50,67;98,67;160,00;69,33;54,86;52,57;50,29;29,71;27,00;46,00;31,00;42,00;8,00;41,00;25,00;17,00;13,00;5,00;64,00;4,00;5,00;5,00;2,00;5,00;5,00;0,00
2020-01-12;17,00;156,40;156,40;78,20;105,40;68,00;3,09;81,91;78,82;46,14;68,00;143,29;68,00;46,14;65,57;55,86;21,86;32,00;43,00;26,00;42,00;13,00;48,00;23,00;15,00;6,00;6,00;55,00;5,00;8,00;2,00;2,00;6,00;2,00;2,00
2020-01-19;27,00;151,88;138,38;84,38;111,38;70,50;3,00;72,00;57,00;54,00;81,00;164,45;51,55;49,50;36,00;54,00;24,75;34,00;36,00;26,00;32,00;7,00;52,00;20,00;23,00;7,00;2,00;68,00;5,00;7,00;4,00;3,00;6,00;2,00;2,00
2020-01-26;21,00;120,00;108,00;69,00;81,00;99,00;0,00;66,00;67,50;42,00;94,50;170,63;73,50;44,33;51,33;58,33;25,67;34,00;33,00;22,00;33,00;6,00;43,00;19,00;19,00;9,00;5,00;59,00;2,00;3,00;2,00;2,00;4,00;3,00;3,00
2020-02-02;31,00;124,00;117,80;58,90;96,10;73,81;2,95;93,00;62,00;77,50;85,25;139,50;90,42;55,36;53,14;48,71;22,14;38,00;43,00;23,00;44,00;13,00;36,00;23,00;13,00;10,00;5,00;59,00;6,00;3,00;3,00;0,00;2,00;5,00;1,00
2020-02-09;35,00;152,73;143,18;76,36;114,55;78,75;2,92;70,00;61,25;50,00;80,00;165,00;60,00;56,00;58,33;44,33;28,00;40,00;30,00;27,00;66,00;12,00;47,00;20,00;15,00;9,00;5,00;71,00;0,00;5,00;2,00;2,00;7,00;4,00;0,00
2020-02-16;26,00;169,00;143,00;65,00;104,00;88,11;2,89;70,78;73,67;62,40;98,80;184,60;62,40;47,27;49,64;59,09;26,00;34,00;33,00;25,00;41,00;12,00;52,00;17,00;20,00;14,00;5,00;57,00;2,00;7,00;2,00;3,00;5,00;8,00;2,00
2020-02-23;23,00;157,71;118,29;55,86;98,57;61,81;1,44;71,88;57,50;48,56;97,11;140,56;58,78;43,70;62,10;39,10;29,90;26,00;31,00;30,00;46,00;13,00;54,00;20,00;13,00;7,00;1,00;44,00;4,00;0,00;3,00;3,00;7,00;3,00;1,00
2020-03-01;21,00;123,00;93,00;45,00;66,00;69,00;3,00;52,50;61,50;42,00;73,50;99,75;55,13;44,33;51,33;30,33;30,33;30,00;26,00;22,00;42,00;11,00;45,00;15,00;10,00;9,00;4,00;37,00;1,00;4,00;3,00;2,00;5,00;5,00;1,00
2020-03-08;20,00;110,00;93,33;33,33;73,33;47,14;2,86;68,57;44,29;57,50;47,50;90,00;40,00;37,78;48,89;42,22;15,56;17,00;21,00;17,00;54,00;6,00;40,00;12,00;7,00;5,00;1,00;36,00;1,00;4,00;2,00;2,00;2,00;1,00;0,00
2020-03-15;11,00;102,67;66,00;25,67;36,67;37,71;0,79;55,00;31,43;11,00;38,50;46,75;27,50;13,20;94,60;15,40;6,60;7,00;16,00;13,00;32,00;4,00;21,00;6,00;3,00;6,00;2,00;19,00;1,00;1,00;0,00;2,00;2,00;1,00;0,00
2020-03-22;6,00;48,00;27,00;9,00;15,00;34,50;0,75;36,00;16,50;15,00;39,00;51,00;21,00;14,00;56,00;12,00;8,00;8,00;8,00;4,00;25,00;6,00;18,00;4,00;2,00;3,00;0,00;19,00;1,00;4,00;0,00;1,00;5,00;0,00;0,00
2020-03-29;2,00;24,00;20,00;8,00;12,00;34,00;1,00;34,00;24,00;10,00;16,00;18,00;12,00;8,00;30,00;4,00;2,00;8,00;9,00;5,00;23,00;2,00;11,00;6,00;1,00;4,00;1,00;10,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-04-05;3,00;36,00;30,00;9,00;15,00;22,50;0,75;16,50;21,00;12,00;39,00;39,00;24,00;18,00;36,00;15,00;9,00;14,00;10,00;5,00;17,00;3,00;11,00;8,00;2,00;4,00;0,00;16,00;2,00;1,00;0,00;0,00;1,00;0,00;1,00
2020-04-12;6,00;48,00;33,00;9,00;18,00;36,00;1,50;27,00;19,50;12,00;33,00;45,00;24,00;10,00;22,00;6,00;4,00;8,00;10,00;6,00;17,00;3,00;15,00;12,00;7,00;2,00;4,00;13,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00
2020-04-19;4,00;44,00;28,00;20,00;24,00;21,33;0,00;12,00;12,00;12,00;22,00;22,00;14,00;8,00;14,00;8,00;6,00;12,00;8,00;4,00;18,00;6,00;7,00;7,00;2,00;0,00;4,00;14,00;1,00;1,00;1,00;1,00;4,00;1,00;1,00
2020-04-26;6,00;36,00;24,00;9,00;18,00;27,00;0,00;12,00;15,00;12,00;42,00;30,00;21,00;6,00;14,00;8,00;4,00;12,00;11,00;7,00;11,00;4,00;12,00;9,00;2,00;6,00;0,00;16,00;2,00;1,00;1,00;1,00;1,00;1,00;1,00
2020-05-03;7,00;42,00;35,00;10,50;28,00;33,25;1,75;17,50;14,00;14,00;30,33;32,67;25,67;11,67;21,00;16,33;7,00;13,00;9,00;3,00;17,00;2,00;13,00;6,00;2,00;1,00;4,00;20,00;0,00;1,00;1,00;0,00;4,00;1,00;0,00
2020-05-10;10,00;43,33;36,67;16,67;30,00;28,57;1,43;18,57;27,14;10,00;30,00;35,00;12,50;12,50;25,00;20,00;7,50;16,00;6,00;4,00;17,00;5,00;13,00;9,00;4,00;4,00;3,00;20,00;1,00;0,00;4,00;1,00;2,00;1,00;0,00
2020-05-17;12,00;30,00;33,00;6,00;21,00;19,50;0,00;22,50;27,00;9,60;55,20;38,40;21,60;14,40;31,20;19,20;12,00;15,00;12,00;5,00;13,00;5,00;20,00;10,00;2,00;4,00;2,00;24,00;0,00;4,00;2,00;2,00;1,00;0,00;0,00
2020-05-24;10,00;46,67;30,00;20,00;26,67;25,71;1,43;25,71;31,43;17,50;45,00;40,00;17,50;12,00;22,00;14,00;8,00;13,00;9,00;7,00;16,00;8,00;18,00;8,00;4,00;7,00;0,00;17,00;2,00;2,00;1,00;0,00;6,00;1,00;0,00
2020-05-31;26,00;45,50;22,75;29,25;35,75;30,59;1,53;21,41;44,35;20,80;36,40;67,60;26,00;16,55;37,82;26,00;11,82;27,00;4,00;18,00;25,00;7,00;28,00;6,00;5,00;3,00;6,00;38,00;1,00;2,00;1,00;1,00;5,00;2,00;1,00
2020-06-07;23,00;62,43;39,43;29,57;32,86;35,27;1,53;24,53;38,33;20,44;38,33;56,22;20,44;18,40;50,60;23,00;16,10;21,00;9,00;21,00;19,00;21,00;29,00;7,00;6,00;10,00;3,00;42,00;4,00;4,00;3,00;1,00;4,00;3,00;1,00
2020-06-14;32,00;86,40;38,40;28,80;35,20;27,64;1,45;29,09;43,64;24,62;59,08;59,08;27,08;29,71;48,00;36,57;20,57;36,00;11,00;19,00;23,00;16,00;39,00;8,00;3,00;12,00;4,00;38,00;4,00;4,00;4,00;4,00;7,00;5,00;2,00
2020-06-21;47,00;65,80;28,20;34,47;31,33;35,25;1,47;24,97;38,19;14,84;49,47;61,84;17,32;26,86;53,71;31,33;15,67;25,00;14,00;21,00;25,00;21,00;25,00;10,00;9,00;4,00;3,00;33,00;1,00;7,00;6,00;5,00;9,00;2,00;1,00
2020-06-28;43,00;86,00;29,77;43,00;52,92;38,55;0,74;28,17;37,07;25,29;58,18;63,24;22,76;18,11;49,79;40,74;18,11;26,00;11,00;17,00;25,00;15,00;27,00;9,00;8,00;13,00;3,00;39,00;2,00;12,00;4,00;2,00;9,00;2,00;3,00
2020-07-05;78,00;91,00;32,50;35,75;58,50;35,32;2,94;23,55;39,74;20,13;62,90;80,52;30,19;20,06;69,09;33,43;24,51;26,00;13,00;26,00;24,00;21,00;28,00;6,00;4,00;14,00;3,00;39,00;2,00;15,00;4,00;5,00;15,00;2,00;2,00
2020-07-12;89,00;69,93;31,79;31,79;44,50;31,15;1,48;37,08;40,05;33,06;61,03;83,91;43,23;31,95;84,44;38,79;25,10;29,00;7,00;26,00;25,00;25,00;28,00;5,00;6,00;11,00;3,00;41,00;4,00;15,00;20,00;5,00;17,00;2,00;2,00
2020-07-19;100,00;90,32;35,48;35,48;61,29;51,47;2,94;35,29;50,00;30,00;77,50;100,00;40,00;25,00;111,36;36,36;25,00;25,00;11,00;28,00;23,00;35,00;34,00;2,00;12,00;13,00;5,00;43,00;3,00;8,00;15,00;7,00;17,00;5,00;3,00
2020-07-26;77,00;70,58;44,92;32,08;44,92;41,46;1,48;25,17;41,46;32,29;52,16;89,42;34,77;27,18;97,38;29,44;18,12;33,00;9,00;31,00;29,00;29,00;34,00;8,00;5,00;14,00;5,00;44,00;2,00;13,00;4,00;5,00;14,00;5,00;2,00
2020-08-02;68,00;84,19;51,81;29,14;29,14;57,65;1,48;26,61;38,43;30,22;52,89;98,22;37,78;22,67;88,40;38,53;24,93;31,00;8,00;25,00;44,00;31,00;32,00;8,00;7,00;11,00;2,00;40,00;4,00;11,00;2,00;2,00;17,00;6,00;2,00
2020-08-09;59,00;75,39;39,33;26,22;39,33;44,25;2,95;19,18;42,78;19,67;56,54;66,38;31,96;22,69;99,85;27,23;20,42;25,00;11,00;25,00;25,00;18,00;27,00;6,00;6,00;14,00;2,00;18,00;5,00;10,00;4,00;3,00;9,00;2,00;1,00
2020-08-16;35,00;76,36;44,55;31,82;31,82;44,13;3,04;19,78;51,74;25,00;42,50;87,50;40,00;30,33;86,33;21,00;21,00;24,00;7,00;25,00;26,00;9,00;29,00;4,00;8,00;8,00;5,00;28,00;4,00;4,00;4,00;2,00;8,00;2,00;1,00
2020-08-23;22,00;72,29;34,57;22,00;22,00;32,27;0,73;16,13;42,53;22,00;70,89;83,11;34,22;24,20;96,80;33,00;13,20;26,00;7,00;11,00;18,00;9,00;25,00;5,00;4,00;5,00;2,00;29,00;2,00;5,00;1,00;1,00;5,00;4,00;3,00
2020-08-30;28,00;59,11;28,00;24,89;18,67;44,21;2,95;19,16;41,26;30,55;63,64;84,00;35,64;21,00;95,67;25,67;18,67;27,00;6,00;19,00;20,00;5,00;36,00;5,00;8,00;8,00;2,00;32,00;2,00;1,00;2,00;3,00;5,00;1,00;2,00
2020-09-06;18,00;72,00;46,80;32,40;21,60;58,50;3,00;16,50;37,50;25,71;59,14;108,00;41,14;9,00;103,50;36,00;20,25;29,00;9,00;15,00;27,00;9,00;32,00;12,00;5,00;8,00;3,00;40,00;4,00;0,00;2,00;2,00;2,00;2,00;2,00
2020-09-13;12,00;57,00;27,00;24,00;27,00;70,50;1,50;27,00;34,50;19,20;52,80;74,40;48,00;14,40;112,80;19,20;16,80;35,00;10,00;20,00;18,00;16,00;31,00;9,00;6,00;2,00;3,00;28,00;0,00;5,00;2,00;0,00;5,00;2,00;1,00
2020-09-20;13,00;55,25;32,50;35,75;26,00;70,78;0,00;37,56;36,11;18,20;78,00;135,20;59,80;10,83;130,00;23,83;28,17;41,00;11,00;16,00;22,00;3,00;37,00;11,00;4,00;3,00;1,00;40,00;1,00;3,00;2,00;1,00;5,00;0,00;0,00
2020-09-27;9,00;51,00;39,00;12,00;15,00;70,50;3,00;25,50;16,50;13,50;74,25;99,00;47,25;13,50;200,25;18,00;22,50;32,00;7,00;19,00;37,00;1,00;33,00;6,00;3,00;2,00;2,00;38,00;1,00;1,00;2,00;1,00;1,00;1,00;1,00
