Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;46,00;46,00;46,00;23,00;460,00;11,50;0,00;345,00;11,50;7,67;3,83;199,33;122,67;241,50;0,00;23,00;310,50;4,60;0,00;138,00;4,60;3,29;0,00;98,57;3,29;3,00;0,00;0,00;8,00;7,08;0,00;134,46;0,00;89,91;0,00;27,18;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;48,00;24,00;48,00;24,00;480,00;12,00;24,00;312,00;24,00;4,00;0,00;176,00;104,00;96,00;0,00;9,60;240,00;4,36;0,00;69,82;0,00;0,00;6,40;80,00;6,40;0,00;0,00;3,00;10,00;3,43;0,00;120,00;0,00;25,04;0,00;37,57;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;41,00;20,50;20,50;20,50;328,00;0,00;10,25;164,00;10,25;8,20;0,00;131,20;123,00;82,00;5,13;20,50;225,50;0,00;4,56;91,11;0,00;0,00;0,00;78,85;6,31;0,00;0,00;0,00;5,00;0,00;0,00;78,58;0,00;58,26;0,00;10,79;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;24,00;12,00;12,00;0,00;144,00;12,00;12,00;144,00;12,00;0,00;8,00;128,00;176,00;84,00;0,00;12,00;240,00;0,00;4,80;81,60;0,00;0,00;0,00;60,00;9,00;0,00;0,00;0,00;5,00;0,00;0,00;75,43;0,00;34,00;0,00;20,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;20,00;10,00;10,00;10,00;140,00;10,00;10,00;120,00;10,00;3,33;3,33;120,00;106,67;90,00;0,00;20,00;160,00;5,00;0,00;80,00;0,00;0,00;6,67;66,67;0,00;0,00;3,00;0,00;3,00;6,67;3,33;60,00;0,00;48,00;0,00;20,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;34,00;17,00;17,00;0,00;204,00;17,00;17,00;170,00;17,00;4,25;4,25;85,00;119,00;68,00;5,67;5,67;181,33;0,00;4,25;42,50;4,25;0,00;3,09;40,18;3,09;0,00;3,00;0,00;6,00;0,00;0,00;57,80;0,00;34,00;2,13;34,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;32,00;16,00;16,00;16,00;160,00;16,00;0,00;192,00;16,00;4,00;0,00;72,00;88,00;64,00;5,33;10,67;202,67;4,57;9,14;77,71;0,00;3,20;0,00;70,40;3,20;0,00;0,00;0,00;3,00;3,56;0,00;71,11;0,00;42,67;0,00;29,87;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;42,00;21,00;21,00;21,00;126,00;10,50;10,50;147,00;10,50;0,00;0,00;50,40;100,80;73,50;0,00;5,25;199,50;0,00;0,00;32,67;0,00;0,00;3,23;58,15;0,00;0,00;0,00;0,00;0,00;3,50;0,00;59,50;0,00;42,00;2,10;29,40;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;30,00;15,00;15,00;0,00;60,00;15,00;15,00;210,00;15,00;0,00;0,00;60,00;60,00;40,00;5,00;10,00;180,00;0,00;0,00;42,86;0,00;0,00;0,00;43,33;0,00;0,00;3,00;0,00;0,00;0,00;0,00;67,50;0,00;38,57;0,00;21,43;0,00;3,00;5,00;0,00;0,00;0,00;0,00
2019-05-19;34,00;0,00;17,00;17,00;68,00;0,00;17,00;238,00;17,00;4,25;8,50;68,00;93,50;68,00;0,00;11,33;181,33;0,00;4,25;63,75;4,25;0,00;3,09;43,27;6,18;0,00;0,00;3,00;0,00;3,40;3,40;74,80;3,40;34,00;0,00;23,38;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;36,00;18,00;18,00;0,00;108,00;18,00;18,00;288,00;0,00;0,00;0,00;50,40;79,20;60,00;0,00;12,00;288,00;4,50;4,50;108,00;0,00;3,27;3,27;68,73;3,27;0,00;3,00;3,00;8,00;3,60;0,00;54,00;0,00;52,94;0,00;33,88;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-06-02;50,00;25,00;25,00;25,00;100,00;12,50;12,50;275,00;12,50;4,17;4,17;100,00;91,67;90,00;0,00;10,00;170,00;4,55;0,00;95,45;4,55;0,00;3,13;59,38;3,13;3,00;5,00;0,00;3,00;7,14;3,57;60,71;0,00;22,92;0,00;31,25;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;44,00;22,00;22,00;22,00;88,00;11,00;0,00;220,00;0,00;0,00;0,00;58,67;124,67;121,00;0,00;11,00;330,00;8,80;4,40;79,20;0,00;0,00;3,14;56,57;0,00;0,00;3,00;0,00;3,00;7,33;0,00;110,00;0,00;54,48;0,00;46,10;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;39,00;19,50;19,50;19,50;117,00;0,00;0,00;214,50;0,00;0,00;3,90;101,40;93,60;126,75;0,00;19,50;253,50;8,67;4,33;108,33;4,33;0,00;3,25;84,50;0,00;0,00;0,00;3,00;5,00;7,09;0,00;95,73;0,00;75,83;2,17;36,83;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;52,00;0,00;26,00;26,00;156,00;0,00;0,00;286,00;13,00;3,71;0,00;81,71;96,57;93,60;5,20;10,40;208,00;9,45;0,00;99,27;4,73;3,25;3,25;45,50;3,25;0,00;0,00;3,00;0,00;0,00;0,00;52,00;0,00;29,12;0,00;35,36;0,00;8,00;3,00;0,00;0,00;0,00;0,00
2019-06-30;37,00;18,50;18,50;18,50;148,00;9,25;9,25;222,00;0,00;0,00;0,00;74,00;81,40;46,25;4,63;9,25;203,50;13,88;4,63;60,13;0,00;0,00;0,00;58,58;0,00;0,00;3,00;0,00;0,00;3,36;0,00;60,55;0,00;74,00;0,00;16,44;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-07-07;62,00;15,50;31,00;0,00;124,00;10,33;0,00;310,00;10,33;0,00;3,88;116,25;124,00;134,33;0,00;20,67;330,67;4,43;4,43;132,86;8,86;0,00;0,00;104,42;6,53;0,00;0,00;0,00;5,00;3,44;3,44;72,33;0,00;66,13;0,00;37,20;0,00;3,00;5,00;3,00;0,00;0,00;0,00
2019-07-14;45,00;22,50;45,00;22,50;225,00;0,00;11,25;337,50;11,25;0,00;7,50;127,50;120,00;146,25;0,00;11,25;326,25;9,00;4,50;67,50;18,00;0,00;3,21;80,36;3,21;0,00;0,00;0,00;5,00;0,00;0,00;107,31;0,00;55,23;0,00;38,86;0,00;14,00;3,00;0,00;0,00;0,00;0,00
2019-07-21;100,00;66,67;66,67;16,67;133,33;25,00;12,50;350,00;12,50;0,00;7,69;146,15;215,38;170,00;10,00;20,00;230,00;4,55;4,55;68,18;0,00;0,00;3,23;77,42;0,00;0,00;0,00;20,00;0,00;24,14;3,45;131,03;0,00;87,50;0,00;58,33;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;56,00;14,00;14,00;14,00;140,00;14,00;0,00;448,00;14,00;0,00;0,00;128,00;160,00;156,80;11,20;11,20;347,20;0,00;4,67;84,00;0,00;0,00;9,33;84,00;0,00;0,00;0,00;0,00;0,00;3,50;3,50;105,00;0,00;62,22;0,00;41,48;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2019-08-04;60,00;15,00;15,00;15,00;150,00;15,00;15,00;510,00;15,00;0,00;7,50;172,50;150,00;150,00;10,00;20,00;330,00;0,00;4,62;101,54;0,00;0,00;0,00;97,89;3,16;0,00;0,00;3,00;0,00;0,00;0,00;109,41;0,00;64,14;0,00;49,66;0,00;11,00;3,00;3,00;0,00;0,00;0,00
2019-08-11;52,00;26,00;26,00;26,00;312,00;13,00;13,00;494,00;13,00;0,00;7,43;126,29;104,00;156,00;0,00;5,20;343,20;9,45;0,00;104,00;4,73;0,00;6,50;104,00;3,25;3,00;0,00;3,00;3,00;0,00;0,00;121,33;0,00;76,96;2,08;56,16;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;53,00;26,50;26,50;26,50;318,00;13,25;13,25;424,00;0,00;0,00;0,00;151,43;136,29;127,20;10,60;21,20;307,40;4,42;4,42;88,33;4,42;0,00;6,24;74,82;15,59;3,00;0,00;0,00;0,00;14,13;0,00;123,67;0,00;93,28;0,00;61,48;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;44,00;0,00;22,00;22,00;220,00;11,00;11,00;286,00;0,00;0,00;0,00;132,00;110,00;99,00;0,00;11,00;308,00;4,40;4,40;74,80;4,40;0,00;0,00;94,29;6,29;0,00;3,00;0,00;0,00;3,38;0,00;77,85;0,00;92,19;0,00;29,33;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;63,00;15,75;15,75;0,00;157,50;0,00;10,50;273,00;10,50;7,88;0,00;102,38;141,75;94,50;0,00;10,50;304,50;0,00;4,50;90,00;0,00;0,00;0,00;85,05;0,00;0,00;3,00;0,00;3,00;0,00;3,50;91,00;0,00;60,90;0,00;42,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;30,00;30,00;0,00;15,00;150,00;15,00;15,00;420,00;15,00;0,00;0,00;120,00;142,50;130,00;5,00;20,00;320,00;8,57;8,57;77,14;4,29;0,00;3,33;136,67;6,67;0,00;3,00;0,00;8,00;3,33;0,00;86,67;0,00;62,14;0,00;57,86;3,00;8,00;3,00;3,00;0,00;0,00;0,00
2019-09-15;41,00;20,50;41,00;20,50;205,00;10,25;10,25;287,00;10,25;4,10;8,20;123,00;123,00;92,25;0,00;10,25;338,25;4,56;0,00;104,78;0,00;0,00;6,31;94,62;3,15;0,00;3,00;0,00;3,00;6,83;3,42;126,42;0,00;59,45;0,00;18,45;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-09-22;50,00;25,00;25,00;25,00;200,00;12,50;12,50;350,00;12,50;0,00;4,17;108,33;116,67;100,00;5,00;10,00;400,00;4,55;4,55;77,27;0,00;0,00;3,33;110,00;10,00;3,00;0,00;0,00;0,00;3,57;7,14;114,29;0,00;54,17;2,08;39,58;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;37,00;18,50;18,50;18,50;185,00;9,25;9,25;240,50;0,00;7,40;0,00;125,80;133,20;74,00;0,00;9,25;277,50;0,00;4,63;60,13;0,00;0,00;3,08;101,75;3,08;3,00;0,00;0,00;3,00;3,36;0,00;114,36;0,00;65,78;0,00;41,11;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;13,00;13,00;26,00;13,00;156,00;6,50;0,00;156,00;6,50;3,25;3,25;110,50;84,50;182,00;6,50;13,00;338,00;13,00;4,33;99,67;0,00;0,00;6,50;81,25;9,75;3,00;3,00;0,00;3,00;6,50;0,00;237,25;0,00;73,67;0,00;54,17;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;26,00;13,00;13,00;13,00;208,00;13,00;13,00;338,00;13,00;8,67;8,67;130,00;112,67;143,00;0,00;26,00;377,00;4,33;0,00;95,33;0,00;0,00;6,50;81,25;6,50;3,00;8,00;0,00;8,00;3,71;3,71;133,71;0,00;58,50;0,00;47,67;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;15,00;15,00;15,00;15,00;180,00;7,50;7,50;180,00;7,50;3,75;7,50;127,50;105,00;240,00;15,00;15,00;375,00;0,00;10,00;80,00;0,00;0,00;0,00;60,00;27,00;0,00;0,00;7,00;2,00;7,50;0,00;120,00;0,00;94,29;2,14;36,43;0,00;5,00;0,00;0,00;0,00;2,00;0,00
2019-10-27;28,00;28,00;14,00;14,00;196,00;14,00;28,00;336,00;14,00;0,00;3,50;126,00;112,00;102,67;0,00;9,33;242,67;4,67;4,67;107,33;0,00;0,00;3,11;62,22;3,11;0,00;0,00;2,00;2,00;3,50;3,50;147,00;0,00;62,46;0,00;30,15;5,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;17,00;17,00;17,00;17,00;306,00;8,50;8,50;255,00;8,50;8,50;0,00;153,00;153,00;110,50;4,25;17,00;246,50;4,25;0,00;97,75;4,25;0,00;3,40;74,80;6,80;0,00;0,00;0,00;10,00;3,40;0,00;119,00;0,00;85,00;0,00;57,38;0,00;10,00;0,00;2,00;0,00;0,00;0,00
2019-11-10;35,00;35,00;17,50;17,50;350,00;17,50;17,50;665,00;17,50;8,75;0,00;253,75;140,00;256,67;0,00;46,67;338,33;8,75;4,38;109,38;4,38;3,18;9,55;95,45;41,36;0,00;0,00;5,00;10,00;3,50;3,50;136,50;0,00;86,47;0,00;39,12;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2019-11-17;25,00;25,00;12,50;12,50;275,00;12,50;0,00;475,00;0,00;4,17;4,17;225,00;166,67;225,00;6,25;25,00;412,50;5,00;5,00;120,00;5,00;6,25;6,25;90,63;28,13;0,00;0,00;0,00;5,00;7,14;3,57;146,43;3,57;91,67;0,00;60,42;2,00;5,00;2,00;0,00;0,00;0,00;0,00
2019-11-24;40,00;40,00;20,00;20,00;520,00;10,00;10,00;300,00;10,00;8,00;4,00;240,00;128,00;130,00;5,00;5,00;260,00;4,44;8,89;97,78;0,00;0,00;3,33;66,67;16,67;0,00;2,00;2,00;0,00;3,64;10,91;163,64;0,00;67,37;0,00;54,74;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;28,00;28,00;28,00;14,00;392,00;28,00;14,00;644,00;14,00;7,00;3,50;224,00;119,00;224,00;9,33;18,67;280,00;4,67;0,00;149,33;4,67;0,00;0,00;84,00;15,56;0,00;0,00;7,00;5,00;7,00;0,00;157,50;0,00;77,54;0,00;58,15;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-08;40,00;40,00;20,00;20,00;560,00;20,00;10,00;480,00;10,00;8,00;16,00;280,00;152,00;260,00;0,00;10,00;330,00;8,89;8,89;155,56;8,89;3,33;3,33;113,33;26,67;0,00;2,00;2,00;5,00;21,82;3,64;203,64;3,64;63,16;0,00;44,21;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;38,00;38,00;19,00;19,00;494,00;19,00;9,50;570,00;19,00;7,60;7,60;258,40;174,80;247,00;4,75;28,50;361,00;4,75;9,50;247,00;9,50;0,00;15,83;117,17;28,50;2,00;7,00;5,00;10,00;51,82;3,45;214,18;0,00;111,89;23,22;78,11;0,00;20,00;2,00;2,00;0,00;0,00;2,00
2019-12-22;67,00;33,50;16,75;16,75;636,50;11,17;11,17;1027,33;11,17;14,89;7,44;483,89;253,11;625,33;11,17;33,50;725,83;4,47;13,40;192,07;4,47;0,00;6,38;178,67;22,33;6,00;0,00;6,00;17,00;7,05;3,53;331,47;0,00;209,38;8,38;159,13;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;65,00;16,25;32,50;16,25;552,50;10,83;10,83;801,67;21,67;16,25;16,25;528,13;284,38;465,83;0,00;32,50;660,83;9,29;4,64;236,79;4,64;0,00;22,75;191,75;19,50;0,00;13,00;0,00;16,00;13,68;6,84;325,00;0,00;163,55;0,00;157,26;3,00;13,00;0,00;0,00;3,00;0,00;3,00
2020-01-05;41,00;41,00;41,00;20,50;615,00;10,25;10,25;820,00;10,25;8,20;16,40;393,60;205,00;440,75;0,00;30,75;625,25;9,11;9,11;159,44;4,56;0,00;9,46;164,00;28,38;0,00;2,00;2,00;9,00;3,42;3,42;201,58;0,00;129,15;0,00;118,90;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;44,00;44,00;22,00;22,00;616,00;11,00;11,00;858,00;22,00;14,67;22,00;249,33;183,33;451,00;5,50;33,00;561,00;13,20;4,40;202,40;4,40;3,14;6,29;154,00;18,86;0,00;2,00;0,00;9,00;6,77;3,38;226,77;0,00;140,38;0,00;75,43;34,00;14,00;2,00;0,00;0,00;0,00;0,00
2020-01-19;55,00;55,00;27,50;55,00;660,00;13,75;13,75;990,00;27,50;15,71;15,71;306,43;180,71;352,00;5,50;22,00;517,00;9,17;13,75;242,92;0,00;0,00;3,24;152,06;16,18;0,00;2,00;0,00;9,00;17,19;0,00;305,94;0,00;135,38;0,00;105,77;7,00;9,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;40,00;40,00;20,00;20,00;520,00;20,00;10,00;700,00;10,00;8,00;16,00;256,00;160,00;330,00;5,00;40,00;440,00;4,44;13,33;115,56;4,44;0,00;3,33;156,67;23,33;2,00;0,00;2,00;12,00;10,91;3,64;258,18;0,00;147,37;2,11;143,16;2,00;2,00;0,00;0,00;2,00;0,00;0,00
2020-02-02;78,00;39,00;19,50;19,50;585,00;13,00;13,00;910,00;26,00;7,80;7,80;374,40;171,60;390,00;0,00;33,43;523,71;9,18;4,59;201,88;4,59;0,00;9,75;123,50;26,00;0,00;2,00;2,00;9,00;14,18;7,09;258,82;0,00;113,84;0,00;132,81;5,00;16,00;2,00;0,00;0,00;0,00;0,00
2020-02-09;78,00;19,50;19,50;39,00;468,00;13,00;26,00;1014,00;13,00;15,60;7,80;265,20;163,80;312,00;11,14;22,29;412,29;9,18;2,29;151,41;4,59;3,25;9,75;117,00;19,50;4,00;2,00;4,00;4,00;7,09;0,00;163,09;3,55;105,41;4,22;78,00;0,00;13,00;2,00;2,00;0,00;0,00;2,00
2020-02-16;55,00;55,00;27,50;27,50;550,00;13,75;13,75;687,50;27,50;7,86;7,86;267,14;165,00;297,00;0,00;33,00;440,00;4,58;13,75;137,50;4,58;3,24;9,71;126,18;29,12;2,00;2,00;0,00;7,00;6,88;3,44;165,00;0,00;107,96;0,00;59,07;5,00;14,00;0,00;2,00;0,00;0,00;2,00
2020-02-23;30,00;30,00;15,00;15,00;270,00;30,00;15,00;900,00;15,00;15,00;7,50;232,50;157,50;270,00;5,00;20,00;360,00;4,29;2,14;137,14;2,14;0,00;10,00;96,67;33,33;0,00;2,00;0,00;2,00;10,00;6,67;180,00;0,00;115,71;2,14;81,43;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;23,00;23,00;11,50;23,00;322,00;23,00;11,50;621,00;23,00;7,67;7,67;291,33;191,67;322,00;5,75;23,00;552,00;4,60;4,60;142,60;2,30;3,29;3,29;101,86;32,86;0,00;4,00;2,00;11,00;3,29;0,00;157,71;3,29;89,91;2,09;54,36;2,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;48,00;48,00;48,00;48,00;4800,00;24,00;24,00;1008,00;24,00;8,00;16,00;800,00;272,00;297,60;4,80;28,80;835,20;4,36;4,36;205,09;4,36;3,20;3,20;128,00;76,80;4,00;6,00;2,00;30,00;3,43;3,43;185,14;3,43;106,43;0,00;73,04;2,00;6,00;2,00;0,00;0,00;2,00;2,00
2020-03-15;15,00;15,00;15,00;15,00;1230,00;7,50;7,50;135,00;7,50;3,75;7,50;172,50;105,00;285,00;7,50;15,00;465,00;2,50;5,00;50,00;0,00;0,00;0,00;42,00;3,00;0,00;0,00;0,00;8,00;7,50;3,75;56,25;3,75;30,00;2,14;17,14;0,00;2,00;0,00;0,00;0,00;0,00;2,00
2020-03-22;11,00;11,00;11,00;11,00;594,00;0,00;11,00;88,00;11,00;0,00;0,00;77,00;99,00;66,00;5,50;11,00;220,00;0,00;0,00;66,00;0,00;0,00;0,00;18,33;3,67;0,00;0,00;0,00;2,00;3,67;0,00;11,00;0,00;13,20;0,00;15,40;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;13,00;13,00;13,00;13,00;520,00;6,50;0,00;39,00;0,00;6,50;0,00;52,00;58,50;78,00;0,00;13,00;117,00;4,33;0,00;69,33;0,00;0,00;0,00;16,25;0,00;0,00;2,00;0,00;0,00;3,25;3,25;32,50;0,00;8,67;0,00;4,33;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-04-05;14,00;14,00;14,00;14,00;392,00;0,00;0,00;42,00;0,00;3,50;3,50;35,00;49,00;56,00;0,00;7,00;98,00;0,00;0,00;102,67;0,00;0,00;3,50;14,00;3,50;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;12,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;11,00;11,00;0,00;11,00;176,00;11,00;11,00;66,00;11,00;11,00;0,00;44,00;99,00;22,00;5,50;5,50;66,00;2,75;0,00;71,50;0,00;0,00;0,00;18,33;0,00;0,00;0,00;0,00;2,00;3,67;0,00;25,67;0,00;8,80;0,00;4,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;13,00;0,00;13,00;0,00;156,00;6,50;0,00;39,00;6,50;0,00;0,00;19,50;45,50;52,00;0,00;13,00;91,00;0,00;0,00;60,67;0,00;3,25;0,00;3,25;0,00;0,00;2,00;0,00;0,00;0,00;0,00;19,50;0,00;17,33;0,00;15,17;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;15,00;0,00;15,00;0,00;120,00;7,50;7,50;45,00;0,00;3,75;0,00;22,50;75,00;60,00;7,50;7,50;90,00;2,50;10,00;70,00;0,00;0,00;3,00;9,00;3,00;0,00;0,00;0,00;2,00;0,00;3,75;15,00;0,00;12,86;0,00;17,14;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;13,00;13,00;13,00;13,00;104,00;6,50;6,50;65,00;6,50;0,00;0,00;26,00;52,00;39,00;0,00;13,00;91,00;4,33;0,00;56,33;0,00;0,00;3,25;26,00;0,00;0,00;0,00;0,00;2,00;3,25;0,00;29,25;0,00;15,17;0,00;4,33;0,00;4,00;0,00;2,00;0,00;0,00;0,00
2020-05-10;19,00;9,50;9,50;0,00;114,00;9,50;9,50;95,00;9,50;6,33;0,00;25,33;57,00;57,00;4,75;9,50;95,00;0,00;0,00;61,75;0,00;0,00;0,00;19,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;44,33;0,00;21,11;0,00;16,89;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;25,00;12,50;12,50;12,50;75,00;12,50;0,00;125,00;0,00;0,00;4,17;50,00;75,00;50,00;0,00;12,50;200,00;2,08;0,00;54,17;0,00;0,00;0,00;53,13;3,13;0,00;0,00;0,00;2,00;3,57;0,00;46,43;0,00;20,83;0,00;16,67;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;18,00;18,00;18,00;0,00;108,00;0,00;0,00;108,00;9,00;0,00;0,00;54,00;54,00;45,00;0,00;9,00;90,00;2,25;0,00;81,00;0,00;0,00;0,00;33,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;46,80;3,60;22,00;0,00;8,00;2,00;7,00;2,00;0,00;0,00;0,00;0,00
