Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-08-04;82,00;0,00;1,08;26,97;5,39;7,00;0,00;3,00;0,00;0,00;2,56;10,25;46,13;4,00;1,00;1,00;12,00;2,22;2,22;90,86;4,43;0,00;0,00;5,00;4,00;3,00;0,00;1,00;0,00;7,00;7,00;4,00;5,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;78,00;1,08;5,42;16,25;5,42;7,00;0,00;5,00;1,00;2,52;2,52;10,06;52,84;6,00;1,00;7,00;9,00;2,23;0,00;118,11;0,00;0,00;0,00;4,00;3,00;3,00;0,00;3,00;1,00;4,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;66,00;1,08;4,33;6,49;1,08;4,00;1,00;1,00;0,00;0,00;0,00;2,54;43,15;1,00;1,00;6,00;9,00;2,20;2,20;94,60;0,00;0,00;0,00;5,00;3,00;0,00;4,00;3,00;5,00;3,00;8,00;1,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;53,00;0,00;1,08;11,90;1,08;2,00;0,00;5,00;0,00;2,52;1,26;5,05;32,81;2,00;2,00;4,00;4,00;0,00;0,00;103,79;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;2,00;2,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;38,00;1,09;1,09;2,17;3,26;3,00;1,00;1,00;0,00;0,00;0,00;5,07;22,80;1,00;0,00;6,00;8,00;2,24;0,00;60,35;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;1,00;1,00;4,00;0,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;38,00;3,26;0,00;5,43;4,34;2,00;0,00;6,00;2,00;0,00;2,53;5,07;20,27;1,00;0,00;7,00;5,00;4,47;0,00;55,88;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;2,00;5,00;5,00;0,00;5,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;29,00;1,07;8,59;8,59;2,15;0,00;0,00;1,00;1,00;2,64;0,00;7,91;23,73;2,00;0,00;0,00;7,00;2,23;0,00;46,85;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;29,00;3,22;4,30;6,44;2,15;2,00;1,00;1,00;1,00;1,32;0,00;5,27;31,64;5,00;1,00;2,00;2,00;6,69;2,23;66,92;0,00;0,00;1,00;1,00;3,00;0,00;1,00;1,00;2,00;2,00;0,00;1,00;5,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;30,00;1,07;1,07;4,29;6,43;2,00;0,00;2,00;0,00;2,50;0,00;2,50;15,00;1,00;0,00;7,00;7,00;2,14;0,00;53,57;0,00;0,00;1,00;1,00;2,00;2,00;0,00;1,00;2,00;0,00;6,00;0,00;4,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-10-06;37,00;1,09;2,18;6,53;2,18;0,00;1,00;4,00;0,00;0,00;0,00;2,47;22,20;0,00;0,00;8,00;6,00;4,35;0,00;43,53;2,18;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;4,00;11,00;0,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;38,00;4,34;0,00;7,60;3,26;6,00;0,00;1,00;1,00;1,27;2,53;5,07;17,73;1,00;0,00;2,00;4,00;2,24;0,00;46,94;0,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-20;33,00;3,19;2,13;12,77;1,06;2,00;1,00;6,00;0,00;0,00;1,27;1,27;27,92;1,00;2,00;2,00;6,00;2,20;0,00;50,60;2,20;0,00;1,00;2,00;3,00;1,00;2,00;1,00;3,00;2,00;7,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;41,00;1,08;0,00;9,71;2,16;3,00;1,00;1,00;1,00;1,28;0,00;2,56;25,63;1,00;0,00;6,00;2,00;4,56;0,00;63,78;0,00;0,00;5,00;2,00;3,00;0,00;2,00;1,00;1,00;5,00;5,00;0,00;1,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;30,00;1,07;5,36;4,29;4,29;4,00;2,00;4,00;1,00;2,50;1,25;1,25;27,50;0,00;0,00;10,00;6,00;1,07;1,07;68,57;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;3,00;5,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-11-10;40,00;2,16;2,16;6,49;3,24;5,00;0,00;1,00;1,00;1,25;0,00;7,50;20,00;0,00;1,00;6,00;5,00;4,44;0,00;71,11;2,22;0,00;6,00;2,00;2,00;0,00;0,00;0,00;1,00;3,00;2,00;2,00;1,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;29,00;4,30;1,07;8,59;3,22;2,00;1,00;4,00;0,00;1,21;0,00;2,42;38,67;1,00;0,00;7,00;1,00;2,23;0,00;98,15;0,00;0,00;3,00;0,00;0,00;0,00;1,00;1,00;1,00;3,00;5,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;35,00;3,28;2,19;6,56;7,66;6,00;2,00;1,00;0,00;2,50;0,00;2,50;30,00;0,00;0,00;11,00;2,00;1,09;0,00;80,94;0,00;1,00;7,00;1,00;0,00;1,00;0,00;0,00;1,00;3,00;6,00;0,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-12-01;33,00;3,30;6,60;12,10;1,10;3,00;0,00;0,00;1,00;0,00;0,00;10,15;25,38;1,00;0,00;7,00;5,00;4,40;0,00;90,20;0,00;1,00;3,00;2,00;3,00;1,00;0,00;2,00;2,00;5,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-12-08;42,00;3,32;3,32;16,58;5,53;5,00;2,00;4,00;2,00;1,31;0,00;2,63;31,50;1,00;0,00;6,00;4,00;2,21;2,21;143,68;2,21;0,00;5,00;1,00;4,00;0,00;1,00;5,00;4,00;6,00;6,00;2,00;1,00;2,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00
2019-12-15;45,00;6,59;7,68;14,27;4,39;6,00;2,00;1,00;1,00;2,50;0,00;7,50;17,50;2,00;2,00;3,00;5,00;2,25;2,25;139,50;0,00;0,00;8,00;4,00;5,00;1,00;0,00;4,00;5,00;2,00;12,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;68,00;8,77;5,48;8,77;4,39;3,00;3,00;9,00;1,00;0,00;0,00;7,56;37,78;4,00;0,00;21,00;0,00;0,00;0,00;176,80;0,00;1,00;4,00;1,00;7,00;3,00;0,00;1,00;1,00;6,00;15,00;6,00;3,00;1,00;0,00;0,00;6,00;3,00;1,00;0,00;0,00;0,00
2019-12-29;100,00;4,35;7,61;20,65;7,61;5,00;6,00;5,00;0,00;5,13;2,56;7,69;51,28;1,00;3,00;24,00;6,00;4,44;0,00;222,22;0,00;0,00;12,00;1,00;4,00;4,00;1,00;4,00;3,00;8,00;9,00;3,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;40,00;7,57;6,49;6,49;6,49;3,00;1,00;8,00;0,00;2,50;2,50;7,50;30,00;1,00;0,00;6,00;3,00;0,00;0,00;100,00;0,00;1,00;10,00;0,00;5,00;0,00;0,00;1,00;0,00;8,00;9,00;0,00;0,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;43,00;5,51;3,31;8,82;5,51;1,00;0,00;11,00;0,00;1,26;0,00;7,59;30,35;31,00;1,00;9,00;6,00;1,13;0,00;97,32;0,00;1,00;4,00;1,00;4,00;0,00;2,00;1,00;1,00;2,00;10,00;3,00;3,00;1,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;32,00;3,20;4,27;7,47;3,20;0,00;2,00;2,00;0,00;2,46;0,00;7,38;27,08;4,00;1,00;5,00;3,00;2,29;0,00;102,86;1,14;1,00;3,00;4,00;6,00;0,00;1,00;1,00;1,00;4,00;11,00;2,00;3,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;37,00;1,09;5,44;9,79;3,26;2,00;2,00;9,00;1,00;2,47;1,23;7,40;29,60;5,00;1,00;15,00;2,00;4,35;2,18;74,00;1,09;0,00;4,00;1,00;8,00;0,00;1,00;5,00;1,00;3,00;4,00;3,00;4,00;12,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-02;37,00;4,35;3,26;11,97;8,71;3,00;1,00;6,00;0,00;1,32;0,00;7,93;31,71;2,00;1,00;7,00;6,00;1,16;0,00;87,88;0,00;0,00;2,00;1,00;5,00;0,00;0,00;1,00;2,00;1,00;7,00;2,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;69,00;6,47;5,39;12,94;5,39;3,00;2,00;22,00;1,00;0,00;1,28;12,78;25,56;4,00;0,00;4,00;1,00;1,11;1,11;69,00;0,00;1,00;2,00;1,00;3,00;0,00;1,00;1,00;1,00;2,00;4,00;3,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-02-16;36,00;4,36;2,18;4,36;5,45;1,00;1,00;1,00;1,00;2,57;1,29;2,57;23,14;1,00;0,00;5,00;7,00;2,25;0,00;72,00;0,00;2,00;4,00;1,00;9,00;2,00;1,00;0,00;3,00;7,00;3,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;30,00;4,29;4,29;2,14;3,21;0,00;0,00;2,00;1,00;2,50;1,25;7,50;20,00;2,00;0,00;8,00;1,00;2,31;0,00;73,85;1,15;0,00;1,00;1,00;3,00;2,00;0,00;1,00;0,00;2,00;6,00;6,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;23,00;2,19;2,19;7,67;6,57;0,00;0,00;3,00;1,00;2,56;0,00;2,56;23,00;2,00;0,00;10,00;3,00;1,15;0,00;41,40;0,00;0,00;2,00;1,00;5,00;0,00;0,00;4,00;1,00;1,00;0,00;6,00;1,00;2,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;19,00;3,35;5,59;4,47;6,71;3,00;1,00;0,00;0,00;0,00;0,00;5,43;13,57;0,00;2,00;4,00;0,00;0,00;0,00;28,50;0,00;1,00;5,00;2,00;1,00;2,00;0,00;0,00;2,00;0,00;5,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;13,00;3,25;4,33;6,50;9,75;1,00;1,00;2,00;0,00;0,00;0,00;5,20;18,20;1,00;0,00;3,00;5,00;0,00;0,00;23,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;15,00;1,07;3,21;2,14;46,07;1,00;0,00;1,00;0,00;1,25;0,00;2,50;10,00;0,00;1,00;2,00;1,00;0,00;0,00;15,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;0,00;3,60;1,20;19,20;1,00;0,00;0,00;0,00;0,00;0,00;1,50;9,00;2,00;0,00;5,00;2,00;0,00;0,00;22,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;1,00;0,00;4,00;4,00;5,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;1,00;0,00;0,00;12,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;7,00;0,00;1,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;9,33;0,00;0,00;1,00;1,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;10,00;1,11;5,56;3,33;4,44;2,00;0,00;0,00;0,00;1,25;0,00;0,00;7,50;0,00;0,00;1,00;0,00;1,25;0,00;17,50;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;6,00;0,00;5,00;10,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,50;9,00;0,00;0,00;2,00;0,00;1,00;0,00;10,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;5,00;0,00;1,00;6,00;2,00;1,00;0,00;0,00;0,00;1,25;0,00;2,50;5,00;0,00;0,00;2,00;2,00;0,00;1,25;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;3,00;0,00;0,00;5,00;2,00;0,00;0,00;21,00;1,50;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;12,00;0,00;1,09;7,64;4,36;1,00;0,00;0,00;0,00;0,00;0,00;1,20;9,60;0,00;0,00;3,00;0,00;0,00;0,00;19,20;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;6,00;1,00;2,00;5,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00;12,00;1,00;1,00;1,00;0,00;1,00;0,00;22,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;15,00;0,00;2,14;5,36;1,07;1,00;1,00;0,00;0,00;0,00;0,00;2,50;12,50;0,00;0,00;0,00;0,00;0,00;0,00;17,14;0,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;5,00;0,00;3,00;13,00;1,00;3,00;0,00;3,00;0,00;1,25;0,00;1,25;15,00;1,00;0,00;8,00;0,00;1,25;0,00;27,50;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
