Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;33,00;89,10;79,20;42,90;108,90;85,80;80,85;165,00;89,10;39,60;50,60;66,00;50,60;83,00;33,00;40,00;60,00;18,00;29,00;19,00;22,00;14,00;11,00;18,00;7,00;18,00;14,00;7,00;4,00;7,00;22,00;11,00;11,00;4,00;7,00;7,00;18,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;49,00;94,50;66,50;63,00;80,50;50,69;79,41;121,66;65,90;53,45;51,23;89,09;44,55;62,00;51,00;47,00;53,00;43,00;33,00;11,00;15,00;14,00;7,00;18,00;0,00;37,00;47,00;15,00;11,00;7,00;7,00;15,00;7,00;7,00;11,00;4,00;0,00;7,00;25,00;0,00;4,00;0,00;0,00;0,00
2019-01-20;51,00;88,40;78,20;78,20;61,20;64,60;85,00;57,80;54,40;51,00;53,22;22,17;39,91;78,00;36,00;53,00;26,00;28,00;29,00;36,00;14,00;4,00;43,00;11,00;7,00;11,00;28,00;7,00;18,00;14,00;14,00;18,00;11,00;7,00;4,00;11,00;7,00;14,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;54,00;77,63;104,63;67,50;77,63;50,63;124,88;82,69;67,50;84,24;41,04;38,88;45,36;46,00;36,00;60,00;33,00;25,00;28,00;22,00;35,00;18,00;14,00;25,00;4,00;11,00;18,00;11,00;14,00;21,00;25,00;0,00;7,00;11,00;7,00;4,00;11,00;14,00;4,00;4,00;0,00;0,00;0,00;0,00
2019-02-03;52,00;83,20;65,87;48,53;83,20;31,87;63,74;75,48;46,97;26,00;21,67;56,33;36,83;25,00;44,00;11,00;41,00;40,00;29,00;15,00;14,00;18,00;25,00;7,00;0,00;18,00;22,00;7,00;15,00;11,00;11,00;14,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-02-10;15,00;67,50;60,00;67,50;71,25;33,33;31,67;51,67;43,33;17,14;27,86;32,14;15,00;33,00;22,00;29,00;34,00;29,00;26,00;15,00;15,00;4,00;11,00;22,00;0,00;7,00;11,00;4,00;15,00;7,00;7,00;4,00;4,00;7,00;0,00;4,00;7,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00
2019-02-17;54,00;70,88;91,13;60,75;74,25;30,38;43,88;79,31;48,94;15,12;19,44;32,40;15,12;30,00;15,00;33,00;27,00;11,00;30,00;4,00;15,00;19,00;19,00;23,00;7,00;41,00;30,00;4,00;23,00;11,00;7,00;4,00;0,00;0,00;4,00;4,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;4,00
2019-02-24;71,00;108,19;118,33;77,76;47,33;69,31;111,57;77,76;72,69;42,16;37,72;37,72;37,72;33,00;40,00;25,00;15,00;29,00;40,00;30,00;26,00;29,00;18,00;26,00;0,00;37,00;33,00;22,00;30,00;15,00;22,00;14,00;4,00;25,00;14,00;7,00;4,00;14,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;87,00;120,46;190,73;90,35;50,19;55,21;71,94;63,58;55,21;41,33;15,23;30,45;15,23;40,00;22,00;29,00;38,00;29,00;34,00;26,00;15,00;15,00;19,00;11,00;7,00;26,00;18,00;19,00;15,00;7,00;4,00;18,00;15,00;7,00;11,00;15,00;7,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;26,00;52,00;146,25;61,75;61,75;53,73;62,40;72,80;45,07;15,17;26,00;28,17;21,67;58,00;4,00;25,00;15,00;25,00;15,00;15,00;26,00;7,00;18,00;4,00;0,00;7,00;33,00;22,00;30,00;7,00;0,00;15,00;15,00;0,00;7,00;0,00;7,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
