Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Flachau (AT);La Clusaz (FR);Zillertal (AT);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-24;46,00;4,18;4,18;0,00;29,27;5,00;1,00;0,00;1,00;4,00;3,00;7,00;1,00;9,00;11,00;4,00;5,00;5,00;1,00;0,00;3,00;0,00;0,00;7,00;0,00;1,00;4,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;46,00;6,97;4,18;0,00;22,30;3,00;3,00;4,00;1,00;9,00;0,00;12,00;0,00;8,00;9,00;8,00;3,00;12,00;0,00;4,00;3,00;0,00;3,00;4,00;0,00;4,00;1,00;8,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;39,00;1,44;1,44;1,44;20,22;4,00;0,00;3,00;2,00;12,00;1,00;5,00;0,00;5,00;11,00;4,00;4,00;6,00;0,00;4,00;7,00;0,00;2,00;1,00;0,00;2,00;0,00;4,00;4,00;0,00;1,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-04-14;50,00;5,71;7,14;2,86;20,00;1,00;0,00;4,00;0,00;16,00;0,00;20,00;1,00;3,00;7,00;6,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;3,00;1,00;0,00;4,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;64,00;4,27;2,84;0,00;18,49;4,00;0,00;1,00;0,00;1,00;1,00;12,00;0,00;4,00;13,00;7,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;3,00;0,00;0,00;4,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;37,00;0,00;1,42;0,00;25,62;0,00;0,00;1,00;1,00;3,00;0,00;8,00;3,00;1,00;4,00;1,00;3,00;3,00;0,00;1,00;4,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;3,00;1,00;1,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;44,00;2,75;2,75;0,00;8,25;4,00;1,00;1,00;0,00;1,00;0,00;8,00;3,00;1,00;6,00;4,00;5,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;0,00;3,00;0,00;0,00;4,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;36,00;5,54;1,38;0,00;5,54;1,00;0,00;5,00;0,00;3,00;0,00;4,00;0,00;4,00;3,00;5,00;0,00;5,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;34,00;0,00;1,42;0,00;8,50;0,00;0,00;4,00;0,00;0,00;0,00;8,00;1,00;4,00;3,00;5,00;3,00;0,00;0,00;0,00;7,00;0,00;0,00;3,00;0,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00
2019-05-26;59,00;0,00;0,00;0,00;4,21;3,00;0,00;3,00;0,00;3,00;0,00;12,00;1,00;4,00;3,00;9,00;4,00;4,00;0,00;0,00;1,00;0,00;1,00;4,00;0,00;1,00;1,00;6,00;7,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;52,00;0,00;5,62;0,00;8,43;0,00;1,00;4,00;0,00;1,00;0,00;5,00;0,00;4,00;9,00;4,00;1,00;4,00;0,00;4,00;3,00;0,00;0,00;7,00;0,00;3,00;1,00;1,00;7,00;0,00;0,00;1,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;56,00;0,00;1,40;5,60;9,80;5,00;0,00;1,00;0,00;1,00;0,00;11,00;5,00;3,00;12,00;7,00;1,00;13,00;0,00;0,00;4,00;0,00;0,00;10,00;1,00;0,00;1,00;1,00;8,00;0,00;5,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-06-16;44,00;1,42;1,42;0,00;11,35;5,00;3,00;1,00;0,00;4,00;1,00;7,00;3,00;1,00;5,00;8,00;3,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;1,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;64,00;1,42;4,27;0,00;7,11;3,00;0,00;1,00;0,00;1,00;0,00;7,00;0,00;0,00;7,00;3,00;3,00;10,00;0,00;0,00;3,00;3,00;1,00;3,00;1,00;0,00;0,00;3,00;3,00;0,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;47,00;1,38;0,00;6,91;11,06;0,00;0,00;1,00;0,00;3,00;0,00;8,00;1,00;1,00;8,00;26,00;5,00;3,00;0,00;1,00;4,00;0,00;3,00;5,00;0,00;3,00;0,00;4,00;4,00;1,00;5,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;62,00;0,00;0,00;1,41;19,73;3,00;1,00;4,00;0,00;1,00;1,00;18,00;0,00;6,00;11,00;31,00;4,00;7,00;1,00;1,00;0,00;0,00;1,00;8,00;0,00;1,00;0,00;1,00;7,00;0,00;6,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;86,00;2,82;7,05;1,41;15,51;0,00;0,00;2,00;0,00;6,00;0,00;19,00;2,00;2,00;14,00;9,00;5,00;3,00;0,00;0,00;5,00;0,00;3,00;6,00;2,00;0,00;0,00;2,00;6,00;0,00;5,00;3,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-07-21;90,00;9,84;5,63;5,63;25,31;11,00;0,00;3,00;2,00;3,00;0,00;13,00;2,00;6,00;5,00;11,00;6,00;2,00;0,00;0,00;3,00;0,00;0,00;3,00;5,00;2,00;2,00;2,00;8,00;2,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;79,00;0,00;4,23;4,23;25,39;3,00;2,00;3,00;0,00;5,00;0,00;22,00;2,00;7,00;18,00;7,00;3,00;10,00;0,00;5,00;11,00;0,00;0,00;5,00;0,00;3,00;2,00;3,00;8,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;75,00;4,25;2,83;1,42;15,57;3,00;0,00;5,00;0,00;5,00;0,00;22,00;0,00;3,00;11,00;3,00;6,00;3,00;2,00;2,00;5,00;0,00;0,00;3,00;2,00;0,00;3,00;0,00;6,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;78,00;4,25;2,84;2,84;18,44;3,00;3,00;8,00;0,00;7,00;3,00;11,00;1,00;3,00;12,00;6,00;7,00;6,00;0,00;0,00;4,00;0,00;0,00;3,00;1,00;1,00;1,00;3,00;10,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;88,00;0,00;4,19;1,40;19,56;8,00;1,00;3,00;0,00;1,00;0,00;12,00;1,00;5,00;7,00;9,00;11,00;1,00;0,00;3,00;3,00;0,00;1,00;1,00;1,00;3,00;1,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;70,00;0,00;2,80;0,00;11,20;7,00;1,00;1,00;0,00;3,00;0,00;6,00;0,00;7,00;11,00;8,00;7,00;9,00;0,00;0,00;4,00;1,00;0,00;5,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;76,00;1,41;0,00;0,00;19,70;1,00;1,00;4,00;0,00;1,00;1,00;12,00;0,00;1,00;10,00;3,00;9,00;3,00;0,00;6,00;3,00;0,00;1,00;3,00;1,00;0,00;0,00;3,00;5,00;0,00;4,00;0,00;4,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-09-08;62,00;2,82;2,82;0,00;12,68;3,00;1,00;3,00;1,00;7,00;0,00;15,00;1,00;3,00;13,00;1,00;8,00;8,00;0,00;0,00;8,00;4,00;1,00;3,00;0,00;1,00;3,00;3,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;43,00;2,77;8,32;0,00;16,65;0,00;1,00;0,00;1,00;1,00;1,00;15,00;1,00;7,00;8,00;3,00;4,00;3,00;0,00;4,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;3,00;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;56,00;2,87;1,44;1,44;17,23;4,00;1,00;7,00;0,00;3,00;1,00;9,00;0,00;7,00;4,00;0,00;4,00;4,00;0,00;1,00;1,00;1,00;0,00;4,00;0,00;1,00;0,00;5,00;7,00;0,00;4,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;46,00;4,31;0,00;4,31;12,94;3,00;3,00;3,00;1,00;1,00;1,00;8,00;1,00;3,00;11,00;3,00;1,00;4,00;0,00;3,00;1,00;1,00;0,00;3,00;0,00;1,00;1,00;7,00;4,00;1,00;7,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-06;55,00;1,41;2,82;1,41;16,92;1,00;1,00;0,00;0,00;0,00;1,00;11,00;0,00;7,00;13,00;1,00;8,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;3,00;0,00;3,00;7,00;0,00;8,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;59,00;4,21;2,81;0,00;14,05;3,00;1,00;3,00;0,00;1,00;0,00;9,00;1,00;0,00;8,00;5,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;4,00;0,00;1,00;1,00;4,00;3,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;63,00;1,43;4,30;1,43;18,61;1,00;1,00;4,00;3,00;3,00;0,00;13,00;0,00;5,00;14,00;3,00;3,00;4,00;0,00;5,00;4,00;0,00;1,00;1,00;0,00;1,00;0,00;10,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;56,00;1,40;4,20;1,40;26,60;1,00;0,00;4,00;1,00;6,00;0,00;15,00;1,00;2,00;1,00;7,00;1,00;1,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;7,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;42,00;7,00;1,40;4,20;21,00;4,00;1,00;0,00;1,00;0,00;5,00;12,00;1,00;5,00;6,00;6,00;4,00;2,00;0,00;1,00;2,00;0,00;1,00;4,00;0,00;1,00;1,00;4,00;4,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;41,00;4,24;1,41;0,00;33,93;10,00;3,00;3,00;1,00;9,00;2,00;19,00;0,00;5,00;13,00;5,00;4,00;4,00;0,00;3,00;3,00;1,00;0,00;2,00;0,00;1,00;3,00;9,00;6,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00
2019-11-17;57,00;5,70;4,28;1,43;29,93;2,00;4,00;4,00;1,00;4,00;0,00;21,00;0,00;5,00;2,00;6,00;5,00;4,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;4,00;0,00;11,00;2,00;1,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;40,00;4,29;4,29;2,86;35,71;7,00;2,00;5,00;2,00;11,00;4,00;23,00;1,00;12,00;2,00;6,00;6,00;2,00;1,00;2,00;2,00;1,00;1,00;2,00;0,00;1,00;1,00;6,00;5,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;63,00;5,60;9,80;0,00;44,80;5,00;4,00;5,00;3,00;9,00;1,00;42,00;1,00;11,00;4,00;5,00;5,00;9,00;1,00;9,00;3,00;1,00;3,00;6,00;0,00;1,00;3,00;10,00;6,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;70,00;4,20;1,40;1,40;25,20;9,00;1,00;7,00;2,00;18,00;0,00;17,00;0,00;11,00;5,00;5,00;9,00;6,00;0,00;5,00;1,00;0,00;4,00;6,00;0,00;2,00;4,00;13,00;6,00;1,00;1,00;1,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-12-15;66,00;2,87;2,87;1,43;35,87;6,00;1,00;4,00;0,00;20,00;4,00;21,00;0,00;15,00;5,00;6,00;4,00;4,00;0,00;5,00;3,00;1,00;3,00;3,00;0,00;4,00;5,00;15,00;4,00;0,00;4,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;100,00;8,45;2,82;4,23;43,66;5,00;5,00;8,00;1,00;15,00;1,00;31,00;9,00;12,00;17,00;14,00;3,00;23,00;0,00;14,00;3,00;1,00;3,00;9,00;0,00;1,00;8,00;18,00;0,00;3,00;1,00;0,00;12,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;89,00;7,06;5,65;0,00;42,38;13,00;3,00;6,00;3,00;22,00;1,00;36,00;3,00;23,00;7,00;10,00;9,00;24,00;0,00;16,00;4,00;4,00;1,00;13,00;1,00;3,00;1,00;25,00;7,00;0,00;3,00;0,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-01-05;74,00;4,19;4,19;2,79;46,08;2,00;8,00;4,00;5,00;22,00;4,00;34,00;1,00;17,00;12,00;9,00;11,00;24,00;0,00;8,00;2,00;5,00;0,00;6,00;1,00;6,00;5,00;21,00;7,00;1,00;7,00;1,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;67,00;9,98;2,85;1,43;47,04;5,00;6,00;1,00;1,00;20,00;1,00;37,00;40,00;11,00;8,00;18,00;11,00;26,00;0,00;4,00;0,00;1,00;1,00;7,00;2,00;6,00;1,00;20,00;4,00;0,00;1,00;1,00;2,00;0,00;8,00;1,00;0,00;0,00;0,00;0,00
2020-01-19;49,00;5,76;4,32;1,44;36,03;6,00;1,00;6,00;4,00;19,00;4,00;37,00;1,00;17,00;10,00;7,00;2,00;24,00;1,00;1,00;5,00;1,00;2,00;10,00;0,00;2,00;4,00;13,00;20,00;0,00;4,00;0,00;5,00;1,00;4,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;67,00;9,98;4,28;5,70;34,21;8,00;0,00;5,00;2,00;10,00;0,00;24,00;2,00;11,00;8,00;13,00;11,00;13,00;0,00;8,00;2,00;0,00;2,00;7,00;0,00;2,00;1,00;17,00;12,00;1,00;6,00;7,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;85,00;11,33;8,50;4,25;38,25;8,00;2,00;7,00;5,00;18,00;0,00;25,00;5,00;15,00;5,00;17,00;14,00;16,00;0,00;1,00;2,00;1,00;0,00;7,00;0,00;5,00;0,00;5,00;6,00;0,00;6,00;0,00;5,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-09;97,00;11,25;4,22;0,00;16,87;5,00;5,00;98,00;2,00;19,00;0,00;36,00;0,00;21,00;7,00;12,00;17,00;22,00;0,00;12,00;2,00;1,00;0,00;8,00;2,00;4,00;8,00;21,00;4,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-02-16;64,00;9,96;4,27;4,27;32,71;5,00;2,00;4,00;1,00;14,00;1,00;23,00;6,00;12,00;6,00;7,00;7,00;9,00;0,00;7,00;2,00;4,00;1,00;6,00;2,00;1,00;2,00;12,00;7,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-02-23;47,00;7,12;8,55;0,00;31,33;2,00;3,00;6,00;3,00;15,00;1,00;15,00;2,00;10,00;5,00;5,00;8,00;22,00;0,00;8,00;1,00;0,00;2,00;1,00;0,00;3,00;5,00;10,00;3,00;1,00;2,00;1,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;57,00;2,85;4,28;0,00;25,65;4,00;1,00;7,00;1,00;10,00;1,00;22,00;0,00;13,00;7,00;7,00;7,00;8,00;0,00;6,00;2,00;1,00;0,00;2,00;1,00;2,00;2,00;8,00;2,00;0,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-08;43,00;4,30;5,73;1,43;143,33;8,00;8,00;6,00;1,00;13,00;1,00;47,00;2,00;8,00;7,00;10,00;7,00;14,00;0,00;4,00;2,00;4,00;1,00;6,00;0,00;7,00;9,00;11,00;6,00;1,00;2,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;19,00;2,92;1,46;0,00;54,08;1,00;0,00;7,00;0,00;2,00;0,00;9,00;0,00;2,00;11,00;2,00;6,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;5,00;0,00;0,00;0,00;25,00;0,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;1,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;9,00;1,50;3,00;0,00;30,00;0,00;2,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;1,00;1,00;0,00;13,00;0,00;2,00;0,00;0,00;2,00;0,00;4,00;0,00;2,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;13,00;0,00;1,44;1,44;11,56;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;1,38;0,00;0,00;11,00;2,00;0,00;0,00;0,00;1,00;0,00;8,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;5,00;0,00;0,00;0,00;10,00;3,00;0,00;0,00;0,00;2,00;0,00;4,00;1,00;0,00;3,00;4,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-03;10,00;1,43;2,86;0,00;11,43;1,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;3,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;15,00;0,00;0,00;1,36;10,91;1,00;0,00;4,00;0,00;1,00;0,00;6,00;1,00;1,00;4,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;13,00;0,00;2,89;1,44;11,56;0,00;1,00;1,00;0,00;0,00;0,00;5,00;1,00;0,00;5,00;1,00;5,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-24;18,00;2,77;0,00;0,00;6,92;0,00;0,00;1,00;0,00;0,00;1,00;6,00;1,00;0,00;9,00;1,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;29,00;1,38;1,38;0,00;4,14;1,00;1,00;3,00;0,00;3,00;0,00;3,00;1,00;5,00;8,00;2,00;3,00;1,00;0,00;0,00;2,00;1,00;1,00;3,00;0,00;1,00;1,00;9,00;2,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-06-07;26,00;1,37;0,00;0,00;9,58;0,00;0,00;1,00;0,00;2,00;0,00;9,00;2,00;4,00;4,00;1,00;3,00;1,00;0,00;0,00;5,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;37,00;2,85;2,85;2,85;9,96;2,00;0,00;6,00;0,00;0,00;1,00;12,00;3,00;0,00;8,00;0,00;1,00;3,00;0,00;0,00;5,00;0,00;0,00;1,00;0,00;0,00;1,00;5,00;2,00;0,00;1,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;34,00;2,83;1,42;0,00;17,00;1,00;0,00;1,00;0,00;1,00;0,00;4,00;0,00;0,00;10,00;6,00;4,00;2,00;0,00;0,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;62,00;0,00;0,00;0,00;12,68;5,00;0,00;2,00;0,00;1,00;0,00;7,00;0,00;2,00;9,00;2,00;7,00;4,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;7,00;5,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;67,00;0,00;4,19;0,00;12,56;1,00;4,00;4,00;0,00;5,00;0,00;5,00;0,00;5,00;10,00;9,00;9,00;4,00;0,00;2,00;1,00;0,00;0,00;2,00;0,00;1,00;1,00;6,00;2,00;0,00;0,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
