Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2019-08-18;14,00;19,00;3,00;64,00;10,00;52,89
2019-08-25;14,00;23,00;6,00;55,00;6,00;43,56
2019-09-01;15,00;24,00;6,00;59,00;6,00;45,00
2019-09-08;7,00;27,00;6,00;44,00;6,00;40,25
2019-09-15;14,00;27,00;2,00;52,00;2,00;29,56
2019-09-22;10,00;20,00;2,00;62,00;6,00;38,33
2019-09-29;13,00;19,00;3,00;55,00;9,00;32,50
2019-10-06;17,00;22,00;4,00;61,00;6,00;40,80
2019-10-13;10,00;21,00;2,00;52,00;6,00;45,00
2019-10-20;9,00;16,00;4,00;40,00;5,00;45,00
2019-10-27;15,00;18,00;2,00;51,00;7,00;58,33
2019-11-03;15,00;22,00;6,00;56,00;6,00;68,33
2019-11-10;22,00;18,00;6,00;58,00;10,00;58,14
2019-11-17;14,00;18,00;8,00;49,00;7,00;57,56
2019-11-24;7,00;21,00;5,00;45,00;8,00;50,75
2019-12-01;12,00;17,00;4,00;70,00;5,00;56,57
2019-12-08;18,00;16,00;5,00;54,00;7,00;45,82
2019-12-15;14,00;19,00;3,00;47,00;6,00;40,44
2019-12-22;15,00;32,00;4,00;49,00;11,00;76,67
2019-12-29;11,00;22,00;6,00;60,00;13,00;73,86
2020-01-05;21,00;32,00;6,00;77,00;10,00;67,85
2020-01-12;20,00;28,00;6,00;79,00;15,00;63,08
2020-01-19;18,00;30,00;4,00;57,00;11,00;58,91
2020-01-26;16,00;35,00;6,00;62,00;4,00;48,00
2020-02-02;12,00;28,00;4,00;62,00;6,00;46,29
2020-02-09;10,00;26,00;3,00;58,00;4,00;51,67
2020-02-16;12,00;26,00;3,00;58,00;9,00;43,50
2020-02-23;11,00;46,00;4,00;48,00;7,00;37,71
2020-03-01;13,00;24,00;4,00;43,00;4,00;37,38
2020-03-08;14,00;22,00;3,00;67,00;8,00;63,00
2020-03-15;10,00;25,00;1,00;47,00;2,00;98,33
2020-03-22;7,00;8,00;1,00;13,00;4,00;36,75
2020-03-29;8,00;15,00;4,00;16,00;1,00;20,80
2020-04-05;4,00;11,00;4,00;16,00;4,00;38,00
2020-04-12;6,00;7,00;2,00;23,00;2,00;16,50
2020-04-19;7,00;10,00;2,00;12,00;1,00;8,40
2020-04-26;3,00;10,00;4,00;16,00;2,00;13,50
2020-05-03;6,00;7,00;2,00;11,00;2,00;18,00
2020-05-10;6,00;11,00;3,00;21,00;2,00;15,00
2020-05-17;3,00;10,00;3,00;20,00;4,00;15,00
2020-05-24;4,00;12,00;2,00;19,00;2,00;14,67
2020-05-31;5,00;13,00;3,00;19,00;1,00;26,67
2020-06-07;5,00;13,00;3,00;16,00;3,00;20,00
2020-06-14;5,00;7,00;3,00;24,00;2,00;18,33
2020-06-21;7,00;8,00;2,00;12,00;2,00;24,50
2020-06-28;4,00;12,00;1,00;22,00;2,00;16,00
2020-07-05;6,00;16,00;2,00;21,00;2,00;12,00
2020-07-12;1,00;10,00;2,00;16,00;2,00;12,00
2020-07-19;3,00;10,00;2,00;19,00;1,00;15,00
2020-07-26;5,00;9,00;2,00;23,00;2,00;23,33
2020-08-02;3,00;7,00;3,00;25,00;2,00;15,00
2020-08-09;6,00;3,00;2,00;20,00;2,00;12,00
2020-08-16;5,00;12,00;2,00;19,00;2,00;21,67
2020-08-23;4,00;14,00;3,00;19,00;2,00;10,67
2020-08-30;3,00;14,00;1,00;17,00;2,00;13,50
2020-09-06;8,00;16,00;4,00;14,00;3,00;11,20
2020-09-13;7,00;15,00;3,00;15,00;3,00;25,20
2020-09-20;8,00;16,00;2,00;14,00;3,00;20,80
2020-09-27;5,00;17,00;1,00;20,00;6,00;20,00
2020-10-04;7,00;10,00;2,00;14,00;1,00;22,75
2020-10-11;6,00;9,00;1,00;22,00;3,00;24,00
2020-10-18;2,00;11,00;4,00;16,00;2,00;22,00
2020-10-25;5,00;10,00;1,00;11,00;1,00;21,67
2020-11-01;5,00;9,00;2,00;16,00;1,00;16,67
2020-11-08;2,00;7,00;2,00;15,00;5,00;26,00
2020-11-15;3,00;6,00;4,00;18,00;2,00;18,00
2020-11-22;7,00;10,00;2,00;16,00;4,00;12,25
2020-11-29;6,00;7,00;2,00;17,00;6,00;20,00
2020-12-06;6,00;11,00;3,00;14,00;2,00;15,00
2020-12-13;4,00;10,00;11,00;15,00;5,00;26,00
2020-12-20;8,00;17,00;5,00;21,00;3,00;28,80
2020-12-27;14,00;15,00;3,00;27,00;3,00;24,89
2021-01-03;12,00;15,00;2,00;35,00;7,00;20,57
2021-01-10;7,00;18,00;3,00;20,00;4,00;22,75
2021-01-17;6,00;18,00;2,00;26,00;3,00;25,50
2021-01-24;6,00;14,00;3,00;30,00;3,00;58,50
2021-01-31;9,00;18,00;6,00;26,00;5,00;19,50
2021-02-07;4,00;18,00;2,00;26,00;3,00;12,00
2021-02-14;4,00;13,00;1,00;20,00;3,00;16,00
2021-02-21;5,00;12,00;1,00;28,00;3,00;16,67
2021-02-28;3,00;10,00;2,00;27,00;2,00;10,50
2021-03-07;11,00;9,00;2,00;31,00;3,00;17,29
2021-03-14;7,00;11,00;2,00;21,00;3,00;17,50
2021-03-21;3,00;11,00;2,00;27,00;2,00;13,50
2021-03-28;2,00;6,00;2,00;20,00;2,00;12,00
2021-04-04;3,00;9,00;3,00;31,00;2,00;28,50
2021-04-11;5,00;14,00;2,00;25,00;2,00;26,67
2021-04-18;3,00;10,00;2,00;27,00;2,00;21,00
2021-04-25;5,00;7,00;2,00;43,00;4,00;15,00
2021-05-02;5,00;7,00;3,00;51,00;5,00;18,33
2021-05-09;5,00;10,00;2,00;58,00;2,00;18,33
2021-05-16;4,00;10,00;2,00;52,00;4,00;18,00
2021-05-23;7,00;9,00;2,00;70,00;0,00;21,00
2021-05-30;9,00;8,00;2,00;39,00;3,00;24,00
2021-06-06;8,00;15,00;4,00;41,00;3,00;22,40
2021-06-13;7,00;10,00;3,00;52,00;2,00;12,60
2021-06-20;9,00;9,00;3,00;42,00;6,00;28,80
2021-06-27;8,00;16,00;3,00;40,00;2,00;22,40
2021-07-04;6,00;12,00;2,00;55,00;5,00;21,00
2021-07-11;9,00;15,00;3,00;47,00;4,00;10,50
2021-07-18;4,00;16,00;3,00;52,00;3,00;26,00
2021-07-25;12,00;11,00;3,00;52,00;2,00;19,50
2021-08-01;8,00;14,00;2,00;57,00;3,00;25,60
2021-08-08;9,00;18,00;3,00;52,00;4,00;15,00
2021-08-15;8,00;13,00;4,00;51,00;3,00;25,60
2021-08-22;5,00;11,00;6,00;64,00;3,00;21,67
2021-08-29;6,00;13,00;4,00;60,00;6,00;33,00
2021-09-05;7,00;10,00;1,00;52,00;2,00;31,50
2021-09-12;8,00;15,00;3,00;59,00;2,00;32,00
2021-09-19;10,00;19,00;2,00;45,00;4,00;33,33
2021-09-26;8,00;12,00;2,00;61,00;1,00;19,20
2021-10-03;8,00;15,00;4,00;60,00;4,00;27,20
2021-10-10;18,00;23,00;7,00;76,00;10,00;40,91
2021-10-17;15,00;22,00;6,00;75,00;9,00;53,33
2021-10-24;10,00;23,00;6,00;56,00;3,00;35,00
2021-10-31;12,00;21,00;8,00;76,00;5,00;58,29
2021-11-07;9,00;15,00;4,00;56,00;7,00;45,00
2021-11-14;7,00;15,00;8,00;52,00;5,00;35,00
2021-11-21;7,00;39,00;4,00;47,00;5,00;45,50
2021-11-28;15,00;25,00;2,00;41,00;4,00;166,67
2021-12-05;11,00;17,00;4,00;55,00;3,00;47,14
2021-12-12;14,00;19,00;4,00;49,00;5,00;47,25
2021-12-19;13,00;13,00;8,00;64,00;8,00;48,75
2021-12-26;13,00;21,00;2,00;92,00;3,00;56,88
2022-01-02;14,00;24,00;7,00;87,00;9,00;59,11
2022-01-09;7,00;19,00;7,00;100,00;7,00;50,75
2022-01-16;10,00;18,00;5,00;76,00;8,00;60,00
2022-01-23;7,00;18,00;4,00;89,00;5,00;40,25
2022-01-30;17,00;21,00;17,00;78,00;7,00;44,20
2022-02-06;12,00;19,00;8,00;74,00;7,00;37,71
2022-02-13;10,00;16,00;5,00;97,00;7,00;30,00
2022-02-20;11,00;21,00;5,00;87,00;4,00;39,29
2022-02-27;8,00;11,00;5,00;57,00;4,00;59,20
2022-03-06;11,00;17,00;4,00;59,00;5,00;29,86
2022-03-13;10,00;20,00;4,00;64,00;7,00;23,33
2022-03-20;14,00;18,00;3,00;62,00;5,00;36,75
2022-03-27;12,00;19,00;4,00;60,00;7,00;29,14
2022-04-03;13,00;22,00;4,00;55,00;4,00;26,00
2022-04-10;9,00;14,00;3,00;61,00;4,00;24,00
2022-04-17;11,00;19,00;3,00;49,00;5,00;28,29
2022-04-24;12,00;19,00;3,00;50,00;3,00;30,86
2022-05-01;7,00;14,00;5,00;46,00;1,00;21,00
2022-05-08;9,00;16,00;2,00;56,00;4,00;24,00
2022-05-15;6,00;15,00;3,00;40,00;3,00;18,00
2022-05-22;8,00;15,00;4,00;53,00;3,00;20,80
2022-05-29;15,00;22,00;1,00;47,00;1,00;18,33
2022-06-05;3,00;10,00;4,00;51,00;2,00;18,00
2022-06-12;16,00;19,00;6,00;58,00;3,00;22,40
2022-06-19;12,00;21,00;2,00;54,00;2,00;20,57
2022-06-26;8,00;15,00;4,00;52,00;4,00;24,00
2022-07-03;10,00;15,00;4,00;42,00;2,00;18,33
2022-07-10;8,00;17,00;7,00;45,00;3,00;14,40
