Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;73,00;5,00;6,00;2,00;12,00;9,00;2,00;2,00;0,00;8,11;0,00;33,80;73,00;6,00;2,00;30,00;5,00;4,63;0,00;57,94;3,48;0,00;2,00;5,00;2,00;0,00;3,00;0,00;8,00;5,00;9,00;8,00;0,00;6,00;3,00;0,00;0,00;3,00;5,00;2,00;0,00;0,00;0,00;0,00
2019-01-13;89,00;8,00;1,00;1,00;2,00;11,00;4,00;2,00;3,00;0,00;1,35;26,97;89,00;0,00;0,00;14,00;3,00;3,51;0,00;62,07;1,17;0,00;6,00;0,00;0,00;1,00;3,00;0,00;6,00;3,00;6,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;70,00;2,00;7,00;1,00;5,00;6,00;4,00;3,00;0,00;5,49;1,37;17,84;74,12;3,00;1,00;15,00;1,00;3,50;0,00;47,83;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;5,00;1,00;1,00;11,00;0,00;15,00;3,00;0,00;1,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00
2019-01-27;69,00;1,00;3,00;3,00;1,00;3,00;6,00;2,00;1,00;0,00;1,35;18,94;64,94;1,00;1,00;13,00;3,00;3,51;1,17;50,29;1,17;0,00;3,00;3,00;1,00;1,00;3,00;0,00;5,00;7,00;7,00;3,00;0,00;5,00;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-02-03;50,00;3,00;4,00;0,00;7,00;6,00;1,00;1,00;0,00;0,00;0,00;21,62;77,03;3,00;1,00;7,00;1,00;4,65;0,00;34,88;1,16;0,00;10,00;0,00;0,00;3,00;1,00;0,00;7,00;3,00;7,00;10,00;0,00;4,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;65,00;4,00;9,00;3,00;4,00;3,00;1,00;0,00;0,00;1,35;0,00;8,13;63,65;1,00;1,00;21,00;1,00;3,48;0,00;51,07;0,00;1,00;16,00;0,00;1,00;3,00;0,00;0,00;6,00;7,00;3,00;10,00;0,00;7,00;1,00;1,00;1,00;1,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;69,00;0,00;13,00;1,00;3,00;1,00;1,00;2,00;0,00;1,35;1,35;9,47;79,82;1,00;0,00;13,00;1,00;4,68;0,00;50,29;1,17;0,00;4,00;3,00;0,00;0,00;0,00;0,00;6,00;4,00;6,00;0,00;1,00;5,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;64,00;1,00;9,00;1,00;1,00;3,00;3,00;3,00;1,00;2,72;2,72;21,79;102,13;4,00;1,00;19,00;0,00;5,82;0,00;40,73;1,16;0,00;6,00;1,00;0,00;3,00;0,00;0,00;5,00;3,00;1,00;4,00;0,00;7,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;65,00;6,00;10,00;1,00;0,00;6,00;4,00;2,00;0,00;0,00;0,00;10,83;75,83;0,00;0,00;14,00;0,00;1,16;0,00;30,18;0,00;0,00;9,00;1,00;3,00;0,00;0,00;0,00;0,00;6,00;6,00;4,00;0,00;9,00;0,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;44,00;2,00;7,00;0,00;5,00;7,00;1,00;5,00;3,00;0,00;0,00;9,33;60,00;1,00;1,00;6,00;3,00;1,16;0,00;38,21;3,47;0,00;8,00;1,00;0,00;0,00;1,00;0,00;0,00;4,00;1,00;3,00;0,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
