Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-08-04;63,00;897,75;756,00;456,75;218,40;29,40;151,20;231,00;302,40;420,00;155,40;159,60;266,32;186,14;131,73;40,09;122,59;139,62;23,84;66,41;33,70;124,53;90,84;73,26;38,77;25,44;47,25;87,23;17,00;26,00;8,00;8,00;29,00;9,00;9,00
2019-08-11;56,00;700,00;658,00;364,00;219,69;25,85;150,77;219,69;240,00;320,00;120,00;156,00;196,00;117,60;112,00;33,60;78,06;117,09;27,15;74,67;27,28;101,95;50,26;74,67;29,79;40,51;32,17;76,26;11,00;16,00;4,00;6,00;10,00;3,00;7,00
2019-08-18;73,00;598,60;686,20;335,80;214,71;21,47;163,18;257,65;223,06;304,17;121,67;150,06;151,62;103,88;103,88;30,88;93,86;114,71;22,60;69,52;32,12;77,38;65,70;58,40;16,75;22,74;47,87;52,66;12,00;15,00;3,00;4,00;20,00;1,00;0,00
2019-08-25;65,00;601,25;682,50;390,00;190,67;39,00;160,33;221,00;195,00;312,81;97,50;150,31;124,35;79,13;79,13;19,78;82,11;133,42;18,82;73,55;21,67;89,56;52,00;50,56;15,65;25,28;39,72;67,41;11,00;16,00;4,00;1,00;12,00;1,00;3,00
2019-09-01;53,00;671,33;812,67;388,67;216,08;16,31;175,31;244,62;195,69;305,77;130,46;167,15;111,58;147,84;108,79;16,74;90,61;148,74;25,65;70,10;25,03;73,61;72,14;60,36;15,66;36,14;33,73;46,98;9,00;13,00;5,00;3,00;23,00;5,00;0,00
2019-09-08;56,00;616,00;630,00;308,00;202,46;17,23;180,92;215,38;192,00;292,00;124,00;176,00;137,20;103,60;109,20;16,80;96,73;161,21;16,97;62,79;22,97;66,05;68,92;50,26;21,45;32,17;32,17;72,68;15,00;8,00;10,00;10,00;13,00;3,00;0,00
2019-09-15;47,00;689,33;705,00;297,67;209,36;17,09;209,36;230,73;219,33;289,83;90,08;176,25;143,76;110,59;91,24;22,12;87,29;157,79;28,54;58,75;18,52;91,15;51,27;42,73;12,05;31,33;33,74;57,85;7,00;9,00;7,00;1,00;10,00;3,00;1,00
2019-09-22;46,00;628,67;782,00;291,33;225,82;25,09;179,82;255,09;238,36;355,45;117,09;192,36;151,53;97,41;89,29;5,41;100,52;143,11;11,93;71,56;21,56;87,69;61,81;50,31;16,51;17,69;25,95;47,18;4,00;3,00;3,00;4,00;11,00;0,00;3,00
2019-09-29;46,00;674,67;736,00;337,33;230,00;16,73;221,64;221,64;209,09;326,18;108,73;167,27;124,47;89,29;86,59;18,94;83,48;151,63;32,37;52,81;21,56;90,56;35,94;57,50;9,44;30,67;24,77;48,36;18,00;12,00;8,00;1,00;7,00;3,00;4,00
2019-10-06;41,00;669,67;683,33;300,67;221,40;20,50;192,70;237,80;233,70;299,30;98,40;180,40;128,47;95,67;136,67;13,67;82,00;165,71;15,38;52,96;14,64;76,14;64,43;61,50;13,26;22,91;31,35;57,88;9,00;7,00;5,00;4,00;9,00;3,00;1,00
2019-10-13;33,00;825,00;907,50;445,50;206,25;20,63;156,75;231,00;247,50;292,88;107,25;181,50;126,50;85,25;110,00;19,25;78,16;161,53;15,63;57,32;21,52;67,43;51,65;63,13;19,56;23,22;42,78;52,56;7,00;11,00;7,00;3,00;11,00;3,00;0,00
2019-10-20;26,00;624,00;637,00;221,00;216,67;21,67;173,33;199,33;238,33;359,67;108,33;186,33;118,44;95,33;118,44;20,22;62,40;119,60;15,60;52,00;17,33;59,22;37,56;43,33;18,91;18,91;23,64;46,09;8,00;9,00;4,00;3,00;8,00;1,00;0,00
2019-10-27;26,00;455,00;559,00;208,00;173,33;21,67;160,33;199,33;195,00;251,33;95,33;160,33;118,44;75,11;80,89;11,56;64,13;133,47;24,27;45,07;20,22;62,11;44,78;50,56;11,14;16,10;21,05;55,71;5,00;3,00;4,00;1,00;5,00;1,00;0,00
2019-11-03;19,00;722,00;855,00;285,00;140,60;15,20;121,60;171,00;182,40;243,20;114,00;178,60;108,57;57,00;108,57;16,29;93,27;134,73;8,64;65,64;19,00;67,23;45,31;55,54;11,88;22,56;10,69;54,63;8,00;8,00;3,00;1,00;8,00;1,00;0,00
2019-11-10;20,00;780,00;860,00;320,00;136,00;24,00;140,00;176,00;144,00;244,00;92,00;152,00;142,86;248,57;85,71;14,29;71,67;120,00;13,33;55,00;17,14;65,71;51,43;47,14;14,12;30,59;18,82;54,12;1,00;5,00;1,00;3,00;7,00;3,00;1,00
2019-11-17;31,00;558,00;759,50;201,50;135,63;11,63;151,13;127,88;186,00;197,63;127,88;155,00;132,45;160,64;124,00;16,91;70,61;111,94;13,78;49,94;15,50;53,55;52,14;39,45;9,54;20,27;29,81;41,73;9,00;8,00;3,00;4,00;7,00;0,00;0,00
2019-11-24;24,00;456,00;624,00;132,00;152,00;36,00;124,00;180,00;184,00;228,00;88,00;136,00;108,00;96,00;66,00;21,00;82,29;113,14;13,71;58,29;9,00;60,00;49,50;40,50;10,80;18,00;14,40;46,80;6,00;10,00;3,00;0,00;6,00;1,00;0,00
2019-12-01;20,00;740,00;900,00;260,00;140,00;8,00;148,00;144,00;164,00;224,00;72,00;152,00;145,71;48,57;105,71;20,00;61,67;96,67;15,00;76,67;22,86;47,14;52,86;30,00;7,06;22,35;11,76;41,18;5,00;0,00;3,00;3,00;8,00;4,00;1,00
2019-12-08;19,00;627,00;874,00;247,00;140,60;19,00;129,20;163,40;140,60;216,60;72,20;125,40;116,71;54,29;122,14;21,71;50,09;110,55;24,18;69,09;14,62;77,46;35,08;30,69;14,25;42,75;16,63;45,13;1,00;9,00;5,00;4,00;8,00;0,00;0,00
2019-12-15;47,00;595,33;705,00;235,00;136,73;21,36;149,55;162,36;160,58;223,25;78,33;137,08;91,24;47,00;121,65;13,82;36,93;105,75;15,11;52,04;18,52;72,64;49,85;38,45;10,85;15,67;10,85;49,41;5,00;7,00;4,00;3,00;13,00;0,00;4,00
2019-12-22;38,00;893,00;931,00;285,00;173,11;21,11;160,44;173,11;206,89;295,56;97,11;190,00;124,86;65,14;119,43;16,29;58,73;134,73;13,82;74,27;16,89;90,07;45,04;49,26;20,19;33,25;23,75;48,69;3,00;10,00;3,00;0,00;4,00;1,00;1,00
2019-12-29;25,00;562,50;537,50;212,50;204,17;20,83;162,50;191,67;204,17;279,17;108,33;150,00;144,44;61,11;147,22;13,89;71,67;158,33;16,67;51,67;20,59;95,59;66,18;75,00;11,90;20,24;23,81;36,90;11,00;5,00;3,00;3,00;4,00;3,00;0,00
2020-01-05;41,00;560,33;574,00;287,00;209,10;16,40;151,70;250,10;209,10;250,10;102,50;168,10;117,53;92,93;117,53;8,20;71,75;126,42;18,79;61,50;16,11;82,00;49,79;48,32;15,68;34,97;19,29;50,65;9,00;8,00;6,00;4,00;3,00;1,00;0,00
2020-01-12;43,00;630,67;645,00;315,33;253,70;12,90;167,70;279,50;191,55;293,18;78,18;172,00;147,81;120,94;110,19;18,81;110,08;134,16;22,36;49,88;30,10;87,43;88,87;73,10;20,31;34,64;28,67;54,94;9,00;10,00;5,00;4,00;10,00;7,00;2,00
2020-01-19;41,00;587,67;560,33;287,00;225,50;20,50;139,40;250,10;200,90;246,00;114,80;213,20;120,27;73,80;131,20;13,67;78,58;153,75;15,38;46,13;19,04;99,57;61,50;62,96;10,85;31,35;34,97;45,82;10,00;12,00;8,00;4,00;8,00;1,00;1,00
2020-01-26;41,00;533,00;519,33;232,33;246,00;16,40;139,40;237,80;205,00;266,50;123,00;164,00;120,27;73,80;90,20;13,67;85,42;133,25;20,50;47,83;16,97;73,52;48,07;52,31;17,57;25,77;37,49;49,20;11,00;5,00;6,00;5,00;13,00;4,00;3,00
2020-02-02;52,00;658,67;1248,00;364,00;247,00;17,33;342,33;290,33;216,00;244,00;108,00;256,00;142,32;95,79;112,21;21,89;79,73;123,07;20,80;50,27;18,78;93,89;56,33;46,22;13,30;39,91;29,02;47,16;15,00;11,00;5,00;5,00;12,00;3,00;0,00
2020-02-09;55,00;563,75;701,25;247,50;228,46;16,92;228,46;245,38;224,23;258,08;131,15;198,85;104,50;66,00;96,25;19,25;97,97;128,91;25,78;75,63;36,18;94,08;33,29;70,92;22,72;45,43;22,72;57,39;7,00;11,00;2,00;5,00;10,00;4,00;1,00
2020-02-16;38,00;798,00;931,00;475,00;215,33;21,11;181,56;299,78;219,56;270,22;139,33;198,44;160,77;76,00;122,77;14,62;100,18;129,55;13,82;60,45;26,31;92,08;52,62;48,23;13,48;24,52;19,61;47,81;9,00;8,00;9,00;3,00;4,00;1,00;3,00
2020-02-23;37,00;777,00;777,00;407,00;217,89;12,33;172,67;201,44;201,44;259,00;193,22;201,44;111,00;99,62;82,54;14,23;60,55;117,73;18,50;58,86;21,35;72,58;41,27;54,08;10,74;38,19;21,48;51,32;9,00;7,00;7,00;2,00;8,00;5,00;1,00
2020-03-01;38,00;703,00;722,00;323,00;173,11;8,44;147,78;206,89;168,89;202,67;122,44;152,00;97,71;70,57;67,86;13,57;58,73;108,82;19,00;46,64;21,92;68,69;36,54;45,31;17,81;36,81;21,38;46,31;9,00;18,00;11,00;1,00;11,00;5,00;2,00
2020-03-08;28,00;420,00;448,00;252,00;172,00;4,00;200,00;176,00;148,00;228,00;104,00;140,00;103,60;64,40;58,80;11,20;64,75;89,25;19,25;52,50;11,79;58,95;26,53;35,37;10,96;20,70;20,70;37,74;7,00;11,00;1,00;2,00;5,00;0,00;2,00
2020-03-15;12,00;180,00;216,00;72,00;48,00;8,00;120,00;72,00;40,00;104,00;44,00;68,00;48,00;258,00;30,00;12,00;36,00;46,29;10,29;34,29;18,00;66,00;16,50;10,50;6,00;15,60;9,60;25,20;5,00;1,00;4,00;0,00;6,00;2,00;1,00
2020-03-22;7,00;140,00;182,00;56,00;42,00;1,75;66,50;31,50;28,00;66,50;35,00;45,50;23,33;93,33;16,33;2,33;24,50;36,75;5,25;19,25;5,60;36,40;9,80;16,80;7,00;8,17;7,00;16,33;1,00;1,00;2,00;0,00;8,00;1,00;0,00
2020-03-29;13,00;169,00;143,00;39,00;56,33;2,17;60,67;65,00;43,33;69,33;26,00;52,00;23,40;57,20;15,60;5,20;20,43;27,86;3,71;22,29;8,67;17,33;10,11;10,11;2,36;7,09;11,82;9,45;2,00;2,00;2,00;1,00;3,00;0,00;0,00
2020-04-05;7,00;126,00;140,00;42,00;28,00;3,50;35,00;38,50;17,50;59,50;21,00;38,50;28,00;44,33;16,33;1,17;19,25;24,50;1,75;24,50;4,20;28,00;19,60;15,40;5,83;4,67;5,83;11,67;0,00;1,00;0,00;1,00;5,00;0,00;0,00
2020-04-12;5,00;100,00;90,00;30,00;70,00;5,00;65,00;45,00;40,00;75,00;45,00;55,00;27,50;52,50;15,00;1,25;16,67;25,00;6,67;26,67;5,00;28,33;11,67;13,33;5,00;2,50;13,75;15,00;1,00;4,00;1,00;1,00;2,00;1,00;0,00
2020-04-19;8,00;72,00;64,00;16,00;44,00;4,00;48,00;28,00;36,00;44,00;24,00;40,00;26,67;29,33;21,33;8,00;11,20;20,80;3,20;12,80;5,33;21,33;25,33;9,33;2,29;4,57;8,00;18,29;2,00;1,00;1,00;2,00;5,00;0,00;2,00
2020-04-26;7,00;126,00;140,00;42,00;24,50;1,75;31,50;28,00;38,50;56,00;14,00;31,50;23,33;25,67;18,67;2,33;22,75;29,75;0,00;17,50;5,60;8,40;14,00;8,40;7,00;4,67;8,17;9,33;1,00;1,00;0,00;2,00;0,00;0,00;0,00
2020-05-03;6,00;108,00;108,00;48,00;66,00;3,00;66,00;54,00;48,00;96,00;36,00;78,00;33,00;48,00;24,00;9,00;20,00;34,00;10,00;14,00;9,00;15,00;16,50;10,50;6,00;8,40;4,80;12,00;1,00;5,00;1,00;0,00;4,00;0,00;0,00
2020-05-10;3,00;60,00;72,00;24,00;33,00;3,00;30,00;24,00;18,00;60,00;12,00;36,00;24,00;51,00;21,00;6,00;24,00;19,50;1,50;18,00;3,00;27,00;19,50;15,00;2,00;4,00;5,00;23,00;1,00;0,00;1,00;2,00;6,00;0,00;0,00
2020-05-17;12,00;108,00;132,00;60,00;64,00;4,00;36,00;52,00;32,00;80,00;36,00;68,00;21,00;45,00;21,00;3,00;41,14;22,29;3,43;22,29;4,50;25,50;15,00;16,50;6,00;13,20;10,80;21,60;0,00;2,00;1,00;1,00;2,00;1,00;0,00
2020-05-24;12,00;156,00;132,00;60,00;48,00;4,00;40,00;44,00;40,00;68,00;24,00;44,00;18,00;48,00;30,00;6,00;30,86;22,29;5,14;17,14;13,50;25,50;24,00;21,00;8,40;6,00;7,20;20,40;4,00;7,00;0,00;0,00;7,00;0,00;4,00
2020-05-31;35,00;262,50;192,50;87,50;70,00;8,75;61,25;74,38;38,89;85,56;31,11;70,00;32,31;56,54;29,62;5,38;36,67;31,67;18,33;26,67;23,33;27,71;24,79;13,13;12,07;12,07;10,86;25,34;4,00;11,00;1,00;3,00;9,00;1,00;3,00
2020-06-07;29,00;232,00;174,00;72,50;74,57;12,43;49,71;70,43;37,29;107,71;33,14;99,43;31,64;47,45;26,36;10,55;39,24;27,29;20,47;23,88;18,85;49,30;14,50;10,15;11,60;16,24;13,92;26,68;7,00;8,00;2,00;3,00;15,00;2,00;1,00
2020-06-14;44,00;264,00;161,33;102,67;66,00;22,00;57,20;105,60;56,00;100,00;44,00;52,00;44,00;38,50;35,75;11,00;29,92;26,40;21,12;29,92;20,53;45,47;26,40;23,47;14,67;13,44;13,44;34,22;8,00;8,00;1,00;4,00;13,00;4,00;2,00
2020-06-21;51,00;374,00;221,00;119,00;72,25;4,25;63,75;157,25;70,62;129,46;51,00;66,69;42,50;73,67;39,67;11,33;28,90;44,20;18,70;25,50;32,06;58,29;5,83;32,06;11,86;9,49;11,86;32,02;7,00;14,00;5,00;2,00;12,00;7,00;6,00
2020-06-28;41,00;369,00;150,33;164,00;73,80;8,20;73,80;188,60;94,30;155,80;57,40;77,90;57,40;68,33;57,40;24,60;61,50;30,75;23,92;44,42;27,82;42,46;16,11;27,82;26,53;24,12;10,85;36,18;8,00;11,00;6,00;5,00;15,00;8,00;3,00
2020-07-05;62,00;542,50;263,50;201,50;86,80;20,67;70,27;99,20;86,80;198,40;70,27;103,33;64,82;70,45;56,36;22,55;43,57;35,19;30,16;40,22;33,16;59,12;20,19;24,51;31,00;26,23;22,65;38,15;11,00;20,00;2,00;7,00;14,00;6,00;3,00
2020-07-12;62,00;635,50;248,00;294,50;70,27;16,53;78,53;66,13;140,53;231,47;74,40;82,67;81,73;87,36;64,82;25,36;56,83;29,28;41,33;43,06;24,51;59,12;12,98;33,16;26,23;21,46;16,69;45,31;18,00;20,00;28,00;5,00;14,00;8,00;3,00
2020-07-19;66,00;660,00;247,50;181,50;74,25;8,25;78,38;74,25;115,50;198,00;57,75;115,50;66,00;93,50;57,75;24,75;55,58;45,16;26,05;39,95;30,13;87,52;18,65;20,09;15,60;28,80;19,20;51,60;10,00;5,00;14,00;1,00;20,00;13,00;0,00
2020-07-26;43,00;530,33;172,00;172,00;68,80;17,20;77,40;73,10;93,82;187,64;62,55;93,82;63,07;91,73;48,73;22,93;51,60;44,72;18,92;37,84;28,67;77,40;11,47;34,40;23,89;25,08;11,94;38,22;12,00;10,00;5,00;6,00;16,00;7,00;7,00
2020-08-02;61,00;503,25;228,75;91,50;65,07;12,20;73,20;61,00;105,73;187,07;44,73;101,67;66,55;113,68;47,14;19,41;62,69;35,58;30,50;37,28;24,69;47,93;30,50;29,05;23,92;20,33;17,94;52,63;9,00;12,00;5,00;9,00;13,00;7,00;8,00
2020-08-09;49,00;620,67;228,67;130,67;81,67;8,17;53,08;73,50;81,67;163,33;44,92;81,67;59,89;65,33;43,56;29,94;38,86;37,17;25,34;35,48;30,26;61,97;14,41;27,38;20,32;16,73;11,95;27,49;5,00;13,00;8,00;5,00;15,00;3,00;5,00
2020-08-16;39,00;429,00;195,00;136,50;82,33;13,00;47,67;56,33;85,80;148,20;66,30;74,10;58,50;91,93;33,43;19,50;27,13;25,43;11,87;30,52;17,33;41,89;21,67;14,44;17,73;23,64;7,09;29,55;10,00;15,00;2,00;1,00;10,00;10,00;0,00
2020-08-23;66,00;280,50;429,00;66,00;82,50;12,38;37,13;78,38;82,50;169,13;66,00;82,50;41,25;99,00;52,25;19,25;31,26;38,21;13,89;46,89;14,35;64,57;20,09;24,39;15,60;14,40;20,40;22,80;8,00;7,00;2,00;1,00;15,00;5,00;4,00
2020-08-30;54,00;270,00;324,00;54,00;62,31;8,31;49,85;49,85;87,23;132,92;78,92;58,15;31,26;76,74;54,00;17,05;54,00;50,63;10,13;37,13;4,38;49,62;18,97;29,19;9,60;15,60;10,80;39,60;8,00;8,00;5,00;1,00;5,00;2,00;0,00
2020-09-06;21,00;357,00;273,00;105,00;92,40;12,60;50,40;63,00;96,60;138,60;71,40;84,00;28,88;86,63;42,00;10,50;57,75;47,25;8,75;33,25;9,80;44,80;18,20;29,40;9,33;15,17;10,50;43,17;7,00;4,00;1,00;1,00;6,00;1,00;0,00
2020-09-13;19,00;266,00;247,00;57,00;83,60;1,90;45,60;41,80;64,60;129,20;64,60;76,00;27,14;100,43;67,86;16,29;51,82;39,73;5,18;32,82;17,54;39,46;13,15;35,08;8,31;14,25;2,38;45,13;4,00;6,00;1,00;0,00;5,00;0,00;0,00
2020-09-20;11,00;209,00;143,00;44,00;88,00;3,67;51,33;51,33;44,00;110,00;66,00;77,00;30,25;99,00;49,50;22,00;45,57;29,86;4,71;28,29;6,88;31,63;20,63;15,13;6,11;13,44;8,56;30,56;7,00;6,00;5,00;1,00;5,00;1,00;0,00
2020-09-27;11,00;176,00;99,00;44,00;62,33;1,83;55,00;40,33;29,33;88,00;51,33;77,00;30,25;71,50;27,50;5,50;37,71;29,86;3,14;22,00;4,13;24,75;15,13;11,00;12,22;11,00;8,56;30,56;2,00;4,00;2,00;1,00;2,00;0,00;1,00
