Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;56,00;413,00;539,00;0,00;56,00;152,00;2,67;53,33;125,33;190,40;86,80;89,60;33,60;40,00;92,00;14,00;8,00;12,00;3,00;4,00;3,00;39,00;10,00;36,00;7,00;2,00;12,00;1,00;2,00;5,00;1,00;1,00;0,00;4,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-01-13;61,00;411,75;549,00;0,00;53,38;158,05;1,39;52,68;141,41;174,68;91,50;105,36;47,14;31,48;74,77;11,81;5,90;13,00;2,00;9,00;4,00;38,00;11,00;34,00;5,00;1,00;10,00;0,50;2,00;4,00;0,50;0,50;0,00;7,00;0,00;0,50;0,00;0,00;0,50;1,00;0,50;0,50;0,00
2019-01-20;56,00;336,00;441,00;0,00;56,00;126,00;2,80;30,80;131,60;176,40;75,60;84,00;36,40;30,00;76,00;12,00;6,00;11,00;1,00;7,00;2,00;36,00;12,00;34,00;9,00;5,00;9,00;0,00;1,00;4,00;0,00;0,00;0,00;4,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00
2019-01-27;51,00;313,29;437,14;0,00;51,00;147,63;2,68;26,84;107,37;161,50;65,17;90,67;39,67;25,50;64,73;9,81;3,92;8,00;2,00;5,00;3,00;28,00;7,00;31,00;8,00;2,00;9,00;0,50;1,00;5,00;1,00;1,00;0,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,50
2019-02-03;53,00;340,71;439,14;0,00;53,00;117,16;2,79;33,47;125,53;142,26;69,74;89,26;39,05;32,62;57,08;14,27;6,12;6,00;1,00;7,00;1,00;39,00;6,00;31,00;9,00;2,00;7,00;0,00;1,00;5,00;2,00;1,00;0,00;3,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00
2019-02-10;52,00;326,86;445,71;0,00;52,00;104,00;2,74;30,11;106,74;128,63;73,89;84,84;30,11;26,00;52,00;10,00;4,00;7,00;1,00;4,00;1,00;34,00;11,00;31,00;8,00;3,00;10,00;0,00;1,00;3,00;1,00;0,00;0,00;7,00;0,50;0,50;0,00;1,00;0,50;0,00;0,50;0,50;0,00
2019-02-17;56,00;350,00;448,00;0,00;49,00;103,60;2,80;25,20;112,00;145,60;67,20;89,60;42,00;34,00;48,00;16,00;6,00;11,00;2,00;4,00;4,00;37,00;11,00;28,00;7,00;2,00;5,00;0,00;0,00;3,00;1,00;0,50;0,50;7,00;0,00;0,50;1,00;0,50;0,00;0,00;1,00;1,00;0,00
2019-02-24;56,00;315,00;441,00;0,00;42,00;117,33;2,67;26,67;114,67;173,60;67,20;84,00;36,40;26,00;48,00;12,00;6,00;10,00;2,00;6,00;1,00;32,00;10,00;34,00;4,00;1,00;8,00;0,50;1,00;4,00;1,00;1,00;0,50;7,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00
2019-03-03;58,00;340,75;413,25;0,00;50,75;113,24;2,76;24,86;107,71;146,38;74,57;93,90;49,71;28,00;54,00;12,00;6,00;9,00;4,00;6,00;3,00;41,00;12,00;34,00;8,00;2,00;6,00;0,50;0,50;5,00;1,00;0,00;0,50;3,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,50;0,00
2019-03-10;68,00;362,67;453,33;0,00;45,33;108,80;5,44;32,64;108,80;144,16;65,28;87,04;38,08;32,00;54,00;14,00;6,00;10,00;1,00;4,00;2,00;37,00;13,00;33,00;6,00;0,50;9,00;0,50;1,00;4,00;1,00;0,50;0,50;5,00;0,50;0,50;0,50;0,00;0,50;0,50;0,00;1,00;0,00
2019-03-17;60,00;427,50;502,50;0,00;45,00;100,91;2,73;35,45;122,73;163,64;90,00;100,91;43,64;32,00;62,00;12,00;8,00;11,00;1,00;5,00;2,00;38,00;8,00;39,00;9,00;2,00;10,00;0,50;1,00;4,00;2,00;1,00;1,00;4,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,50
2019-03-24;57,00;413,25;456,00;0,00;42,75;130,29;2,71;32,57;116,71;160,14;81,43;86,86;38,00;35,38;58,97;11,79;5,90;9,00;2,00;6,00;3,00;38,00;15,00;36,00;12,00;1,00;4,00;0,00;2,00;5,00;1,00;0,00;0,00;5,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2019-03-31;73,00;474,50;459,90;0,00;43,80;127,07;2,70;37,85;140,59;188,12;101,08;126,35;50,54;47,35;61,16;13,81;7,89;9,00;5,00;7,00;3,00;34,00;14,00;39,00;10,00;1,00;8,00;0,50;1,00;4,00;2,00;0,50;0,00;5,00;2,00;1,00;1,00;0,00;0,50;0,50;0,50;0,50;0,00
2019-04-07;81,00;544,91;456,55;3,68;51,55;153,90;2,70;37,80;164,70;194,40;99,90;110,70;45,90;39,51;71,12;15,80;3,95;11,00;2,00;9,00;3,00;54,00;15,00;51,00;10,00;4,00;8,00;0,00;1,00;5,00;2,00;0,00;0,00;5,00;1,00;2,00;1,00;0,00;0,50;0,00;0,50;0,00;0,00
2019-04-14;69,00;559,67;552,00;0,00;46,00;138,00;2,76;44,16;168,36;229,08;115,92;132,48;57,96;43,37;59,14;13,80;5,91;11,00;2,00;5,00;2,00;43,00;13,00;47,00;10,00;6,00;7,00;0,50;1,00;3,00;2,00;0,00;0,50;5,00;0,50;2,00;0,50;0,00;0,00;0,00;0,50;1,00;0,00
2019-04-21;73,00;554,80;547,50;0,00;43,80;162,22;2,70;43,26;189,26;205,48;102,74;121,67;54,07;47,35;78,92;17,76;7,89;12,00;3,00;9,00;4,00;47,00;11,00;52,00;11,00;4,00;6,00;0,50;1,00;5,00;0,50;1,00;0,00;7,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
