Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;25,00;195,83;2,08;41,67;8,33;17,00;3,00;3,00;5,00;4,00;4,00;1,00;0,00
2019-01-13;30,00;175,71;2,14;51,43;12,86;12,00;5,00;3,00;7,00;2,00;2,00;1,00;1,00
2019-01-20;27,00;175,50;2,25;63,00;9,00;13,00;8,00;0,00;4,00;2,00;8,00;1,00;2,00
2019-01-27;35,00;196,88;2,19;48,13;8,75;8,00;11,00;2,00;6,00;3,00;0,00;2,00;1,00
2019-02-03;34,00;170,00;0,00;59,50;4,25;12,00;4,00;2,00;4,00;7,00;2,00;1,00;1,00
2019-02-10;21,00;176,40;4,20;58,80;4,20;8,00;8,00;1,00;5,00;6,00;3,00;0,00;1,00
2019-02-17;34,00;165,75;4,25;72,25;4,25;10,00;3,00;0,00;6,00;3,00;0,00;2,00;1,00
2019-02-24;30,00;167,14;4,29;77,14;8,57;9,00;5,00;2,00;7,00;4,00;1,00;1,00;2,00
2019-03-03;32,00;184,00;4,00;72,00;8,00;16,00;12,00;1,00;7,00;6,00;2,00;2,00;1,00
2019-03-10;32,00;196,00;0,00;64,00;8,00;15,00;8,00;1,00;9,00;7,00;3,00;4,00;1,00
2019-03-17;36,00;176,00;4,00;64,00;4,00;22,00;7,00;5,00;6,00;3,00;5,00;4,00;0,00
2019-03-24;37,00;197,33;2,06;78,11;4,11;16,00;8,00;2,00;9,00;5,00;2,00;8,00;1,00
2019-03-31;41,00;176,30;4,10;86,10;12,30;14,00;12,00;1,00;4,00;3,00;5,00;1,00;1,00
2019-04-07;57,00;211,71;0,00;81,43;4,07;17,00;4,00;2,00;6,00;4,00;1,00;3,00;1,00
2019-04-14;46,00;418,18;4,18;146,36;20,91;20,00;11,00;3,00;8,00;5,00;2,00;1,00;7,00
2019-04-21;39,00;199,33;0,00;99,67;13,00;24,00;7,00;3,00;7,00;9,00;3,00;2,00;0,00
2019-04-28;40,00;192,00;4,00;80,00;8,00;11,00;10,00;5,00;3,00;4,00;0,00;4,00;0,00
2019-05-05;39,00;208,00;2,17;73,67;13,00;15,00;11,00;5,00;8,00;3,00;1,00;0,00;1,00
2019-05-12;42,00;172,20;4,20;84,00;16,80;16,00;6,00;2,00;5,00;6,00;5,00;3,00;0,00
2019-05-19;42,00;184,80;4,20;96,60;12,60;20,00;8,00;3,00;6,00;11,00;3,00;2,00;1,00
2019-05-26;37,00;189,11;4,11;98,67;12,33;16,00;9,00;0,00;7,00;6,00;2,00;4,00;1,00
2019-06-02;57,00;195,43;2,04;85,50;8,14;11,00;9,00;3,00;3,00;3,00;6,00;2,00;3,00
2019-06-09;46,00;209,09;4,18;92,00;12,55;18,00;11,00;4,00;10,00;8,00;5,00;7,00;2,00
2019-06-16;52,00;203,67;4,33;112,67;8,67;16,00;12,00;5,00;6,00;11,00;1,00;2,00;1,00
2019-06-23;49,00;187,83;4,08;61,25;16,33;15,00;12,00;1,00;11,00;4,00;5,00;3,00;1,00
2019-06-30;49,00;179,67;0,00;89,83;16,33;30,00;10,00;3,00;12,00;4,00;3,00;4,00;5,00
2019-07-07;59,00;210,71;4,21;80,07;4,21;9,00;17,00;3,00;7,00;5,00;5,00;6,00;2,00
2019-07-14;54,00;236,77;4,15;108,00;12,46;18,00;19,00;2,00;11,00;5,00;4,00;4,00;0,00
2019-07-21;46,00;184,00;2,09;87,82;8,36;17,00;13,00;1,00;7,00;9,00;3,00;2,00;1,00
2019-07-28;39,00;225,33;4,33;86,67;13,00;17,00;13,00;0,00;3,00;9,00;2,00;5,00;4,00
2019-08-04;41,00;205,00;4,10;94,30;12,30;24,00;16,00;6,00;9,00;6,00;2,00;2,00;1,00
2019-08-11;48,00;196,00;4,00;108,00;12,00;10,00;10,00;2,00;7,00;6,00;5,00;3,00;0,00
2019-08-18;59,00;189,64;4,21;177,00;16,86;16,00;12,00;3,00;5,00;7,00;1,00;2,00;4,00
2019-08-25;48,00;184,00;4,00;232,00;8,00;23,00;18,00;6,00;10,00;3,00;2,00;2,00;1,00
2019-09-01;55,00;198,85;2,12;84,62;16,92;20,00;20,00;1,00;4,00;4,00;3,00;1,00;2,00
2019-09-08;49,00;175,58;2,04;73,50;16,33;19,00;4,00;4,00;6,00;6,00;3,00;2,00;0,00
2019-09-15;40,00;220,00;2,00;92,00;8,00;15,00;6,00;1,00;5,00;4,00;3,00;2,00;2,00
2019-09-22;40,00;228,00;2,00;88,00;8,00;13,00;10,00;4,00;4,00;8,00;2,00;2,00;2,00
2019-09-29;47,00;226,45;2,14;102,55;12,82;11,00;8,00;1,00;8,00;1,00;1,00;5,00;3,00
2019-10-06;37,00;193,22;0,00;74,00;16,44;16,00;6,00;1,00;6,00;3,00;3,00;3,00;0,00
2019-10-13;21,00;184,80;4,20;84,00;8,40;18,00;8,00;0,00;4,00;1,00;2,00;2,00;0,00
2019-10-20;22,00;189,20;4,40;88,00;8,80;10,00;8,00;3,00;2,00;1,00;5,00;0,00;0,00
2019-10-27;20,00;184,00;0,00;80,00;8,00;10,00;8,00;2,00;5,00;1,00;0,00;1,00;4,00
2019-11-03;19,00;159,60;1,90;68,40;7,60;11,00;3,00;3,00;2,00;4,00;2,00;1,00;1,00
2019-11-10;15,00;142,50;1,88;63,75;3,75;8,00;3,00;2,00;6,00;4,00;1,00;0,00;0,00
2019-11-17;16,00;160,00;4,00;72,00;8,00;8,00;2,00;2,00;5,00;3,00;0,00;2,00;1,00
2019-11-24;16,00;176,00;2,00;76,00;8,00;6,00;7,00;2,00;1,00;2,00;2,00;1,00;0,00
2019-12-01;32,00;156,00;2,00;68,00;4,00;11,00;5,00;2,00;3,00;4,00;2,00;1,00;0,00
2019-12-08;21,00;159,60;2,10;79,80;8,40;7,00;6,00;3,00;6,00;3,00;2,00;2,00;2,00
2019-12-15;16,00;168,00;4,00;76,00;8,00;6,00;6,00;2,00;3,00;5,00;2,00;1,00;0,00
2019-12-22;26,00;242,67;4,33;134,33;4,33;11,00;6,00;0,00;6,00;2,00;4,00;0,00;0,00
2019-12-29;28,00;216,00;4,00;96,00;4,00;11,00;2,00;1,00;2,00;2,00;5,00;1,00;2,00
2020-01-05;29,00;174,00;2,07;58,00;8,29;18,00;2,00;3,00;2,00;3,00;2,00;3,00;1,00
2020-01-12;24,00;196,00;4,00;60,00;8,00;12,00;5,00;2,00;4,00;5,00;2,00;4,00;0,00
2020-01-19;19,00;178,60;3,80;57,00;11,40;7,00;6,00;0,00;7,00;5,00;5,00;1,00;0,00
2020-01-26;28,00;164,00;2,00;48,00;2,00;9,00;5,00;2,00;4,00;6,00;4,00;1,00;0,00
