Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;45,00;65,25;13,50;31,50;0,00;21,00;3,00;14,00;10,00
2019-01-13;51,00;81,60;20,40;20,40;0,00;44,00;13,00;13,00;13,00
2019-01-20;24,00;26,40;12,00;21,60;0,00;24,00;10,00;7,00;7,00
2019-01-27;26,00;14,56;6,24;21,84;0,00;0,00;3,00;7,00;16,00
2019-02-03;33,00;23,00;12,00;20,00;2,00;10,04;4,30;14,35;10,04
2019-02-10;21,00;49,50;15,00;28,50;0,00;10,00;0,00;3,00;7,00
2019-02-17;24,00;150,00;84,00;84,00;0,00;10,00;0,00;3,00;0,00
2019-02-24;41,00;82,00;13,67;41,00;6,83;10,00;0,00;14,00;17,00
2019-03-03;34,00;21,64;15,45;15,45;0,00;7,00;14,00;10,00;14,00
2019-03-10;34,00;10,00;6,00;10,00;2,00;11,33;4,86;11,33;16,19
2019-03-17;25,00;12,00;2,00;19,00;4,00;16,67;11,90;8,33;8,33
2019-03-24;32,00;51,81;3,05;32,00;3,05;11,00;0,00;14,00;14,00
2019-03-31;31,00;24,80;6,20;15,50;0,00;14,00;0,00;7,00;14,00
2019-04-07;52,00;16,64;24,96;20,80;8,32;3,00;7,00;17,00;10,00
2019-04-14;22,00;19,41;7,76;14,24;0,00;7,00;7,00;4,00;11,00
2019-04-21;31,00;12,40;2,48;9,92;2,48;3,00;0,00;3,00;7,00
2019-04-28;30,00;12,00;6,00;12,00;0,00;8,75;17,50;8,75;3,75
2019-05-05;45,00;22,50;9,64;28,93;0,00;14,00;0,00;14,00;0,00
2019-05-12;32,00;15,36;12,80;5,12;2,56;3,00;7,00;0,00;10,00
2019-05-19;58,00;19,33;48,33;106,33;0,00;14,00;0,00;7,00;7,00
2019-05-26;44,00;17,60;13,20;22,00;4,40;17,00;3,00;3,00;7,00
2019-06-02;19,00;13,00;2,00;15,00;2,00;6,00;3,00;10,00;19,00
2019-06-09;37,00;20,72;8,88;8,88;2,96;0,00;0,00;10,00;10,00
2019-06-16;34,00;29,14;19,43;24,29;0,00;3,00;3,00;17,00;10,00
2019-06-23;31,00;16,91;5,64;14,09;0,00;3,00;0,00;0,00;14,00
2019-06-30;35,00;26,25;26,25;21,88;4,38;7,00;0,00;3,00;14,00
2019-07-07;41,00;41,00;13,67;54,67;0,00;3,00;0,00;7,00;3,00
2019-07-14;27,00;8,10;0,00;13,50;0,00;17,00;10,00;17,00;3,00
2019-07-21;35,00;18,26;25,87;9,13;3,04;3,00;7,00;0,00;17,00
2019-07-28;21,00;6,63;6,63;13,26;2,21;7,00;3,00;21,00;14,00
2019-08-04;48,00;27,43;13,71;48,00;6,86;3,00;3,00;17,00;7,00
2019-08-11;30,00;12,86;6,43;17,14;0,00;20,00;0,00;13,00;3,00
2019-08-18;46,00;16,73;5,58;25,09;0,00;7,00;3,00;14,00;10,00
2019-08-25;55,00;18,33;18,33;42,78;0,00;3,00;10,00;7,00;7,00
2019-09-01;23,00;26,83;19,17;26,83;0,00;3,00;0,00;3,00;7,00
2019-09-08;46,00;46,00;16,00;24,00;0,00;17,00;10,00;3,00;3,00
2019-09-15;30,00;8,89;11,11;11,11;2,22;0,00;7,00;10,00;10,00
2019-09-22;22,00;10,27;8,80;22,00;0,00;3,00;6,00;12,00;6,00
2019-09-29;29,00;8,29;8,29;9,67;0,00;13,00;10,00;13,00;6,00
2019-10-06;60,00;20,00;22,67;28,00;2,67;9,00;6,00;6,00;13,00
2019-10-13;35,00;81,67;42,78;58,33;0,00;16,00;0,00;6,00;10,00
2019-10-20;24,00;9,00;19,00;15,00;0,00;20,73;24,00;0,00;16,36
2019-10-27;48,00;21,60;14,40;21,60;0,00;22,00;0,00;6,00;0,00
2019-11-03;40,00;29,09;20,00;70,91;3,64;9,00;6,00;12,00;9,00
2019-11-10;37,00;49,95;9,25;27,75;3,70;15,00;3,00;12,00;3,00
2019-11-17;34,00;21,76;9,52;17,68;0,00;6,00;6,00;15,00;12,00
2019-11-24;33,00;31,06;27,18;17,47;3,88;18,00;3,00;18,00;3,00
2019-12-01;43,00;7,82;7,82;17,59;0,00;18,00;0,00;9,00;12,00
2019-12-08;50,00;10,00;15,00;21,67;3,33;9,00;3,00;13,00;13,00
2019-12-15;55,00;32,35;38,82;32,35;6,47;13,00;16,00;3,00;16,00
2019-12-22;43,00;20,16;17,47;20,16;0,00;39,00;4,00;11,00;11,00
2019-12-29;45,00;27,86;23,57;19,29;0,00;45,00;13,00;13,00;10,00
2020-01-05;24,00;63,00;24,00;18,00;0,00;35,00;3,00;12,00;3,00
2020-01-12;33,00;22,00;15,00;21,00;3,00;19,34;3,41;13,66;15,93
2020-01-19;58,00;87,00;47,45;13,18;0,00;21,00;9,00;12,00;6,00
2020-01-26;24,00;48,00;20,57;18,86;0,00;9,00;3,00;18,00;12,00
2020-02-02;42,00;14,70;23,10;18,90;0,00;18,00;6,00;24,00;18,00
2020-02-09;44,00;48,71;29,86;15,71;0,00;12,00;3,00;20,00;3,00
2020-02-16;26,00;15,00;14,00;12,00;0,00;10,17;3,39;29,39;15,83
2020-02-23;34,00;43,07;31,73;27,20;0,00;11,00;6,00;3,00;3,00
2020-03-01;29,00;46,06;20,47;20,47;3,41;20,00;6,00;17,00;0,00
2020-03-08;25,00;22,73;9,09;14,77;2,27;3,00;11,00;14,00;8,00
2020-03-15;45,00;5,63;9,38;28,13;0,00;8,00;3,00;14,00;6,00
2020-03-22;37,00;25,62;22,77;31,31;5,69;5,00;11,00;5,00;3,00
2020-03-29;19,00;19,00;9,00;14,00;2,00;8,64;22,45;0,00;13,82
2020-04-05;35,00;14,26;7,78;16,85;0,00;3,00;0,00;16,00;8,00
2020-04-12;35,00;29,47;9,21;29,47;3,68;14,00;3,00;5,00;19,00
2020-04-19;37,00;8,88;7,40;19,24;0,00;13,00;5,00;3,00;5,00
2020-04-26;39,00;33,15;5,85;9,75;0,00;8,00;3,00;5,00;5,00
2020-05-03;34,00;41,29;14,57;19,43;4,86;13,00;5,00;8,00;13,00
2020-05-10;34,00;10,00;10,00;28,00;4,00;3,00;5,00;10,00;3,00
2020-05-17;37,00;3,96;6,61;10,57;0,00;5,00;8,00;10,00;8,00
2020-05-24;40,00;19,26;4,44;14,81;4,44;20,00;14,00;6,00;8,00
2020-05-31;41,00;13,67;4,56;18,22;6,83;3,00;13,00;8,00;5,00
2020-06-07;44,00;44,00;25,14;34,57;9,43;13,00;5,00;5,00;15,00
2020-06-14;50,00;24,14;8,62;13,79;8,62;10,00;13,00;0,00;0,00
2020-06-21;57,00;8,91;10,69;17,81;0,00;3,00;3,00;13,00;16,00
2020-06-28;31,00;7,44;9,92;22,32;0,00;23,00;8,00;3,00;23,00
2020-07-05;38,00;8,26;23,13;29,74;0,00;16,00;0,00;8,00;14,00
2020-07-12;72,00;21,18;10,59;16,94;4,24;9,00;0,00;14,00;6,00
2020-07-19;50,00;12,77;9,57;14,89;2,13;3,00;12,00;15,00;17,00
2020-07-26;36,00;20,57;27,43;30,86;0,00;12,00;0,00;3,00;9,00
2020-08-02;41,00;11,04;18,92;25,23;0,00;15,00;3,00;6,00;3,00
2020-08-09;29,00;10,88;6,04;10,88;2,42;18,00;0,00;12,00;21,00
2020-08-16;29,00;2,00;5,00;15,00;0,00;6,00;6,00;9,00;9,00
2020-08-23;29,00;12,00;7,00;5,00;0,00;13,87;7,57;7,57;11,35
2020-08-30;45,00;24,23;8,65;24,23;3,46;15,00;3,00;6,00;9,00
2020-09-06;23,00;10,00;7,00;16,00;2,00;12,00;0,00;12,00;12,00
2020-09-13;45,00;47,50;8,75;15,00;2,50;6,00;3,00;9,00;9,00
2020-09-20;35,00;52,50;17,50;24,50;0,00;3,00;3,00;3,00;6,00
2020-09-27;15,00;14,00;3,00;3,00;0,00;30,00;5,00;20,00;25,00
2020-10-04;35,00;25,79;20,26;22,11;7,37;9,00;6,00;6,00;32,00
2020-10-11;34,00;23,38;14,88;27,63;0,00;24,00;0,00;18,00;6,00
2020-10-18;16,00;9,00;7,00;11,00;2,00;69,33;4,00;8,00;8,00
2020-10-25;66,00;22,69;8,25;28,88;4,13;9,00;6,00;3,00;9,00
2020-11-01;23,00;16,10;11,50;4,60;0,00;14,00;0,00;6,00;9,00
2020-11-08;35,00;21,00;4,67;11,67;7,00;9,00;3,00;9,00;9,00
2020-11-15;26,00;16,71;16,71;9,29;0,00;15,00;0,00;6,00;6,00
2020-11-22;26,00;17,73;5,91;10,64;2,36;9,00;3,00;3,00;3,00
2020-11-29;29,00;23,96;8,83;11,35;0,00;6,00;3,00;9,00;9,00
2020-12-06;9,00;9,00;5,00;20,00;0,00;9,00;0,00;3,00;0,00
2020-12-13;25,00;3,85;13,46;192,31;7,69;21,00;6,00;0,00;6,00
2020-12-20;14,00;24,50;14,00;147,00;3,50;20,00;3,00;10,00;10,00
2020-12-27;36,00;9,00;7,00;34,00;0,00;104,00;0,00;24,00;12,00
2021-01-03;20,00;23,16;8,42;20,00;0,00;38,00;6,00;12,00;9,00
2021-01-10;34,00;39,04;8,81;17,63;0,00;26,00;3,00;3,00;9,00
2021-01-17;29,00;58,00;5,12;17,06;5,12;14,00;3,00;11,00;9,00
2021-01-24;38,00;63,33;12,67;30,76;0,00;12,00;3,00;9,00;3,00
2021-01-31;47,00;48,81;5,42;12,65;3,62;20,00;3,00;9,00;3,00
2021-02-07;29,00;37,12;2,32;12,76;2,32;15,00;6,00;15,00;3,00
2021-02-14;46,00;38,07;7,93;25,38;3,17;18,00;6,00;9,00;9,00
2021-02-21;38,00;16,52;8,26;19,83;3,30;15,00;3,00;3,00;12,00
2021-02-28;47,00;17,32;34,63;56,89;0,00;29,00;0,00;3,00;12,00
2021-03-07;34,00;6,80;5,44;9,52;0,00;6,00;3,00;9,00;3,00
2021-03-14;41,00;14,64;10,25;17,57;2,93;12,00;0,00;3,00;6,00
2021-03-21;7,00;13,00;4,00;4,00;0,00;3,50;3,50;10,50;10,50
2021-03-28;43,00;22,63;9,05;38,47;0,00;3,00;3,00;0,00;0,00
2021-04-04;53,00;7,40;2,47;13,56;2,47;6,00;3,00;3,00;0,00
2021-04-11;19,00;7,60;5,07;15,20;0,00;3,00;3,00;10,00;10,00
2021-04-18;27,00;6,00;0,00;10,00;2,00;17,55;0,00;4,05;9,45
2021-04-25;32,00;11,29;11,29;15,06;7,53;0,00;0,00;0,00;3,00
2021-05-02;19,00;5,94;5,94;2,38;2,38;6,00;0,00;9,00;9,00
2021-05-09;34,00;15,87;15,87;20,40;4,53;12,00;0,00;12,00;16,00
2021-05-16;22,00;14,24;5,18;9,06;0,00;0,00;3,00;0,00;6,00
2021-05-23;30,00;22,50;15,00;45,00;0,00;7,00;0,00;7,00;7,00
2021-05-30;38,00;25,33;31,67;38,00;0,00;7,00;7,00;3,00;0,00
2021-06-06;23,00;9,68;0,00;9,68;2,42;7,00;0,00;3,00;3,00
2021-06-13;32,00;64,00;0,00;48,00;0,00;10,00;0,00;0,00;3,00
2021-06-20;16,00;10,67;6,40;13,87;0,00;0,00;7,00;3,00;13,00
2021-06-27;22,00;18,86;12,57;18,86;6,29;3,00;3,00;10,00;6,00
2021-07-04;32,00;16,64;7,68;11,52;0,00;13,00;3,00;10,00;6,00
2021-07-11;30,00;15,00;11,25;18,75;3,75;7,00;0,00;20,00;0,00
2021-07-18;27,00;21,00;3,00;18,00;0,00;7,00;3,00;3,00;7,00
2021-07-25;40,00;5,52;8,28;26,21;2,76;7,00;13,00;7,00;3,00
2021-08-01;40,00;7,74;0,00;45,16;2,58;7,00;23,00;0,00;0,00
2021-08-08;60,00;72,00;12,00;108,00;0,00;3,00;3,00;10,00;3,00
2021-08-15;43,00;11,73;7,82;11,73;0,00;7,00;3,00;7,00;7,00
2021-08-22;37,00;30,27;23,55;43,73;6,73;7,00;0,00;7,00;11,00
2021-08-29;28,00;11,20;3,73;3,73;0,00;10,00;0,00;3,00;0,00
2021-09-05;18,00;4,80;4,80;7,20;0,00;100,00;4,00;11,00;7,00
2021-09-12;27,00;4,00;2,00;6,00;0,00;27,00;7,71;13,50;13,50
2021-09-19;24,00;6,00;18,00;18,00;0,00;14,00;3,00;17,00;7,00
2021-09-26;17,00;12,75;4,25;17,00;0,00;0,00;7,00;0,00;13,00
2021-10-03;20,00;4,00;2,00;8,00;0,00;6,00;6,00;0,00;6,00
2021-10-10;5,00;5,00;12,00;10,00;0,00;5,00;5,00;5,00;25,00
