Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;32,00;880,00;8,00;16,00;16,00;23,00;0,00;32,00;14,00;9,00;5,00;0,00;0,00
2019-01-13;45,00;615,00;7,50;7,50;15,00;23,00;9,00;18,00;9,00;5,00;0,00;0,00;0,00
2019-01-20;22,00;429,00;11,00;11,00;22,00;13,00;9,00;13,00;22,00;4,00;18,00;9,00;4,00
2019-01-27;35,00;385,00;23,33;11,67;11,67;13,00;35,00;9,00;0,00;4,00;13,00;4,00;0,00
2019-02-03;9,00;324,00;9,00;4,50;9,00;18,00;9,00;0,00;9,00;0,00;5,00;5,00;5,00
2019-02-10;5,00;310,00;10,00;10,00;10,00;32,00;9,00;0,00;5,00;5,00;0,00;9,00;0,00
2019-02-17;19,00;703,00;19,00;38,00;19,00;14,00;9,00;5,00;5,00;0,00;0,00;0,00;0,00
2019-02-24;37,00;604,33;12,33;12,33;12,33;23,00;14,00;5,00;14,00;14,00;5,00;5,00;5,00
2019-03-03;32,00;592,00;16,00;16,00;16,00;9,00;14,00;9,00;23,00;5,00;5,00;0,00;0,00
2019-03-10;27,00;526,50;40,50;40,50;27,00;31,00;9,00;13,00;4,00;18,00;4,00;0,00;4,00
2019-03-17;31,00;682,00;15,50;15,50;15,50;31,00;31,00;4,00;5,00;5,00;0,00;0,00;0,00
2019-03-24;28,00;588,00;14,00;14,00;14,00;18,00;14,00;0,00;14,00;9,00;9,00;14,00;0,00
2019-03-31;46,00;582,67;30,67;15,33;30,67;19,00;9,00;0,00;9,00;5,00;9,00;5,00;0,00
2019-04-07;68,00;639,20;27,20;13,60;27,20;14,00;18,00;32,00;0,00;9,00;18,00;0,00;0,00
2019-04-14;37,00;1233,33;24,67;37,00;12,33;19,00;5,00;14,00;0,00;9,00;5,00;0,00;9,00
2019-04-21;52,00;741,00;39,00;26,00;13,00;29,00;10,00;10,00;19,00;5,00;10,00;5,00;5,00
2019-04-28;54,00;769,50;13,50;27,00;13,50;27,00;22,00;31,00;0,00;0,00;5,00;5,00;0,00
2019-05-05;40,00;506,67;13,33;6,67;26,67;22,00;18,00;18,00;22,00;9,00;9,00;4,00;9,00
2019-05-12;58,00;551,00;14,50;14,50;14,50;18,00;13,00;13,00;9,00;4,00;4,00;0,00;0,00
2019-05-19;75,00;600,00;37,50;12,50;25,00;35,00;13,00;27,00;4,00;13,00;0,00;13,00;4,00
2019-05-26;41,00;546,67;13,67;13,67;27,33;14,00;18,00;27,00;0,00;9,00;5,00;18,00;9,00
2019-06-02;97,00;651,29;13,86;6,93;13,86;21,00;21,00;34,00;13,00;17,00;0,00;9,00;0,00
2019-06-09;61,00;524,60;24,40;24,40;24,40;26,00;43,00;39,00;9,00;4,00;4,00;0,00;4,00
2019-06-16;53,00;516,75;39,75;26,50;26,50;31,00;18,00;18,00;9,00;9,00;4,00;9,00;0,00
2019-06-23;58,00;565,50;29,00;14,50;14,50;4,00;9,00;13,00;13,00;13,00;9,00;18,00;13,00
2019-06-30;90,00;617,14;12,86;12,86;90,00;22,00;27,00;13,00;18,00;27,00;9,00;0,00;9,00
2019-07-07;58,00;841,00;43,50;29,00;58,00;9,00;27,00;27,00;18,00;22,00;13,00;9,00;4,00
2019-07-14;66,00;752,40;26,40;26,40;26,40;42,00;19,00;33,00;24,00;28,00;19,00;9,00;9,00
2019-07-21;100,00;828,57;28,57;42,86;57,14;50,00;25,00;35,00;25,00;15,00;10,00;20,00;5,00
2019-07-28;75,00;837,50;12,50;37,50;37,50;50,00;20,00;50,00;15,00;15,00;5,00;5,00;5,00
2019-08-04;50,00;625,00;37,50;37,50;25,00;50,00;25,00;20,00;20,00;35,00;10,00;5,00;5,00
2019-08-11;56,00;812,00;14,00;42,00;14,00;37,00;23,00;23,00;28,00;23,00;0,00;9,00;9,00
2019-08-18;48,00;612,00;36,00;12,00;24,00;19,00;33,00;24,00;0,00;5,00;10,00;14,00;14,00
2019-08-25;50,00;462,50;12,50;25,00;37,50;5,00;41,00;9,00;28,00;14,00;0,00;9,00;5,00
