Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;52,00;45,50;6,50;6,50;6,50;0,00;17,00;0,00;0,00;9,04;0,00;4,52;0,00;0,00;0,00;0,00;17,33;0,00;0,00;0,00;0,00
2019-01-13;47,00;23,50;7,83;0,00;7,83;5,08;5,08;5,08;0,00;5,53;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;32,00;38,40;0,00;6,40;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;36,00;54,00;9,00;0,00;9,00;0,00;30,86;10,29;0,00;13,85;0,00;0,00;5,54;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-02-03;34,00;61,20;0,00;6,80;6,80;4,00;0,00;4,00;0,00;4,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;38,00;69,67;6,33;6,33;0,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;46,00;32,86;13,14;6,57;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;6,76;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;42,00;70,00;7,00;0,00;7,00;0,00;0,00;8,00;0,00;0,00;8,84;4,42;4,42;0,00;0,00;0,00;13,50;0,00;0,00;0,00;0,00
2019-03-03;44,00;143,00;0,00;0,00;11,00;0,00;15,23;6,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;62,00;110,22;6,89;13,78;6,89;4,00;9,00;4,00;0,00;4,43;0,00;4,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;40,00;104,00;8,00;8,00;8,00;4,57;4,57;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;39,00;97,50;0,00;0,00;0,00;0,00;17,00;4,00;0,00;4,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;41,00;82,00;6,83;6,83;20,50;0,00;8,00;8,00;0,00;4,32;0,00;8,63;0,00;0,00;0,00;0,00;5,39;0,00;0,00;0,00;0,00
2019-04-07;66,00;165,00;8,25;16,50;8,25;9,26;18,53;4,63;4,63;0,00;0,00;5,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;80,00;293,33;13,33;40,00;40,00;8,21;36,92;8,21;0,00;8,89;0,00;8,89;8,89;5,00;5,00;0,00;5,00;0,00;8,21;18,46;0,00
2019-04-21;67,00;178,67;0,00;0,00;11,17;0,00;0,00;12,76;0,00;7,05;0,00;0,00;0,00;0,00;0,00;10,00;5,00;6,38;0,00;0,00;0,00
2019-04-28;57,00;285,00;0,00;14,25;14,25;7,86;25,55;15,72;0,00;8,77;8,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,86;0,00
