Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;18,00;18,00;0,00;0,00;0,00;18,00;0,00;0,00;18,00;0,00;36,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;36,00;0,00;0,00;18,00;0,00;0,00
2019-01-20;36,00;36,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;17,22;17,22;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;18,00
2019-01-27;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;18,00;0,00;22,00;33,00;0,00;0,00;18,00;18,00;0,00;0,00;35,00;0,00;18,00
2019-02-03;0,00;0,00;0,00;0,00;0,00;76,00;0,00;0,00;19,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;38,00;0,00;0,00
2019-02-10;19,00;19,00;0,00;0,00;0,00;19,00;0,00;19,00;0,00;0,00;91,83;55,42;0,00;0,00;0,00;38,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;0,00;0,00;0,00;0,00;0,00;39,00;0,00;0,00;0,00;0,00;24,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00
2019-02-24;0,00;0,00;0,00;0,00;0,00;38,00;0,00;0,00;0,00;0,00;46,00;12,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00
2019-03-03;0,00;0,00;18,00;0,00;18,00;18,00;0,00;0,00;0,00;0,00;44,00;0,00;0,00;0,00;0,00;71,00;18,00;0,00;0,00;0,00;35,00
2019-03-10;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;23,00;34,00;0,00;0,00;0,00;37,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;19,00;19,00;19,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;74,42;74,42;0,00;0,00;0,00;19,00;0,00;0,00;19,00;0,00;0,00
