Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;68,00;14,00;0,00;0,00;0,00;81,60;27,20;0,00;13,60;0,00;27,20;40,80;0,00;0,00;0,00;231,20;68,00;0,00;68,00;32,74;0,00
2019-01-13;41,00;27,00;0,00;0,00;0,00;27,33;13,67;13,67;13,67;0,00;80,36;41,00;13,12;0,00;0,00;41,00;0,00;80,48;41,00;0,00;0,00
2019-01-20;26,00;26,00;26,00;0,00;0,00;26,00;0,00;0,00;0,00;26,00;126,75;78,00;52,00;0,00;0,00;52,00;0,00;13,00;38,00;38,00;25,00
2019-01-27;39,00;26,00;0,00;13,00;0,00;13,57;0,00;0,00;13,57;0,00;39,00;79,70;0,00;0,00;0,00;92,86;0,00;0,00;64,00;0,00;13,00
2019-02-03;81,00;53,34;0,00;0,00;0,00;81,00;0,00;27,00;27,00;0,00;84,38;84,38;0,00;0,00;0,00;68,11;0,00;13,00;80,00;0,00;0,00
2019-02-10;14,00;14,00;0,00;0,00;14,00;70,00;28,00;14,00;14,00;0,00;14,00;43,75;0,00;0,00;0,00;29,00;7,00;0,00;53,00;26,00;0,00
2019-02-17;56,00;42,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,58;56,00;0,00;0,00;0,00;56,00;0,00;0,00;268,00;0,00;0,00
2019-02-24;41,00;27,00;0,00;14,00;14,00;54,67;27,33;0,00;13,67;13,67;41,00;54,67;0,00;13,05;0,00;41,00;0,00;0,00;39,98;0,00;26,65
2019-03-03;42,00;28,00;14,00;0,00;0,00;0,00;13,44;0,00;13,44;0,00;42,00;57,12;0,00;0,00;0,00;199,50;0,00;42,00;81,00;0,00;0,00
2019-03-10;14,00;0,00;0,00;0,00;0,00;28,00;14,00;0,00;0,00;0,00;28,00;85,75;0,00;0,00;0,00;44,00;0,00;14,00;0,00;0,00;14,00
2019-03-17;14,00;14,00;14,00;14,00;0,00;14,00;14,00;0,00;0,00;0,00;14,00;29,75;0,00;0,00;0,00;14,00;14,00;0,00;41,00;0,00;14,00
2019-03-24;14,00;0,00;14,00;14,00;0,00;29,75;0,00;0,00;14,00;0,00;29,75;73,50;14,00;0,00;0,00;40,25;14,00;0,00;41,00;0,00;0,00
2019-03-31;27,00;27,00;0,00;0,00;27,00;54,00;27,00;0,00;0,00;27,00;54,00;40,50;0,00;0,00;0,00;84,86;0,00;0,00;27,00;0,00;54,00
2019-04-07;73,00;44,00;15,00;0,00;15,00;57,72;15,28;0,00;15,28;44,14;103,56;44,14;0,00;8,00;0,00;38,00;0,00;0,00;14,00;0,00;0,00
2019-04-14;30,00;30,00;15,00;0,00;30,00;73,33;15,00;0,00;0,00;0,00;60,00;30,00;15,00;8,00;0,00;24,00;0,00;15,00;44,00;15,00;0,00
2019-04-21;42,00;42,00;84,00;0,00;0,00;89,25;42,00;0,00;42,00;0,00;89,25;136,50;0,00;0,00;0,00;69,39;0,00;14,00;14,00;14,00;0,00
2019-04-28;38,00;38,00;230,92;38,00;38,00;0,00;71,25;0,00;0,00;0,00;76,00;114,00;0,00;0,00;0,00;63,33;0,00;13,00;0,00;0,00;13,00
