Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;90,00;18,00;25,00;7,00;0,00;25,00;2,00;23,00;8,00
2019-01-13;90,00;14,00;21,00;8,00;2,00;24,00;2,00;26,00;5,00
2019-01-20;100,00;20,00;23,00;5,00;3,00;21,00;0,00;24,00;3,00
2019-01-27;86,00;11,00;15,00;4,00;2,00;21,00;1,00;27,00;4,00
2019-02-03;89,00;10,00;21,00;7,00;1,00;15,00;3,00;30,00;2,00
2019-02-10;79,00;13,00;12,00;7,00;1,00;20,00;1,00;28,00;3,00
2019-02-17;91,00;15,00;17,00;11,00;2,00;17,00;0,00;24,00;7,00
2019-02-24;77,00;14,00;20,00;7,00;2,00;21,00;2,00;23,00;4,00
2019-03-03;74,00;14,00;15,00;8,00;2,00;16,00;2,00;29,00;6,00
2019-03-10;86,00;12,00;15,00;10,00;0,00;15,00;3,00;20,00;9,00
2019-03-17;78,00;11,00;9,00;9,00;4,00;18,00;3,00;18,00;5,00
2019-03-24;77,00;7,00;10,00;11,00;2,00;20,00;2,00;29,00;14,00
2019-03-31;69,00;12,00;14,00;10,00;1,00;13,00;0,00;16,00;7,00
2019-04-07;57,00;10,00;10,00;9,00;2,00;18,00;2,00;19,00;3,00
2019-04-14;75,00;5,00;11,00;4,00;1,00;18,00;0,00;25,00;5,00
2019-04-21;68,00;11,00;10,00;11,00;3,00;18,00;1,00;24,00;3,00
2019-04-28;76,00;5,00;9,00;9,00;2,00;19,00;3,00;21,00;4,00
2019-05-05;72,00;9,00;3,00;13,00;1,00;16,00;2,00;15,00;6,00
2019-05-12;90,00;5,00;5,00;7,00;3,00;16,00;0,00;18,00;6,00
2019-05-19;74,00;5,00;7,00;4,00;2,00;14,00;5,00;16,00;5,00
2019-05-26;87,00;8,00;7,00;10,00;1,00;16,00;1,00;24,00;4,00
2019-06-02;74,00;10,00;10,00;10,00;3,00;5,00;1,00;22,00;4,00
2019-06-09;76,00;5,00;13,00;7,00;1,00;14,00;2,00;19,00;6,00
2019-06-16;63,00;9,00;30,00;15,00;1,00;16,00;1,00;20,00;5,00
2019-06-23;74,00;18,00;80,00;9,00;2,00;11,00;2,00;23,00;2,00
2019-06-30;82,00;9,00;8,00;7,00;4,00;12,00;3,00;24,00;3,00
2019-07-07;58,00;25,00;5,00;5,00;4,00;16,00;3,00;40,00;5,00
2019-07-14;64,00;13,00;11,00;19,00;0,00;6,00;1,00;21,00;10,00
2019-07-21;72,00;6,00;7,00;8,00;0,00;22,00;0,00;30,00;7,00
2019-07-28;61,00;15,00;5,00;43,00;2,00;18,00;1,00;28,00;5,00
2019-08-04;70,00;5,00;11,00;9,00;1,00;18,00;3,00;29,00;3,00
2019-08-11;63,00;7,00;4,00;17,00;3,00;12,00;3,00;18,00;6,00
2019-08-18;67,00;9,00;7,00;8,00;4,00;13,00;3,00;23,00;4,00
2019-08-25;92,00;10,00;8,00;8,00;2,00;12,00;4,00;24,00;8,00
2019-09-01;68,00;11,00;6,00;8,00;1,00;16,00;1,00;25,00;6,00
2019-09-08;68,00;9,00;6,00;10,00;2,00;10,00;2,00;20,00;5,00
2019-09-15;59,00;8,00;11,00;13,00;1,00;18,00;3,00;14,00;5,00
2019-09-22;68,00;13,00;17,00;10,00;2,00;11,00;2,00;21,00;2,00
2019-09-29;63,00;10,00;14,00;11,00;3,00;15,00;2,00;17,00;7,00
2019-10-06;73,00;9,00;8,00;4,00;0,00;9,00;2,00;20,00;6,00
2019-10-13;60,00;9,00;12,00;8,00;3,00;16,00;1,00;25,00;6,00
2019-10-20;75,00;14,00;14,00;13,00;2,00;13,00;2,00;20,00;7,00
2019-10-27;64,00;12,00;13,00;18,00;1,00;13,00;2,00;16,00;6,00
2019-11-03;66,00;10,00;13,00;10,00;2,00;13,00;0,00;14,00;2,00
2019-11-10;71,00;8,00;10,00;11,00;2,00;16,00;2,00;14,00;6,00
2019-11-17;65,00;14,00;12,00;10,00;2,00;13,00;2,00;14,00;4,00
2019-11-24;59,00;25,00;13,00;14,00;0,00;10,00;2,00;15,00;7,00
2019-12-01;57,00;13,00;14,00;7,00;2,00;21,00;1,00;14,00;11,00
2019-12-08;54,00;17,00;21,00;10,00;1,00;15,00;1,00;18,00;9,00
2019-12-15;70,00;10,00;12,00;9,00;2,00;15,00;2,00;27,00;10,00
2019-12-22;56,00;14,00;13,00;10,00;3,00;28,00;4,00;27,00;7,00
2019-12-29;72,00;10,00;17,00;12,00;0,00;50,00;2,00;25,00;7,00
2020-01-05;78,00;17,00;16,00;9,00;1,00;28,00;8,00;32,00;7,00
2020-01-12;74,00;17,00;21,00;12,00;1,00;25,00;4,00;30,00;10,00
2020-01-19;75,00;18,00;22,00;12,00;2,00;24,00;3,00;37,00;7,00
2020-01-26;69,00;11,00;14,00;9,00;2,00;19,00;4,00;25,00;6,00
