Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;60,00;429,23;13,85;9,23;13,85;20,00;16,00;1,00;18,00;6,67;6,67;5,00;1,67
2019-01-13;56,00;383,38;8,62;17,23;12,92;21,00;21,00;6,00;25,00;12,57;6,86;4,57;1,14
2019-01-20;48,00;412,80;4,80;14,40;9,60;13,57;29,22;8,35;16,70;10,00;17,00;1,00;2,00
2019-01-27;51,00;357,00;13,91;4,64;13,91;17,00;24,00;6,00;25,00;6,51;5,43;4,34;1,09
2019-02-03;56,00;354,67;4,67;9,33;28,00;11,20;23,42;3,05;17,31;10,00;8,00;6,00;1,00
2019-02-10;63,00;441,00;22,91;17,18;17,18;28,15;20,11;9,38;24,13;12,00;5,00;9,00;0,00
2019-02-17;59,00;349,46;9,08;9,08;13,62;17,00;27,00;5,00;20,00;3,85;8,98;8,98;0,00
2019-02-24;52,00;481,00;6,50;13,00;13,00;21,08;30,92;7,03;32,32;5,00;6,00;3,00;3,00
2019-03-03;65,00;346,67;13,00;4,33;17,33;21,00;15,00;12,00;13,00;4,06;5,08;6,09;2,03
2019-03-10;53,00;335,67;4,42;13,25;17,67;22,00;17,00;6,00;10,00;6,00;8,00;7,00;0,00
2019-03-17;59,00;372,15;13,62;4,54;4,54;21,07;33,71;2,11;16,86;9,00;7,00;8,00;1,00
2019-03-24;78,00;395,57;16,71;5,57;16,71;16,10;30,95;12,38;30,95;4,00;14,00;5,00;0,00
2019-03-31;74,00;364,71;10,57;5,29;21,14;21,48;39,39;5,97;23,87;3,00;11,00;1,00;1,00
2019-04-07;73,00;365,00;9,13;9,13;22,81;30,00;28,00;9,00;20,00;4,56;10,27;4,56;3,42
2019-04-14;68,00;394,40;13,60;13,60;13,60;17,00;24,00;7,00;14,00;8,81;11,33;3,78;1,26
2019-04-21;70,00;371,54;16,15;10,77;21,54;23,33;23,33;12,28;23,33;5,00;14,00;5,00;1,00
2019-04-28;64,00;416,00;10,67;10,67;26,67;17,45;27,93;10,47;13,96;9,00;8,00;5,00;1,00
2019-05-05;83,00;318,89;13,11;8,74;26,21;43,00;48,00;7,00;6,00;2,86;15,74;1,43;2,86
2019-05-12;77,00;308,00;5,13;10,27;20,53;25,67;23,33;12,83;28,00;9,00;21,00;4,00;2,00
2019-05-19;89,00;400,50;13,35;17,80;17,80;27,00;29,00;6,00;16,00;16,30;13,79;8,77;2,51
2019-05-26;65,00;375,00;20,00;5,00;20,00;24,92;18,42;11,92;17,33;3,00;6,00;6,00;1,00
2019-06-02;88,00;467,50;5,50;11,00;16,50;25,14;28,91;8,80;25,14;9,00;11,00;4,00;1,00
2019-06-09;85,00;353,42;13,42;8,95;22,37;30,00;32,00;11,00;23,00;6,16;8,62;9,86;3,70
2019-06-16;86,00;435,06;15,18;20,24;20,24;22,34;42,44;10,05;17,87;7,00;18,00;7,00;4,00
2019-06-23;99,00;400,50;9,00;18,00;36,00;23,00;40,00;14,00;20,00;16,71;20,57;14,14;1,29
2019-06-30;80,00;391,11;13,33;4,44;26,67;27,00;28,00;9,00;14,00;7,57;15,14;5,41;4,32
2019-07-07;100,00;413,64;9,09;13,64;13,64;23,00;32,00;7,00;14,00;8,00;11,00;7,00;2,00
2019-07-14;92,00;368,00;13,14;13,14;13,14;20,00;41,00;8,00;12,00;16,06;21,90;5,84;1,46
2019-07-21;92,00;398,67;8,76;8,76;21,90;26,00;41,00;12,00;16,00;14,95;16,10;11,50;4,60
2019-07-28;83,00;428,11;13,11;8,74;8,74;20,00;29,00;8,00;18,00;10,38;14,99;6,92;1,15
2019-08-04;88,00;440,00;8,80;17,60;17,60;34,00;30,00;9,00;15,00;7,70;15,40;9,90;2,20
2019-08-11;86,00;445,18;15,18;10,12;20,24;34,86;33,70;10,46;18,59;10,00;13,00;6,00;0,00
2019-08-18;88,00;360,80;17,60;8,80;8,80;15,00;23,00;9,00;20,00;8,12;16,25;24,37;0,00
2019-08-25;83,00;388,79;17,47;13,11;17,47;15,00;23,00;8,00;18,00;14,05;24,26;8,94;3,83
2019-09-01;86,00;411,89;9,05;9,05;31,68;23,00;34,00;5,00;24,00;10,42;15,64;7,82;1,30
2019-09-08;64,00;428,31;14,77;14,77;24,62;22,40;36,27;9,60;16,00;12,00;7,00;5,00;1,00
2019-09-15;69,00;423,20;13,80;9,20;32,20;20,00;26,00;17,00;19,00;12,65;12,65;3,45;1,15
2019-09-22;66,00;391,60;17,60;13,20;17,60;27,00;32,00;7,00;14,00;1,38;6,88;8,25;8,25
2019-09-29;55,00;389,58;22,92;9,17;13,75;21,00;19,00;9,00;11,00;14,07;3,84;3,84;2,56
2019-10-06;62,00;424,46;14,31;19,08;33,38;31,00;31,00;9,62;14,97;4,00;9,00;2,00;3,00
2019-10-13;53,00;419,58;8,83;13,25;17,67;17,00;21,00;7,00;13,00;5,44;5,44;4,08;0,00
2019-10-20;60,00;401,54;13,85;18,46;13,85;18,00;17,00;4,00;13,00;5,17;5,17;5,17;1,03
2019-10-27;35,00;395,00;20,00;15,00;10,00;12,73;22,27;8,48;8,48;5,00;9,00;2,00;3,00
2019-11-03;32,00;347,43;18,29;22,86;9,14;17,07;16,00;11,73;16,00;6,00;6,00;4,00;2,00
2019-11-10;38,00;346,75;9,50;9,50;23,75;8,00;23,00;6,00;9,00;3,30;4,96;4,96;4,96
2019-11-17;47,00;294,82;12,82;8,55;12,82;15,00;20,00;1,00;13,00;10,97;15,67;3,13;1,57
2019-11-24;32,00;368,00;21,33;16,00;21,33;21,33;17,78;4,74;17,78;5,00;6,00;5,00;1,00
2019-12-01;44,00;429,00;11,00;16,50;27,50;20,11;25,14;3,77;21,37;3,00;5,00;2,00;0,00
2019-12-08;40,00;394,29;11,43;22,86;22,86;18,18;18,18;4,85;14,55;8,00;7,00;2,00;2,00
2019-12-15;38,00;342,00;14,25;14,25;23,75;17,00;19,00;7,00;10,00;9,21;8,06;2,30;4,61
2019-12-22;57,00;385,85;13,15;21,92;8,77;18,00;20,00;10,00;13,00;16,29;14,66;4,89;3,26
2019-12-29;61,00;383,43;8,71;13,07;17,43;20,00;14,00;9,00;16,00;7,44;7,44;7,44;7,44
2020-01-05;78,00;449,65;13,76;9,18;18,35;21,00;24,00;7,00;19,00;11,56;15,89;5,78;0,00
2020-01-12;64,00;438,86;9,14;13,71;32,00;24,00;31,00;7,00;16,00;8,39;10,49;3,15;5,25
2020-01-19;50,00;395,45;13,64;13,64;22,73;26,00;22,00;7,00;19,00;10,64;12,77;5,32;1,06
2020-01-26;58,00;410,83;9,67;19,33;24,17;22,98;27,36;9,85;20,79;10,00;12,00;9,00;2,00
2020-02-02;54,00;369,00;13,50;13,50;13,50;27,53;27,53;2,12;13,76;10,00;7,00;6,00;1,00
2020-02-09;64,00;438,15;14,77;9,85;14,77;25,82;34,81;11,23;30,32;6,00;8,00;4,00;4,00
2020-02-16;65,00;385,67;17,33;13,00;21,67;27,00;22,00;5,00;14,00;13,45;13,45;5,60;1,12
2020-02-23;49,00;383,09;8,91;4,45;22,27;21,00;21,00;5,00;9,00;5,44;5,44;4,08;0,00
