Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;47,00;62,67;15,67;0,00;0,00;0,00;0,00;0,00;32,00;0,00;14,95;61,95;0,00;0,00;0,00;16,21;0,00;0,00;16,00;0,00;0,00
2019-01-13;31,00;60,06;15,50;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;93,00;0,00;0,00;0,00;45,68;0,00;15,00;0,00;0,00;0,00
2019-01-20;29,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,23;60,23;0,00;0,00;0,00;87,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;29,00;114,07;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;73,62;29,00;0,00;0,00;0,00;43,50;0,00;0,00;14,00;14,00;0,00
2019-02-03;15,00;28,13;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;45,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;15,00;73,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,00;0,00;0,00;0,00;31,67;0,00;0,00;0,00;0,00;15,00
2019-02-17;31,00;62,00;46,50;0,00;0,00;0,00;0,00;0,00;15,00;15,50;0,00;46,50;0,00;0,00;0,00;109,32;0,00;0,00;15,00;0,00;0,00
2019-02-24;15,00;58,13;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;45,00;0,00;0,00;0,00;93,33;0,00;0,00;0,00;0,00;0,00
2019-03-03;16,00;80,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,29;50,29;0,00;0,00;0,00;30,40;0,00;0,00;0,00;0,00;0,00
2019-03-10;15,00;103,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;122,14;0,00;0,00;0,00;15,00;15,00;0,00;0,00;0,00;15,00
2019-03-17;32,00;146,00;48,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;34,29;50,29;0,00;0,00;0,00;65,68;0,00;0,00;0,00;0,00;0,00
2019-03-24;16,00;48,00;16,00;0,00;16,00;16,00;0,00;0,00;0,00;0,00;32,00;50,29;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;31,00;15,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,00;95,21;0,00;0,00;0,00;16,32;0,00;0,00;0,00;0,00;0,00
2019-04-07;61,00;106,26;15,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;91,50;122,00;0,00;0,00;0,00;92,32;0,00;0,00;0,00;30,00;0,00
2019-04-14;47,00;95,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,95;141,00;0,00;0,00;0,00;63,21;0,00;0,00;0,00;0,00;0,00
2019-04-21;100,00;133,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;182,61;0,00;0,00;0,00;82,26;0,00;0,00;17,00;0,00;0,00
2019-04-28;16,00;80,00;0,00;0,00;0,00;16,00;0,00;16,00;16,00;0,00;16,00;228,57;0,00;16,00;0,00;30,40;0,00;0,00;31,00;0,00;0,00
2019-05-05;45,00;133,04;15,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,75;0,00;0,00;0,00;153,33;0,00;0,00;0,00;0,00;0,00
2019-05-12;15,00;86,25;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;30,00;117,86;0,00;0,00;0,00;76,67;0,00;0,00;15,00;0,00;0,00
