Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;50,00;22,06;5,88;27,94;4,41;15,31;8,16;18,37;2,04;6,12;4,08;4,08;3,06;4,08;1,02;1,02;2,04;1,00;0,50;0,50;0,50
2019-01-13;53,00;22,92;7,16;22,92;8,59;20,38;8,15;21,40;1,02;3,06;4,08;4,08;3,06;3,06;1,02;1,02;1,02;1,00;0,00;1,00;2,00
2019-01-20;49,00;25,94;8,65;25,94;5,76;16,68;7,30;21,89;1,04;3,13;3,13;4,17;4,17;3,13;1,04;1,04;1,04;2,00;0,50;1,00;1,00
2019-01-27;44,00;25,55;9,94;24,13;5,68;18,86;7,33;24,10;2,10;4,19;4,19;6,29;2,10;3,14;1,05;1,05;1,05;1,00;0,00;0,50;0,50
2019-02-03;43,00;25,80;8,60;25,80;8,60;17,83;8,39;20,98;1,05;4,20;5,24;6,29;3,15;4,20;1,05;1,05;1,05;1,00;1,00;0,50;2,00
2019-02-10;46,00;28,75;11,50;28,75;8,63;23,00;9,86;21,90;2,19;4,38;5,48;6,57;5,48;4,38;1,10;2,19;2,19;2,00;1,00;1,00;1,00
2019-02-17;48,00;36,36;14,55;33,45;10,18;25,60;11,73;22,40;2,13;4,27;7,47;7,47;5,33;4,27;2,13;2,13;1,07;4,00;0,50;1,00;1,00
2019-02-24;46,00;37,10;14,84;28,19;10,39;20,91;10,45;23,00;2,09;5,23;5,23;6,27;4,18;6,27;1,05;1,05;2,09;3,00;0,00;1,00;2,00
2019-03-03;46,00;26,71;10,39;31,16;10,39;19,86;10,45;23,00;2,09;4,18;5,23;5,23;5,23;6,27;1,05;1,05;2,09;3,00;0,00;0,50;1,00
2019-03-10;48,00;29,09;10,18;26,18;8,73;18,38;10,21;20,43;1,02;4,09;5,11;5,11;4,09;4,09;0,51;1,02;3,06;2,00;1,00;0,50;1,00
2019-03-17;45,00;29,03;8,71;26,13;10,16;18,00;9,00;20,00;2,00;7,00;5,00;5,00;5,00;6,00;2,00;1,00;3,00;2,00;1,00;1,00;1,00
2019-03-24;52,00;32,69;16,34;31,20;11,89;20,00;11,00;21,00;1,00;5,00;5,00;6,00;3,00;7,00;1,00;2,00;4,00;2,08;1,04;1,04;1,04
2019-03-31;59,00;38,35;16,23;32,45;8,85;24,00;9,00;24,00;4,00;5,00;4,00;4,00;5,00;5,00;1,00;2,00;3,00;2,03;0,51;1,02;2,03
2019-04-07;61,00;34,86;21,79;34,86;17,43;24,00;10,00;28,00;2,00;9,00;6,00;8,00;5,00;6,00;2,00;2,00;4,00;5,08;0,51;1,02;2,03
2019-04-14;64,00;41,67;23,81;41,67;20,84;29,00;13,00;27,00;4,00;7,00;10,00;11,00;8,00;7,00;2,00;2,00;5,00;6,10;1,02;1,02;3,05
2019-04-21;69,00;45,00;22,50;37,50;18,00;31,00;12,00;32,00;2,00;6,00;7,00;8,00;7,00;6,00;3,00;3,00;3,00;5,15;1,03;1,03;1,03
2019-04-28;66,00;35,87;21,52;35,87;12,91;26,81;14,44;28,88;2,06;5,16;6,19;9,28;9,28;6,19;3,09;2,06;2,06;4,00;1,00;1,00;1,00
2019-05-05;62,00;33,16;14,42;30,28;12,98;21,38;13,90;27,79;1,07;6,41;5,34;11,76;6,41;7,48;1,07;1,07;2,14;3,00;1,00;1,00;1,00
2019-05-12;55,00;41,62;17,84;28,24;10,41;26,00;15,00;26,00;2,00;8,00;5,00;9,00;5,00;7,00;2,00;2,00;4,00;4,15;1,04;1,04;1,04
2019-05-19;63,00;33,70;19,05;30,77;20,51;25,00;17,00;27,00;2,00;9,00;4,00;9,00;7,00;7,00;2,00;1,00;4,00;5,08;0,00;1,02;1,02
2019-05-26;63,00;45,42;29,30;39,56;26,37;30,98;12,39;37,18;4,13;10,33;9,30;10,33;7,23;11,36;3,10;3,10;4,13;6,00;0,50;2,00;2,00
2019-06-02;67,00;35,73;23,82;31,27;23,82;24,00;12,00;28,00;1,00;8,00;5,00;9,00;6,00;9,00;4,00;2,00;4,00;6,18;1,03;1,03;2,06
2019-06-09;71,00;40,57;18,84;30,43;18,84;30,43;13,19;35,50;2,03;11,16;4,06;12,17;6,09;11,16;3,04;3,04;3,04;5,00;1,00;1,00;1,00
2019-06-16;83,00;45,57;24,41;37,43;24,41;32,00;16,00;30,00;3,00;11,00;6,00;11,00;8,00;12,00;3,00;4,00;2,00;4,49;0,56;1,12;2,24
2019-06-23;79,00;41,65;21,55;31,60;25,85;33,26;15,59;36,38;4,16;14,55;10,39;13,51;10,39;12,47;3,12;3,12;4,16;4,00;1,00;2,00;2,00
2019-06-30;79,00;47,70;29,81;37,26;28,32;35,00;18,00;32,00;2,00;15,00;7,00;13,00;9,00;11,00;3,00;3,00;5,00;5,13;1,03;1,03;2,05
2019-07-07;87,00;49,30;26,10;40,60;36,25;45,11;21,48;49,41;3,22;29,00;9,67;13,96;13,96;17,19;3,22;4,30;5,37;7,00;0,50;3,00;2,00
2019-07-14;82,00;62,26;28,85;44,04;39,48;45,00;20,00;32,00;4,00;21,00;9,00;19,00;15,00;18,00;7,00;5,00;5,00;7,27;1,04;2,08;1,04
2019-07-21;89,00;65,66;33,56;42,31;43,77;50,26;24,08;46,07;4,19;21,99;10,47;17,80;14,66;16,75;6,28;4,19;7,33;8,00;1,00;2,00;3,00
2019-07-28;93,00;69,75;40,69;53,77;46,50;53,90;26,42;48,61;2,11;24,31;11,63;19,02;19,02;19,02;5,28;8,45;5,28;7,00;1,00;2,00;3,00
2019-08-04;99,00;87,00;48,00;60,00;61,50;61,00;27,00;41,00;4,00;26,00;11,00;19,00;19,00;22,00;11,00;5,00;10,00;8,25;1,03;3,09;3,09
2019-08-11;100,00;100,00;49,28;56,52;57,97;64,00;27,00;55,00;5,00;30,00;9,00;20,00;18,00;24,00;7,00;7,00;8,00;9,00;1,00;2,00;4,00
2019-08-18;92,00;155,93;38,98;46,78;46,78;52,00;21,00;48,00;5,00;21,00;11,00;22,00;16,00;17,00;4,00;5,00;7,00;14,98;1,07;3,21;2,14
2019-08-25;81,00;76,66;21,70;39,05;33,27;48,13;18,78;44,61;4,70;16,43;8,22;21,13;10,57;16,43;3,52;4,70;4,70;5,00;1,00;2,00;2,00
