Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;28,00;20,00;4,00;22,00;14,00;52,00;4,00;2,67;13,33;3,11;56,00;46,67;15,56;4,00;10,67;36,00;1,33;4,48;12,32;17,92;13,44
2019-01-13;42,00;28,00;5,00;22,00;6,00;28,88;3,94;1,31;23,63;3,23;54,92;50,08;16,15;6,56;3,94;45,94;2,63;63,57;4,54;15,89;6,81
2019-01-20;34,00;23,00;4,00;16,00;8,00;30,08;7,85;1,31;10,46;1,55;43,27;44,82;9,27;7,85;10,46;54,92;5,23;26,07;6,80;11,33;13,60
2019-01-27;31,00;14,00;7,00;18,00;5,00;32,29;2,58;3,88;12,92;1,55;51,15;52,70;6,20;2,58;6,46;56,83;5,17;4,43;34,32;7,75;16,61
2019-02-03;49,00;22,00;8,00;21,00;6,00;33,11;2,65;1,32;18,54;1,58;60,06;72,71;4,74;3,97;10,59;51,65;1,32;4,56;25,07;9,12;12,53
2019-02-10;44,00;26,00;10,00;17,00;8,00;29,76;9,06;2,59;23,29;4,71;56,57;61,29;7,86;2,67;12,00;41,33;2,67;5,64;41,74;5,64;14,67
2019-02-17;52,00;24,00;3,00;21,00;7,00;49,40;11,70;1,30;24,70;4,73;55,15;69,33;7,88;7,80;7,80;50,70;3,90;6,78;36,17;9,04;11,30
2019-02-24;54,00;30,00;9,00;13,00;9,00;27,66;5,27;2,63;26,34;4,76;54,00;63,53;7,94;2,63;2,63;47,41;2,63;2,30;28,72;9,19;20,68
2019-03-03;43,00;18,00;4,00;11,00;6,00;43,00;11,73;5,21;19,55;6,37;38,22;74,85;6,37;7,82;2,61;48,21;3,91;4,53;31,68;9,05;13,58
2019-03-10;47,00;22,00;4,00;15,00;9,00;49,61;6,53;3,92;13,06;1,57;39,17;67,37;9,40;5,22;2,61;48,31;1,31;4,59;27,51;9,17;10,32
