Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;27,00;117,00;96,00;132,00;6,00;7,00;20,00;6,00;6,00
2019-01-13;34,00;126,73;83,45;129,82;3,09;4,00;18,00;11,00;7,00
2019-01-20;27,00;105,00;72,00;117,00;3,00;6,00;27,00;8,00;6,00
2019-01-27;29,00;132,11;80,56;119,22;6,44;4,00;22,00;6,00;2,00
2019-02-03;32,00;121,60;92,80;115,20;3,20;7,00;29,00;8,00;6,00
2019-02-10;30,00;96,00;75,00;123,00;3,00;8,00;30,00;5,00;5,00
2019-02-17;25,00;90,63;90,63;115,63;3,13;7,00;47,00;7,00;3,00
2019-02-24;21,00;108,00;75,00;105,00;1,50;5,00;25,00;11,00;4,00
2019-03-03;35,00;111,36;79,55;117,73;3,18;3,00;28,00;7,00;4,00
2019-03-10;31,00;93,00;58,90;93,00;3,10;4,00;27,00;8,00;5,00
2019-03-17;32,00;92,80;70,40;96,00;3,20;7,00;30,00;9,00;4,00
2019-03-24;31,00;83,70;62,00;102,30;3,10;9,00;28,00;8,00;5,00
2019-03-31;27,00;90,00;63,00;114,00;3,00;6,00;20,00;6,00;5,00
2019-04-07;30,00;84,00;51,00;141,00;3,00;4,00;27,00;7,00;5,00
2019-04-14;27,00;81,00;48,00;120,00;3,00;3,00;31,00;4,00;5,00
2019-04-21;24,00;81,00;54,00;123,00;3,00;2,00;34,00;6,00;4,00
2019-04-28;30,00;66,00;57,00;111,00;6,00;7,00;23,00;5,00;2,00
2019-05-05;28,00;80,89;59,11;143,11;3,11;4,00;25,00;6,00;3,00
2019-05-12;28,00;71,56;43,56;124,44;3,11;7,00;34,00;10,00;6,00
2019-05-19;24,00;66,00;39,00;120,00;1,50;4,00;23,00;4,00;1,00
2019-05-26;32,00;57,60;44,80;115,20;3,20;6,00;29,00;6,00;5,00
2019-06-02;26,00;57,78;43,33;101,11;2,89;4,00;26,00;2,00;5,00
2019-06-09;32,00;70,40;35,20;121,60;3,20;5,00;29,00;6,00;4,00
2019-06-16;27,00;69,00;45,00;108,00;3,00;2,00;32,00;5,00;6,00
2019-06-23;36,00;78,00;39,00;111,00;3,00;6,00;39,00;6,00;1,00
2019-06-30;29,00;90,22;61,22;116,00;6,44;3,00;38,00;5,00;5,00
2019-07-07;25,00;78,13;50,00;118,75;3,13;7,00;33,00;5,00;3,00
2019-07-14;30,00;69,00;60,00;108,00;6,00;2,00;21,00;4,00;3,00
2019-07-21;28,00;80,89;59,11;112,00;3,11;3,00;30,00;8,00;4,00
2019-07-28;29,00;78,30;55,10;113,10;5,80;8,00;32,00;9,00;6,00
2019-08-04;43,00;95,21;58,36;141,29;3,07;5,00;26,00;5,00;6,00
2019-08-11;23,00;101,86;72,29;151,14;3,29;5,00;30,00;8,00;4,00
2019-08-18;32,00;89,60;48,00;150,40;6,40;5,00;22,00;4,00;8,00
2019-08-25;35,00;70,00;63,64;143,18;3,18;5,00;24,00;5,00;6,00
2019-09-01;36,00;75,00;66,00;102,00;3,00;4,00;32,00;6,00;7,00
2019-09-08;36,00;75,00;54,00;93,00;3,00;2,00;23,00;5,00;6,00
2019-09-15;29,00;80,56;58,00;138,56;6,44;3,00;24,00;8,00;4,00
2019-09-22;26,00;68,25;52,00;123,50;3,25;3,00;28,00;4,00;2,00
2019-09-29;29,00;64,44;54,78;125,67;1,61;3,00;26,00;4,00;5,00
2019-10-06;29,00;70,89;51,56;116,00;6,44;4,00;24,00;7,00;8,00
2019-10-13;20,00;62,86;54,29;131,43;8,57;5,00;28,00;4,00;6,00
2019-10-20;28,00;96,44;56,00;161,78;3,11;3,00;100,00;9,00;5,00
2019-10-27;25,00;93,75;59,38;137,50;3,13;4,00;37,00;8,00;6,00
2019-11-03;32,00;83,20;67,20;137,60;3,20;3,00;30,00;7,00;2,00
2019-11-10;27,00;78,00;54,00;132,00;3,00;4,00;24,00;8,00;8,00
2019-11-17;25,00;90,63;62,50;137,50;3,13;3,00;31,00;5,00;4,00
2019-11-24;24,00;81,00;69,00;120,00;3,00;3,00;25,00;3,00;5,00
2019-12-01;23,00;88,71;62,43;128,14;3,29;4,00;26,00;7,00;4,00
2019-12-08;45,00;78,00;57,00;111,00;3,00;4,00;62,00;9,00;5,00
2019-12-15;27,00;90,00;63,00;102,00;3,00;3,00;25,00;10,00;4,00
2019-12-22;42,00;117,00;66,00;126,00;3,00;4,00;19,00;6,00;6,00
2019-12-29;48,00;123,00;81,00;153,00;6,00;4,00;30,00;9,00;9,00
2020-01-05;35,00;107,92;78,75;131,25;5,83;4,00;27,00;8,00;9,00
2020-01-12;28,00;118,22;77,78;140,00;6,22;5,00;26,00;4,00;3,00
2020-01-19;29,00;98,60;60,90;133,40;2,90;3,00;32,00;9,00;4,00
2020-01-26;31,00;108,50;65,10;139,50;3,10;4,00;31,00;8,00;5,00
2020-02-02;33,00;99,00;63,00;129,00;3,00;5,00;22,00;6,00;7,00
2020-02-09;27,00;111,00;72,00;141,00;6,00;3,00;30,00;8,00;8,00
2020-02-16;24,00;99,00;69,00;132,00;3,00;4,00;32,00;6,00;6,00
2020-02-23;27,00;81,00;72,00;126,00;3,00;4,00;28,00;5,00;3,00
2020-03-01;28,00;99,56;71,56;130,67;3,11;3,00;30,00;7,00;5,00
2020-03-08;27,00;90,00;63,00;126,00;3,00;5,00;23,00;4,00;6,00
2020-03-15;26,00;75,11;43,33;121,33;5,78;3,00;24,00;3,00;3,00
2020-03-22;27,00;57,00;30,00;93,00;3,00;4,00;34,00;4,00;4,00
2020-03-29;24,00;42,00;24,00;99,00;3,00;5,00;33,00;2,00;4,00
2020-04-05;31,00;46,50;21,70;96,10;3,10;1,00;28,00;1,00;4,00
2020-04-12;24,00;45,00;24,00;105,00;3,00;3,00;23,00;3,00;6,00
2020-04-19;28,00;49,78;31,11;90,22;3,11;2,00;30,00;3,00;5,00
2020-04-26;24,00;42,00;30,00;93,00;3,00;2,00;28,00;5,00;5,00
2020-05-03;31,00;46,50;31,00;80,60;3,10;1,00;84,00;2,00;3,00
2020-05-10;33,00;48,00;27,00;81,00;3,00;2,00;46,00;4,00;5,00
2020-05-17;27,00;57,00;33,00;81,00;9,00;3,00;30,00;4,00;8,00
2020-05-24;27,00;63,00;27,00;84,00;6,00;3,00;43,00;3,00;3,00
2020-05-31;28,00;59,11;28,00;90,22;3,11;2,00;27,00;5,00;4,00
2020-06-07;23,00;69,00;32,86;105,14;6,57;3,00;28,00;4,00;3,00
2020-06-14;25,00;62,50;43,75;121,88;6,25;2,00;38,00;4,00;4,00
2020-06-21;36,00;63,00;36,00;105,00;6,00;4,00;30,00;5,00;5,00
2020-06-28;26,00;71,50;48,75;107,25;3,25;1,00;32,00;4,00;5,00
2020-07-05;31,00;58,90;34,10;127,10;3,10;4,00;34,00;3,00;1,00
2020-07-12;43,00;58,36;30,71;113,64;6,14;2,00;28,00;5,00;4,00
2020-07-19;44,00;62,86;40,86;119,43;3,14;3,00;27,00;5,00;3,00
2020-07-26;44,00;59,71;47,14;116,29;1,57;2,00;21,00;7,00;5,00
2020-08-02;40,00;67,69;33,85;110,77;3,08;3,00;20,00;6,00;4,00
2020-08-09;38,00;76,00;50,67;110,83;6,33;5,00;25,00;6,00;3,00
2020-08-16;37,00;70,92;55,50;117,17;6,17;5,00;26,00;8,00;3,00
2020-08-23;40,00;61,54;36,92;144,62;3,08;6,00;28,00;5,00;6,00
2020-08-30;33,00;57,00;45,00;129,00;3,00;4,00;28,00;2,00;3,00
2020-09-06;38,00;69,67;38,00;126,67;3,17;4,00;24,00;5,00;5,00
2020-09-13;32,00;64,00;38,40;118,40;3,20;5,00;21,00;6,00;1,00
2020-09-20;29,00;69,60;43,50;107,30;2,90;2,00;20,00;5,00;1,00
2020-09-27;33,00;66,00;39,00;129,00;3,00;4,00;31,00;3,00;5,00
2020-10-04;35,00;57,27;35,00;120,91;3,18;4,00;21,00;5,00;9,00
2020-10-11;20,00;54,29;42,86;125,71;5,71;2,00;27,00;4,00;4,00
2020-10-18;27,00;57,00;51,00;111,00;3,00;5,00;29,00;3,00;2,00
2020-10-25;31,00;58,90;43,40;142,60;3,10;3,00;37,00;2,00;4,00
2020-11-01;23,00;52,57;29,57;95,29;3,29;4,00;22,00;2,00;3,00
2020-11-08;30,00;54,00;24,00;102,00;3,00;4,00;23,00;3,00;4,00
2020-11-15;28,00;62,22;40,44;102,67;3,11;1,00;20,00;3,00;5,00
2020-11-22;16,00;83,20;48,00;115,20;3,20;3,00;29,00;5,00;4,00
2020-11-29;26,00;78,00;52,00;113,75;6,50;6,00;22,00;4,00;3,00
2020-12-06;26,00;83,78;89,56;132,89;5,78;9,00;28,00;16,00;4,00
2020-12-13;30,00;123,00;102,00;147,00;3,00;6,00;41,00;14,00;7,00
2020-12-20;34,00;105,09;77,27;132,91;3,09;7,00;24,00;15,00;6,00
2020-12-27;37,00;163,42;101,75;154,17;6,17;6,00;22,00;11,00;5,00
2021-01-03;31,00;179,80;127,10;173,60;6,20;9,00;31,00;11,00;7,00
2021-01-10;31,00;198,40;120,90;310,00;6,20;10,00;34,00;11,00;6,00
2021-01-17;31,00;195,30;105,40;195,30;6,20;4,00;32,00;7,00;4,00
2021-01-24;33,00;123,00;66,00;153,00;3,00;6,00;31,00;10,00;3,00
2021-01-31;22,00;128,86;66,00;138,29;3,14;4,00;63,00;7,00;5,00
2021-02-07;27,00;81,00;45,00;111,00;1,50;6,00;37,00;9,00;4,00
2021-02-14;28,00;87,11;52,89;124,44;3,11;5,00;21,00;2,00;4,00
2021-02-21;28,00;77,78;37,33;124,44;6,22;6,00;39,00;4,00;4,00
2021-02-28;25,00;84,38;37,50;134,38;6,25;3,00;26,00;3,00;4,00
2021-03-07;32,00;58,18;34,91;93,09;2,91;3,00;23,00;7,00;3,00
2021-03-14;26,00;68,25;48,75;120,25;3,25;3,00;26,00;3,00;2,00
2021-03-21;29,00;58,00;34,80;110,20;2,90;2,00;28,00;5,00;2,00
2021-03-28;20,00;42,86;28,57;88,57;5,71;1,00;25,00;4,00;3,00
2021-04-04;22,00;50,29;25,14;94,29;3,14;4,00;24,00;4,00;1,00
2021-04-11;26,00;55,25;32,50;104,00;3,25;2,00;24,00;9,00;4,00
2021-04-18;24,00;69,00;36,00;108,00;6,00;3,00;23,00;5,00;3,00
2021-04-25;24,00;63,00;27,00;90,00;6,00;3,00;29,00;5,00;5,00
2021-05-02;27,00;54,00;51,00;114,00;3,00;3,00;26,00;8,00;4,00
2021-05-09;29,00;64,44;48,33;112,78;3,22;4,00;16,00;6,00;3,00
2021-05-16;27,00;63,00;48,00;108,00;3,00;4,00;26,00;6,00;3,00
2021-05-23;30,00;75,00;48,00;117,00;3,00;3,00;18,00;3,00;1,00
2021-05-30;26,00;78,00;45,50;126,75;3,25;3,00;19,00;6,00;5,00
2021-06-06;35,00;64,17;49,58;107,92;5,83;4,00;25,00;14,00;2,00
2021-06-13;34,00;74,18;52,55;120,55;3,09;3,00;25,00;7,00;3,00
2021-06-20;27,00;75,00;51,00;123,00;6,00;2,00;27,00;5,00;3,00
2021-06-27;32,00;89,60;64,00;137,60;3,20;6,00;35,00;3,00;4,00
2021-07-04;32,00;80,00;57,60;150,40;3,20;6,00;31,00;7,00;2,00
2021-07-11;29,00;87,00;74,11;167,56;3,22;6,00;34,00;5,00;2,00
2021-07-18;40,00;95,38;64,62;126,15;3,08;5,00;20,00;5,00;5,00
2021-07-25;48,00;114,00;72,00;195,00;3,00;9,00;28,00;6,00;2,00
2021-08-01;27,00;126,00;57,00;141,00;3,00;6,00;35,00;9,00;4,00
2021-08-08;49,00;140,88;64,31;153,13;3,06;8,00;31,00;7,00;2,00
2021-08-15;56,00;80,89;52,89;118,22;3,11;5,00;26,00;5,00;2,00
2021-08-22;39,00;75,00;48,00;117,00;6,00;7,00;24,00;8,00;4,00
2021-08-29;39,00;60,00;30,00;138,00;3,00;3,00;26,00;6,00;5,00
2021-09-05;34,00;61,82;46,36;117,45;6,18;5,00;24,00;2,00;3,00
2021-09-12;30,00;66,00;27,00;114,00;6,00;4,00;31,00;6,00;6,00
2021-09-19;36,00;66,00;39,00;129,00;3,00;3,00;29,00;8,00;4,00
2021-09-26;17,00;79,33;39,67;130,33;2,83;4,00;21,00;3,00;4,00
2021-10-03;25,00;78,13;56,25;137,50;3,13;6,00;32,00;3,00;2,00
2021-10-10;24,00;75,00;57,00;141,00;3,00;5,00;32,00;4,00;2,00
