Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;8,00;40,00;48,00;32,00;24,00;91,00;49,00;16,00;25,00;50,00;8,00;17,00;8,00;17,00;8,00;0,00;17,00;17,00;8,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;100,00;57,73;24,74;32,99;16,49;58,00;42,00;25,00;33,00;17,00;25,00;0,00;25,00;8,00;8,00;17,00;34,00;8,00;17,00;8,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-01-20;40,00;63,59;31,79;47,18;31,79;40,00;0,00;16,00;48,00;8,00;16,00;16,00;16,00;0,00;24,00;0,00;8,00;24,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;32,00;94,97;103,23;47,48;47,48;48,00;40,00;48,00;24,00;24,00;8,00;0,00;16,00;24,00;16,00;16,00;8,00;0,00;8,00;8,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;17,00;68,00;42,50;25,50;17,00;33,00;33,00;17,00;25,00;17,00;17,00;8,00;0,00;25,00;0,00;8,00;17,00;8,00;8,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00
2019-02-10;33,00;16,50;66,00;49,50;24,75;17,00;8,00;33,00;17,00;0,00;8,00;17,00;17,00;0,00;0,00;8,00;42,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;34,00;16,48;50,48;50,48;8,24;8,00;25,00;25,00;0,00;8,00;42,00;17,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;33,00;81,47;57,75;49,50;49,50;57,00;57,00;8,00;16,00;16,00;0,00;58,00;8,00;8,00;25,00;33,00;17,00;0,00;8,00;17,00;17,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;51,00;68,69;94,71;51,00;51,00;77,00;26,00;26,00;34,00;9,00;0,00;43,00;9,00;9,00;26,00;0,00;9,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;25,00;33,33;100,00;66,67;50,00;58,00;58,00;17,00;41,00;0,00;0,00;0,00;0,00;8,00;25,00;8,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;42,00;25,61;16,39;16,39;42,00;68,00;43,00;0,00;17,00;9,00;34,00;17,00;0,00;0,00;0,00;26,00;26,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
