Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;51,00;5,00;0,00;5,00;9,00;0,00;5,00;23,00;5,00;9,00;9,00;28,00;32,00;0,00;23,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;56,00;0,00;0,00;0,00;5,00;0,00;5,00;14,00;0,00;28,00;14,00;0,00;9,00;0,00;9,00;0,00;9,00;0,00;5,00;5,00;9,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;83,00;19,00;9,00;9,00;14,00;0,00;5,00;23,00;0,00;23,00;14,00;23,00;23,00;5,00;18,00;0,00;0,00;0,00;9,00;9,00;28,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;82,00;5,00;0,00;0,00;5,00;9,00;5,00;23,00;0,00;14,00;18,00;9,00;14,00;0,00;9,00;0,00;5,00;0,00;0,00;14,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;87,00;5,00;19,00;5,00;10,00;0,00;0,00;5,00;0,00;5,00;5,00;14,00;19,00;5,00;0,00;5,00;5,00;0,00;0,00;10,00;14,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00
2019-02-10;53,00;0,00;10,00;0,00;5,00;10,00;0,00;10,00;0,00;14,00;5,00;14,00;0,00;0,00;10,00;0,00;10,00;5,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;30,00;10,00;0,00;0,00;10,00;5,00;0,00;20,00;5,00;15,00;15,00;10,00;10,00;0,00;10,00;0,00;5,00;0,00;15,00;5,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;34,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;14,00;10,00;14,00;14,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;64,00;14,00;14,00;0,00;5,00;9,00;0,00;14,00;9,00;9,00;9,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;9,00;0,00;14,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;66,00;0,00;14,00;9,00;9,00;0,00;0,00;19,00;0,00;5,00;9,00;0,00;14,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
