Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;61,00;97,60;61,00;97,60;0,00;12,00;0,00;0,00;0,00
2019-01-13;37,00;12,33;74,00;49,33;0,00;0,00;0,00;0,00;25,00
2019-01-20;48,00;12,00;0,00;84,00;0,00;12,00;24,00;0,00;12,00
2019-01-27;24,00;70,67;58,67;106,67;0,00;12,00;24,00;12,00;12,00
2019-02-03;63,00;88,47;12,06;88,47;0,00;0,00;13,00;0,00;25,00
2019-02-10;25,00;36,84;25,00;73,68;0,00;0,00;13,00;0,00;13,00
2019-02-17;26,00;26,00;13,68;78,00;0,00;0,00;13,00;13,00;13,00
2019-02-24;25,00;25,00;36,84;61,84;11,84;0,00;0,00;0,00;0,00
2019-03-03;36,00;46,67;12,00;94,67;12,00;0,00;0,00;0,00;24,00
2019-03-10;62,00;36,39;36,39;49,87;0,00;25,00;25,00;37,00;12,00
2019-03-17;38,00;51,57;25,79;51,57;0,00;0,00;13,00;25,00;0,00
2019-03-24;13,00;0,00;27,44;67,89;0,00;0,00;13,00;0,00;0,00
2019-03-31;12,00;73,33;12,00;37,33;0,00;12,00;0,00;12,00;0,00
2019-04-07;0,00;17,00;17,00;35,00;0,00;0,00;24,00;24,00;0,00
2019-04-14;41,00;27,33;27,33;54,67;0,00;14,00;0,00;14,00;14,00
2019-04-21;28,00;68,00;28,00;82,67;0,00;0,00;14,00;0,00;14,00
2019-04-28;36,00;72,00;24,00;24,00;0,00;48,00;12,00;36,00;0,00
2019-05-05;24,00;0,00;24,00;72,00;36,00;0,00;0,00;12,00;12,00
2019-05-12;25,00;37,50;12,50;88,89;0,00;12,00;0,00;0,00;12,00
2019-05-19;24,00;24,00;36,00;36,00;0,00;0,00;12,00;0,00;0,00
2019-05-26;26,00;13,00;0,00;63,70;0,00;0,00;13,00;13,00;0,00
2019-06-02;25,00;48,68;0,00;25,00;0,00;0,00;13,00;0,00;0,00
2019-06-09;12,00;24,00;0,00;49,33;0,00;0,00;0,00;0,00;0,00
2019-06-16;38,00;76,00;12,21;51,57;12,21;0,00;0,00;0,00;25,00
2019-06-23;40,00;13,33;40,00;26,67;0,00;0,00;13,00;13,00;27,00
2019-06-30;13,00;37,70;49,40;75,40;0,00;26,00;13,00;0,00;0,00
2019-07-07;0,00;39,00;0,00;68,00;0,00;0,00;13,00;26,00;0,00
2019-07-14;28,00;28,00;0,00;84,00;0,00;0,00;14,00;0,00;0,00
2019-07-21;15,00;46,36;15,00;92,73;0,00;0,00;0,00;15,00;15,00
2019-07-28;31,00;14,83;14,83;91,65;0,00;0,00;31,00;15,00;15,00
2019-08-04;14,00;72,80;29,40;130,20;0,00;14,00;0,00;0,00;14,00
2019-08-11;78,00;25,55;39,00;25,55;0,00;13,00;0,00;13,00;13,00
2019-08-18;87,00;24,47;0,00;100,59;0,00;0,00;25,00;0,00;12,00
2019-08-25;12,00;37,33;12,00;86,67;0,00;0,00;0,00;13,00;0,00
2019-09-01;12,00;46,67;34,67;12,00;0,00;0,00;0,00;12,00;0,00
2019-09-08;87,00;50,30;12,23;50,30;0,00;0,00;0,00;12,00;0,00
2019-09-15;12,00;61,33;12,00;61,33;0,00;0,00;0,00;0,00;0,00
2019-09-22;12,00;72,00;12,00;60,00;12,00;0,00;0,00;0,00;12,00
2019-09-29;50,00;12,16;50,00;74,32;0,00;0,00;0,00;0,00;0,00
2019-10-06;37,00;48,89;60,79;97,79;0,00;0,00;0,00;12,00;0,00
2019-10-13;25,00;25,00;25,00;76,39;0,00;0,00;0,00;0,00;25,00
2019-10-20;36,00;12,46;0,00;60,92;0,00;0,00;36,00;0,00;0,00
2019-10-27;12,00;70,67;12,00;117,33;0,00;0,00;36,00;0,00;0,00
2019-11-03;12,00;68,00;34,67;102,67;0,00;0,00;23,00;0,00;0,00
2019-11-10;12,00;34,67;22,67;93,33;0,00;12,00;0,00;24,00;12,00
2019-11-17;23,00;82,53;23,00;58,18;0,00;0,00;23,00;23,00;0,00
2019-11-24;11,00;23,38;68,75;81,13;0,00;0,00;0,00;34,00;11,00
2019-12-01;0,00;18,00;9,00;35,00;0,00;24,00;0,00;0,00;12,00
2019-12-08;47,00;22,83;22,83;69,83;0,00;12,00;47,00;0,00;23,00
2019-12-15;48,00;48,00;85,03;35,66;0,00;0,00;0,00;0,00;24,00
2019-12-22;28,00;112,00;13,33;69,33;0,00;0,00;0,00;0,00;14,00
2019-12-29;27,00;82,35;13,50;82,35;13,50;14,00;0,00;27,00;0,00
2020-01-05;23,00;69,00;23,00;102,82;0,00;11,00;23,00;11,00;0,00
2020-01-12;11,00;56,38;67,38;100,38;0,00;33,00;0,00;0,00;0,00
2020-01-19;45,00;46,36;46,36;102,27;0,00;11,00;0,00;34,00;23,00
2020-01-26;11,00;90,75;11,00;56,38;0,00;0,00;0,00;0,00;0,00
2020-02-02;0,00;25,00;17,00;42,00;0,00;23,00;23,00;23,00;23,00
2020-02-09;56,00;66,67;33,33;89,33;0,00;11,00;0,00;0,00;11,00
2020-02-16;11,00;23,38;46,75;23,38;0,00;11,00;11,00;0,00;0,00
2020-02-23;22,00;33,00;44,00;77,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;11,00;22,00;22,00;77,00;0,00;11,00;0,00;11,00;22,00
2020-03-08;0,00;23,00;38,00;69,00;0,00;0,00;0,00;10,00;10,00
2020-03-15;63,00;0,00;10,72;52,28;0,00;0,00;42,00;0,00;21,00
2020-03-22;41,00;20,50;41,00;20,50;0,00;0,00;0,00;0,00;0,00
2020-03-29;10,00;28,75;10,00;67,50;0,00;0,00;10,00;0,00;0,00
2020-04-05;56,00;33,33;10,67;89,33;0,00;0,00;11,00;0,00;11,00
2020-04-12;0,00;33,00;0,00;65,00;8,00;11,00;0,00;0,00;0,00
2020-04-19;32,00;32,00;11,13;65,39;0,00;0,00;11,00;0,00;0,00
2020-04-26;20,00;9,33;0,00;38,67;9,33;10,00;20,00;0,00;10,00
2020-05-03;0,00;8,00;0,00;15,00;8,00;0,00;31,00;10,00;0,00
2020-05-10;21,00;32,20;21,00;53,20;0,00;0,00;0,00;0,00;0,00
2020-05-17;68,00;33,33;22,67;68,00;0,00;0,00;11,00;0,00;0,00
2020-05-24;11,00;44,00;33,00;55,00;11,00;0,00;22,00;11,00;0,00
2020-05-31;32,00;0,00;10,67;84,00;0,00;0,00;11,00;11,00;0,00
2020-06-07;10,00;38,75;18,75;28,75;0,00;0,00;10,00;10,00;0,00
2020-06-14;53,00;42,13;0,00;42,13;0,00;0,00;11,00;11,00;0,00
2020-06-21;23,00;46,00;23,00;56,82;10,82;0,00;23,00;0,00;0,00
2020-06-28;44,00;44,00;10,67;33,33;0,00;0,00;0,00;22,00;0,00
2020-07-05;12,00;0,00;34,67;34,67;12,00;0,00;0,00;0,00;0,00
2020-07-12;24,00;49,41;0,00;49,41;0,00;0,00;12,00;12,00;0,00
2020-07-19;12,00;24,00;24,00;48,00;0,00;0,00;24,00;12,00;0,00
2020-07-26;24,00;12,00;0,00;24,00;12,00;12,00;25,00;12,00;25,00
2020-08-02;24,00;58,67;12,00;36,00;0,00;0,00;0,00;0,00;12,00
2020-08-09;0,00;17,00;0,00;17,00;0,00;0,00;11,00;0,00;11,00
2020-08-16;11,00;11,00;22,00;22,00;0,00;0,00;0,00;0,00;22,00
2020-08-23;33,00;43,56;10,56;76,56;0,00;0,00;22,00;0,00;0,00
2020-08-30;22,00;22,00;22,00;101,75;11,00;0,00;0,00;0,00;0,00
2020-09-06;34,00;23,12;23,12;44,88;0,00;0,00;0,00;0,00;0,00
2020-09-13;22,00;11,00;0,00;67,38;11,00;0,00;11,00;11,00;0,00
2020-09-20;44,00;0,00;10,67;44,00;0,00;0,00;11,00;0,00;11,00
2020-09-27;34,00;34,00;0,00;10,88;0,00;0,00;11,00;0,00;11,00
2020-10-04;58,00;12,14;12,14;93,07;0,00;0,00;0,00;12,00;23,00
2020-10-11;0,00;9,00;9,00;35,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;35,00;12,12;22,88;12,12;0,00;0,00;0,00;0,00;0,00
2020-10-25;0,00;17,00;8,00;42,00;8,00;0,00;0,00;0,00;0,00
2020-11-01;21,00;31,50;10,50;21,00;0,00;0,00;0,00;21,00;0,00
2020-11-08;0,00;25,00;0,00;8,00;0,00;0,00;0,00;0,00;23,00
2020-11-15;11,00;46,75;34,38;23,38;0,00;0,00;0,00;0,00;0,00
2020-11-22;11,00;0,00;45,38;34,38;0,00;0,00;0,00;0,00;0,00
2020-11-29;22,00;56,38;45,38;22,00;0,00;0,00;0,00;11,00;11,00
2020-12-06;22,00;22,00;45,38;0,00;0,00;11,00;0,00;11,00;11,00
2020-12-13;68,00;34,00;10,88;34,00;0,00;0,00;34,00;34,00;11,00
2020-12-20;13,00;13,00;0,00;37,70;0,00;0,00;0,00;0,00;13,00
2020-12-27;39,00;90,10;25,55;39,00;13,45;26,00;13,00;13,00;0,00
2021-01-03;0,00;59,00;17,00;33,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;45,00;79,09;23,18;136,36;0,00;0,00;11,00;0,00;0,00
2021-01-17;22,00;34,38;45,38;45,38;0,00;0,00;0,00;0,00;0,00
2021-01-24;22,00;56,38;22,00;67,38;0,00;0,00;0,00;0,00;0,00
2021-01-31;33,00;43,56;21,12;75,24;0,00;0,00;0,00;0,00;0,00
2021-02-07;22,00;54,35;32,35;32,35;0,00;11,00;11,00;0,00;11,00
2021-02-14;47,00;22,83;47,00;34,91;0,00;0,00;0,00;0,00;0,00
2021-02-21;23,00;23,00;12,18;104,18;0,00;23,00;46,00;0,00;0,00
2021-02-28;23,00;23,00;10,82;23,00;0,00;0,00;11,00;0,00;11,00
2021-03-07;45,00;10,91;23,18;34,09;0,00;0,00;11,00;11,00;0,00
2021-03-14;42,00;10,84;10,84;10,84;0,00;0,00;11,00;0,00;0,00
2021-03-21;34,00;0,00;0,00;23,12;0,00;0,00;0,00;0,00;0,00
2021-03-28;12,00;37,33;0,00;24,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;36,00;36,00;0,00;46,67;0,00;12,00;12,00;12,00;0,00
2021-04-11;23,00;23,00;0,00;23,00;0,00;0,00;0,00;11,00;11,00
2021-04-18;12,00;12,00;12,00;126,67;0,00;0,00;12,00;23,00;12,00
2021-04-25;22,00;32,35;10,35;54,35;0,00;11,00;0,00;22,00;0,00
2021-05-02;22,00;42,71;0,00;22,00;0,00;0,00;34,00;0,00;0,00
2021-05-09;0,00;9,00;9,00;26,00;17,00;0,00;12,00;0,00;24,00
2021-05-16;34,00;57,12;0,00;68,00;0,00;0,00;0,00;11,00;11,00
2021-05-23;12,00;24,00;12,00;93,33;0,00;0,00;24,00;0,00;0,00
2021-05-30;46,00;23,00;23,00;23,00;0,00;0,00;23,00;0,00;12,00
2021-06-06;11,00;0,00;23,38;34,38;0,00;0,00;11,00;0,00;0,00
2021-06-13;12,00;22,67;0,00;46,67;0,00;12,00;0,00;12,00;0,00
2021-06-20;34,00;34,00;22,23;66,69;0,00;11,00;0,00;0,00;0,00
2021-06-27;34,00;34,00;11,77;56,23;0,00;0,00;23,00;0,00;0,00
2021-07-04;48,00;12,00;12,00;24,00;12,00;0,00;0,00;0,00;0,00
2021-07-11;62,00;49,87;24,26;86,26;0,00;0,00;0,00;12,00;0,00
2021-07-18;14,00;28,00;28,00;28,00;0,00;27,00;0,00;0,00;0,00
2021-07-25;53,00;40,77;0,00;134,54;0,00;13,00;13,00;27,00;0,00
2021-08-01;13,00;26,00;50,70;114,40;0,00;0,00;13,00;13,00;0,00
2021-08-08;13,00;26,00;52,00;52,00;0,00;13,00;13,00;13,00;13,00
2021-08-15;100,00;25,68;12,16;87,84;0,00;0,00;38,00;13,00;25,00
2021-08-22;52,00;65,68;26,00;13,68;0,00;0,00;13,00;0,00;0,00
2021-08-29;38,00;0,00;12,21;89,57;0,00;13,00;25,00;0,00;0,00
2021-09-05;25,00;25,00;11,84;61,84;0,00;0,00;0,00;0,00;0,00
2021-09-12;25,00;25,00;0,00;12,50;0,00;12,00;0,00;0,00;0,00
2021-09-19;38,00;38,00;12,21;38,00;0,00;13,00;38,00;0,00;0,00
2021-09-26;25,00;63,89;12,50;63,89;0,00;0,00;0,00;12,00;0,00
2021-10-03;0,00;28,00;9,00;46,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;30,00;60,00;15,00;60,00;0,00;15,00;15,00;30,00;15,00
