Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;80,00;25,00;18,00;0,00;12,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;5,52;0,00;49,66;0,00;6,00;6,00;0,00
2019-01-13;29,00;17,00;6,00;0,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;5,52;0,00;34,52;17,95;6,00;0,00;0,00
2019-01-20;28,00;0,00;6,00;0,00;11,00;0,00;11,00;17,00;0,00;6,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;51,80;5,60;6,00;6,00;0,00
2019-01-27;56,00;6,00;0,00;6,00;0,00;0,00;0,00;11,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;61,46;5,46;6,00;6,00;0,00
2019-02-03;12,00;0,00;6,00;0,00;18,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;57,33;12,00;0,00;23,00;0,00
2019-02-10;53,00;0,00;12,00;0,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;53,00;18,13;0,00;12,00;12,00
2019-02-17;12,00;6,00;12,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69,33;5,33;0,00;18,00;0,00
2019-02-24;17,00;17,00;0,00;17,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;32,69;27,46;0,00;12,00;0,00
2019-03-03;36,00;6,00;24,00;12,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;6,00;12,00;6,00;0,00;0,00;23,54;12,46;0,00;0,00;0,00
2019-03-10;24,00;6,00;30,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,33;12,00;0,00;6,00;0,00
2019-03-17;18,00;6,00;6,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,46;5,54;0,00;6,00;0,00
2019-03-24;24,00;12,00;12,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;12,00;0,00;0,00;0,00
2019-03-31;6,00;0,00;17,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00
2019-04-07;23,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;5,41;0,00;10,82;5,41;0,00;0,00;0,00
2019-04-14;25,00;0,00;18,00;6,00;0,00;0,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;18,06;0,00;0,00;6,00;0,00
2019-04-21;23,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,18;5,41;0,00;0,00;0,00
2019-04-28;12,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,67;0,00;0,00;0,00;0,00
