Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;52,00;0,00;0,00;0,00;0,00;2,17;4,33;4,33;0,00;0,00;0,00;4,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;37,00;0,00;0,00;0,00;0,00;1,42;2,85;2,85;0,00;0,00;0,00;2,85;0,00;0,00;0,00;0,00;0,00;1,42;0,00;0,00;0,00
2019-01-20;32,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;28,00;0,00;0,00;0,00;0,00;3,73;3,73;7,47;0,00;0,00;0,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;34,00;0,00;0,00;0,00;0,00;1,21;4,86;7,29;0,00;0,00;0,00;2,43;0,00;0,00;0,00;1,79;0,00;0,00;1,21;0,00;0,00
2019-02-10;38,00;0,00;0,00;0,00;0,00;5,07;5,07;2,53;0,00;0,00;0,00;1,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;46,00;0,00;0,00;0,00;0,00;3,83;7,67;7,67;0,00;0,00;0,00;11,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;42,00;0,00;0,00;0,00;0,00;2,63;10,50;5,25;0,00;0,00;1,31;5,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;26,00;0,00;0,00;0,00;0,00;2,00;6,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;62,00;0,00;0,00;0,00;0,00;4,13;4,13;12,40;0,00;0,00;0,00;16,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;35,00;0,00;0,00;0,00;0,00;2,19;4,38;6,56;0,00;0,00;0,00;8,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;39,00;0,00;0,00;0,00;0,00;7,09;17,73;7,09;0,00;0,00;0,00;7,09;0,00;1,77;0,00;1,77;1,77;0,00;0,00;0,00;1,77
2019-03-31;41,00;0,00;0,00;0,00;0,00;1,08;4,32;6,47;0,00;0,00;0,00;4,32;0,00;0,00;2,41;0,00;2,41;0,00;0,00;0,00;0,00
2019-04-07;57,00;0,00;0,00;0,00;0,00;2,59;10,36;7,77;0,00;0,00;0,00;5,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;39,00;0,00;4,00;9,00;0,00;2,05;8,21;10,26;0,00;0,00;0,00;2,05;1,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;42,00;4,00;0,00;0,00;0,00;5,04;6,72;11,76;0,00;0,00;0,00;6,72;0,00;0,00;1,17;0,00;0,00;0,00;1,68;0,00;0,00
2019-04-28;29,00;0,00;0,00;4,00;0,00;0,81;3,22;4,83;0,00;0,00;0,00;6,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;33,00;0,00;0,00;0,00;4,00;8,25;4,13;16,50;0,00;0,00;0,00;20,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;46,00;4,00;0,00;0,00;0,00;1,15;9,20;4,60;0,00;0,00;0,00;9,20;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;66,00;0,00;0,00;0,00;0,00;3,67;18,33;22,00;0,00;0,00;0,00;3,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;52,00;0,00;0,00;0,00;0,00;0,00;2,48;9,90;0,00;0,00;1,24;4,95;1,24;0,00;0,00;2,36;0,00;0,00;0,00;0,00;0,00
2019-06-02;72,00;0,00;0,00;4,00;0,00;4,00;8,00;20,00;0,00;0,00;2,00;24,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-06-09;49,00;4,00;0,00;8,00;0,00;1,88;9,42;11,31;0,00;0,00;0,00;11,31;0,00;0,00;0,00;2,04;0,00;0,00;0,00;0,00;0,00
2019-06-16;34,00;0,00;0,00;4,00;0,00;0,85;3,40;5,10;0,00;0,00;0,00;8,50;0,00;0,00;0,00;1,48;0,00;0,85;0,85;0,00;0,00
2019-06-23;100,00;0,00;0,00;0,00;0,00;15,79;26,32;31,58;0,00;0,00;0,00;26,32;0,00;0,00;0,00;0,00;0,00;2,63;0,00;0,00;0,00
2019-06-30;77,00;0,00;0,00;0,00;0,00;3,08;6,16;21,56;0,00;0,00;1,54;30,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;67,00;0,00;4,00;4,00;0,00;5,15;15,46;18,04;0,00;0,00;1,29;15,46;0,00;0,00;0,00;1,97;1,97;0,00;1,29;0,00;0,00
2019-07-14;39,00;0,00;0,00;0,00;0,00;3,25;6,50;14,63;0,00;0,00;0,00;9,75;0,81;1,39;0,00;0,00;2,79;0,00;0,00;0,00;0,81
2019-07-21;78,00;0,00;0,00;0,00;0,00;8,67;5,78;14,44;0,00;0,00;0,00;20,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;63,00;0,00;0,00;0,00;0,00;1,26;5,04;17,64;0,00;0,00;1,26;15,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
