Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;39,00;16,00;31,00;23,00;8,00;8,00;8,00;8,00;16,00
2019-01-13;44,00;22,00;22,00;37,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;0,00;7,00;0,00;35,00;7,00;0,00;0,00;7,00;7,00
2019-01-27;35,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;14,00
2019-02-03;45,00;0,00;30,00;30,00;0,00;0,00;7,00;15,00;0,00
2019-02-10;37,00;15,00;7,00;15,00;7,00;0,00;0,00;15,00;0,00
2019-02-17;30,00;0,00;15,00;8,00;8,00;0,00;0,00;8,00;8,00
2019-02-24;29,00;15,00;0,00;37,00;0,00;0,00;0,00;7,00;7,00
2019-03-03;23,00;0,00;23,00;38,00;0,00;0,00;15,00;0,00;8,00
2019-03-10;31,00;0,00;8,00;8,00;8,00;8,00;8,00;0,00;0,00
2019-03-17;46,00;31,00;31,00;23,00;0,00;0,00;15,00;0,00;0,00
2019-03-24;61,00;0,00;0,00;31,00;0,00;0,00;8,00;0,00;8,00
2019-03-31;15,00;15,00;7,00;44,00;0,00;7,00;0,00;22,00;7,00
2019-04-07;66,00;0,00;22,00;7,00;7,00;0,00;7,00;7,00;0,00
2019-04-14;55,00;39,00;16,00;8,00;0,00;0,00;0,00;8,00;0,00
2019-04-21;15,00;22,00;0,00;15,00;0,00;0,00;7,00;0,00;0,00
2019-04-28;53,00;8,00;0,00;30,00;8,00;0,00;0,00;0,00;7,00
2019-05-05;14,00;7,00;58,00;22,00;0,00;0,00;14,00;7,00;7,00
2019-05-12;66,00;0,00;15,00;29,00;0,00;0,00;7,00;7,00;29,00
2019-05-19;22,00;7,00;22,00;29,00;0,00;0,00;0,00;15,00;7,00
2019-05-26;72,00;7,00;29,00;43,00;14,00;14,00;0,00;14,00;0,00
2019-06-02;14,00;7,00;14,00;7,00;0,00;0,00;0,00;7,00;0,00
2019-06-09;50,00;14,00;21,00;36,00;7,00;0,00;14,00;14,00;7,00
2019-06-16;45,00;15,00;38,00;30,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;53,00;15,00;31,00;8,00;0,00;0,00;0,00;8,00;8,00
2019-06-30;53,00;15,00;38,00;45,00;8,00;0,00;8,00;0,00;8,00
2019-07-07;59,00;7,00;7,00;15,00;0,00;7,00;0,00;15,00;0,00
2019-07-14;38,00;15,00;8,00;23,00;0,00;0,00;8,00;8,00;0,00
2019-07-21;100,00;8,00;38,00;46,00;0,00;0,00;15,00;15,00;8,00
2019-07-28;79,00;16,00;0,00;24,00;0,00;0,00;24,00;16,00;16,00
2019-08-04;64,00;40,00;24,00;8,00;0,00;0,00;8,00;8,00;8,00
2019-08-11;49,00;24,00;41,00;41,00;0,00;8,00;0,00;16,00;24,00
2019-08-18;47,00;15,00;15,00;70,00;8,00;0,00;0,00;0,00;0,00
2019-08-25;67,00;37,00;22,00;22,00;0,00;0,00;0,00;7,00;0,00
2019-09-01;35,00;7,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00
2019-09-08;62,00;14,00;14,00;27,00;7,00;0,00;7,00;14,00;0,00
