Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-01-06;44,00;880,00;1070,67;190,67;528,00;660,00;11,00;418,00;110,00;168,67;99,00;132,00;176,00;132,00;385,00;77,00;11,00;283,56;396,00;19,56;102,67;21,12;82,72;49,28;51,04;13,83;35,20;37,71;15,09;7,00;3,00;2,00;4,00;23,00;2,00;2,00
2019-01-13;44,00;880,00;1012,00;205,33;513,33;594,00;11,00;396,00;110,00;161,33;102,67;128,33;187,00;132,00;374,00;77,00;11,00;224,40;343,20;22,00;118,80;21,12;79,20;40,48;51,04;17,11;25,67;47,67;22,00;8,00;5,00;3,00;8,00;17,00;0,50;3,00
2019-01-20;47,00;681,50;787,25;152,75;376,00;681,50;11,75;399,50;141,00;162,69;94,00;130,15;191,62;112,80;319,60;56,40;9,40;244,40;390,10;18,80;103,40;19,15;83,56;48,74;55,70;17,32;28,45;39,58;13,61;8,00;4,00;5,00;8,00;17,00;2,00;1,00
2019-01-27;40,00;773,33;853,33;186,67;466,67;540,00;10,00;300,00;100,00;156,36;83,64;116,36;178,18;110,00;310,00;70,00;10,00;262,22;306,67;17,78;80,00;18,18;89,09;41,82;56,36;18,75;33,75;45,00;15,00;9,23;2,05;5,13;5,13;19,00;2,00;2,00
2019-02-03;49,00;698,25;771,75;159,25;404,25;637,00;12,25;416,50;122,50;147,00;94,50;122,50;175,00;107,80;323,40;68,60;19,60;236,09;334,09;17,82;93,55;22,75;75,25;38,50;43,75;13,82;36,44;45,23;16,33;5,00;4,00;4,00;5,00;13,00;1,00;3,00
2019-02-10;48,00;672,00;804,00;156,00;408,00;696,00;12,00;384,00;144,00;162,46;96,00;129,23;173,54;105,60;355,20;67,20;9,60;259,20;350,40;19,20;86,40;21,33;72,89;39,11;51,56;20,92;32,00;38,15;17,23;9,00;6,00;4,00;9,00;16,00;3,00;5,00
2019-02-17;42,00;882,00;952,00;196,00;560,00;609,00;10,50;378,00;126,00;175,00;98,00;122,50;196,00;136,50;399,00;63,00;21,00;266,00;373,33;23,33;93,33;21,00;80,50;42,00;54,25;14,82;37,06;44,47;16,06;6,00;3,00;2,00;12,00;13,32;1,02;3,07
2019-02-24;47,00;940,00;1065,33;203,67;658,00;681,50;11,75;470,00;141,00;184,38;101,23;133,77;184,38;112,80;338,40;75,20;9,40;244,40;361,90;18,80;98,70;19,15;78,33;40,04;47,00;18,55;30,92;39,58;13,61;9,00;6,00;3,00;6,00;17,37;1,02;1,02
2019-03-03;52,00;871,00;962,00;208,00;533,00;780,00;13,00;520,00;156,00;208,00;115,14;144,86;204,29;156,00;395,20;83,20;10,40;297,82;387,64;23,64;104,00;23,31;93,24;57,38;60,97;13,95;32,98;41,85;19,02;10,40;9,36;3,12;12,48;19,00;1,00;4,00
2019-03-10;59,00;1003,00;1062,00;221,25;619,50;609,67;9,83;393,33;118,00;188,06;95,88;132,75;228,63;127,83;373,67;68,83;9,83;263,23;431,15;18,15;108,92;23,24;91,18;42,91;67,94;25,11;35,15;53,98;18,83;13,00;4,00;3,00;7,00;22,00;1,00;6,00
2019-03-17;56,00;896,00;980,00;196,00;546,00;541,33;9,33;336,00;112,00;182,93;93,33;149,33;182,93;134,40;414,40;78,40;11,20;270,67;429,33;23,33;112,00;24,50;89,25;50,75;56,00;18,67;34,84;38,58;21,16;6,11;6,11;3,05;9,16;30,00;0,50;4,00
2019-03-24;58,00;942,50;1000,50;203,00;580,00;580,00;9,67;348,00;116,00;170,38;119,63;137,75;184,88;125,67;348,00;67,67;19,33;261,00;410,83;24,17;125,67;15,82;86,12;50,97;50,97;18,51;30,85;43,19;17,28;9,00;7,00;2,00;10,00;21,75;2,07;3,11
2019-03-31;58,00;913,50;1000,50;203,00;565,50;599,33;9,67;367,33;116,00;188,50;105,13;141,38;217,50;150,80;406,00;92,80;23,20;309,33;415,67;29,00;111,17;18,13;85,19;54,38;58,00;27,07;37,38;48,98;16,76;10,36;7,25;6,21;7,25;23,00;2,00;4,00
2019-04-07;58,00;870,00;1015,00;203,00;522,00;560,67;9,67;348,00;96,67;170,38;90,63;148,63;203,00;125,67;357,67;67,67;19,33;270,67;386,67;19,33;116,00;19,33;79,09;56,24;59,76;17,28;24,68;39,49;18,51;10,00;6,00;1,00;10,00;18,00;2,00;4,00
