Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;34,00;102,00;92,73;46,36;111,27;87,68;80,53;178,95;87,68;37,78;51,00;56,67;51,00;78,00;25,00;43,00;70,00;17,00;27,00;14,00;17,00;14,00;13,00;15,00;7,00;14,00;14,00;7,00;7,00;10,00;20,00;10,00;13,00;3,00;7,00;3,00;14,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;48,00;96,00;63,00;66,00;84,00;49,78;76,44;128,00;64,00;48,00;44,31;84,92;44,31;55,00;46,00;44,00;57,00;44,00;31,00;10,00;17,00;14,00;10,00;15,00;0,00;31,00;41,00;13,00;13,00;10,00;7,00;13,00;10,00;7,00;10,00;4,00;3,00;7,00;23,00;7,00;3,00;0,00;0,00;0,00
2019-01-20;50,00;88,24;70,59;67,65;50,00;62,50;78,57;53,57;55,36;42,59;50,00;18,52;42,59;70,00;31,00;49,00;20,00;26,00;27,00;30,00;13,00;3,00;46,00;11,00;7,00;7,00;27,00;7,00;16,00;10,00;13,00;16,00;10,00;7,00;3,00;7,00;7,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;63,00;79,58;106,11;79,58;66,32;56,90;140,23;85,35;85,35;86,10;52,50;48,30;48,30;51,75;31,50;61,88;32,63;25,88;25,88;22,50;33,75;18,00;14,63;20,25;3,38;11,25;19,13;11,25;25,88;22,50;29,25;3,38;7,88;14,63;7,88;7,88;15,75;14,63;3,38;3,38;0,00;0,00;0,00;0,00
2019-02-03;51,00;90,00;72,00;54,00;75,00;34,61;61,93;78,32;43,71;20,78;17,00;49,11;34,00;20,00;28,00;10,00;37,00;40,00;27,00;17,00;14,00;13,00;23,00;7,00;0,00;14,00;17,00;13,00;17,00;10,00;13,00;13,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-10;17,00;59,50;45,33;59,50;62,33;32,30;28,90;52,70;39,10;17,00;34,00;26,44;9,44;24,00;25,00;30,00;34,00;27,00;24,00;21,00;17,00;3,00;10,00;15,00;3,00;7,00;7,00;3,00;14,00;7,00;7,00;3,00;0,00;7,00;0,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;49,00;63,41;83,59;54,76;60,53;29,04;41,74;81,67;49,00;24,50;16,96;26,38;16,96;28,00;15,00;31,00;28,00;10,00;25,00;4,00;18,00;17,00;17,00;19,00;7,00;28,00;28,00;3,00;21,00;7,00;7,00;3,00;0,00;0,00;3,00;4,00;0,00;17,00;0,00;3,00;0,00;0,00;0,00;3,00
2019-02-24;71,00;109,46;115,38;73,96;44,38;71,00;106,50;74,55;69,23;37,37;33,63;33,63;33,63;31,00;29,00;23,00;20,00;24,00;38,00;28,00;21,00;27,00;17,00;22,00;0,00;38,00;31,00;20,00;27,00;14,00;20,00;13,00;7,00;23,00;13,00;7,00;3,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;83,00;121,54;186,75;80,04;35,57;58,28;67,11;68,87;58,28;38,73;12,91;25,82;12,91;38,00;22,00;27,00;48,00;27,00;35,00;21,00;14,00;14,00;17,00;11,00;7,00;28,00;14,00;17,00;21,00;7,00;7,00;21,00;14,00;7,00;10,00;11,00;7,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;27,00;54,00;174,00;60,00;51,00;50,40;61,20;72,00;50,40;10,80;23,40;18,00;19,80;52,00;4,00;24,00;20,00;24,00;17,00;14,00;21,00;7,00;17,00;4,00;0,00;7,00;31,00;20,00;27,00;7,00;3,00;14,00;14,00;0,00;7,00;4,00;7,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
