Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;19,00;1,00;0,00;6,00;8,00;1,00;1,00;3,00;1,00;0,00;0,00;2,38;16,63;1,00;0,00;6,00;2,00;4,22;0,00;44,33;2,11;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;6,00;1,00;0,00;1,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-03-24;21,00;1,00;6,00;7,00;4,00;4,00;0,00;1,00;0,00;2,33;0,00;9,33;28,00;1,00;1,00;5,00;0,00;0,00;2,10;50,40;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;5,00;1,00;2,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;33,00;0,00;0,00;4,00;3,00;1,00;1,00;3,00;0,00;0,00;0,00;10,15;30,46;1,00;0,00;2,00;0,00;2,20;0,00;41,80;0,00;0,00;6,00;0,00;3,00;0,00;0,00;2,00;1,00;3,00;1,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-04-07;26,00;1,00;2,00;18,00;2,00;1,00;0,00;1,00;0,00;1,18;0,00;4,73;18,91;1,00;0,00;2,00;3,00;0,00;0,00;39,00;2,17;0,00;1,00;2,00;1,00;1,00;1,00;3,00;2,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;35,00;4,00;2,00;4,00;4,00;2,00;0,00;2,00;0,00;0,00;1,25;5,00;22,50;1,00;1,00;0,00;0,00;2,19;0,00;39,38;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;6,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;40,00;4,00;4,00;13,00;4,00;0,00;1,00;2,00;0,00;2,35;4,71;2,35;21,18;1,00;0,00;2,00;5,00;0,00;0,00;52,63;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;6,00;1,00;6,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;29,00;4,00;1,00;5,00;2,00;2,00;1,00;2,00;0,00;1,21;0,00;2,42;12,08;0,00;0,00;1,00;6,00;0,00;0,00;49,71;2,07;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;16,00;1,00;0,00;10,00;1,00;2,00;1,00;3,00;0,00;1,14;0,00;1,14;16,00;1,00;0,00;3,00;2,00;0,00;0,00;48,00;2,29;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-05-12;18,00;1,00;5,00;7,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;15,43;0,00;0,00;2,00;2,00;2,25;0,00;38,25;2,25;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;10,00;0,00;2,00;7,00;1,00;2,00;2,00;3,00;0,00;0,00;0,00;5,00;15,00;5,00;0,00;2,00;6,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;16,00;0,00;2,00;5,00;2,00;2,00;0,00;3,00;0,00;0,00;1,14;0,00;11,43;0,00;0,00;5,00;2,00;0,00;0,00;28,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;19,00;0,00;6,00;5,00;0,00;5,00;0,00;0,00;0,00;1,19;0,00;2,38;16,63;0,00;1,00;3,00;5,00;4,22;0,00;35,89;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;4,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;21,00;1,00;5,00;12,00;2,00;5,00;1,00;3,00;0,00;2,33;1,17;4,67;25,67;5,00;0,00;0,00;7,00;2,10;0,00;37,80;0,00;0,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;5,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;38,00;0,00;7,00;26,00;3,00;3,00;0,00;5,00;0,00;0,00;0,00;7,60;25,33;1,00;0,00;2,00;4,00;2,24;0,00;53,65;2,24;0,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;4,00;0,00;5,00;0,00;0,00;5,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-06-23;28,00;1,00;6,00;20,00;1,00;3,00;0,00;8,00;0,00;0,00;0,00;2,33;25,67;0,00;0,00;5,00;5,00;4,31;0,00;51,69;2,15;0,00;0,00;2,00;0,00;3,00;1,00;0,00;1,00;1,00;2,00;0,00;5,00;2,00;0,00;1,00;2,00;3,00;1,00;0,00;0,00;0,00
2019-06-30;38,00;4,00;5,00;28,00;1,00;1,00;1,00;2,00;0,00;1,19;0,00;9,50;28,50;2,00;3,00;5,00;5,00;2,11;2,11;61,22;0,00;0,00;2,00;1,00;3,00;0,00;1,00;1,00;0,00;0,00;5,00;0,00;11,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;47,00;0,00;9,00;17,00;2,00;8,00;0,00;4,00;0,00;0,00;0,00;1,18;32,90;3,00;0,00;7,00;6,00;6,41;0,00;49,14;6,41;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;3,00;0,00;9,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-07-14;52,00;0,00;7,00;23,00;5,00;5,00;2,00;7,00;0,00;2,48;0,00;4,95;42,10;3,00;0,00;10,00;12,00;2,17;0,00;69,33;2,17;0,00;1,00;7,00;0,00;0,00;0,00;0,00;1,00;0,00;7,00;0,00;5,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;47,00;14,00;16,00;21,00;2,00;19,00;1,00;5,00;1,00;0,00;0,00;7,42;247,37;2,00;0,00;2,00;11,00;2,14;4,27;83,32;2,14;0,00;0,00;4,00;5,00;0,00;2,00;2,00;8,00;1,00;6,00;4,00;6,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;48,00;3,00;4,00;22,00;4,00;2,00;2,00;2,00;0,00;0,00;0,00;9,60;86,40;0,00;5,00;7,00;5,00;2,18;2,18;80,73;2,18;0,00;1,00;1,00;1,00;0,00;1,00;2,00;1,00;0,00;12,00;0,00;6,00;4,00;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-08-04;75,00;0,00;1,00;21,00;5,00;6,00;0,00;9,00;0,00;0,00;2,42;9,68;43,55;4,00;1,00;2,00;12,00;2,14;2,14;83,57;4,29;0,00;0,00;5,00;4,00;2,00;0,00;1,00;0,00;7,00;5,00;4,00;6,00;0,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;73,00;1,00;5,00;17,00;5,00;7,00;0,00;9,00;1,00;2,43;2,43;9,73;55,97;7,00;1,00;7,00;8,00;2,15;0,00;115,94;2,15;0,00;0,00;4,00;3,00;3,00;1,00;3,00;0,00;1,00;3,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;63,00;1,00;4,00;6,00;1,00;4,00;1,00;2,00;0,00;0,00;0,00;4,85;41,19;1,00;1,00;7,00;8,00;2,17;2,17;93,41;0,00;0,00;0,00;4,00;1,00;0,00;4,00;2,00;4,00;1,00;6,00;1,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;50,00;0,00;1,00;10,00;2,00;2,00;0,00;8,00;0,00;2,38;1,19;4,76;33,33;2,00;2,00;3,00;5,00;0,00;0,00;104,35;0,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;2,00;2,00;1,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;35,00;1,00;1,00;2,00;3,00;3,00;1,00;3,00;0,00;0,00;0,00;4,67;23,33;1,00;0,00;5,00;6,00;1,09;0,00;59,06;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;1,00;1,00;4,00;0,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;36,00;3,00;0,00;6,00;4,00;2,00;0,00;5,00;2,00;0,00;2,40;4,80;21,60;1,00;0,00;8,00;4,00;4,24;0,00;52,94;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;4,00;3,00;0,00;4,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;29,00;1,00;8,00;8,00;2,00;0,00;0,00;3,00;1,00;2,42;0,00;7,25;21,75;2,00;0,00;0,00;7,00;2,07;0,00;43,50;0,00;0,00;2,00;0,00;1,00;0,00;0,00;2,00;0,00;2,00;3,00;0,00;5,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;31,00;3,00;4,00;7,00;3,00;2,00;1,00;1,00;1,00;1,19;0,00;4,77;28,62;4,00;1,00;3,00;4,00;4,13;1,03;64,07;0,00;0,00;1,00;2,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;1,00;5,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;30,00;1,00;1,00;4,00;6,00;2,00;0,00;3,00;0,00;2,50;0,00;2,50;15,00;1,00;0,00;6,00;8,00;2,14;0,00;55,71;0,00;0,00;1,00;1,00;1,00;2,00;0,00;1,00;1,00;0,00;7,00;1,00;4,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-10-06;38,00;0,00;2,00;4,00;3,00;0,00;1,00;4,00;0,00;0,00;0,00;2,38;23,75;0,00;0,00;8,00;6,00;6,33;0,00;42,22;2,11;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;2,00;8,00;0,00;7,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;35,00;5,00;0,00;9,00;3,00;5,00;0,00;3,00;2,00;1,17;2,33;4,67;14,00;1,00;0,00;2,00;4,00;2,19;0,00;45,94;0,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;1,00;0,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-20;30,00;3,00;2,00;12,00;1,00;2,00;1,00;6,00;0,00;0,00;1,25;1,25;27,50;1,00;2,00;2,00;5,00;1,07;0,00;49,29;1,07;0,00;1,00;1,00;2,00;1,00;2,00;1,00;1,00;1,00;7,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;40,00;1,00;0,00;10,00;2,00;3,00;1,00;2,00;1,00;1,25;0,00;2,50;25,00;1,00;0,00;5,00;2,00;2,11;0,00;61,05;0,00;0,00;5,00;1,00;2,00;0,00;2,00;1,00;1,00;4,00;6,00;0,00;1,00;0,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;29,00;1,00;5,00;3,00;4,00;4,00;2,00;5,00;1,00;2,42;1,21;1,21;26,58;1,00;0,00;11,00;7,00;2,07;1,04;74,57;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;5,00;5,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-11-10;40,00;2,00;3,00;4,00;5,00;4,00;0,00;1,00;1,00;1,18;0,00;7,06;21,18;0,00;1,00;5,00;6,00;2,11;0,00;67,37;1,05;0,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;3,00;2,00;1,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;30,00;4,00;1,00;10,00;3,00;2,00;2,00;3,00;0,00;1,25;0,00;2,50;37,50;1,00;0,00;6,00;2,00;2,14;0,00;94,29;0,00;0,00;4,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;4,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;31,00;3,00;2,00;6,00;8,00;5,00;3,00;2,00;0,00;4,77;0,00;2,38;28,62;0,00;0,00;11,00;2,00;1,03;0,00;78,53;0,00;1,00;5,00;1,00;0,00;1,00;0,00;0,00;1,00;3,00;5,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-12-01;31,00;1,00;6,00;13,00;1,00;3,00;0,00;3,00;2,00;0,00;0,00;9,54;23,85;1,00;0,00;7,00;5,00;2,07;0,00;88,87;0,00;1,00;4,00;2,00;2,00;1,00;0,00;2,00;2,00;5,00;3,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-12-08;40,00;2,00;3,00;18,00;5,00;4,00;2,00;3,00;2,00;1,25;0,00;2,50;30,00;1,00;0,00;8,00;2,00;2,22;2,22;153,33;2,22;0,00;5,00;1,00;2,00;0,00;1,00;4,00;1,00;2,00;3,00;3,00;1,00;2,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00
2019-12-15;44,00;6,00;7,00;13,00;4,00;5,00;2,00;2,00;1,00;2,44;0,00;7,33;19,56;2,00;2,00;3,00;4,00;2,20;2,20;143,00;0,00;0,00;8,00;3,00;5,00;1,00;0,00;3,00;1,00;1,00;11,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-12-22;65,00;7,00;5,00;10,00;4,00;3,00;3,00;8,00;1,00;0,00;0,00;7,22;36,11;4,00;0,00;23,00;0,00;0,00;0,00;175,50;0,00;0,00;5,00;1,00;4,00;3,00;0,00;1,00;1,00;6,00;15,00;6,00;4,00;1,00;0,00;0,00;5,00;3,00;1,00;0,00;0,00;0,00
2019-12-29;91,00;2,00;7,00;19,00;7,00;5,00;6,00;6,00;0,00;7,18;1,20;9,58;55,08;1,00;2,00;26,00;6,00;4,33;0,00;216,67;2,17;0,00;12,00;1,00;4,00;4,00;1,00;4,00;1,00;8,00;10,00;4,00;6,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;41,00;8,00;7,00;7,00;6,00;3,00;1,00;9,00;0,00;2,41;2,41;7,24;28,94;1,00;0,00;6,00;3,00;0,00;0,00;94,95;0,00;1,00;10,00;0,00;5,00;1,00;0,00;1,00;0,00;8,00;9,00;0,00;0,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;43,00;5,00;3,00;9,00;5,00;1,00;0,00;15,00;0,00;1,19;0,00;7,17;28,67;31,00;1,00;8,00;6,00;2,15;0,00;96,75;0,00;1,00;5,00;1,00;4,00;0,00;2,00;1,00;1,00;2,00;10,00;4,00;3,00;1,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;34,00;2,00;4,00;7,00;3,00;0,00;2,00;4,00;0,00;2,43;0,00;7,29;31,57;4,00;1,00;6,00;3,00;2,13;0,00;93,50;2,13;1,00;3,00;4,00;3,00;0,00;2,00;1,00;1,00;4,00;8,00;2,00;3,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;36,00;2,00;6,00;9,00;3,00;2,00;2,00;15,00;1,00;4,80;1,20;7,20;28,80;5,00;1,00;14,00;2,00;4,24;2,12;72,00;1,06;0,00;5,00;1,00;4,00;0,00;1,00;5,00;1,00;1,00;5,00;3,00;4,00;11,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-02;32,00;4,00;4,00;11,00;8,00;3,00;1,00;6,00;0,00;1,23;0,00;4,92;29,54;2,00;1,00;7,00;7,00;1,07;0,00;81,07;0,00;0,00;2,00;2,00;1,00;0,00;0,00;1,00;2,00;1,00;6,00;2,00;12,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;64,00;6,00;5,00;10,00;7,00;3,00;2,00;26,00;1,00;0,00;1,23;9,85;24,62;5,00;2,00;4,00;2,00;1,07;1,07;68,27;0,00;1,00;3,00;1,00;3,00;0,00;2,00;1,00;1,00;2,00;5,00;3,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-02-16;34,00;4,00;2,00;4,00;5,00;1,00;1,00;2,00;1,00;2,43;0,00;2,43;21,86;1,00;0,00;6,00;6,00;2,13;0,00;72,25;0,00;1,00;4,00;0,00;6,00;2,00;1,00;0,00;2,00;4,00;3,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;31,00;2,00;5,00;4,00;3,00;0,00;1,00;3,00;1,00;2,38;1,19;7,15;19,08;2,00;0,00;9,00;2,00;2,21;0,00;79,71;1,11;0,00;2,00;1,00;2,00;2,00;0,00;1,00;1,00;1,00;6,00;7,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;26,00;2,00;2,00;6,00;7,00;0,00;0,00;4,00;1,00;2,36;0,00;2,36;21,27;3,00;0,00;10,00;3,00;1,08;0,00;41,17;0,00;0,00;1,00;1,00;5,00;0,00;0,00;4,00;1,00;0,00;1,00;6,00;1,00;2,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;18,00;1,00;6,00;4,00;6,00;3,00;1,00;0,00;0,00;0,00;0,00;5,14;12,86;0,00;2,00;4,00;0,00;0,00;0,00;29,25;0,00;1,00;5,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;14,00;3,00;5,00;6,00;10,00;1,00;1,00;2,00;0,00;0,00;0,00;4,67;16,33;1,00;0,00;3,00;5,00;0,00;0,00;25,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;15,00;1,00;3,00;2,00;44,00;1,00;0,00;1,00;0,00;1,25;0,00;2,50;10,00;0,00;1,00;2,00;1,00;0,00;0,00;17,14;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;0,00;3,00;1,00;17,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;6,00;2,00;0,00;4,00;2,00;0,00;0,00;20,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;0,00;4,00;4,00;5,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;12,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;7,00;0,00;1,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;1,00;1,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;12,00;1,00;6,00;3,00;4,00;2,00;0,00;0,00;0,00;1,20;0,00;0,00;7,20;0,00;0,00;1,00;0,00;1,20;0,00;16,80;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;5,00;0,00;6,00;9,00;1,00;0,00;0,00;1,00;0,00;0,00;1,25;1,25;7,50;0,00;0,00;2,00;0,00;0,83;0,00;8,33;0,83;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;5,00;0,00;1,00;6,00;2,00;1,00;0,00;0,00;0,00;1,25;0,00;2,50;5,00;0,00;0,00;2,00;2,00;0,00;1,25;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,50;1,50;6,00;0,00;0,00;4,00;2,00;0,00;0,00;24,00;1,50;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;12,00;0,00;1,00;7,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,20;9,60;0,00;0,00;3,00;0,00;0,00;0,00;16,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;6,00;1,00;2,00;3,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00;15,00;1,00;1,00;1,00;1,00;1,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;14,00;0,00;2,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;2,33;9,33;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;7,00;0,00;3,00;10,00;1,00;3,00;0,00;3,00;0,00;1,17;0,00;1,17;14,00;1,00;0,00;8,00;0,00;1,17;0,00;25,67;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
