Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Flachau (AT);La Clusaz (FR);Zillertal (AT);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;65,00;5,78;7,22;2,89;41,89;2,24;3,36;2,24;1,12;5,00;0,00;16,00;1,00;6,00;5,00;4,00;1,00;9,00;0,00;9,00;1,00;3,00;0,00;1,00;0,00;1,00;1,00;8,00;1,00;0,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;49,00;4,32;4,32;0,00;33,15;5,57;1,11;1,11;1,11;6,00;3,00;7,00;1,00;9,00;10,00;4,00;4,00;5,00;1,00;0,00;3,00;0,00;0,00;6,00;0,00;1,00;4,00;4,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;46,00;5,75;4,31;0,00;24,44;3,37;2,24;6,73;1,12;9,00;0,00;11,00;0,00;9,00;10,00;7,00;3,00;13,00;0,00;4,00;3,00;0,00;3,00;4,00;0,00;4,00;1,00;5,00;3,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;39,00;1,44;1,44;1,44;20,22;3,34;2,23;2,23;1,11;12,00;1,00;5,00;0,00;5,00;11,00;1,00;3,00;7,00;0,00;4,00;7,00;0,00;2,00;1,00;0,00;2,00;0,00;3,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-04-14;50,00;5,71;7,14;2,86;24,29;1,11;0,00;4,44;0,00;15,00;0,00;21,00;1,00;3,00;7,00;8,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;3,00;1,00;0,00;4,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;67,00;4,28;4,28;0,00;15,68;4,54;0,00;1,14;0,00;1,00;1,00;7,00;0,00;4,00;14,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;3,00;0,00;0,00;4,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;36,00;0,00;1,44;0,00;28,80;0,00;0,00;1,13;1,13;2,00;0,00;8,00;2,00;1,00;4,00;3,00;3,00;2,00;0,00;1,00;4,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;45,00;2,90;2,90;0,00;13,06;3,38;1,13;1,13;0,00;1,00;0,00;7,00;2,00;1,00;7,00;4,00;3,00;2,00;0,00;0,00;1,00;0,00;1,00;2,00;0,00;2,00;0,00;0,00;5,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;38,00;5,63;1,41;1,41;7,04;1,12;0,00;4,47;0,00;2,00;0,00;4,00;0,00;4,00;3,00;9,00;0,00;5,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;32,00;0,00;2,91;0,00;7,27;0,00;0,00;3,43;0,00;0,00;0,00;8,00;1,00;5,00;3,00;5,00;3,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;5,00;3,00;0,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;1,00
2019-05-26;58,00;0,00;0,00;0,00;4,35;2,23;0,00;2,23;0,00;3,00;0,00;10,00;1,00;4,00;3,00;9,00;3,00;4,00;0,00;1,00;1,00;0,00;1,00;4,00;0,00;1,00;1,00;6,00;7,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;53,00;0,00;5,73;0,00;8,59;0,00;1,13;4,51;0,00;1,00;0,00;4,00;0,00;6,00;9,00;1,00;1,00;4,00;0,00;4,00;3,00;0,00;0,00;6,00;0,00;3,00;1,00;0,00;5,00;0,00;1,00;3,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;55,00;0,00;1,45;5,79;8,68;4,49;0,00;1,12;0,00;1,00;0,00;9,00;4,00;3,00;14,00;4,00;1,00;13,00;0,00;0,00;4,00;0,00;0,00;10,00;0,00;0,00;1,00;1,00;8,00;0,00;4,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-06-16;43,00;1,43;1,43;1,43;10,03;6,62;2,21;2,21;0,00;4,00;1,00;7,00;3,00;1,00;6,00;8,00;3,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;1,00;1,00;5,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;61,00;1,42;4,26;0,00;7,09;2,22;0,00;1,11;0,00;1,00;0,00;6,00;0,00;1,00;7,00;3,00;3,00;11,00;0,00;0,00;4,00;1,00;1,00;3,00;1,00;0,00;0,00;4,00;3,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;48,00;1,45;1,45;7,27;10,18;0,00;0,00;1,12;0,00;3,00;0,00;7,00;1,00;1,00;9,00;24,00;7,00;3,00;0,00;1,00;3,00;0,00;3,00;7,00;1,00;3,00;0,00;4,00;3,00;1,00;5,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;64,00;0,00;0,00;1,45;21,82;2,25;1,12;5,61;0,00;1,00;1,00;19,00;0,00;6,00;11,00;28,00;3,00;10,00;1,00;1,00;0,00;0,00;1,00;8,00;0,00;1,00;0,00;1,00;7,00;0,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;86,00;2,87;8,60;2,87;20,07;0,00;0,00;1,13;0,00;6,00;0,00;15,00;1,00;3,00;13,00;8,00;5,00;3,00;0,00;0,00;4,00;0,00;3,00;6,00;1,00;0,00;0,00;2,00;6,00;0,00;6,00;2,00;3,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-07-21;93,00;8,58;5,72;5,72;25,75;12,33;0,00;3,36;1,12;3,00;0,00;11,00;2,00;8,00;8,00;10,00;5,00;2,00;0,00;0,00;3,00;0,00;0,00;3,00;5,00;2,00;2,00;2,00;9,00;2,00;2,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-07-28;76,00;0,00;4,30;4,30;24,38;4,47;1,12;6,71;0,00;6,00;0,00;20,00;2,00;6,00;19,00;7,00;7,00;11,00;0,00;5,00;11,00;0,00;0,00;5,00;0,00;3,00;2,00;3,00;10,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;80,00;4,29;2,86;1,43;15,71;3,38;0,00;4,51;0,00;4,00;0,00;19,00;0,00;1,00;10,00;3,00;8,00;3,00;1,00;1,00;4,00;0,00;1,00;3,00;1,00;0,00;3,00;0,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;77,00;4,28;2,85;2,85;17,11;2,26;2,26;7,93;0,00;7,00;3,00;13,00;1,00;3,00;13,00;7,00;4,00;5,00;0,00;0,00;4,00;0,00;0,00;3,00;0,00;1,00;1,00;1,00;9,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;88,00;0,00;5,77;1,44;21,64;7,90;2,26;3,38;0,00;1,00;0,00;11,00;1,00;5,00;6,00;10,00;7,00;1,00;0,00;3,00;3,00;0,00;1,00;1,00;1,00;3,00;1,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;78,00;0,00;2,89;0,00;11,56;6,78;1,13;1,13;0,00;3,00;0,00;5,00;0,00;5,00;13,00;8,00;3,00;8,00;0,00;0,00;4,00;1,00;0,00;5,00;1,00;0,00;1,00;1,00;5,00;0,00;0,00;3,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;79,00;1,44;0,00;0,00;18,67;1,13;1,13;3,39;0,00;1,00;1,00;9,00;0,00;2,00;10,00;3,00;6,00;4,00;0,00;7,00;2,00;0,00;1,00;2,00;1,00;0,00;0,00;3,00;6,00;0,00;4,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-09-08;69,00;2,88;2,88;0,00;14,38;2,23;1,11;2,23;1,11;6,00;0,00;11,00;1,00;3,00;13,00;1,00;8,00;8,00;0,00;1,00;8,00;4,00;1,00;3,00;0,00;1,00;3,00;3,00;1,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;44,00;2,93;7,33;0,00;19,07;0,00;1,13;0,00;1,13;1,00;1,00;13,00;1,00;8,00;9,00;3,00;4,00;4,00;0,00;4,00;1,00;0,00;0,00;3,00;0,00;0,00;1,00;4,00;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;56,00;2,87;2,87;1,44;17,23;4,48;1,12;6,72;0,00;2,00;1,00;9,00;0,00;5,00;4,00;1,00;4,00;3,00;0,00;1,00;1,00;1,00;0,00;5,00;0,00;1,00;1,00;5,00;9,00;0,00;4,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;43,00;4,30;0,00;4,30;14,33;2,21;2,21;2,21;1,10;1,00;1,00;8,00;1,00;3,00;11,00;3,00;1,00;4,00;0,00;3,00;1,00;1,00;0,00;3,00;0,00;1,00;1,00;5,00;3,00;0,00;6,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-06;54,00;1,42;2,84;1,42;18,47;2,25;1,13;0,00;0,00;0,00;1,00;8,00;0,00;6,00;13,00;1,00;5,00;3,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;3,00;1,00;3,00;8,00;0,00;6,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;57,00;4,28;2,85;0,00;14,25;2,24;1,12;3,35;0,00;1,00;0,00;8,00;1,00;0,00;10,00;4,00;1,00;4,00;0,00;0,00;0,00;0,00;1,00;4,00;0,00;1,00;1,00;4,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;62,00;1,44;4,33;1,44;18,74;1,13;2,25;4,51;2,25;5,00;0,00;14,00;0,00;6,00;13,00;3,00;3,00;6,00;0,00;5,00;4,00;0,00;1,00;1,00;0,00;1,00;0,00;12,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;56,00;2,87;4,31;1,44;24,41;1,12;0,00;3,36;1,12;7,00;0,00;16,00;1,00;2,00;1,00;6,00;0,00;1,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;6,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;38,00;7,31;1,46;2,92;23,38;4,61;1,15;1,15;1,15;4,00;5,00;14,00;1,00;6,00;7,00;5,00;4,00;2,00;0,00;1,00;2,00;0,00;1,00;5,00;0,00;1,00;1,00;4,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;42,00;4,34;1,45;0,00;34,76;11,35;2,27;3,41;1,14;8,00;2,00;19,00;0,00;5,00;12,00;4,00;3,00;4,00;0,00;2,00;1,00;2,00;0,00;2,00;0,00;1,00;2,00;9,00;7,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-11-17;58,00;5,66;4,24;2,83;28,29;3,35;3,35;4,46;0,00;4,00;0,00;20,00;0,00;5,00;4,00;6,00;3,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;4,00;1,00;11,00;2,00;1,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;42,00;4,34;2,90;2,90;34,76;6,81;2,27;5,68;2,27;12,00;5,00;24,00;1,00;13,00;2,00;5,00;6,00;4,00;0,00;2,00;2,00;1,00;1,00;2,00;0,00;1,00;1,00;7,00;6,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;59,00;5,76;10,07;0,00;43,17;4,45;3,34;4,45;1,11;9,00;1,00;40,00;1,00;11,00;4,00;7,00;4,00;11,00;1,00;9,00;2,00;1,00;2,00;7,00;0,00;2,00;4,00;10,00;6,00;0,00;0,00;3,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;68,00;4,34;2,89;1,45;24,60;7,93;3,40;6,80;2,27;19,00;0,00;20,00;0,00;13,00;5,00;5,00;9,00;7,00;0,00;5,00;1,00;0,00;4,00;6,00;0,00;2,00;5,00;13,00;6,00;1,00;1,00;1,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-12-15;67,00;4,28;2,85;1,43;37,06;5,58;1,12;3,35;0,00;21,00;4,00;23,00;0,00;14,00;5,00;5,00;3,00;5,00;0,00;5,00;2,00;0,00;2,00;2,00;0,00;4,00;5,00;14,00;4,00;0,00;4,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;100,00;8,57;2,86;4,29;38,57;4,49;4,49;8,99;1,12;16,00;1,00;34,00;7,00;15,00;17,00;12,00;3,00;26,00;0,00;16,00;4,00;3,00;4,00;10,00;0,00;1,00;4,00;21,00;1,00;3,00;1,00;2,00;12,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;89,00;7,18;5,74;1,44;38,76;15,77;4,51;6,76;3,38;21,00;3,00;37,00;3,00;23,00;7,00;11,00;9,00;25,00;0,00;18,00;4,00;4,00;1,00;13,00;1,00;3,00;1,00;27,00;6,00;0,00;3,00;0,00;6,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-01-05;78,00;4,33;4,33;2,89;44,78;2,26;9,04;3,39;3,39;21,00;3,00;33,00;0,00;14,00;13,00;7,00;12,00;24,00;0,00;8,00;2,00;5,00;0,00;7,00;1,00;6,00;4,00;21,00;7,00;1,00;7,00;1,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;67,00;8,55;2,85;1,43;42,77;5,58;5,58;3,35;1,12;23,00;1,00;35,00;34,00;10,00;8,00;17,00;9,00;28,00;0,00;5,00;0,00;0,00;2,00;8,00;2,00;8,00;1,00;22,00;3,00;0,00;1,00;1,00;2,00;0,00;6,00;1,00;0,00;0,00;0,00;0,00
2020-01-19;50,00;7,14;2,86;1,43;31,43;6,67;1,11;7,78;3,33;18,00;3,00;34,00;1,00;17,00;13,00;9,00;1,00;23,00;1,00;1,00;5,00;1,00;2,00;9,00;0,00;3,00;3,00;12,00;22,00;0,00;3,00;1,00;5,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;69,00;8,63;4,31;5,75;31,63;9,05;0,00;6,79;2,26;11,00;0,00;20,00;2,00;10,00;8,00;11,00;9,00;14,00;0,00;8,00;2,00;0,00;2,00;7,00;0,00;2,00;1,00;13,00;11,00;1,00;8,00;8,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;92,00;10,06;8,63;2,88;31,63;10,10;2,24;8,98;4,49;18,00;0,00;24,00;5,00;17,00;7,00;18,00;13,00;15,00;0,00;2,00;2,00;1,00;0,00;7,00;0,00;5,00;1,00;7,00;6,00;0,00;7,00;1,00;5,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-09;98,00;10,09;2,88;1,44;20,18;4,51;5,63;112,64;2,25;22,00;0,00;33,00;0,00;20,00;7,00;7,00;16,00;22,00;0,00;14,00;2,00;1,00;0,00;9,00;2,00;3,00;8,00;19,00;4,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-02-16;64,00;8,53;4,27;2,84;34,13;4,49;2,25;6,74;1,12;15,00;1,00;25,00;6,00;12,00;6,00;8,00;6,00;10,00;0,00;8,00;2,00;2,00;1,00;6,00;2,00;1,00;2,00;7,00;6,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-02-23;49,00;7,21;7,21;0,00;33,15;3,34;4,45;5,57;2,23;15,00;1,00;14,00;2,00;10,00;8,00;5,00;8,00;21,00;0,00;9,00;1,00;0,00;2,00;3,00;0,00;3,00;4,00;9,00;2,00;1,00;2,00;1,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;55,00;4,34;4,34;0,00;24,61;3,37;1,12;7,86;0,00;11,00;1,00;21,00;0,00;11,00;7,00;6,00;6,00;7,00;0,00;8,00;2,00;1,00;0,00;2,00;1,00;2,00;2,00;8,00;2,00;0,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-08;43,00;5,73;5,73;1,43;143,33;9,92;7,72;5,51;1,10;16,00;2,00;45,00;2,00;8,00;6,00;9,00;7,00;15,00;0,00;4,00;2,00;3,00;1,00;5,00;0,00;7,00;10,00;9,00;5,00;1,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;20,00;2,86;1,43;0,00;54,29;1,18;0,00;7,06;0,00;2,00;0,00;10,00;0,00;2,00;11,00;1,00;6,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;6,00;0,00;1,50;0,00;31,50;0,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;2,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;10,00;1,43;1,43;0,00;25,71;0,00;2,22;1,11;0,00;1,00;0,00;1,00;0,00;1,00;5,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;1,00;1,00;0,00;12,00;0,00;2,00;0,00;0,00;2,00;0,00;4,00;0,00;2,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;11,00;0,00;1,38;1,38;9,63;0,00;0,00;1,10;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;1,38;0,00;0,00;9,63;2,20;0,00;1,10;0,00;1,00;0,00;8,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;5,00;0,00;1,25;0,00;8,75;3,00;0,00;0,00;0,00;2,00;0,00;4,00;1,00;0,00;3,00;4,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-03;10,00;1,43;1,43;0,00;10,00;1,11;0,00;0,00;0,00;1,00;0,00;2,00;0,00;2,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;14,00;0,00;1,40;1,40;11,20;1,17;0,00;5,83;0,00;1,00;0,00;4,00;1,00;1,00;4,00;1,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;15,00;0,00;3,00;1,50;9,00;0,00;1,15;2,31;0,00;0,00;0,00;4,00;1,00;0,00;5,00;1,00;5,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-24;19,00;2,92;0,00;0,00;5,85;2,24;0,00;2,24;0,00;0,00;1,00;6,00;1,00;0,00;9,00;1,00;1,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;32,00;1,45;2,91;0,00;5,82;1,14;1,14;3,43;0,00;3,00;0,00;3,00;1,00;4,00;8,00;1,00;3,00;2,00;0,00;0,00;3,00;1,00;1,00;3,00;0,00;1,00;1,00;9,00;2,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-06-07;28,00;1,47;0,00;0,00;11,79;0,00;0,00;2,24;0,00;2,00;0,00;9,00;2,00;3,00;6,00;1,00;2,00;2,00;0,00;0,00;5,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;5,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;36,00;2,88;2,88;2,88;8,64;3,38;0,00;5,63;0,00;0,00;1,00;9,00;3,00;1,00;9,00;0,00;0,00;3,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;2,00;6,00;4,00;0,00;2,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;34,00;2,83;1,42;0,00;17,00;1,13;0,00;1,13;0,00;1,00;0,00;4,00;0,00;0,00;9,00;5,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;65,00;0,00;0,00;0,00;15,54;5,60;0,00;2,24;0,00;1,00;0,00;7,00;0,00;3,00;9,00;2,00;6,00;3,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;7,00;5,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;66,00;0,00;4,30;0,00;11,48;1,12;4,47;4,47;0,00;5,00;0,00;5,00;0,00;5,00;13,00;8,00;8,00;5,00;0,00;2,00;1,00;0,00;0,00;2,00;0,00;1,00;1,00;6,00;2,00;0,00;0,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
