Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;75,00;15,00;12,00;6,00;4,00;25,00;4,00;8,00;6,00;10,00;8,00;25,00;35,00;15,00;2,00;17,00;4,00;0,00;2,00;15,00;0,00;0,00;13,73;0,00;0,00;2,00;0,00;0,00;9,00;6,00;0,00;8,00;0,00;2,00;2,00;2,00;0,00;2,68;2,68;50,89;20,09;0,00;17,00;8,00
2019-01-13;38,00;20,00;10,00;14,00;14,00;12,00;4,00;18,00;2,00;16,00;0,00;24,00;40,00;4,00;2,00;18,00;6,00;4,00;0,00;18,00;0,00;0,00;2,00;4,00;0,00;8,00;0,00;0,00;0,00;4,00;4,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;2,71;63,79;16,29;2,00;4,00;12,00
2019-01-20;50,00;9,57;15,96;7,45;2,13;25,53;11,70;9,57;4,26;9,57;0,00;11,70;29,79;2,13;4,26;20,21;0,00;2,13;2,13;4,26;0,00;0,00;9,00;0,00;2,00;2,13;0,00;0,00;8,51;4,26;2,13;9,57;0,00;2,13;2,13;0,00;0,00;1,43;4,29;64,29;22,86;4,26;25,53;15,96
2019-01-27;34,00;15,00;2,00;4,00;2,00;9,00;0,00;6,00;6,00;25,00;4,00;11,00;23,00;0,00;2,00;6,00;0,00;8,00;4,00;11,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;9,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;5,44;69,36;27,20;0,00;11,00;4,00
2019-02-03;51,00;8,00;2,00;4,00;4,00;14,00;2,00;4,00;0,00;2,00;0,00;6,00;32,00;2,00;2,00;4,00;2,00;2,00;0,00;8,00;0,00;0,00;4,00;0,00;2,00;4,00;0,00;0,00;7,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;2,68;4,03;73,82;8,05;0,00;22,00;4,00
2019-02-10;26,00;6,00;6,00;8,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00;8,00;34,00;0,00;0,00;10,00;6,00;0,00;2,00;14,00;0,00;2,17;4,33;0,00;2,17;4,00;0,00;0,00;2,00;4,00;6,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;8,21;60,21;15,05;2,00;6,00;2,00
2019-02-17;48,00;0,00;4,00;10,00;2,00;14,00;4,00;6,00;4,00;4,00;6,00;4,00;34,00;4,00;0,00;6,00;0,00;10,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;2,67;4,00;56,00;6,67;6,00;10,00;10,00
2019-02-24;24,00;8,00;10,00;0,00;4,00;6,00;2,00;0,00;0,00;4,00;0,00;8,00;24,00;2,00;2,00;8,00;2,00;0,00;0,00;24,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,67;0,00;36,00;8,00;4,00;14,00;6,00
2019-03-03;37,00;2,00;8,00;8,00;0,00;12,00;4,00;0,00;4,00;0,00;0,00;8,00;31,00;2,00;2,00;8,00;4,00;0,00;0,00;8,00;2,00;0,00;2,11;0,00;0,00;0,00;0,00;2,00;0,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,11;14,54;4,00;10,00;6,00
2019-03-10;64,00;10,67;12,80;6,40;6,40;17,07;4,27;0,00;2,13;2,13;0,00;4,27;26,67;0,00;4,27;8,53;0,00;0,00;2,13;10,67;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;2,13;2,13;0,00;2,13;0,00;4,27;0,00;2,13;0,00;2,84;2,84;28,44;7,11;2,13;4,27;2,13
2019-03-17;29,00;2,00;10,00;4,00;4,00;10,00;2,00;4,00;2,00;6,00;0,00;8,00;21,00;2,00;2,00;8,00;0,00;2,00;0,00;8,00;2,00;0,00;2,15;2,15;0,00;2,00;0,00;0,00;4,00;4,00;2,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;22,41;13,18;2,00;6,00;2,00
2019-03-24;41,00;8,00;10,00;0,00;0,00;6,00;6,00;4,00;0,00;0,00;2,00;2,00;14,00;0,00;0,00;4,00;0,00;0,00;0,00;8,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;4,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;2,65;21,16;2,65;4,00;2,00;0,00
2019-03-31;43,00;10,00;6,00;6,00;0,00;6,00;0,00;2,00;0,00;2,00;0,00;2,00;33,00;2,00;0,00;4,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;2,69;2,69;20,16;0,00;4,00;4,00;4,00
2019-04-07;33,00;2,13;4,26;2,13;6,39;4,26;4,26;0,00;0,00;0,00;2,13;4,26;28,74;0,00;0,00;2,13;2,13;0,00;2,13;8,52;0,00;0,00;2,00;0,00;0,00;4,26;0,00;0,00;0,00;2,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,30;0,00;21,52;8,61;0,00;4,26;2,13
2019-04-14;63,00;6,00;17,00;6,00;0,00;35,00;4,00;2,00;0,00;0,00;2,00;2,00;25,00;2,00;2,00;2,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;2,00;4,00;0,00;2,00;0,00;0,00;0,00;2,68;0,00;29,49;4,02;0,00;4,00;2,00
2019-04-21;48,00;8,00;8,00;6,00;4,00;4,00;0,00;0,00;0,00;2,00;0,00;4,00;28,00;0,00;0,00;0,00;0,00;2,00;0,00;10,00;2,00;0,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;6,67;0,00;0,00;2,00
2019-04-28;36,00;0,00;4,00;0,00;2,00;6,00;2,00;4,00;0,00;0,00;0,00;2,00;14,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,67;0,00;0,00;0,00
2019-05-05;24,00;4,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;21,00;0,00;0,00;4,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;4,00;2,00
